G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.2518138	0.6723431	0.4902587	0.4490209	0.5703321	0.4054389	0.5863095	0.5376936	0.6921114	0.7687806	0.6114216	0.6277101	0.5500363	0.7303928	0.4687568	0.3549542	0.7224038	0.7634378	0.6491367	0.6247181	0.6566827	0.6339735	0.8109900	0.7213629	0.3554468	0.5679043	0.5972672	0.1258267	0.4693243	0.3506068	0.5775752	0.3244636	0.6893353	0.4745358	0.7012498	0.6941704	0.4507373	0.3539376	0.8753304	0.4699613	0.4504168	0.0592232	0.5667016	0.2580757	0.5900844	0.4350669	0.3789882	0.5739878	0.5260795	0.4968026	0.6173573	0.7095770	0.7793151	0.7998952	0.4156027	0.5222326	0.7985525	0.6525583	0.2186658	0.6233935	0.4122570	0.3243423	0.3140765	0.2433759	0.4898270	0.7145687	0.3526277	0.3062085	0.0682097	0.3580311	0.3108347	0.6155962	0.1290505	0.0379431	0.3305389	0.3603298	0.4842642	0.3282383	0.4016319	0.3538062	0.7192988	0.1620487	0.4848584	0.6284921	0.1888615	0.1089676	0.1451357	0.5508950	0.2029225	0.6506895	0.1353560	0.4652633	0.4177928	0.1502140	0.3028275	0.3542857	0.3881323	0.4415655	0.2390008	0.2422872
0.1756004	0.3311421	0.3819574	0.0644251	0.1813642	0.3366819	0.2575329	0.2813813	0.5621544	0.6611193	0.4726656	0.2507716	0.0765811	0.5451206	0.0955680	0.0666282	0.5103333	0.6696607	0.7446870	0.2727375	0.3507107	0.3152525	0.4564723	0.4114808	0.5365478	0.2449311	0.5139518	0.1257230	0.1165317	0.0954337	0.2295591	0.5357400	0.3465299	0.2509782	0.6553562	0.4135271	0.1847906	0.2262987	0.5690394	0.2491457	0.2536974	0.0196701	0.4536283	0.3180726	0.7089671	0.1706688	0.2589397	0.3464854	0.2679866	0.4212412	0.6869343	0.6388489	0.6192489	0.5190503	0.0817351	0.2683930	0.6294518	0.2922971	0.1085859	0.3619049	0.1975233	0.6977876	0.2323797	0.1280311	0.3424196	0.7657465	0.3282089	0.2724757	0.0918423	0.4819098	0.3823680	0.5812996	0.1740658	0.3493057	0.3667944	0.3746785	0.3346989	0.3597727	0.5798459	0.3721996	0.2746136	0.1637146	0.6707909	0.7300546	0.0922938	0.1187526	0.1805508	0.4955736	0.1853825	0.7396748	0.1442457	0.5830139	0.4265786	0.3593010	0.3873855	0.4007478	0.0989291	0.2590690	0.4844071	0.1253918
0.7372143	0.6354928	0.2472673	0.5131427	0.4715361	0.4439300	0.6503036	0.6053942	0.6506832	0.6653149	0.7209068	0.6631377	0.6928505	0.6847548	0.4820460	0.3969630	0.5958977	0.7614401	0.7215409	0.5333378	0.5212641	0.6977946	0.6793793	0.6182485	0.3289596	0.3946825	0.7054044	0.0689845	0.3795779	0.3857961	0.7078473	0.4453800	0.6180206	0.3875726	0.7509048	0.4722182	0.2533502	0.4079035	0.6772428	0.4452763	0.4419016	0.0222539	0.4922082	0.1802598	0.6699626	0.5096627	0.4948606	0.4926603	0.5189357	0.5720725	0.7387508	0.6685379	0.8086467	0.7278607	0.3586361	0.5820923	0.7090131	0.6084073	0.1535435	0.6633514	0.4943419	0.2833746	0.3226248	0.2355788	0.4081606	0.8001078	0.2973423	0.3867625	0.1051106	0.3115877	0.2615220	0.5534131	0.1070841	0.0476009	0.3097227	0.3589581	0.5794903	0.4311722	0.4101322	0.2906722	0.4606168	0.1317276	0.3936444	0.6487503	0.2479110	0.0724165	0.2003736	0.3482963	0.1712757	0.6981770	0.1464711	0.6035838	0.4214423	0.1888635	0.2410083	0.4649647	0.3322624	0.5446004	0.1516915	0.2878391
0.6514797	0.7450968	0.5733080	0.2535866	0.4613046	0.4684678	0.6514467	0.5581682	0.7803528	0.7440735	0.6631535	0.6668380	0.5331793	0.6335507	0.4843790	0.4490165	0.6597749	0.6032048	0.7704514	0.6258072	0.5688446	0.5254449	0.7749980	0.5319526	0.3440776	0.5625354	0.6424475	0.1526367	0.4200463	0.3726438	0.5844723	0.2630881	0.6690628	0.4600750	0.8277573	0.5992422	0.3247897	0.3750531	0.7529040	0.3316028	0.3709477	0.0089925	0.5169900	0.1905255	0.7020403	0.4670357	0.4719962	0.5890270	0.6814688	0.4948739	0.7667201	0.7140416	0.7140584	0.7227606	0.3672502	0.4343686	0.5715235	0.6517866	0.1280505	0.6621737	0.4457610	0.2140237	0.2706720	0.2660651	0.4933682	0.6658485	0.4219667	0.2374115	0.0507968	0.3855312	0.2714090	0.5106310	0.1036527	0.0564865	0.3079308	0.3463107	0.5060955	0.3331473	0.5053544	0.2853284	0.6034641	0.1388916	0.5191456	0.6531493	0.1181996	0.0612285	0.1890332	0.5500264	0.3164768	0.8441047	0.1712329	0.5469920	0.3887758	0.2902340	0.3016427	0.4978387	0.3289316	0.5362109	0.2053298	0.3100627
0.6767965	0.6702182	0.5619336	0.4361846	0.2651513	0.5310344	0.7229760	0.5560813	0.6835893	0.8604821	0.5796562	0.6065662	0.6080309	0.7085934	0.4664305	0.5081378	0.6150259	0.6592157	0.7063492	0.5423281	0.4649925	0.4609958	0.6078144	0.5149843	0.3327244	0.4910562	0.6227386	0.1355050	0.5126275	0.3661877	0.5137927	0.2994985	0.6582367	0.4149955	0.6650464	0.5484177	0.3754080	0.3563105	0.7262726	0.5829179	0.4104150	0.0201735	0.5951028	0.2180620	0.6737997	0.5269965	0.5791473	0.5577265	0.5196297	0.6549017	0.7442419	0.6279664	0.6594143	0.7294965	0.4086009	0.5826713	0.7435349	0.6073325	0.1794635	0.6045206	0.4701317	0.2140665	0.3442737	0.3613576	0.4523127	0.5966194	0.3829359	0.3458559	0.0452952	0.3155804	0.2476211	0.5377437	0.1185600	0.0865487	0.5534152	0.3377187	0.5276288	0.3256219	0.4783438	0.3129348	0.5985039	0.0949898	0.5795749	0.6079177	0.2659523	0.0867112	0.2165078	0.4898984	0.1749372	0.7325623	0.0812140	0.5792082	0.3948514	0.2686040	0.3726532	0.3544276	0.2838568	0.4913592	0.2597647	0.2258535
0.5919194	0.7855189	0.6612760	0.6023047	0.5506262	0.1676765	0.6952530	0.5261504	0.7296316	0.5878935	0.7156108	0.5786553	0.6581165	0.7978795	0.4653611	0.3966256	0.5733395	0.5426881	0.6766457	0.5651110	0.5734592	0.6280933	0.7089799	0.6552690	0.3155466	0.4068868	0.6432065	0.1800101	0.3943069	0.3799595	0.6720670	0.3426877	0.7481012	0.4068728	0.6911846	0.5461231	0.4062027	0.3957354	0.7041757	0.4544479	0.5538346	0.0285073	0.6848828	0.1748831	0.7210940	0.4178825	0.6739012	0.6944359	0.4063962	0.5514623	0.7487662	0.7286795	0.6341394	0.6200435	0.3131369	0.5030173	0.5793088	0.6137798	0.0751913	0.6248421	0.5794958	0.2159811	0.3877542	0.2418970	0.4539377	0.5800244	0.3647734	0.3315382	0.0787526	0.3127804	0.2728739	0.4210229	0.0969827	0.0772935	0.3042283	0.2887403	0.5748790	0.2507057	0.5023576	0.3569999	0.6278308	0.0912895	0.5230133	0.6512401	0.2457865	0.0918471	0.1483384	0.3820225	0.2948109	0.7345309	0.0860347	0.6177759	0.4233181	0.1746654	0.4167502	0.4746355	0.4643121	0.5430943	0.2199138	0.3031337
0.7121526	0.6482731	0.5428946	0.4841187	0.6214124	0.4055633	0.3629235	0.6911075	0.6127905	0.9133174	0.6212336	0.6320193	0.6007478	0.8306348	0.3834931	0.3925898	0.5980448	0.7554934	0.6789093	0.6067145	0.5957858	0.6265352	0.7447659	0.6371676	0.2993312	0.3220132	0.6014850	0.1148141	0.3569260	0.5003483	0.6950150	0.3442531	0.6355889	0.3473215	0.6559968	0.5681798	0.3151348	0.3548889	0.6719696	0.5144511	0.4376478	0.0388224	0.6605645	0.2476731	0.7477505	0.5451210	0.4913053	0.4976835	0.4339660	0.4944262	0.8456400	0.7353509	0.6218334	0.6824651	0.3638159	0.4719745	0.7148370	0.6434260	0.2072817	0.8144881	0.4116516	0.2803018	0.2198950	0.2964181	0.5870374	0.6321520	0.4694419	0.4057779	0.1045973	0.3545076	0.3825273	0.6984545	0.0801848	0.0530737	0.2833066	0.3676190	0.4720516	0.3376817	0.3846761	0.3437972	0.5317064	0.1477531	0.4837822	0.6893145	0.1998207	0.1036767	0.1977285	0.4927813	0.2538722	0.7410293	0.1126004	0.5848770	0.4080986	0.1776265	0.2649830	0.3625588	0.4033828	0.5585122	0.1715216	0.2426137
1.0283855	0.6045612	0.4921037	0.5525542	0.4721029	0.3561590	0.6491553	0.2309378	0.7647189	0.6978234	0.6509852	0.5659631	0.5502089	0.7014647	0.4345472	0.5091668	0.5790211	0.7641413	0.7581233	0.5549156	0.5650844	0.6424449	0.6221209	0.6337092	0.3598095	0.4838602	0.8923936	0.1370695	0.4055741	0.3818049	0.7620615	0.3518660	0.6889155	0.3439296	0.6247763	0.6409839	0.3773282	0.4041305	0.7558434	0.4438524	0.3450444	0.0104224	0.5728403	0.2299784	0.7819302	0.4578931	0.4806212	0.4354762	0.4531090	0.6137155	0.6402086	0.7455999	0.8300791	0.7099629	0.3448291	0.5165692	0.7295219	0.5096322	0.1275193	0.7880816	0.4609358	0.4259521	0.3651908	0.2557384	0.5753354	0.7239883	0.4573931	0.4175938	0.0859524	0.4751753	0.3128796	0.4569782	0.1546468	0.0699328	0.3443661	0.4447552	0.4087434	0.3607378	0.5039093	0.3166368	0.6224884	0.1165293	0.4965190	0.6011437	0.1645589	0.0494138	0.1900023	0.4519268	0.2131426	0.7548066	0.1900109	0.6196303	0.3375407	0.2688624	0.2137674	0.4201101	0.4062926	0.4798930	0.1794011	0.2318892
0.7493063	0.6582929	0.5091121	0.5230170	0.4487125	0.5880583	0.6834277	0.6355127	0.3701709	0.6383005	0.6138948	0.6945523	0.5600245	0.7285882	0.4284655	0.4275615	0.7068794	0.6516180	0.6807859	0.5163901	0.6697863	0.5605230	0.7613479	0.5805411	0.2727391	0.4249733	0.6461449	0.1169030	0.4222476	0.4824806	0.7542633	0.3925466	0.6420664	0.3984232	0.6894827	0.6161585	0.3806176	0.3547431	0.5944102	0.4747247	0.3916791	0.0203855	0.7510615	0.2484283	0.7480516	0.4306182	0.4388615	0.4784142	0.5883506	0.4591937	0.6181153	0.5667075	0.7642243	0.6407097	0.4481086	0.4755893	0.6230150	0.6543103	0.1152659	0.7257341	0.5946440	0.2586830	0.3208296	0.2359222	0.5259662	0.7879487	0.4356818	0.3523850	0.0952887	0.4832827	0.2836493	0.5679686	0.1399002	0.0276857	0.4850969	0.3428246	0.4664209	0.3142832	0.5105564	0.2285198	0.6173860	0.1551927	0.4984729	0.7582106	0.1607311	0.0769119	0.2014064	0.4144395	0.2834829	0.6851172	0.0896050	0.5594806	0.4061214	0.2454179	0.2387914	0.4103393	0.4386246	0.6193171	0.1740274	0.2171573
0.6846519	0.6550558	0.5594551	0.6423605	0.5018194	0.5241293	0.5286189	0.6662081	0.6312034	0.3825000	0.5266747	0.5655195	0.5459262	0.7213026	0.4397215	0.3738807	0.5521213	0.6454073	0.6613475	0.7433845	0.6385842	0.7037996	0.6481888	0.6053937	0.3468718	0.4033050	0.8025506	0.0772340	0.5151849	0.5032066	0.7495654	0.4315036	0.7435804	0.3612160	0.5963924	0.5447954	0.4324913	0.3945653	0.8639115	0.4712110	0.3995429	0.0052979	0.6165885	0.1948616	0.5335663	0.6543562	0.4820456	0.5772130	0.4595725	0.5676337	0.6586287	0.6885408	0.7422941	0.6296496	0.3853464	0.4969494	0.6748797	0.5163493	0.1181019	0.5598500	0.4445653	0.2739281	0.2701848	0.2681379	0.3997631	0.7057572	0.4378834	0.3503254	0.0687951	0.3709795	0.2465705	0.5717575	0.1417434	0.0979595	0.3626535	0.2965653	0.4616744	0.4259897	0.4722578	0.3058820	0.5842469	0.1177681	0.5580893	0.7714010	0.1921850	0.0889395	0.1641512	0.5184639	0.1512124	0.8260087	0.1176717	0.7214377	0.4043832	0.2597423	0.2767042	0.3571623	0.3470400	0.4513616	0.1982185	0.3126750
