"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.9538153	1.0000000	0.7652027	0.7116190	0.6998761	0.6345780	0.9640386	0.8613609	0.9808102	0.9998681	0.9140176	0.8797749	0.8076248	0.9304936	0.6709241	0.5476402	0.9604944	0.9999971	0.9983350	0.8319201	0.7519621	0.8625472	0.9513016	0.8962160	0.4701179	0.6188585	0.9736366	0.1800587	0.5789140	0.5908934	0.9560325	0.4921495	0.9355050	0.5168943	0.9993529	0.8259374	0.5402866	0.5589708	0.9929099	0.6099498	0.5648523	0.0284166	0.8412605	0.2932570	0.9991154	0.7435011	0.7070309	0.7923225	0.7775215	0.7479588	0.9993095	0.9627495	0.9908430	0.9583036	0.5588876	0.7361233	0.9761526	0.8990592	0.2274292	0.9698229	0.6212115	0.3670131	0.4735176	0.3650095	0.7028457	1.0000000	0.5299499	0.4894594	0.1105128	0.5552729	0.3839325	0.7530983	0.1642550	0.0770444	0.5212707	0.5244825	0.7009927	0.4705119	0.6753334	0.4305109	0.8100191	0.1940114	0.6954176	0.9999751	0.2527103	0.1110965	0.2567351	0.6572741	0.3124138	0.9967849	0.1593944	0.7710910	0.5654239	0.2893638	0.4019860	0.5734515	0.5343248	0.7509688	0.2749231	0.3778736
50	0.9538163	1.0000000	0.8229437	0.7116190	0.7528725	0.6345805	0.9685305	0.8920656	0.9808119	0.9998681	0.9140181	0.8797749	0.9625219	0.9706226	0.6709241	0.8326813	0.9822859	0.9999976	0.9987447	0.9112582	0.7519640	0.8625551	0.9697405	0.8962208	0.4701031	0.8723857	0.9736366	0.1800577	0.6018192	0.5908935	0.9560325	0.2046440	0.9380770	0.5477747	0.9993597	0.8410758	0.5402866	0.7496200	0.9929099	0.7845608	0.5648616	0.0284166	0.8412605	0.2932570	0.9991160	0.7435015	0.7070309	0.9147061	0.7775215	0.7479588	0.9993115	0.9744245	0.9908437	0.9583041	0.5588877	0.7361235	0.9761527	0.9705619	0.2543171	0.9698270	0.6855050	0.1575444	0.4750067	0.3887308	0.7447361	0.7208311	0.5025871	0.4927008	0.6391737	0.4763084	0.3966854	0.5804871	0.1833269	0.0774288	0.5562211	0.5438956	0.7010069	0.4908415	0.6753269	0.4322923	0.8100192	0.2041933	0.6992324	0.9999751	0.0861386	0.0828998	0.2577041	0.6645104	0.3124134	0.9967924	0.1594824	0.7852946	0.2078954	0.1624617	0.3746181	0.4113527	0.5343337	0.7509696	0.5355968	0.3542047
100	0.9538166	1.0000000	0.8294689	0.7116190	0.7626663	0.6345815	0.9690815	0.9011985	0.9808126	0.9998681	0.9140183	0.8797749	0.9838817	0.9776625	0.6709241	0.9264126	0.9914802	0.9999977	0.9988630	0.9307156	0.7519647	0.8625586	0.9753315	0.8962228	0.4700961	0.9316627	0.9736366	0.1800574	0.6043108	0.5908935	0.9560325	0.0940360	0.9385351	0.5550431	0.9993626	0.8438057	0.5402866	0.7598875	0.9929099	0.8500124	0.5648658	0.0284166	0.8412605	0.2932570	0.9991163	0.7435016	0.7070309	0.9563030	0.7775215	0.7479588	0.9993123	0.9764248	0.9908439	0.9583042	0.5588877	0.7361236	0.9761528	0.9837770	0.3207918	0.9698435	0.7173727	0.1251763	0.4782881	0.4547271	0.7818891	0.6627456	0.5250580	0.5025314	0.8340262	0.5000393	0.4274863	0.5213298	0.2355969	0.0784279	0.6366808	0.5965967	0.7010534	0.5341049	0.6753301	0.4365356	0.8100192	0.2287674	0.7090537	0.9999751	0.0412962	0.0882067	0.2604720	0.6851060	0.3124133	0.9968156	0.1597897	0.8214378	0.1609929	0.1472299	0.3146220	0.2881066	0.5343370	0.7509699	0.6211440	0.2780374
150	0.9538168	1.0000000	0.8302063	0.7116190	0.7644763	0.6345819	0.9691491	0.9039151	0.9808129	0.9998681	0.9140184	0.8797749	0.9868272	0.9788975	0.6709241	0.9572347	0.9953595	0.9999978	0.9988971	0.9354874	0.7519650	0.8625600	0.9770269	0.8962236	0.4700928	0.9455221	0.9736366	0.1800573	0.6045818	0.5908935	0.9560325	0.0514834	0.9386167	0.5567539	0.9993638	0.8442979	0.5402866	0.7604405	0.9929099	0.8745465	0.5648676	0.0284166	0.8412605	0.2932570	0.9991163	0.7435016	0.7070309	0.9704413	0.7775215	0.7479588	0.9993126	0.9767676	0.9908440	0.9583043	0.5588878	0.7361237	0.9761528	0.9862194	0.3721124	0.9698638	0.7336737	0.1201746	0.4805831	0.5092617	0.8107270	0.6506600	0.5536902	0.5121518	0.9061631	0.5363865	0.4509512	0.5045520	0.2809060	0.0792498	0.6928931	0.6403732	0.7011016	0.5630210	0.6753375	0.4397188	0.8100192	0.2475388	0.7171135	0.9999751	0.0321757	0.0962873	0.2630087	0.7044974	0.3124133	0.9968381	0.1601248	0.8514195	0.1552190	0.1613411	0.2743431	0.2087937	0.5343383	0.7509700	0.6484217	0.2070111
200	0.9538168	1.0000000	0.8302897	0.7116190	0.7648107	0.6345821	0.9691574	0.9047231	0.9808129	0.9998681	0.9140184	0.8797749	0.9872333	0.9791141	0.6709241	0.9673701	0.9969962	0.9999978	0.9989070	0.9366577	0.7519651	0.8625606	0.9775409	0.8962239	0.4700913	0.9487626	0.9736366	0.1800572	0.6046113	0.5908935	0.9560325	0.0351127	0.9386312	0.5571566	0.9993643	0.8443867	0.5402866	0.7604702	0.9929099	0.8837430	0.5648685	0.0284166	0.8412605	0.2932570	0.9991164	0.7435016	0.7070309	0.9752468	0.7775215	0.7479588	0.9993127	0.9768263	0.9908440	0.9583043	0.5588878	0.7361237	0.9761528	0.9866708	0.3975738	0.9698790	0.7414926	0.1194018	0.4816145	0.5371532	0.8269104	0.6481454	0.5721243	0.5181438	0.9329504	0.5575871	0.4628271	0.5008806	0.3070948	0.0796706	0.7184904	0.6631138	0.7011312	0.5759639	0.6753435	0.4412875	0.8100192	0.2568416	0.7213658	0.9999751	0.0313764	0.1007591	0.2644793	0.7168298	0.3124133	0.9968510	0.1603421	0.8686352	0.1546575	0.1741434	0.2567207	0.1664297	0.5343388	0.7509700	0.6569165	0.1642841
250	0.9538168	1.0000000	0.8302991	0.7116190	0.7648725	0.6345821	0.9691584	0.9049635	0.9808130	0.9998681	0.9140184	0.8797749	0.9872893	0.9791521	0.6709241	0.9707029	0.9976868	0.9999978	0.9989098	0.9369447	0.7519651	0.8625609	0.9776968	0.8962241	0.4700905	0.9495203	0.9736366	0.1800572	0.6046145	0.5908935	0.9560325	0.0288146	0.9386338	0.5572514	0.9993645	0.8444027	0.5402866	0.7604718	0.9929099	0.8871902	0.5648689	0.0284166	0.8412605	0.2932570	0.9991164	0.7435016	0.7070309	0.9768802	0.7775215	0.7479588	0.9993127	0.9768364	0.9908440	0.9583043	0.5588878	0.7361237	0.9761528	0.9867542	0.4076775	0.9698877	0.7450063	0.1192823	0.4819830	0.5484836	0.8343978	0.6476222	0.5813908	0.5211042	0.9428964	0.5665275	0.4677561	0.5004269	0.3196636	0.0798376	0.7280224	0.6724554	0.7011447	0.5807324	0.6753470	0.4419148	0.8100192	0.2605353	0.7231485	0.9999751	0.0317971	0.1026023	0.2651492	0.7233454	0.3124133	0.9968565	0.1604486	0.8770096	0.1546530	0.1811581	0.2504348	0.1460268	0.5343389	0.7509700	0.6595386	0.1427312
300	0.9538168	1.0000000	0.8303002	0.7116190	0.7648840	0.6345821	0.9691586	0.9050350	0.9808130	0.9998681	0.9140184	0.8797749	0.9872970	0.9791588	0.6709241	0.9717989	0.9979782	0.9999978	0.9989106	0.9370151	0.7519651	0.8625610	0.9777441	0.8962241	0.4700902	0.9496974	0.9736366	0.1800572	0.6046148	0.5908935	0.9560325	0.0263917	0.9386342	0.5572737	0.9993646	0.8444056	0.5402866	0.7604719	0.9929099	0.8884824	0.5648690	0.0284166	0.8412605	0.2932570	0.9991164	0.7435016	0.7070309	0.9774353	0.7775215	0.7479588	0.9993127	0.9768381	0.9908440	0.9583043	0.5588878	0.7361237	0.9761528	0.9867697	0.4112069	0.9698921	0.7465120	0.1192639	0.4820992	0.5525376	0.8375003	0.6475134	0.5855032	0.5223905	0.9465832	0.5697289	0.4695823	0.5005397	0.3251211	0.0798949	0.7311961	0.6758183	0.7011500	0.5823047	0.6753486	0.4421372	0.8100192	0.2618259	0.7238030	0.9999751	0.0321238	0.1032570	0.2654151	0.7264665	0.3124133	0.9968585	0.1604932	0.8807357	0.1546734	0.1843462	0.2484298	0.1367661	0.5343390	0.7509700	0.6603493	0.1327564
350	0.9538168	1.0000000	0.8303003	0.7116190	0.7648861	0.6345822	0.9691586	0.9050562	0.9808130	0.9998681	0.9140184	0.8797749	0.9872981	0.9791600	0.6709241	0.9721593	0.9981011	0.9999978	0.9989109	0.9370323	0.7519651	0.8625611	0.9777584	0.8962242	0.4700901	0.9497388	0.9736366	0.1800572	0.6046149	0.5908935	0.9560325	0.0254595	0.9386343	0.5572789	0.9993646	0.8444061	0.5402866	0.7604719	0.9929099	0.8889667	0.5648691	0.0284166	0.8412605	0.2932570	0.9991164	0.7435016	0.7070309	0.9776240	0.7775215	0.7479588	0.9993128	0.9768384	0.9908440	0.9583043	0.5588878	0.7361237	0.9761528	0.9867725	0.4123450	0.9698941	0.7471367	0.1192610	0.4821333	0.5538780	0.8387016	0.6474907	0.5872021	0.5229084	0.9479473	0.5707711	0.4702116	0.5006638	0.3273531	0.0799129	0.7321810	0.6769334	0.7011519	0.5827880	0.6753492	0.4422103	0.8100192	0.2622420	0.7240240	0.9999751	0.0322795	0.1034699	0.2655121	0.7278809	0.3124133	0.9968591	0.1605101	0.8823080	0.1546821	0.1856616	0.2478323	0.1327110	0.5343390	0.7509700	0.6606017	0.1283586
400	0.9538168	1.0000000	0.8303003	0.7116190	0.7648865	0.6345822	0.9691586	0.9050626	0.9808130	0.9998681	0.9140184	0.8797749	0.9872983	0.9791602	0.6709241	0.9722778	0.9981530	0.9999978	0.9989109	0.9370366	0.7519651	0.8625611	0.9777628	0.8962242	0.4700900	0.9497485	0.9736366	0.1800572	0.6046149	0.5908935	0.9560325	0.0251009	0.9386343	0.5572802	0.9993646	0.8444062	0.5402866	0.7604719	0.9929099	0.8891483	0.5648692	0.0284166	0.8412605	0.2932570	0.9991164	0.7435016	0.7070309	0.9776881	0.7775215	0.7479588	0.9993128	0.9768384	0.9908440	0.9583043	0.5588878	0.7361237	0.9761528	0.9867730	0.4126928	0.9698951	0.7473903	0.1192606	0.4821429	0.5542981	0.8391465	0.6474860	0.5878734	0.5231071	0.9484512	0.5710903	0.4704179	0.5007333	0.3282318	0.0799182	0.7324723	0.6772833	0.7011525	0.5829296	0.6753495	0.4422330	0.8100192	0.2623690	0.7240946	0.9999751	0.0323423	0.1035352	0.2655456	0.7285013	0.3124133	0.9968593	0.1605163	0.8829498	0.1546849	0.1861740	0.2476618	0.1309746	0.5343390	0.7509700	0.6606809	0.1264754
