"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.0399165	0.9520526	0.4610675	0.2875161	0.1463384	0.4640350	0.0536757	1.1006193	0.2348905	0.2696672	0.4414431	0.2874662	0.2353880	0.0339560	0.1646153	0.1754249	0.3583547	0.3491823	1.0763407	0.5977632	0.2294456	1.0700011	0.1095444	0.0690532	0.6250749	0.0060871	0.0190920	1.1063810	0.0338228	0.2458225	0.3260158	1.0415584	0.8925636	1.0476781	0.9324621	0.9778230	0.3324584	1.0127763	0.9158103	1.0186711	0.2680588	0.0019408	0.0355231	1.0785545	0.8970567	0.7501415	0.2050831	0.1102711	0.2031990	0.4024024	0.9691698	0.4107678	0.0777746	0.1654254	0.1781231	0.1513793	0.1756819	0.0474696	0.8857184	0.0833828	0.2109217	0.6652814	0.6066767	0.7656878	0.9647883	0.8024602	0.8223517	0.0021137	0.1404494	0.8933578	0.5909793	0.2319612	0.1121486	0.2076500	0.9233566	0.1373463	0.4343827	0.5158100	0.7667516	0.6103429	0.7523820	0.0422930	0.0896391	0.0648597	0.3577567	0.0173199	0.4118342	0.1287781	0.1790145	0.0911168	0.1436656	0.0412483	0.0361186	0.9510213	0.0289085	0.3847626	0.7932901	0.0276234	0.6946970	0.1397039
50	0.0385809	0.9543588	0.4316974	0.3083341	0.0800811	0.3879901	0.0671081	0.9542960	0.1831948	0.0733872	0.4265277	0.3527290	0.2011224	0.0358265	0.2337605	0.2234324	0.4133878	0.0997862	1.0361254	0.6656593	0.2618262	0.9313974	0.0198506	0.0133008	0.6652806	0.0118337	0.0011430	1.0426585	0.0764752	0.0906650	0.3405552	0.5104717	0.9978253	0.9529573	1.0376452	0.9626727	0.3341504	0.6400535	0.4869419	1.0490396	0.5681153	0.3216264	0.0304015	1.0528521	0.8722237	0.8251352	0.2007461	0.0909503	0.2615056	0.4926077	0.9995427	0.6000678	0.0804538	0.1432908	0.2540781	0.1297523	0.1353021	0.0525565	0.7686343	0.0874036	0.2089127	0.6860141	0.6738750	0.7973570	0.9148705	0.8071238	0.9414053	0.0003976	0.2860600	0.7956869	0.5736529	0.2452350	0.0834539	0.2086245	0.9995204	0.1593593	0.7638605	0.6065120	0.9306809	1.0074730	0.7333015	0.0507975	0.1963995	0.0868338	0.3152958	0.8857155	0.9582814	0.0884264	0.8409921	0.0218263	0.1541868	0.0309976	0.0304539	0.7062276	0.3179640	0.7898997	0.8553872	0.0221167	0.6851392	0.1172232
100	0.0331738	0.9862931	0.3861521	0.2514427	0.0532162	0.3827728	0.0314548	1.0377720	0.1817909	0.0314790	0.4405578	0.3044726	0.1734169	0.0351662	0.2124879	0.1601421	0.3239953	0.0328290	0.9788688	0.5855447	0.2748268	0.9710484	0.0082172	0.0006631	0.6418025	0.0092884	0.0038118	0.9301887	0.1042687	0.0469348	0.4002284	0.4439450	0.9727054	1.0082684	1.0406881	0.8522617	0.3979559	0.5197970	0.4443294	1.0542170	0.7239515	0.3821064	0.0239956	1.0123397	0.8903303	0.8609221	0.2604912	0.1021065	0.2312695	0.5471626	1.0943513	0.7030644	0.1027688	0.1463252	0.2846332	0.1478310	0.1733167	0.0548245	0.8003624	0.1343380	0.2984945	0.7384461	0.7164763	0.8867237	0.9909962	0.8276483	0.9707701	0.0017593	0.3417937	0.8022955	0.5394852	0.2675306	0.1304312	0.2608253	0.9467038	0.2379038	0.8917442	0.7109591	0.9994919	1.0202884	0.6818332	0.0426648	0.2677127	0.0529675	0.4276100	0.9100872	1.0217119	0.1129710	0.9086673	0.0024399	0.1587816	0.0334029	0.0162096	0.6665680	0.4609984	0.8800903	1.0373286	0.0130725	0.6051982	0.1848294
150	0.0318080	1.0591659	0.4491907	0.2910517	0.0443624	0.4554166	0.0577504	0.9629480	0.2038962	0.0135938	0.4130633	0.2904962	0.1642001	0.0394816	0.1556978	0.2138159	0.3486399	0.0102661	1.0013518	0.6595947	0.2882882	0.9077522	0.0004630	0.0053186	0.7416550	0.0114755	0.0000000	0.9983796	0.1680508	0.0293877	0.3388612	0.4678877	1.0691533	1.0689671	1.0054178	0.8572681	0.3649845	0.5111613	0.4634748	0.9929216	0.7736894	0.4013452	0.0362223	0.9380636	0.8593252	0.9974247	0.1960642	0.0694407	0.2047472	0.5482077	1.0873396	0.7229347	0.1233845	0.1577952	0.2764289	0.2207153	0.1365285	0.0352516	0.7810195	0.2045900	0.4231654	0.7322201	0.6347836	0.7764220	0.9974951	0.8591462	1.0377556	0.0001845	0.3955656	0.9680006	0.5723997	0.2902378	0.1523451	0.1959314	0.9763937	0.5017830	0.9574661	0.6096721	1.0002887	0.9708685	0.8266352	0.0434356	0.3107711	0.0855324	0.5019792	0.9557300	1.0681920	0.1017823	0.9226266	0.0017506	0.1918130	0.0323259	0.0202209	0.6728835	0.4619687	0.9927446	0.9116510	0.0238595	0.7192828	0.2345386
200	0.0332734	1.1335820	0.4537534	0.2533019	0.0409744	0.4543758	0.0558990	1.0287553	0.1845956	0.0047296	0.3779593	0.2736335	0.1955005	0.0272021	0.1823807	0.2015565	0.3244889	0.0131934	0.9707523	0.6955705	0.2782164	0.9093794	0.0041250	0.0064614	0.7024547	0.0118597	0.0010352	0.9922599	0.2904129	0.0205952	0.4245399	0.4678087	0.9935242	0.9846124	1.0327804	0.8552892	0.3813635	0.5066523	0.4107937	0.9940457	0.8201801	0.4222380	0.0465788	0.9627556	0.9639027	0.9775794	0.2475181	0.0688068	0.2182691	0.4630914	1.0047574	0.7461745	0.1839179	0.1662985	0.2814670	0.2795557	0.1840111	0.0456466	0.7788347	0.2748533	0.4827074	0.7664015	0.5953028	0.7533620	0.9551601	0.8383982	1.0254977	0.0016616	0.4470421	0.9845941	0.5598573	0.2957179	0.1490019	0.2283982	1.0353973	0.6267376	0.9026628	0.5643155	1.0492941	0.9570778	0.9092963	0.0144461	0.3162867	0.1308841	0.5278426	0.9544297	1.0456212	0.1032718	0.9161195	0.0011399	0.2057283	0.0310249	0.0229270	0.6560526	0.4546748	0.9921205	1.0494399	0.0349229	0.6747006	0.3791085
250	0.0468379	1.0723864	0.4300396	0.2799824	0.0677635	0.4384242	0.0632177	1.0063508	0.1986581	0.0010822	0.3516386	0.2794719	0.1594201	0.0189501	0.1599045	0.1683128	0.3683244	0.0166377	1.0204229	0.6579128	0.2501793	0.8813564	0.0027665	0.0011223	0.6742232	0.0078017	0.0007288	1.0224756	0.3743237	0.0099978	0.4111543	0.4549264	0.9750510	0.9700900	1.0110612	0.8553581	0.3950947	0.5542989	0.3736875	0.9800058	0.7068799	0.4059434	0.0287124	0.9794896	0.9575285	0.9489833	0.2233377	0.1019655	0.2127414	0.4439608	0.9917642	0.7555383	0.2126078	0.1652268	0.2865744	0.2416383	0.1319463	0.0496651	0.7884706	0.4228652	0.4872090	0.7610197	0.6770492	0.7041213	1.0047368	0.8587765	0.9995082	0.0025621	0.4623191	0.9609690	0.5941704	0.2309570	0.0899224	0.2278057	0.9122136	0.6859113	0.8396662	0.6054654	1.1253895	1.0972786	0.9085326	0.0405030	0.3263394	0.1469267	0.5773264	1.0020910	0.9836501	0.0937136	0.9086014	0.0000355	0.2680276	0.0206339	0.0184573	0.6801283	0.5163947	0.9868568	0.9928714	0.0441816	0.7856519	0.3806763
300	0.0425105	1.0506380	0.3722474	0.3352159	0.0716959	0.4355016	0.0755640	1.0280593	0.1772159	0.0057138	0.4090862	0.2649857	0.1861326	0.0133849	0.1693967	0.1351994	0.3228593	0.0272629	0.9623830	0.5515678	0.2511265	1.0205250	0.0022284	0.0052454	0.6322090	0.0164952	0.0024959	1.0360812	0.3934326	0.0329724	0.4128537	0.5170825	1.0652864	1.0499002	0.9718914	0.9180427	0.4324319	0.5664675	0.4282480	0.9169146	0.7401212	0.4528651	0.0192588	0.9160391	0.7885180	0.9985775	0.2716834	0.0829483	0.1983953	0.5376065	0.9785387	0.7617994	0.2102189	0.1515860	0.2841295	0.2753481	0.1426231	0.0402941	0.8365518	0.3567329	0.3643107	0.7225619	0.6246566	0.7388597	0.9876556	0.8269734	1.0925541	0.0014457	0.3884897	0.9211688	0.5912239	0.3003291	0.1571481	0.2754530	0.8993749	0.6857923	0.8876677	0.6811512	0.9219191	0.8632017	0.8769087	0.0516891	0.3466083	0.1617132	0.5196456	0.9712170	1.1047947	0.1279192	0.9712378	0.0023311	0.2864394	0.0223645	0.0233149	0.6522697	0.4565338	0.9117648	0.9927637	0.0340091	0.7266338	0.4237017
350	0.0356800	1.0377511	0.4659183	0.2803430	0.0534119	0.4546892	0.0703128	1.1133833	0.1808012	0.0093269	0.4018927	0.3335392	0.2421202	0.0306737	0.1953266	0.2364186	0.3520454	0.0198858	1.0307074	0.6194232	0.2378658	0.9782110	0.0058871	0.0028832	0.7687419	0.0176380	0.0024195	1.0126752	0.3705101	0.0351175	0.3803388	0.4794660	1.0554187	1.0355384	0.9498772	0.8743010	0.4287692	0.6120567	0.3451292	0.9371601	0.8008176	0.3956859	0.0243952	1.0404166	0.8780824	1.0257992	0.2978703	0.0821665	0.2575043	0.5868937	1.0468057	0.8666900	0.2207781	0.1734332	0.2740253	0.2231349	0.1925354	0.0638758	0.7454423	0.3134583	0.3196976	0.7278773	0.6495978	0.7785271	0.9852570	0.8888743	1.0360438	0.0016431	0.4600320	0.9158901	0.5837125	0.3192542	0.1672107	0.2540160	0.9233376	0.5171007	0.9530552	0.6552316	1.0371419	0.9107831	0.9039440	0.0301879	0.3489234	0.0973413	0.5077833	0.9366694	0.9676626	0.1378487	1.0548825	0.0012809	0.2364201	0.0275125	0.0312509	0.6799081	0.5270032	1.0038373	1.0668095	0.0155803	0.6887616	0.3178117
400	0.0272335	1.0133135	0.4956987	0.2890675	0.0710316	0.4883701	0.0591632	0.9978333	0.1674502	0.0069382	0.4247580	0.2907440	0.2212652	0.0416795	0.1795911	0.2038450	0.3984809	0.0249435	1.0783729	0.6474337	0.2646772	0.9121366	0.0006368	0.0091854	0.7213513	0.0130684	0.0029521	1.0293868	0.4264159	0.0365610	0.3418730	0.4528708	1.0867969	1.0388425	0.9396326	0.8514393	0.3836381	0.5178326	0.3649850	0.9560934	0.8476251	0.3934740	0.0293298	1.0426488	0.8833438	0.9884553	0.2567391	0.0625089	0.2204958	0.5720445	0.9075332	0.8553799	0.2012193	0.1940860	0.2596402	0.2000847	0.1882305	0.0464160	0.6800407	0.2713551	0.4247557	0.6868450	0.6495754	0.6868881	1.0171326	0.8236158	0.9283245	0.0000000	0.4173258	0.9062327	0.5816316	0.2516601	0.1412698	0.1809102	0.9667570	0.5253274	0.9418739	0.6196654	1.0176633	0.9545263	0.9007072	0.0385485	0.2988620	0.0889383	0.4678937	1.0663213	1.0335914	0.1219629	0.9206949	0.0001052	0.2258706	0.0364739	0.0321291	0.6881791	0.5600457	1.0231070	1.0225540	0.0199057	0.7310324	0.2866723
