Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.2655306	0.8158302	0.6421910	0.4491464	0.5737925	0.6118891	0.6451059	0.1843382	0.3654838	0.5643747	0.2501759	0.6705948	0.6863014	0.7928616	0.6286681	0.2538382	0.0162481	0.8326009	0.4236937	0.6052259	0.6877105	0.6063380	0.6381907	0.0585634	0.0680865	0.6097895	0.0097734	0.3603658	0.3896900	0.4763113	0.2449064	0.2485014	0.0517472	0.4395542	0.7044766	0.3939711	0.3733831	0.0445530	0.4505448	0.3629924	0.0368369	0.3392699	0.7105366	0.6659488	0.5117753	0.5034161	0.3279157	0.6450682	0.6749545	0.2668281	0.5346797	0.6299499	0.3740442	0.6055905	0.6102422	0.4326076	0.4215481	0.5640082	0.6166234	0.4058548	0.0004282	0.0092962	0.4728077	0.6443676	0.0577470	0.6876195	0.2725159	0.1102713	0.6895616	0.1184602	0.1273853	0.0060566	0.0329407	0.7290234	0.7084381	0.6336040	0.5408436	0.5504438	0.2225128	0.6337275	0.4222594	0.2583795	0.4659504	0.5992500	0.0100509	0.0288028	0.5553514	0.0305582	0.0709324	0.5718468	0.0069413	0.1230632	0.0163871	0.6480670	0.6219252	0.0534966	0.5119092	0.5867562	0.0172140	0.0235961
50	0.2983264	0.6680301	0.5530594	0.4014664	0.4292751	0.5422436	0.5918687	0.1400012	0.4249933	0.6336127	0.3754816	0.6532482	0.5615431	0.6733199	0.6808780	0.3455529	0.2184181	0.5215855	0.3338893	0.5613339	0.6344626	0.6614411	0.8064657	0.0710116	0.0220685	0.6382915	0.0093772	0.2403373	0.2686396	0.3103297	0.2663670	0.2073763	0.0781685	0.4232709	0.6332611	0.5119036	0.4138819	0.0267789	0.3724988	0.3417910	0.0572072	0.3326519	0.4813066	0.5837215	0.6063800	0.4185869	0.3803267	0.6657390	0.6383230	0.2510957	0.5805433	0.6452814	0.4284959	0.6659674	0.5777769	0.5405658	0.3827715	0.5867314	0.7052355	0.3093035	0.0033244	0.0070403	0.4349275	0.3827450	0.0388264	0.6366392	0.2538135	0.1869062	0.6310075	0.1518475	0.0596458	0.0091350	0.0166490	0.7116113	0.7765219	0.6815819	0.5149667	0.5811656	0.2344720	0.7052192	0.3651693	0.2467493	0.3438610	0.5708641	0.0146699	0.0163240	0.5223665	0.0272684	0.0937088	0.5406431	0.0103156	0.1057242	0.0118994	0.6390271	0.6171678	0.0350073	0.5782338	0.7016874	0.0147060	0.0203032
100	0.2291637	0.5324332	0.7374183	0.4923024	0.4500251	0.5206005	0.7435756	0.1810519	0.5133233	0.5986816	0.2450137	0.5117754	0.5877460	0.6745399	0.5534322	0.3623908	0.5068052	0.5950028	0.2830217	0.2893103	0.6247291	0.6351534	0.6129508	0.0837951	0.0236150	0.6465103	0.0083907	0.2528825	0.2719332	0.2556202	0.2388810	0.2295015	0.0534676	0.3317654	0.6222944	0.5724736	0.3165698	0.0119974	0.3226589	0.2991358	0.0233006	0.4121379	0.6408246	0.4235517	0.5277816	0.5018983	0.3033655	0.6345448	0.7858936	0.2828967	0.5988369	0.6584729	0.4545908	0.7000710	0.6434795	0.4996058	0.4433246	0.6127397	0.8085298	0.3437182	0.0044984	0.0006133	0.3408621	0.1993917	0.0317867	0.4843661	0.3711470	0.4333001	0.6163711	0.2126855	0.0767813	0.0044310	0.0219653	0.6784238	0.6538013	0.5564028	0.6111123	0.6941717	0.2643677	0.6099253	0.3583633	0.2876726	0.2844115	0.6598849	0.0123454	0.0340218	0.6289542	0.0238926	0.0773711	0.4821519	0.0014238	0.0618206	0.0210464	0.6729729	0.6629990	0.0853794	0.6870318	0.6927704	0.0230585	0.0119785
150	0.2197000	0.6637717	0.5766103	0.3408117	0.6077954	0.5416259	0.7989254	0.0878588	0.3109029	0.6007581	0.3076990	0.4809838	0.6165553	0.6320040	0.6400350	0.3067710	0.5238624	0.8155819	0.3126924	0.1670242	0.7662526	0.6993073	0.6632898	0.0621091	0.0066245	0.6465650	0.0063427	0.1790662	0.3129336	0.3286152	0.2429176	0.2138509	0.0422948	0.3208457	0.6468583	0.7570010	0.2269651	0.0010560	0.3664045	0.3263455	0.0927781	0.4608193	0.5912641	0.4567112	0.4866319	0.4013999	0.3353184	0.6622015	0.5434160	0.2367989	0.5378377	0.6674270	0.4878284	0.6353550	0.6830596	0.6070662	0.3210873	0.6856812	0.7751086	0.4147466	0.0142742	0.0052157	0.2948066	0.2142569	0.0223876	0.4697644	0.4022920	0.4756133	0.5686880	0.3307277	0.0350527	0.0032284	0.0400206	0.7087464	0.6785115	0.1982719	0.5338182	0.6181036	0.2179183	0.6885648	0.3585583	0.3825294	0.2393060	0.5881724	0.0081211	0.0291730	0.4579247	0.0148396	0.0752918	0.3846477	0.0006378	0.0935094	0.0013517	0.6521546	0.6509847	0.0405583	0.6890028	0.5984909	0.0251681	0.0139802
200	0.2134935	0.6549890	0.6212162	0.4849787	0.4537285	0.6090307	0.5772110	0.1032357	0.4235984	0.6002924	0.3332775	0.7115575	0.7603050	0.6745459	0.6127416	0.2748916	0.6815960	0.6265286	0.3437517	0.1049089	0.7010553	0.5256888	0.6085627	0.0466386	0.0130432	0.7288913	0.0012900	0.1480134	0.4002766	0.2290293	0.2282597	0.2604858	0.0394921	0.4390087	0.7139873	0.6389770	0.3210781	0.0022157	0.2817990	0.2947093	0.0505071	0.4600333	0.5713851	0.4321936	0.5753364	0.4361972	0.2877288	0.6177031	0.5585851	0.1783366	0.4504888	0.4634545	0.5055251	0.6651519	0.6906271	0.5132219	0.3308420	0.7088900	0.8021628	0.5395112	0.0022323	0.0008032	0.2690738	0.2495809	0.0232007	0.4506352	0.3506841	0.4682559	0.6751699	0.2566490	0.0781830	0.0030820	0.0418156	0.6764248	0.7312941	0.1491094	0.8017848	0.6577320	0.1642081	0.6617417	0.3431961	0.2605072	0.1583749	0.7130390	0.0120025	0.0058773	0.5205597	0.0298006	0.1054521	0.3781104	0.0002259	0.0453395	0.0136118	0.6311765	0.7284170	0.0623128	0.5665576	0.5949197	0.0172709	0.0037331
250	0.1952794	0.6591874	0.7430408	0.4241137	0.4885200	0.5742936	0.6335175	0.1146908	0.4630960	0.4981637	0.2648129	0.6547754	0.6104974	0.5072605	0.5305022	0.2522172	0.5570729	0.7018529	0.2357367	0.0584915	0.7545456	0.7375395	0.5538745	0.1035349	0.0195377	0.6733367	0.0034139	0.1043049	0.3062658	0.1902665	0.2024700	0.2339235	0.0573437	0.4376130	0.5852101	0.6118104	0.3280633	0.0008125	0.3695486	0.3828739	0.0771501	0.4411048	0.5613685	0.3427655	0.4691023	0.3155762	0.2902652	0.5912885	0.5898079	0.1184085	0.4770771	0.6863941	0.5553027	0.5949359	0.6266927	0.4906449	0.3978555	0.6593882	0.5501895	0.6060074	0.0009515	0.0020489	0.3537624	0.3201946	0.0378422	0.3847491	0.2554909	0.4200475	0.6505071	0.2764724	0.0479858	0.0070861	0.0253710	0.6881279	0.7774953	0.1606239	0.7586879	0.5187878	0.1685029	0.6469970	0.4104715	0.2259603	0.1617144	0.7329063	0.0153444	0.0221014	0.5157458	0.0396060	0.0552344	0.3866183	0.0011663	0.0646845	0.0067853	0.6352050	0.5956273	0.0869471	0.7077690	0.5719696	0.0260917	0.0070630
300	0.1775331	0.6622564	0.7598758	0.5049107	0.4587264	0.6673784	0.7045746	0.2030719	0.3998114	0.4951581	0.2579654	0.6146372	0.6035750	0.7020190	0.5812037	0.2183478	0.5351647	0.6801954	0.2599924	0.0316775	0.4930245	0.7026494	0.6686719	0.0631766	0.0050778	0.5450987	0.0091532	0.1868104	0.3210412	0.1991794	0.2210519	0.2401294	0.0489504	0.6034334	0.5951275	0.7484311	0.3438365	0.0013581	0.3189162	0.3057196	0.0790810	0.3876101	0.6260127	0.3767273	0.5472479	0.3246332	0.2737886	0.5751339	0.6413099	0.0951297	0.4217572	0.7072525	0.5796336	0.6682539	0.6530258	0.4076785	0.3124090	0.5704195	0.7621227	0.4871989	0.0062624	0.0004845	0.2980262	0.1390783	0.0535757	0.4366644	0.2104261	0.4290418	0.6240699	0.2633806	0.0604711	0.0205272	0.0354429	0.6811926	0.6095059	0.1349624	0.5183594	0.6817231	0.2170944	0.5945104	0.3035382	0.2750904	0.1308164	0.7074651	0.0140888	0.0110127	0.4277578	0.0136112	0.1402112	0.3807443	0.0009625	0.0372476	0.0242197	0.7057424	0.5082806	0.0314891	0.7314078	0.6506747	0.0207955	0.0048611
350	0.1958716	0.7915720	0.6325374	0.4388290	0.6836900	0.6800984	0.7114590	0.1391561	0.3485501	0.5995483	0.3451959	0.5928911	0.6531152	0.8146941	0.5862597	0.2341511	0.5899960	0.6500276	0.2715210	0.0338676	0.6790171	0.7363052	0.7160806	0.0741937	0.0001817	0.6579187	0.0130576	0.1617456	0.2984222	0.2155393	0.1791301	0.2433475	0.0419515	0.3461295	0.6491763	0.5878866	0.2171784	0.0000000	0.2720420	0.2542485	0.0399789	0.4185257	0.5865872	0.3923834	0.5808350	0.2618930	0.3117780	0.7883200	0.5797912	0.0907637	0.5678558	0.5922853	0.5554895	0.5498900	0.6074257	0.2687369	0.3771495	0.7583539	0.5924362	0.4844933	0.0103244	0.0007430	0.3501848	0.2419496	0.0436834	0.4641357	0.1740955	0.4448614	0.6123589	0.2323227	0.0265131	0.0077246	0.0468454	0.6804554	0.5960689	0.1258083	0.5294340	0.6031322	0.1210154	0.5564542	0.4096932	0.1971251	0.1415997	0.6277090	0.0094225	0.0265843	0.4705942	0.0212234	0.0688427	0.4666736	0.0034525	0.0618498	0.0071644	0.6286415	0.7235074	0.0177091	0.6680480	0.8206015	0.0224581	0.0004823
400	0.2021952	0.7208066	0.5933020	0.3651523	0.4308570	0.5295888	0.6857713	0.1622351	0.5793240	0.5683889	0.3706812	0.6127752	0.5628935	0.4322601	0.5946779	0.2026707	0.6788080	0.8200284	0.2495964	0.0333306	0.6120986	0.6328428	0.5432637	0.0356850	0.0109488	0.6126512	0.0101893	0.1885923	0.3042674	0.2421557	0.2206975	0.3393098	0.0492113	0.5263945	0.5588098	0.6036354	0.2918269	0.0095608	0.3449775	0.2528712	0.0574045	0.4291735	0.4709549	0.4284638	0.4550815	0.1950576	0.2722681	0.6184419	0.5885411	0.1143208	0.6064644	0.7572350	0.6057452	0.5658464	0.7234172	0.3446024	0.3820206	0.6056309	0.6500303	0.6091649	0.0018824	0.0000875	0.3465078	0.1722791	0.0381123	0.5270432	0.2064320	0.5135010	0.7029216	0.2730848	0.0430732	0.0048746	0.0547488	0.6751715	0.8804516	0.0609044	0.5941523	0.7119922	0.1594959	0.5858834	0.3237665	0.1758465	0.0812882	0.6042754	0.0025457	0.0456454	0.5676697	0.0496842	0.0507735	0.3091942	0.0001676	0.0471384	0.0220281	0.6615901	0.5284716	0.0031134	0.6027304	0.7052089	0.0055377	0.0000891
