"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.0726370	0.0514621	0.2098999	0.1820773	0.0191501	0.1074657	0.1593075	0.4542716	0.0275660	0.3751638	0.1930760	1.0000000	0.2539267	0.0561274	0.9660164	0.3820978	0.0135046	0.6115274	0.1020543	0.0971880	0.7348835	0.9040004	0.9999987	0.5193805	0.9999861	0.9981673	0.8506908	0.9997770	0.7034202	0.2006354	0.6367027	0.0240204	0.6968010	0.9626053	0.1322335	0.7377712	0.9979415	0.6703460	0.9908125	0.0255514	0.4572484	0.6659576	0.9999051	0.9844734	0.5966293	0.9999283	0.5597416	0.5374731	0.5397910	0.5457035	0.1019930	0.6161962	0.9677503	0.8542448	0.5934925	0.1638338	0.6064174	0.4402877	0.9021824	0.7637317	0.0175611	1.0000000	0.2496573	0.9487886	0.8303627	0.6880110	0.3493412	0.2502680	0.0742024	0.0413582	0.5864260	0.1736969	0.1185363	0.1208108	0.6711457	1.0000000	0.7375099	0.3930532	0.1188914	0.1906965	0.5002502	0.7879867	0.0578512	1.0000000	0.3990689	0.0109591	0.3660325	0.3196894	0.8035792	0.4341516	0.6495581	1.0000000	0.5563497	0.6375106	0.9990637	0.9995423	0.7862231	0.8003279	0.1574960	0.9540265
50	0.1869445	0.0646344	0.8402283	0.2127175	0.0191501	0.1592815	0.4226283	0.4978820	0.5571764	0.4197733	0.2114675	1.0000000	0.2539281	0.0975489	0.9738236	0.3338264	0.1256429	0.7219706	0.1057512	0.0487194	0.7348835	0.9432012	0.9999989	0.5193805	0.9999872	0.9981673	0.8506923	0.9997770	0.7034202	0.2006354	0.6367027	0.0240204	0.8186327	0.9919877	0.1322334	0.7377712	0.9991396	0.6703460	0.9908125	0.0101290	0.4572484	0.6659577	0.9999633	0.9953743	0.6399584	0.9999311	0.7343560	0.5374731	0.5217272	0.5457035	0.1019930	0.6161964	0.9677503	0.8542449	0.5934925	0.0498614	0.7056336	0.2081805	0.9021825	0.7637317	0.0045816	1.0000000	0.2496573	0.9487886	0.8303625	0.6880110	0.3493411	0.2813014	0.7066996	0.0413575	0.7148866	0.2566353	0.1453817	0.2660621	0.6739150	1.0000000	0.7375887	0.4619524	0.2102999	0.1906965	0.5419306	0.7879941	0.0862307	0.4009868	0.8254987	0.0111875	0.3660325	0.4536325	0.8035792	0.4104215	0.6495582	1.0000000	0.5563498	0.6375106	0.9990637	0.9995423	0.8637947	0.8003280	0.1574960	0.9540268
100	0.2192983	0.1718741	0.8486300	0.2201816	0.0191512	0.2239450	0.5909594	0.5264010	0.7403192	0.4562130	0.4024769	1.0000000	0.2542453	0.1931497	0.9790833	0.4372608	0.2668418	0.7772715	0.1080118	0.0368329	0.7348835	0.9539456	0.9999990	0.5193805	0.9999875	0.9981673	0.8506930	0.9997770	0.7034202	0.2006354	0.6367027	0.0240204	0.8606265	0.9940781	0.1322334	0.7377712	0.9993938	0.6703460	0.9908125	0.0040857	0.4572484	0.6659577	0.9999819	0.9961510	0.6497289	0.9999324	0.8152538	0.5374731	0.5149247	0.5457035	0.1019930	0.6161965	0.9677503	0.8542449	0.5934925	0.0212109	0.7068653	0.1387264	0.9021825	0.7637317	0.0011960	1.0000000	0.2496573	0.9487886	0.8303625	0.6880110	0.3493411	0.3275731	0.8959804	0.0413572	0.8408894	0.3590631	0.1859090	0.5381400	0.6833968	1.0000000	0.7376930	0.5150087	0.3108648	0.1906965	0.6286454	0.7881472	0.1067027	0.3018337	0.9439473	0.0146193	0.3660325	0.4891286	0.8035792	0.4071002	0.6495583	1.0000000	0.5563498	0.6375107	0.9990637	0.9995423	0.8903253	0.8003281	0.1574960	0.9540269
150	0.2284550	0.2806053	0.8487420	0.2256015	0.0192772	0.2706491	0.6776058	0.5403032	0.8225343	0.4831974	0.6786589	1.0000000	0.2710407	0.2682871	0.9810295	0.4839544	0.3431117	0.8053611	0.1088247	0.0339178	0.7348835	0.9568904	0.9999990	0.5193805	0.9999876	0.9981673	0.8506933	0.9997770	0.7034202	0.2006354	0.6367027	0.0240204	0.8751012	0.9942268	0.1322334	0.7377712	0.9994478	0.6703460	0.9908125	0.0017176	0.4572484	0.6659577	0.9999878	0.9962064	0.6519321	0.9999329	0.8527331	0.5374731	0.5123630	0.5457035	0.1019930	0.6161965	0.9677503	0.8542449	0.5934925	0.0140087	0.7068806	0.1179435	0.9021825	0.7637317	0.0003129	1.0000000	0.2496573	0.9487886	0.8303624	0.6880110	0.3493411	0.3559114	0.9526014	0.0413571	0.8839282	0.3996202	0.2068212	0.6623273	0.6911276	1.0000000	0.7377463	0.5331465	0.3529852	0.1906965	0.6798640	0.7887674	0.1278585	0.2854212	0.9779161	0.0274938	0.3660325	0.4985354	0.8035792	0.4066353	0.6495583	1.0000000	0.5563498	0.6375107	0.9990637	0.9995423	0.8993991	0.8003281	0.1574960	0.9540269
200	0.2310457	0.3477132	0.8487435	0.2340668	0.0210489	0.3217805	0.7242683	0.5559633	0.8587129	0.5254166	0.8179427	1.0000000	0.3524452	0.3192438	0.9817255	0.5022268	0.3751456	0.8181921	0.1091111	0.0332029	0.7348835	0.9576976	0.9999991	0.5193805	0.9999877	0.9981673	0.8506935	0.9997770	0.7034202	0.2006354	0.6367027	0.0240204	0.8800904	0.9942374	0.1322334	0.7377712	0.9994592	0.6703460	0.9908125	0.0007897	0.4572484	0.6659577	0.9999897	0.9962103	0.6524289	0.9999332	0.8700971	0.5374731	0.5113983	0.5457035	0.1019930	0.6161965	0.9677503	0.8542449	0.5934925	0.0121982	0.7068808	0.1117245	0.9021825	0.7637317	0.0000825	1.0000000	0.2496573	0.9487886	0.8303624	0.6880110	0.3493411	0.3704745	0.9695464	0.0413571	0.8975102	0.4140712	0.2157907	0.7142040	0.6954039	1.0000000	0.7377698	0.5390714	0.3689718	0.1906965	0.7007887	0.7894276	0.1424830	0.2827045	0.9877839	0.0433719	0.3660325	0.5010283	0.8035792	0.4065702	0.6495583	1.0000000	0.5563498	0.6375107	0.9990637	0.9995423	0.9025024	0.8003281	0.1574960	0.9540270
250	0.2317786	0.3823293	0.8487435	0.2428155	0.0271248	0.3680420	0.7504220	0.5723463	0.8742642	0.5739912	0.8816377	1.0000000	0.4440739	0.3510018	0.9819743	0.5097105	0.3881280	0.8238402	0.1092119	0.0330276	0.7348835	0.9579188	0.9999991	0.5193805	0.9999877	0.9981673	0.8506935	0.9997770	0.7034202	0.2006354	0.6367027	0.0240204	0.8818101	0.9942381	0.1322334	0.7377712	0.9994616	0.6703460	0.9908125	0.0004260	0.4572484	0.6659577	0.9999903	0.9962106	0.6525409	0.9999333	0.8781417	0.5374731	0.5110350	0.5457035	0.1019930	0.6161965	0.9677503	0.8542449	0.5934925	0.0117431	0.7068808	0.1098636	0.9021825	0.7637317	0.0000225	1.0000000	0.2496573	0.9487886	0.8303624	0.6880110	0.3493411	0.3775023	0.9746273	0.0413570	0.9020546	0.4191737	0.2195652	0.7356295	0.6975010	1.0000000	0.7377799	0.5410912	0.3752192	0.1906965	0.7082768	0.7897737	0.1496454	0.2822548	0.9906406	0.0536711	0.3660325	0.5016889	0.8035792	0.4065611	0.6495583	1.0000000	0.5563498	0.6375107	0.9990637	0.9995423	0.9035638	0.8003281	0.1574960	0.9540270
300	0.2319860	0.3988621	0.8487435	0.2492245	0.0360730	0.3991153	0.7649027	0.5849337	0.8809351	0.6125095	0.9102917	1.0000000	0.5050468	0.3688090	0.9820640	0.5128984	0.3934764	0.8263074	0.1092475	0.0329846	0.7348835	0.9579794	0.9999991	0.5193805	0.9999877	0.9981673	0.8506935	0.9997770	0.7034202	0.2006354	0.6367027	0.0240204	0.8824029	0.9942382	0.1322334	0.7377712	0.9994622	0.6703460	0.9908125	0.0002835	0.4572484	0.6659577	0.9999905	0.9962106	0.6525662	0.9999333	0.8818687	0.5374731	0.5108982	0.5457035	0.1019930	0.6161965	0.9677503	0.8542449	0.5934925	0.0116287	0.7068808	0.1093068	0.9021825	0.7637317	0.0000068	1.0000000	0.2496573	0.9487886	0.8303624	0.6880110	0.3493411	0.3807928	0.9761558	0.0413570	0.9037112	0.4209977	0.2211754	0.7444554	0.6984813	1.0000000	0.7377841	0.5418257	0.3777726	0.1906965	0.7107828	0.7899062	0.1525482	0.2821804	0.9914599	0.0586001	0.3660325	0.5018640	0.8035792	0.4065599	0.6495583	1.0000000	0.5563498	0.6375107	0.9990637	0.9995423	0.9039268	0.8003281	0.1574960	0.9540270
350	0.2320446	0.4064733	0.8487435	0.2530634	0.0441868	0.4165290	0.7726618	0.5927640	0.8838141	0.6371018	0.9231027	1.0000000	0.5397232	0.3780204	0.9820969	0.5142841	0.3957332	0.8273867	0.1092601	0.0329741	0.7348835	0.9579960	0.9999991	0.5193805	0.9999877	0.9981673	0.8506935	0.9997770	0.7034202	0.2006354	0.6367027	0.0240204	0.8826072	0.9942382	0.1322334	0.7377712	0.9994623	0.6703460	0.9908125	0.0002277	0.4572484	0.6659577	0.9999906	0.9962106	0.6525719	0.9999334	0.8835954	0.5374731	0.5108467	0.5457035	0.1019930	0.6161965	0.9677503	0.8542449	0.5934925	0.0115999	0.7068808	0.1091401	0.9021825	0.7637317	0.0000027	1.0000000	0.2496573	0.9487886	0.8303624	0.6880110	0.3493411	0.3823075	0.9766180	0.0413570	0.9043621	0.4216639	0.2218724	0.7480902	0.6989294	1.0000000	0.7377859	0.5421101	0.3788526	0.1906965	0.7115869	0.7899497	0.1536098	0.2821680	0.9916925	0.0606424	0.3660325	0.5019104	0.8035792	0.4065597	0.6495583	1.0000000	0.5563498	0.6375107	0.9990637	0.9995423	0.9040510	0.8003281	0.1574960	0.9540270
400	0.2320612	0.4099124	0.8487435	0.2551078	0.0497751	0.4253654	0.7766800	0.5970459	0.8850657	0.6509792	0.9288141	1.0000000	0.5582791	0.3825377	0.9821091	0.5148921	0.3967037	0.8278603	0.1092646	0.0329715	0.7348835	0.9580006	0.9999991	0.5193805	0.9999877	0.9981673	0.8506935	0.9997770	0.7034202	0.2006354	0.6367027	0.0240204	0.8826776	0.9942382	0.1322334	0.7377712	0.9994623	0.6703460	0.9908125	0.0002058	0.4572484	0.6659577	0.9999906	0.9962106	0.6525732	0.9999334	0.8843954	0.5374731	0.5108273	0.5457035	0.1019930	0.6161965	0.9677503	0.8542449	0.5934925	0.0115927	0.7068808	0.1090903	0.9021825	0.7637317	0.0000016	1.0000000	0.2496573	0.9487886	0.8303624	0.6880110	0.3493411	0.3829971	0.9767589	0.0413570	0.9046316	0.4219136	0.2221771	0.7495882	0.6991317	1.0000000	0.7377867	0.5422257	0.3793191	0.1906965	0.7118375	0.7899628	0.1539756	0.2821660	0.9917580	0.0614280	0.3660325	0.5019227	0.8035792	0.4065596	0.6495583	1.0000000	0.5563498	0.6375107	0.9990637	0.9995423	0.9040934	0.8003281	0.1574960	0.9540270
