G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0314426	0.0001064	0.1779700	0.6287431	0.1485424	0.4873278	0.3901414	0.6453251	0.4381190	0.2981062	0.3175032	0.5829185	0.0352059	0.4610712	0.4500085	0.5733377	0.1513548	0.2252543	0.5161245	0.5261409	0.6229602	0.2581871	0.3367261	0.5682493	0.5490496	0.6466409	0.2684002	0.0129766	0.6862733	0.0152062	0.3588296	0.4713417	0.0317535	0.5827459	0.0000000	0.0282538	0.1499591	0.0000000	0.0008334	0.1899041	0.5812806	0.2770846	0.1155346	0.1593107	0.5767374	0.5890894	0.0483169	0.5591879	0.0266140	0.0011703	0.0307856	0.0017072	0.2974661	0.5642057	0.0693048	0.2102608	0.0234002	0.6458094	0.1452887	0.5920695	0.2395189	0.3029420	0.0492917	0.0191804	0.5072205	0.0174483	0.5639239	0.0556981	0.0015716	0.5216259	0.0018824	0.0579803	0.2943345	0.0193473	0.0017022	0.0330127	0.0752516	0.0686987	0.0387255	0.0191225	0.0434227	0.0694717	0.0165206	0.0796660	0.0046019	0.7422863	0.0110349	0.0130034	0.0053199	0.0842006	0.0678794	0.0204652	0.0335858	0.0571451	0.0232405	0.0316741	0.0443030	0.0090382	0.1886422	0.0813748
0.0357815	0.2131208	0.6700140	0.0000000	0.5780443	0.3755330	0.0000000	0.5985843	0.6525040	0.7152148	0.5872893	0.6387085	0.0543087	0.8084930	0.0305276	0.4530047	0.0438322	0.0041857	0.0832054	0.1148245	0.7032089	0.2067344	0.0885115	0.3372064	0.0235974	0.5752186	0.0481277	0.0323301	0.6890599	0.3803353	0.3594567	0.6824843	0.6008504	0.6154280	0.2528433	0.4756281	0.4292591	0.2107039	0.3547178	0.2564164	0.6275640	0.2892938	0.5594048	0.3030152	0.5871666	0.2595332	0.5963149	0.6613791	0.0792184	0.3675335	0.3513396	0.0683675	0.6642605	0.6756144	0.3744320	0.4323400	0.6569030	0.7426599	0.6053091	0.5876324	0.2851634	0.5902040	0.0254647	0.2377702	0.6131791	0.3871838	0.6105490	0.5624012	0.1168962	0.4770060	0.0214512	0.5656480	0.6827517	0.3100152	0.0475718	0.3413639	0.1253192	0.0944038	0.3909995	0.5497768	0.4710390	0.3043878	0.6388682	0.6322335	0.2367493	0.7858028	0.0077507	0.3516804	0.0578745	0.4538647	0.0507313	0.6862127	0.2468617	0.4437150	0.4724794	0.0562361	0.4785236	0.2310066	0.1029625	0.0657795
0.0138591	0.2750854	0.7079701	0.7249913	0.0000730	0.1349407	0.0000000	0.7356153	0.4477947	0.3015785	0.0496884	0.4443140	0.0403229	0.3905032	0.0468078	0.3846941	0.0720614	0.3880048	0.0024961	0.2226832	0.6232342	0.1177755	0.0372251	0.4419347	0.0254812	0.4659654	0.0396645	0.0355501	0.0000000	0.3140915	0.3266586	0.4205042	0.4453459	0.2624456	0.2457679	0.0242739	0.3423975	0.1524622	0.0027691	0.3510758	0.7415685	0.4443694	0.0992034	0.5827722	0.3473328	0.4378355	0.6226419	0.6016237	0.0708491	0.4991217	0.3527637	0.0760101	0.2871999	0.5898479	0.3286625	0.0900271	0.2138689	0.5633329	0.2307129	0.7215881	0.3009749	0.4188773	0.0430364	0.0192323	0.3942264	0.3726583	0.3208764	0.8059196	0.1261977	0.3312262	0.0073923	0.7743849	0.3807813	0.2595619	0.0330825	0.2331705	0.1593602	0.0841925	0.3237435	0.5791300	0.4151996	0.2543185	0.6639170	0.5688772	0.3017753	0.5936700	0.0202931	0.3712274	0.0311819	0.4106212	0.0635606	0.6348674	0.2537061	0.4081976	0.4601037	0.0604927	0.5270937	0.1840628	0.4742193	0.0551566
0.0134603	0.0930759	0.6020911	0.0000000	0.1358705	0.6044257	0.6020289	0.5840920	0.4532668	0.5082360	0.5658561	0.3947599	0.0642797	0.3348044	0.3466507	0.0000662	0.3891633	0.5322313	0.0183649	0.5196967	0.5957387	0.1276578	0.0367861	0.1804604	0.0136430	0.3057482	0.0466355	0.0101242	0.0000000	0.0087809	0.2878159	0.1163841	0.3725371	0.3500907	0.3297212	0.1188614	0.3587835	0.2158931	0.0000725	0.0959817	0.5774805	0.1341923	0.0699146	0.0223892	0.4487130	0.0072586	0.3087112	0.6895744	0.1665446	0.4166421	0.3170793	0.1145807	0.5813993	0.6355772	0.3366991	0.0111286	0.3231872	0.5646757	0.3254007	0.5825794	0.0641620	0.1885195	0.0417321	0.0275585	0.5008742	0.3532886	0.1650181	0.5882727	0.1394538	0.2270568	0.0096378	0.6204623	0.0274176	0.3302654	0.0802839	0.2574347	0.1027064	0.1880495	0.3804357	0.5803921	0.5523979	0.3518996	0.5323200	0.5964406	0.2489322	0.6841472	0.0083962	0.4067972	0.0984677	0.5014303	0.0521386	0.6612036	0.2700973	0.4329889	0.4445540	0.0555841	0.5821153	0.2985794	0.4253323	0.0626925
0.0110407	0.1522272	0.4670889	0.6627852	0.0002153	0.4209959	0.5631963	0.0027742	0.0328820	0.1758647	0.1920256	0.2430968	0.0371148	0.2356270	0.2571848	0.0018359	0.2868203	0.6010943	0.5384335	0.5646068	0.6248920	0.1560418	0.0011493	0.2013721	0.0092267	0.3253929	0.0077290	0.0218433	0.0000000	0.0071795	0.3400759	0.0837474	0.0007196	0.0642065	0.0000000	0.0037172	0.1855043	0.2351313	0.0000178	0.1897417	0.7561926	0.1568122	0.0109305	0.0248250	0.2765456	0.4070693	0.0767545	0.6000924	0.0406277	0.5506492	0.0363143	0.0343248	0.2220168	0.5257468	0.0281310	0.0179477	0.0041181	0.6290976	0.1035058	0.5759976	0.1087667	0.1321167	0.0267635	0.0205547	0.3825223	0.1063459	0.1383096	0.0303391	0.0164030	0.1991113	0.0053499	0.0386918	0.0808748	0.0734202	0.0470052	0.1188665	0.0251318	0.0920283	0.0444795	0.2273762	0.4434306	0.0718322	0.0852168	0.1017970	0.0598095	0.8278011	0.0074269	0.2765670	0.0115911	0.2772413	0.0584652	0.0090086	0.0625730	0.2082619	0.1640701	0.0285371	0.0720840	0.2696150	0.3676113	0.0354648
0.0060172	0.1347456	0.5258539	0.7050255	0.0027355	0.3719221	0.5997429	0.0159202	0.0206614	0.1483796	0.2752272	0.2430163	0.0284180	0.3008856	0.4100525	0.0031002	0.4080056	0.7375892	0.4033283	0.5738022	0.7474094	0.1277022	0.0047806	0.3416432	0.0404208	0.3601359	0.0141742	0.0218950	0.0000000	0.0061536	0.3293778	0.1012432	0.1412382	0.2034291	0.3409640	0.0155157	0.2440181	0.0000000	0.0004097	0.3256347	0.6154691	0.1561145	0.0114254	0.4427668	0.4052190	0.3679629	0.2683428	0.6368865	0.0361822	0.0433324	0.2745215	0.0912333	0.3350371	0.5948215	0.0483532	0.0469021	0.0135105	0.6778887	0.0874228	0.5057048	0.1040807	0.2457758	0.0484030	0.0423744	0.1225424	0.3976427	0.1504490	0.0494596	0.0044328	0.1854884	0.0036716	0.0323751	0.0531417	0.2939090	0.0307053	0.2377497	0.1087581	0.0656650	0.0230010	0.5271797	0.0348234	0.0448109	0.6111508	0.1036920	0.2263606	0.7140383	0.0077357	0.1648983	0.0131498	0.2760018	0.0644143	0.0160242	0.2218253	0.4127985	0.5491122	0.0291152	0.5477575	0.0698600	0.4053763	0.0608658
0.0141376	0.2355879	0.4466283	0.0000000	0.4984173	0.5630729	0.3797199	0.6805708	0.6381815	0.4688299	0.7025243	0.6511292	0.3733482	0.7318172	0.3374680	0.0018477	0.2045357	0.1031018	0.0476832	0.4193358	0.6108340	0.1026791	0.0110455	0.2244666	0.0079717	0.5339535	0.0269773	0.0172948	0.6755892	0.0224970	0.4687424	0.4521669	0.1769018	0.5625733	0.0000000	0.3263681	0.4464872	0.1586713	0.0021606	0.1788667	0.6203128	0.0556977	0.3297373	0.1476410	0.5598065	0.2280441	0.5134936	0.6898882	0.0189499	0.3759524	0.0154869	0.0012846	0.6704758	0.5679805	0.3582230	0.2063279	0.3164209	0.6094630	0.4127386	0.7310773	0.1563440	0.3191703	0.0279698	0.0212288	0.7783791	0.0521792	0.6177543	0.0494550	0.0045261	0.4187831	0.0048880	0.0214163	0.3216373	0.0252709	0.0097577	0.0485341	0.0442066	0.0604954	0.0130008	0.1673533	0.4236231	0.0399050	0.0268935	0.0887623	0.0354378	0.6388230	0.0301121	0.2337188	0.0289167	0.1377157	0.0578836	0.0142561	0.0817945	0.0763963	0.1491220	0.0247813	0.1155981	0.1312966	0.1675076	0.0313314
0.0097519	0.2768410	0.6510193	0.0000000	0.5618816	0.7120744	0.4774532	0.6752880	0.5827588	0.6356789	0.6796040	0.6474670	0.3077252	0.6298451	0.3512294	0.0000047	0.2765660	0.0871863	0.0918691	0.4196063	0.5093986	0.1875318	0.0037792	0.3784972	0.0239516	0.5310636	0.0149969	0.0093732	0.6429813	0.1788470	0.4034740	0.5057522	0.3597565	0.5529977	0.2881537	0.2898916	0.4826907	0.0000000	0.0025054	0.0463598	0.7099377	0.0890204	0.4906636	0.1196382	0.5705108	0.2252624	0.4002292	0.6635611	0.0549939	0.1134759	0.3293560	0.0604564	0.6333267	0.5487702	0.3163268	0.2402753	0.3487175	0.7759399	0.4173796	0.7059427	0.2596626	0.2727217	0.0395339	0.0119970	0.5717476	0.4025925	0.7557320	0.0539186	0.0103045	0.4666607	0.0214338	0.0321805	0.3962373	0.2955860	0.0674494	0.2526866	0.1081830	0.0382912	0.0110261	0.4858839	0.0737809	0.0730710	0.5779108	0.1224454	0.2817552	0.7125859	0.0372248	0.2447106	0.0108815	0.2668758	0.0319426	0.0097880	0.2759697	0.3633173	0.5242657	0.0359887	0.5135187	0.1194203	0.2289770	0.0281831
0.0228601	0.0002969	0.2813951	0.7044700	0.2656877	0.2697287	0.0000000	0.6345955	0.5429311	0.4053283	0.1698395	0.6618651	0.0579492	0.3461980	0.1209310	0.6804598	0.0312315	0.1067435	0.0919039	0.3264370	0.6873668	0.1875604	0.0034754	0.5281509	0.4818792	0.6940508	0.0353944	0.0223638	0.7664399	0.2490064	0.2959499	0.4002659	0.3965383	0.5477409	0.0000000	0.1427655	0.4190350	0.1476580	0.0083310	0.4736242	0.6572715	0.3014887	0.2864139	0.2875106	0.4951456	0.7008506	0.5053011	0.6569678	0.0478819	0.3513177	0.0140394	0.0061681	0.3507059	0.6459920	0.2994848	0.3555646	0.1273807	0.6809447	0.2874764	0.5814801	0.3221597	0.6304016	0.0655803	0.0233135	0.6095680	0.0231076	0.7394281	0.0545804	0.0181576	0.5119726	0.0059856	0.0181974	0.7383205	0.0515917	0.0276577	0.0578236	0.0171824	0.0578245	0.0212995	0.1282273	0.5490705	0.0561271	0.0259915	0.0889562	0.0372639	0.6875503	0.0168900	0.2417266	0.0096287	0.1808053	0.0312036	0.0162525	0.0430354	0.0924797	0.0918940	0.0378695	0.0677321	0.1323646	0.1535671	0.0254722
0.0195489	0.0030901	0.2010324	0.7014070	0.4219423	0.3035979	0.0000000	0.6476933	0.5563188	0.5213217	0.1705127	0.6986364	0.0500576	0.2332563	0.1023179	0.6944422	0.0358151	0.0731969	0.1164082	0.3971979	0.6646761	0.1477065	0.0075499	0.5183841	0.4493934	0.6675032	0.0319532	0.0117710	0.6975362	0.3954325	0.3563520	0.6417786	0.4887497	0.5222602	0.2821144	0.0332702	0.4026893	0.0000000	0.0021004	0.3097069	0.6734821	0.3297547	0.3264014	0.5799858	0.5017109	0.6645018	0.2680461	0.6058066	0.1136483	0.0997206	0.3852205	0.0677388	0.2333875	0.7037963	0.3543173	0.3747125	0.1853737	0.7938440	0.2739450	0.6092174	0.2476396	0.5893243	0.0492230	0.0161536	0.4192075	0.3344786	0.7053945	0.0443147	0.0155097	0.5331651	0.0052873	0.0496897	0.6915180	0.2376852	0.0145496	0.2842755	0.1056959	0.0712583	0.0338258	0.5660975	0.0524455	0.0344151	0.5586657	0.0509146	0.1458951	0.7785929	0.0070354	0.1668853	0.0138122	0.2461408	0.0355314	0.0145489	0.3590054	0.4251688	0.4900369	0.0408763	0.4854115	0.0483625	0.2035657	0.0172502
