G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.7229708	0.0636013	0.0510177	0.2200894	0.7120452	0.1299612	0.0176824	0.4984855	0.1142354	0.6697578	0.3818708	0.5630305	0.4290299	0.3247837	0.4038354	0.6913413	0.0440959	0.0699514	0.2935047	0.5063632	0.3194670	0.3718560	0.2740040	0.0684908	0.1630364	0.0074106	0.0018509	0.1784987	0.0610606	0.0834810	0.0528425	0.1673800	0.0067765	0.7082457	0.0324772	0.0542845	0.6725779	0.1268609	0.2634856	0.0999273	0.1746598	0.5231564	0.2375982	0.1976261	0.1935549	0.2149287	0.2012946	0.3761375	0.0554704	0.2984064	0.2234002	0.3253646	0.3345127	0.3949170	0.0035939	0.0125254	0.0374402	0.2928881	0.4505528	0.0288047	0.0604129	0.2051842	0.2422949	0.1753281	0.1510228	0.5639184	0.5743977	0.2248330	0.3777054	0.3995251	0.7656541	0.5236809	0.0573170	0.0427367	0.0189453	0.0260815	0.0369156	0.3529420	0.2311216	0.0363344	0.0380796	0.0187894	0.2656376	0.0425701	0.0647569	0.2740606	0.5873828	0.3084652	0.1634753	0.6943450	0.7725278	0.4312329	0.3039516	0.6655666	0.6146092	0.5748316	0.4202845	0.3637621	0.7646481
0.6066975	0.0000000	0.8193147	0.6519724	0.5911706	0.0422142	0.7422377	0.6687166	0.1875628	0.0028016	0.5827413	0.1477872	0.5823974	0.2425155	0.0776924	0.0710137	0.7699075	0.0167448	0.0538070	0.2045447	0.5584665	0.3959771	0.3506978	0.1868594	0.0966058	0.1461734	0.0035564	0.0046349	0.1994154	0.0901680	0.0556167	0.0657529	0.1756807	0.0018914	0.4854755	0.0997123	0.0632106	0.5603060	0.1541212	0.3998345	0.1023940	0.2108709	0.5433996	0.3400874	0.2552225	0.1573619	0.2453150	0.1604053	0.3615404	0.0813685	0.3747080	0.2442907	0.4474354	0.3537905	0.3370997	0.0011662	0.0427185	0.0431175	0.3688604	0.3509640	0.0686379	0.0515528	0.3336718	0.2319542	0.2266646	0.1575549	0.6686738	0.5632439	0.2203644	0.4259299	0.5042383	0.7484691	0.3547579	0.0826276	0.0444895	0.0369212	0.0244438	0.0185279	0.4331367	0.1939396	0.0273808	0.0125459	0.0441205	0.1910470	0.0346398	0.0628544	0.3191545	0.5995687	0.4184093	0.1653617	0.6995465	0.6917399	0.4551504	0.2923673	0.7107952	0.5754698	0.5019303	0.5866635	0.4501833	0.7691389
0.3573967	0.6684431	0.0000000	0.0563499	0.1986589	0.5777419	0.1201165	0.0252207	0.4709284	0.1538025	0.7403315	0.3349924	0.7107750	0.3637936	0.3367653	0.4190536	0.6536376	0.0273457	0.1108591	0.3027180	0.5258880	0.4086119	0.3721889	0.2155510	0.0622933	0.1500846	0.0060377	0.0256959	0.1633791	0.0584240	0.0954294	0.0869852	0.2071418	0.0072476	0.4745998	0.0770143	0.0399463	0.6207085	0.1452769	0.3953609	0.1557551	0.1676309	0.6467442	0.2615992	0.2253902	0.1863680	0.2675375	0.1477946	0.3224845	0.0837420	0.3285790	0.2203102	0.3695694	0.1985593	0.4175567	0.0006451	0.0362990	0.0319657	0.3941436	0.4143104	0.0211000	0.0354667	0.3578414	0.2007834	0.1850285	0.2497617	0.7582454	0.6036347	0.2748674	0.2828215	0.3997820	0.7521679	0.4561661	0.0642001	0.1378247	0.0409360	0.0276550	0.0182321	0.3521198	0.1820640	0.0113960	0.0297109	0.0474979	0.2253998	0.0304605	0.0445212	0.3297417	0.6001094	0.3233075	0.1342792	0.6323538	0.7114111	0.4972525	0.3174854	0.7674959	0.5541562	0.3450232	0.6381986	0.4226707	0.6589573
0.3982886	0.6727538	0.0514892	0.0000000	0.2723234	0.6099517	0.1571818	0.0097140	0.5295151	0.0856198	0.6684521	0.3873463	0.7272514	0.4417478	0.3663300	0.3994220	0.6657976	0.0152002	0.0633198	0.2543163	0.5576307	0.3805289	0.4235939	0.2532484	0.0798522	0.1593417	0.0285423	0.0040358	0.1572126	0.0450315	0.0705172	0.0707706	0.1757339	0.0016170	0.4737921	0.0899892	0.0403344	0.6609036	0.1116735	0.3247023	0.1910211	0.1641029	0.5852694	0.2857831	0.2849417	0.1769550	0.2688107	0.2027230	0.4254677	0.0647537	0.3141591	0.2543693	0.4518313	0.2818199	0.3349403	0.0020991	0.0197550	0.0865168	0.3028321	0.3966667	0.0317950	0.0731621	0.3281501	0.2166510	0.2449772	0.3011155	0.7665114	0.6041024	0.2219131	0.3792364	0.4285595	0.6577406	0.4656408	0.0667996	0.0480532	0.0265445	0.0427667	0.0248150	0.4573743	0.2017228	0.0459452	0.0525753	0.0591001	0.2277162	0.0249018	0.0503800	0.3570359	0.5149161	0.3287021	0.1317413	0.5988496	0.6209562	0.5176691	0.3745661	0.7309867	0.6302238	0.3527689	0.5515444	0.4643899	0.7295964
0.2694395	0.7079131	0.0588676	0.0771941	0.0000000	0.7060288	0.1386352	0.0138036	0.5139949	0.1319331	0.7208335	0.3526851	0.4953134	0.3805016	0.2900629	0.3994261	0.6122694	0.0640704	0.0966612	0.2605867	0.5207675	0.3924468	0.3176663	0.1866457	0.0381194	0.2005720	0.0163936	0.0026522	0.1730703	0.0587832	0.0340546	0.0844704	0.1916930	0.0057190	0.5162846	0.0716517	0.0549985	0.6225364	0.0745814	0.2998580	0.0909861	0.1981083	0.5760968	0.2788865	0.2735379	0.1799963	0.2188368	0.2198601	0.3586669	0.0517449	0.3458673	0.2996741	0.5069366	0.2597572	0.3007182	0.0043231	0.0195368	0.0326934	0.3235776	0.3450408	0.0361042	0.0497182	0.3613796	0.2037324	0.1609840	0.2061002	0.8596773	0.5101314	0.2538365	0.3312420	0.4568151	0.6839939	0.5163995	0.1637963	0.0875819	0.0161554	0.0200960	0.0096024	0.3366850	0.1965108	0.0382330	0.0143052	0.0149077	0.2097223	0.0430855	0.0298943	0.3661285	0.4963508	0.3106819	0.2090212	0.7067193	0.6678263	0.5074018	0.3085797	0.8332893	0.6845538	0.4570513	0.5625829	0.3821828	0.6365901
0.3703634	0.5733025	0.0488098	0.0564405	0.2344809	0.0000000	0.1139539	0.0183134	0.5884778	0.1168267	0.7416869	0.3129937	0.5885251	0.4218124	0.4070285	0.4823376	0.7406798	0.0334067	0.0704479	0.2327185	0.5947237	0.3689913	0.2719259	0.2352653	0.0746331	0.2071899	0.0140395	0.0012610	0.1048355	0.0731271	0.0367814	0.0949532	0.1896821	0.0125217	0.5486529	0.0512447	0.0433565	0.6012471	0.1075300	0.3689785	0.1211944	0.1781942	0.5355770	0.3945148	0.3718126	0.2261224	0.2655088	0.2151574	0.3703269	0.0933240	0.3918946	0.2341363	0.3598101	0.3212564	0.4309058	0.0032069	0.0382460	0.0667847	0.4294347	0.4049114	0.0500752	0.1006158	0.3574691	0.2179658	0.2066875	0.2076130	0.6890695	0.6053208	0.2636755	0.3239911	0.3806435	0.7990292	0.4631008	0.1100049	0.0624796	0.0317227	0.0348554	0.0228350	0.4066016	0.1934110	0.0423819	0.0306480	0.0659874	0.2907261	0.0581339	0.0730779	0.3642104	0.5805581	0.2833475	0.1789623	0.6409786	0.7677335	0.5779810	0.4068954	0.7119038	0.6747293	0.5220435	0.5303646	0.4001401	0.7145731
0.3572287	0.6461190	0.0527253	0.0572760	0.3099118	0.7173005	0.0000000	0.0058675	0.5192133	0.1143267	0.6847401	0.3253385	0.5345327	0.4257552	0.3700588	0.4666625	0.6864156	0.0211740	0.0842320	0.2799890	0.4343515	0.5709712	0.3157744	0.2211131	0.0754960	0.2178010	0.0021222	0.0035707	0.1458653	0.0716098	0.0479954	0.0621068	0.1921758	0.0075785	0.4973388	0.0423440	0.0689396	0.5775382	0.0786488	0.3429848	0.1490538	0.1403304	0.7437343	0.3088031	0.2348364	0.2527885	0.3330827	0.2223357	0.3628890	0.0655900	0.3219901	0.2315683	0.4988499	0.2726114	0.3498740	0.0004085	0.0228822	0.0248955	0.2962681	0.3792852	0.0109129	0.0409542	0.4368029	0.1266193	0.1935849	0.1828937	0.7005129	0.5194945	0.2534222	0.3176679	0.5241617	0.6927898	0.4236422	0.1054557	0.0402561	0.0243138	0.0423270	0.0089174	0.2929334	0.2305246	0.0362002	0.0253998	0.0289138	0.1961195	0.0400636	0.0767088	0.3974414	0.6308151	0.3325119	0.1565126	0.6963238	0.6030207	0.5292510	0.2567844	0.5832941	0.6574295	0.5065062	0.7176035	0.4216779	0.6512937
0.4086994	0.7343305	0.0715581	0.0735671	0.2258949	0.6576899	0.1057142	0.0000000	0.5103939	0.1703639	0.6558361	0.4061263	0.5173702	0.4687896	0.3720545	0.3910478	0.7012518	0.0423184	0.0962364	0.2723756	0.6774366	0.2716115	0.3912325	0.2054417	0.0726430	0.1557187	0.0136618	0.0053011	0.1937225	0.0630980	0.0360649	0.0665751	0.2059348	0.0068936	0.6838546	0.0479327	0.0476213	0.6387940	0.0979779	0.3666017	0.2264390	0.1934731	0.6422801	0.2564821	0.2414554	0.1922292	0.2364373	0.2024552	0.3143976	0.0480027	0.3656548	0.2190314	0.3692794	0.2968988	0.3487057	0.0022155	0.0277914	0.0470690	0.3194923	0.3992665	0.0412200	0.0676273	0.3307998	0.1875885	0.2185513	0.2053145	0.6010295	0.5075675	0.2041252	0.4060725	0.4084837	0.6288794	0.3993031	0.0561733	0.1107216	0.0315814	0.0350226	0.0224990	0.3558139	0.2600568	0.0265140	0.0132706	0.0440145	0.2441122	0.1235438	0.0546694	0.3770922	0.5654797	0.3180514	0.1461911	0.6685719	0.7260059	0.4057935	0.2453050	0.6898754	0.5956433	0.3757002	0.6227307	0.4136708	0.5082003
0.3821392	0.6982861	0.0601865	0.0449626	0.2845580	0.7816666	0.1178191	0.0045148	0.0055489	0.2046876	0.6646963	0.3343851	0.6097884	0.5292870	0.4031434	0.3498856	0.7058028	0.0712538	0.1039558	0.2681549	0.6777181	0.3907425	0.2531669	0.2567216	0.0696030	0.1434209	0.0113537	0.0048538	0.1407833	0.0518759	0.0506375	0.0785012	0.1667492	0.0112217	0.6207768	0.0601933	0.0235442	0.6749314	0.1309219	0.2517548	0.1518013	0.1573188	0.5190885	0.3371901	0.2028118	0.1929673	0.2384888	0.2488194	0.4181275	0.0786489	0.3466424	0.2369570	0.3614724	0.2503503	0.3388171	0.0032067	0.0120115	0.0439937	0.3732983	0.3963493	0.0372794	0.0588631	0.3407132	0.2198608	0.1923977	0.2267510	0.6403331	0.5137415	0.2898212	0.3855280	0.3389149	0.6875421	0.4071178	0.0954266	0.0978380	0.0380203	0.0253206	0.0143789	0.3091319	0.1846178	0.0377293	0.0079835	0.0289279	0.2709358	0.0327825	0.0329974	0.4034727	0.4408825	0.2968807	0.1652563	0.7475537	0.6946334	0.3560829	0.2574129	0.7755456	0.5549787	0.3536867	0.4996657	0.4342214	0.6321254
0.3173527	0.7550368	0.0589971	0.0621890	0.2507335	0.7574748	0.1242812	0.0165305	0.6121010	0.0000000	0.6432968	0.3244637	0.5202337	0.5222881	0.4061535	0.4543179	0.5839298	0.0252985	0.0589420	0.2674882	0.5355506	0.3933042	0.2865133	0.1665674	0.1015539	0.1440730	0.0243003	0.0105743	0.1971883	0.0315315	0.0694583	0.0462846	0.2375928	0.0040698	0.5565061	0.0719670	0.0413308	0.5158744	0.1281133	0.3423673	0.1246159	0.1596436	0.7151688	0.2657192	0.2910798	0.1526828	0.2624765	0.2030467	0.4036723	0.0786678	0.2713390	0.2342985	0.3083769	0.2753673	0.3244987	0.0006052	0.0139580	0.0402390	0.3909803	0.4355243	0.0559395	0.0489236	0.4680509	0.2044584	0.1428143	0.1958846	0.6718439	0.5694689	0.1605549	0.3007193	0.4437301	0.7016865	0.4228711	0.1215863	0.0965667	0.0201074	0.0524302	0.0465998	0.3053407	0.1795496	0.0444539	0.0065191	0.0449712	0.2399816	0.0857008	0.0350985	0.3315061	0.5920129	0.2952247	0.1051700	0.7086479	0.7317836	0.3620118	0.3118133	0.6314588	0.5363590	0.4403659	0.5632950	0.4671826	0.7003517
