G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0118763	0.6264128	0.3669869	0.2017298	0.4955508	0.0694681	0.3053221	0.0982550	0.2677494	0.1805978	0.0165923	0.1373938	0.0223621	0.1991630	0.2241811	0.3256985	0.1125195	0.0249831	0.2390488	0.4035988	0.0021294	0.0761390	0.1173036	0.2666768	0.0420391	0.0189884	0.2606028	0.0068384	0.0595101	0.3198121	0.3429035	0.0025789	0.0017191	0.1617156	0.0232540	0.0413754	0.1421935	0.1230241	0.1189985	0.0966164	0.4780142	0.0893297	0.0004454	0.7373396	0.5702614	0.0853396	0.0367126	0.5802939	0.4401086	0.4279882	0.0652193	0.5643543	0.4180724	0.7072734	0.8625107	0.4535687	0.1283335	0.6079510	0.2141004	0.2537307	0.3200225	0.1857956	0.5495523	0.2680780	0.3402344	0.0709595	0.2348817	0.6055228	0.4700090	0.0638133	0.0995545	0.2820519	0.2017302	0.0170146	0.5856302	0.2801714	0.5952613	0.4374937	0.4205951	0.2113989	0.0134585	0.2928299	0.3175778	0.8057044	0.6928104	0.1326228	0.7074563	0.3210721	0.0595938	0.0007801	0.5390980	0.6146521	0.4051472	0.1819460	0.5991809	0.4070799	0.4618617	0.3572816	0.6678109	0.7333951
0.0021591	0.7242626	0.2462810	0.1857248	0.2994638	0.0358625	0.5100660	0.0878856	0.2442920	0.2014986	0.0485291	0.1873562	0.0203252	0.5031361	0.1619265	0.4319120	0.0894221	0.0156812	0.3683116	0.2382491	0.0006306	0.0401403	0.1764077	0.2931958	0.0515128	0.0473832	0.1244109	0.0039431	0.0487230	0.3793352	0.3719764	0.0063202	0.0028797	0.0605955	0.0282982	0.0547457	0.0582918	0.2038775	0.1421521	0.0506718	0.5929264	0.0482978	0.0073383	0.6001414	0.5815890	0.1376029	0.0743904	0.6740799	0.4056478	0.3970704	0.2107027	0.4767146	0.5831472	0.6532365	0.6806221	0.0875629	0.4569940	0.5695876	0.5320690	0.2000142	0.1476254	0.1367650	0.5781177	0.0001118	0.0249485	0.0167034	0.0584507	0.5479186	0.2112367	0.0258948	0.0011544	0.3490452	0.0002719	0.2068779	0.3425018	0.4956233	0.7015282	0.2926455	0.5248032	0.3005566	0.8870573	0.7049275	0.0861376	0.4873862	0.4698232	0.0348359	0.6137040	0.5421562	0.0334580	0.0299130	0.6940393	0.4773575	0.5059046	0.1568684	0.6602564	0.3817840	0.4988736	0.4161675	0.6628975	0.3852568
0.0158799	0.3244507	0.4771861	0.6253203	0.5115082	0.0695725	0.4607709	0.0953661	0.6796706	0.4229271	0.1445539	0.2892569	0.0928022	0.5326091	0.4426016	0.6987106	0.1222095	0.0393978	0.5170881	0.4926486	0.2927474	0.3332183	0.4632878	0.4725094	0.1750349	0.0848102	0.3987911	0.1529517	0.1689626	0.5017290	0.4373854	0.1252356	0.0017156	0.3400207	0.1239230	0.1963587	0.4919793	0.5284338	0.3763978	0.2578264	0.7536064	0.5255126	0.0037460	0.6625533	0.6690636	0.0762014	0.0238791	0.5880905	0.5567836	0.3431793	0.2728761	0.5745329	0.5688450	0.6023959	0.7385572	0.1937939	0.7219086	0.4815928	0.3419282	0.1867834	0.0053379	0.1186896	0.6130072	0.0044653	0.0613064	0.0685044	0.1803528	0.3360148	0.5520572	0.0541053	0.0000046	0.2013129	0.1402663	0.2782909	0.2111938	0.4505967	0.7257981	0.6832268	0.6800354	0.4619824	0.7110574	0.5350569	0.2440842	0.5804748	0.6338310	0.0422663	0.7860489	0.2064119	0.2473179	0.0356630	0.4586824	0.1068057	0.5028819	0.3961584	0.7176203	0.5453402	0.5968755	0.3231449	0.5200824	0.5369088
0.0075429	0.8485550	0.2881289	0.0399055	0.2108124	0.0438669	0.3859723	0.0731026	0.2247169	0.1481422	0.0255865	0.1268283	0.0382507	0.2735720	0.1217320	0.2896705	0.0689809	0.0425648	0.1132525	0.3114632	0.0244438	0.1621839	0.0395470	0.2121421	0.0526096	0.0310889	0.0840570	0.0049164	0.0544272	0.2538764	0.4144212	0.0335779	0.0024081	0.1297205	0.0308376	0.0025503	0.0274407	0.0406249	0.0824771	0.3146415	0.4178722	0.0356068	0.0009478	0.6676228	0.5280579	0.1460513	0.1062702	0.4724901	0.4018283	0.4451196	0.1556785	0.4983956	0.3522541	0.5954019	0.5528227	0.3554074	0.5113009	0.5056182	0.2304240	0.2883819	0.2200997	0.5043158	0.7039476	0.4271506	0.0817477	0.0652262	0.0641049	0.3771013	0.8372138	0.0700086	0.0560679	0.5079478	0.0948441	0.3048578	0.4071424	0.4280238	0.7771694	0.6418923	0.7759029	0.2904980	0.0373611	0.4249809	0.4309730	0.6609821	0.5539528	0.0086712	0.6767824	0.1073215	0.0767319	0.2069119	0.6824248	0.3132205	0.3353960	0.3771960	0.7101777	0.7344120	0.3577751	0.3283526	0.6058379	0.4631852
0.0083565	0.7710784	0.1870144	0.0932571	0.3125837	0.0008585	0.3914160	0.0313629	0.2832495	0.1754221	0.0608381	0.1161800	0.0478219	0.4007547	0.1218086	0.3584128	0.0680898	0.0421831	0.1931873	0.3468966	0.0512540	0.0657355	0.0215930	0.1986680	0.0138211	0.0480043	0.1376517	0.0101556	0.1033906	0.3310766	0.3824117	0.0104025	0.0015686	0.1231275	0.0388069	0.0084662	0.1496206	0.1204376	0.0429848	0.0168960	0.5089421	0.0395645	0.0009602	0.4568276	0.3712896	0.0390156	0.0025841	0.5291856	0.5396731	0.2102548	0.0127466	0.4453378	0.4861731	0.7117654	0.8089715	0.0397702	0.4761773	0.6573726	0.3510321	0.2297989	0.0155327	0.1801152	0.6033870	0.0022955	0.1864816	0.0437597	0.3130197	0.6625922	0.1005058	0.0325764	0.0021803	0.3097773	0.1980445	0.1828449	0.0555341	0.1923879	0.7765181	0.4328520	0.6932879	0.3140947	0.6395478	0.5082003	0.2765198	0.2982487	0.4936558	0.0360667	0.3701469	0.2191760	0.1353165	0.0064744	0.3783124	0.4495524	0.3194340	0.7063292	0.8151182	0.5049840	0.4904577	0.2831342	0.7057379	0.3378160
0.0056610	0.4558062	0.2473533	0.2771610	0.4733985	0.0107552	0.4925050	0.1006107	0.4839900	0.2997560	0.1201243	0.2891562	0.0271256	0.4445173	0.2895753	0.5540276	0.1516047	0.0361795	0.5496613	0.6380219	0.0562801	0.1864951	0.1734019	0.3997389	0.0450972	0.0484812	0.2292375	0.1087184	0.1077566	0.3221170	0.5061235	0.0243805	0.0082807	0.1314177	0.0527049	0.0702213	0.1809019	0.4171802	0.1958884	0.2016434	0.5267910	0.1792392	0.0006423	0.7126905	0.7992489	0.2477677	0.1811025	0.5780524	0.5941246	0.5553753	0.0807187	0.4630236	0.6799518	0.4699581	0.6465881	0.4531919	0.6756035	0.5014781	0.2982944	0.0644518	0.0322960	0.2777795	0.8039716	0.0001212	0.0406094	0.0283824	0.1812186	0.5444333	0.3331658	0.0553389	0.0004120	0.5894788	0.1949455	0.0199212	0.0741492	0.3319096	0.6733461	0.5296233	0.5681260	0.3784972	0.7863342	0.6184620	0.7110708	0.4519263	0.5735108	0.3308067	0.6814063	0.0058092	0.0688312	0.2273889	0.6160471	0.1946832	0.4455614	0.5282973	0.8086855	0.3926867	0.3956026	0.3173121	0.5064900	0.5911837
0.0059488	0.6383522	0.3909128	0.2004149	0.1940177	0.0087102	0.2674907	0.0728984	0.3927636	0.2621734	0.0722384	0.0978719	0.0350967	0.4443433	0.1407033	0.4632557	0.0816739	0.0010869	0.3697928	0.5202910	0.0438045	0.2259710	0.0420011	0.2795369	0.1460873	0.0463958	0.2351707	0.0029951	0.0539696	0.2389835	0.3660256	0.0338119	0.0030835	0.0318702	0.0394601	0.0093880	0.0416278	0.1567172	0.0862903	0.1946307	0.4802907	0.1018020	0.0256312	0.6294775	0.3789245	0.1534640	0.2450232	0.5292550	0.5706132	0.2875908	0.0140060	0.5357951	0.5484086	0.6410116	0.6667621	0.0607727	0.4872410	0.7446514	0.2839935	0.0567671	0.0349441	0.4991350	0.7190585	0.0006461	0.0191502	0.0092069	0.0676355	0.5355902	0.5264708	0.0414358	0.0001052	0.3828670	0.1447463	0.2473940	0.4165020	0.5165543	0.3700132	0.4683374	0.6930118	0.3924091	0.7633549	0.4675259	0.3319576	0.6571364	0.6032482	0.3660980	0.7361178	0.7948654	0.1507658	0.0006046	0.5680866	0.3364644	0.3225049	0.5752183	0.6816563	0.2461483	0.3232693	0.1395774	0.1684226	0.4700337
0.0023939	0.5465139	0.3666547	0.0830216	0.3390570	0.0087476	0.2776174	0.0569106	0.2093970	0.0915614	0.0700999	0.0816424	0.0060103	0.2578885	0.1130611	0.3231732	0.0153255	0.0763361	0.1617836	0.3816616	0.0014461	0.1759300	0.0224878	0.2677514	0.0048880	0.0461428	0.1223696	0.0332630	0.0398023	0.1964818	0.3281789	0.0200986	0.0002495	0.0710414	0.0558042	0.0307330	0.3731059	0.1393478	0.0809163	0.0751227	0.5291580	0.0761734	0.0540147	0.6750129	0.5341068	0.0351755	0.0684495	0.6442763	0.4617826	0.2769062	0.0250763	0.6766947	0.5144719	0.7642129	0.6253134	0.0894262	0.2401283	0.5063455	0.3627846	0.0421561	0.0964384	0.2454536	0.6655169	0.1874506	0.0079065	0.0515176	0.0760644	0.5382638	0.4081178	0.0095236	0.0002495	0.3189846	0.1240455	0.2851292	0.2196073	0.2226519	0.7333516	0.4929950	0.4679412	0.7333411	0.7386066	0.6829185	0.4720113	0.6400503	0.6900297	0.0119939	0.7455117	0.4122158	0.0771620	0.0202832	0.7198389	0.2995302	0.4895685	0.5525429	0.6691827	0.7615951	0.5079232	0.3701309	0.5769133	0.4595785
0.0033266	0.5928755	0.1940745	0.0264937	0.2655919	0.0267249	0.2917356	0.0429067	0.2634602	0.0729148	0.0770663	0.1520846	0.0074588	0.3544777	0.0702294	0.2294360	0.0780178	0.0392284	0.1661059	0.3312064	0.0344096	0.0373203	0.0461709	0.2008031	0.0364420	0.0000169	0.1458106	0.0530436	0.0705261	0.3668064	0.3038537	0.0357234	0.0002342	0.0627021	0.0238135	0.0085999	0.0138730	0.0782525	0.1178769	0.3705124	0.5338315	0.0797959	0.0621089	0.6752385	0.1888698	0.0072661	0.0030766	0.4507462	0.4140224	0.4081443	0.2445552	0.4815131	0.3635760	0.6763670	0.4472013	0.7157093	0.3687092	0.3803582	0.5083828	0.2053957	0.3633479	0.1457716	0.5677073	0.0144879	0.0258348	0.0274310	0.1287190	0.4598878	0.4490565	0.0322965	0.0444163	0.0119737	0.1796654	0.1665890	0.7020277	0.4791143	0.6903187	0.6380085	0.7104865	0.6063030	0.0005202	0.4232425	0.4282029	0.8136342	0.6570454	0.0247375	0.5461867	0.2189629	0.0556519	0.0009452	0.6641351	0.5572871	0.1393420	0.4052740	0.6868901	0.6997932	0.3275637	0.1872253	0.3282894	0.4050219
0.0029463	0.7077740	0.3033975	0.1065705	0.3710865	0.0292216	0.2704136	0.0776198	0.2226456	0.1093107	0.0692331	0.1334125	0.0226809	0.3122595	0.1885416	0.4278583	0.0200758	0.0006854	0.2908099	0.3776678	0.0054000	0.0609278	0.0636210	0.2638997	0.0124116	0.0013530	0.2611509	0.0125392	0.0796080	0.2923737	0.3953841	0.0329336	0.0064104	0.0757750	0.0361766	0.0068298	0.1407927	0.0991216	0.0316711	0.0047426	0.1993438	0.0652849	0.0598583	0.6203817	0.2216635	0.0666534	0.0103879	0.4916955	0.2787455	0.2929999	0.2344095	0.3570673	0.1408802	0.7129619	0.6367258	0.2601320	0.3569532	0.4106333	0.4054113	0.0194998	0.0199619	0.0974690	0.6531312	0.0002854	0.0203980	0.1075703	0.0763668	0.5687691	0.6341952	0.0022286	0.0048401	0.3768934	0.0015107	0.2341931	0.0539022	0.2970620	0.3676117	0.4649260	0.7871821	0.1843377	0.7983077	0.6318265	0.1336319	0.5752771	0.5270978	0.0200186	0.6503876	0.4438720	0.2794845	0.0004864	0.6079231	0.1328628	0.6457982	0.3962200	0.6064854	0.6373738	0.4540053	0.4020202	0.6956509	0.6247830
0.0033969	0.6087114	0.2566032	0.1049328	0.3617578	0.0055407	0.4909101	0.0565207	0.2182280	0.1258845	0.0354056	0.0738958	0.0184552	0.3277553	0.0626329	0.3831067	0.0656291	0.0435492	0.2673724	0.3926352	0.0137976	0.1707543	0.0754794	0.2128527	0.0140847	0.0004808	0.1956337	0.0381990	0.0834180	0.2613023	0.3532608	0.0129424	0.0061937	0.1061158	0.0334693	0.0274339	0.0126089	0.0460758	0.0620098	0.2131418	0.5768623	0.0383369	0.0138826	0.5626242	0.4213466	0.0951410	0.1482819	0.5697339	0.3847800	0.2389535	0.0768684	0.7255141	0.4036717	0.6387134	0.6659017	0.2689885	0.5930982	0.5205985	0.1913429	0.2325192	0.0616262	0.1362819	0.5751397	0.0012759	0.0086593	0.0860741	0.2846438	0.4541846	0.4586779	0.1518281	0.0092439	0.4245851	0.2336122	0.2062289	0.0580991	0.3045697	0.6644240	0.6653867	0.5254321	0.5166169	0.6860138	0.6078255	0.5435473	0.2341352	0.5310428	0.0790252	0.3670609	0.1595108	0.0421630	0.0130170	0.5624391	0.5470044	0.1305238	0.1952809	0.6531850	0.6349876	0.5076668	0.3415642	0.6713890	0.5555122
0.0023471	0.6095782	0.3166770	0.0740570	0.1584278	0.0047949	0.3110176	0.0855793	0.1804783	0.1208190	0.0225831	0.1170924	0.0322448	0.3376067	0.0691603	0.2109495	0.1045399	0.0005510	0.1478962	0.3341875	0.0338379	0.1383073	0.0531179	0.2041688	0.0612180	0.0019653	0.2461993	0.0028755	0.0532300	0.3414844	0.4422868	0.0003578	0.0001095	0.0447139	0.0173100	0.0585994	0.0531755	0.0810669	0.0217797	0.0364698	0.1138494	0.0162131	0.0005869	0.5388975	0.7040141	0.2441536	0.1293617	0.5740636	0.5218466	0.4098811	0.1377345	0.4810382	0.5882738	0.7553425	0.5459817	0.7389495	0.4768748	0.5269514	0.2923403	0.1210220	0.2106415	0.1793166	0.7151250	0.0019373	0.2461774	0.0890465	0.1391336	0.5686714	0.4891212	0.0666794	0.0749454	0.0491870	0.1600086	0.1857930	0.5338632	0.7086318	0.6542332	0.4097931	0.8409580	0.4804306	0.0610505	0.4030680	0.4596172	0.5264006	0.6886670	0.3027113	0.4332946	0.2698119	0.2139073	0.1659627	0.6090232	0.4299568	0.3442195	0.7291048	0.7849017	0.6252305	0.4148297	0.2875662	0.6743921	0.2166505
0.0087176	0.7416683	0.3424267	0.0781713	0.3206806	0.0038495	0.3927003	0.0349149	0.2173251	0.1322707	0.0560675	0.1590637	0.0262563	0.3546358	0.0971588	0.4072948	0.0243013	0.0534374	0.1906610	0.4187355	0.0265942	0.3177752	0.0665952	0.3062129	0.0544361	0.0000358	0.1848646	0.0689005	0.0877037	0.2964063	0.2854952	0.0346017	0.0025296	0.1354041	0.0275775	0.0094549	0.0148956	0.0804943	0.0363733	0.0250827	0.3907689	0.0928538	0.0258489	0.6064701	0.4151471	0.0198011	0.0036275	0.6877718	0.5311514	0.6764386	0.1627375	0.4637732	0.4538696	0.6065727	0.6977859	0.2462679	0.3804665	0.6297944	0.6067941	0.0318566	0.4102386	0.4069594	0.4194050	0.0407500	0.2872328	0.0933073	0.2140325	0.4846977	0.4892580	0.0632776	0.0807405	0.4183101	0.2743069	0.3023995	0.5219870	0.2986136	0.8142204	0.2375482	0.6963726	0.4638128	0.0025970	0.3389335	0.0330051	0.6209315	0.5782005	0.0753152	0.7740463	0.1184196	0.1241919	0.0006066	0.5980505	0.2679527	0.3238127	0.5283057	0.6384189	0.4883528	0.5233990	0.1206647	0.3216162	0.5844281
0.0075226	0.6491901	0.2845967	0.1497635	0.0960210	0.0156354	0.3352028	0.0142146	0.2758994	0.1025347	0.0422058	0.1361496	0.0422321	0.3410063	0.1426421	0.3519695	0.0605527	0.0411339	0.1463969	0.0992289	0.0257817	0.1863552	0.0289310	0.2052983	0.0366298	0.0365894	0.1336745	0.0220675	0.0670120	0.3154991	0.1657102	0.0094062	0.0128488	0.0182390	0.0394662	0.0305570	0.1866150	0.1155889	0.0360440	0.0645480	0.6012325	0.0440712	0.0397776	0.6885523	0.6141680	0.0745899	0.0569650	0.6681092	0.6449070	0.4810882	0.0574113	0.7257071	0.6888266	0.7145636	0.4661605	0.3446382	0.3963066	0.5602458	0.3005035	0.0524936	0.2903768	0.4760202	0.5682102	0.0080342	0.0355318	0.0601348	0.1278930	0.5569342	0.4265793	0.0557674	0.0741248	0.4174801	0.0763086	0.2473793	0.4537638	0.5349598	0.4453992	0.5646111	0.6621526	0.2348979	0.0031539	0.2646306	0.6080702	0.3432158	0.6133193	0.2103028	0.5478114	0.4665236	0.0225686	0.0729285	0.6623183	0.2140066	0.4220792	0.3301294	0.7634011	0.5939780	0.4854774	0.3224500	0.6144059	0.6631643
