"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.7892230	0.6388931	0.4045577	0.0065464	0.1937622	0.2244577	0.1068815	0.1708142	0.0246149	0.5591201	0.7083169	0.4847186	0.7755818	0.3286231	1.0000000	0.1564494	0.9724955	0.9085678	0.4114138	0.5280653	0.0714098	0.9719419	0.5577704	0.5254198	0.8975517	0.8261951	0.8859412	0.9999879	0.7031455	0.8493337	0.7548824	0.8162619	0.4349957	0.2117181	0.2144307	0.1525475	0.5780388	0.9949633	0.7508178	0.9566614	0.9551690	0.8408786	0.2871705	0.5597162	0.6539632	0.3978277	0.8688320	0.9512223	0.7223035	0.1900951	0.1072808	0.1689463	0.8857318	0.1543699	1.0000000	0.2088500	0.0119036	0.3396781	0.9980631	0.7971007	0.1353555	0.0814947	0.1538239	0.2506679	0.0629262	0.3581850	0.7569824	0.1130661	1.0000000	0.3637255	0.6979707	0.9983655	0.3193728	0.4936774	0.6534747	0.3068259	1.0000000	0.0873267	0.0922686	0.5912427	0.9973634	0.9965290	0.9938958	0.3000931	1.0000000	0.9872113	0.9806005	0.9281722	0.9999003	0.9999948	0.9802710	0.0836010	0.9992372	0.9640790	0.9941073	0.9547747	0.4822303	0.9819779	1.0000000	0.9527628
50	0.7882330	0.6064306	0.7043205	0.0066052	0.2038036	0.5276021	0.1134114	0.1714764	0.0117245	0.9474931	0.5064199	0.4878503	0.7851684	0.3278090	0.7607499	0.1593607	0.9745619	0.8943792	0.3828060	0.3383428	0.0711004	0.9623520	0.5223523	0.4875457	0.8736510	0.8598428	0.8642280	0.9999836	0.8476823	0.8277489	0.7303950	0.8029917	0.4604725	0.2117226	0.0593585	0.1589414	0.5490875	0.9942620	0.8421295	0.9463423	0.9465936	0.8206819	0.3383879	0.5013971	0.6061238	0.4113800	0.8537946	0.9578122	0.7051267	0.0434253	0.1177547	0.0470589	0.8565010	0.1544590	1.0000000	0.2098421	0.0127281	0.7586361	0.9980242	0.7968457	0.1398280	0.0283354	0.1671533	0.2506673	0.0629260	0.3563714	0.9312026	0.1124912	1.0000000	0.8398056	0.9665484	0.8479020	0.3411845	0.3806856	0.7422441	0.3046178	1.0000000	0.0873242	0.0922686	0.5912403	0.9971868	0.9960506	0.9935717	0.2771736	1.0000000	0.9958190	0.9605198	0.7281596	0.9998989	0.9999944	0.9939316	0.0909439	0.9992371	0.9624623	0.9938503	0.8719997	0.2450215	0.9799079	1.0000000	0.9513036
100	0.7791664	0.5248431	0.7975211	0.0069570	0.2196267	0.6603335	0.1249176	0.1762023	0.0083323	0.9707113	0.4531068	0.4835298	0.8023832	0.3191165	0.6932165	0.1583461	0.9667804	0.8538750	0.3251196	0.2961603	0.0697687	0.9333246	0.4411551	0.4142328	0.8038931	0.8097354	0.8139766	0.9999627	0.8803594	0.7426351	0.6661845	0.7681856	0.5178251	0.2117416	0.0671769	0.1797258	0.4878235	0.9924033	0.8345592	0.9086496	0.9217093	0.7642518	0.5207219	0.3684065	0.4906403	0.4460575	0.8151055	0.9369129	0.6639529	0.0135183	0.1596220	0.0548235	0.7750773	0.1548227	1.0000000	0.2126312	0.0158850	0.8387724	0.9975354	0.7961062	0.1521248	0.0119787	0.2037845	0.2506578	0.0629228	0.3366977	0.9799429	0.1069739	1.0000000	0.9562828	0.9755530	0.8089577	0.3851395	0.2987482	0.7406957	0.2997980	1.0000000	0.0873173	0.0922686	0.5912322	0.9962530	0.9948681	0.9885255	0.2222182	1.0000000	0.9982496	0.9491043	0.6491363	0.9998797	0.9999923	0.9978582	0.1143720	0.9992362	0.9588067	0.9926089	0.8208465	0.1870220	0.9710847	1.0000000	0.9461529
150	0.7650559	0.4585197	0.8131912	0.0070792	0.2116395	0.7203873	0.1293238	0.1762603	0.0069329	0.9728229	0.4394242	0.4512315	0.8050350	0.3001810	0.6741538	0.1396045	0.9567966	0.8174333	0.2889492	0.2861758	0.0673682	0.9068591	0.3813403	0.3698679	0.7417284	0.7633451	0.7781727	0.9999337	0.8830846	0.6706312	0.6120134	0.7385495	0.5590875	0.2117661	0.0805156	0.2014729	0.4468579	0.9908495	0.8125404	0.8659323	0.8991587	0.7139661	0.6520195	0.2726109	0.4028577	0.4755913	0.7835587	0.9118549	0.6322271	0.0079863	0.2093297	0.0653521	0.7065856	0.1552769	1.0000000	0.2150605	0.0194658	0.8513657	0.9960233	0.7955877	0.1638091	0.0071443	0.2354846	0.2506226	0.0629144	0.2949233	0.9931186	0.0977846	1.0000000	0.9842935	0.9725135	0.7981640	0.4129047	0.2536338	0.7343547	0.2965198	1.0000000	0.0873111	0.0922686	0.5912233	0.9940702	0.9939596	0.9661980	0.1768866	1.0000000	0.9988222	0.9383849	0.6179050	0.9998215	0.9999858	0.9988836	0.1372544	0.9992347	0.9560771	0.9900235	0.7955083	0.1591526	0.9586956	1.0000000	0.9400572
200	0.7549366	0.4215389	0.8068953	0.0062723	0.1881116	0.7443666	0.1299529	0.1633848	0.0052027	0.9731413	0.4344872	0.4012774	0.7862958	0.2783369	0.6687730	0.1101952	0.9473754	0.7960075	0.2733006	0.2832711	0.0644328	0.8927016	0.3508827	0.3515256	0.7072203	0.7396911	0.7620139	0.9999115	0.8810963	0.6328004	0.5813027	0.7216983	0.5791726	0.2117837	0.0860262	0.2160888	0.4283726	0.9900281	0.7987877	0.8362081	0.8864409	0.6846273	0.7136946	0.2236746	0.3564774	0.4929918	0.7668301	0.8956167	0.6158645	0.0071272	0.2435905	0.0699154	0.6709563	0.1556038	1.0000000	0.2163463	0.0216955	0.8538691	0.9934144	0.7955062	0.1718861	0.0057535	0.2533023	0.2505480	0.0629021	0.2506643	0.9960240	0.0903018	1.0000000	0.9907005	0.9689424	0.7941740	0.4246257	0.2341134	0.7314035	0.2951055	1.0000000	0.0873076	0.0922686	0.5912174	0.9909878	0.9934820	0.9173532	0.1475240	1.0000000	0.9987933	0.9290798	0.6055607	0.9997327	0.9999752	0.9991190	0.1507140	0.9992336	0.9545453	0.9872156	0.7866559	0.1407279	0.9478154	1.0000000	0.9352630
250	0.7498089	0.4041355	0.7990537	0.0049195	0.1654998	0.7481433	0.1296979	0.1421345	0.0034655	0.9730307	0.4305936	0.3570788	0.7447088	0.2603059	0.6672541	0.0888183	0.9404018	0.7856635	0.2675241	0.2821081	0.0617810	0.8869440	0.3377579	0.3451371	0.6919928	0.7301732	0.7561739	0.9998987	0.8795517	0.6168455	0.5668189	0.7137980	0.5872937	0.2117932	0.0878304	0.2240538	0.4214447	0.9896842	0.7924410	0.8197962	0.8807938	0.6706277	0.7382297	0.2019408	0.3354477	0.5016537	0.7596478	0.8875161	0.6089129	0.0070455	0.2617402	0.0714532	0.6562871	0.1557816	1.0000000	0.2168721	0.0227046	0.8552868	0.9904724	0.7956102	0.1767965	0.0053588	0.2614551	0.2504465	0.0628901	0.2180762	0.9960505	0.0858235	1.0000000	0.9920075	0.9663605	0.7919459	0.4287238	0.2265686	0.7303700	0.2946160	1.0000000	0.0873060	0.0922686	0.5912141	0.9880556	0.9932655	0.8604987	0.1301961	1.0000000	0.9985858	0.9226022	0.6006821	0.9996450	0.9999651	0.9991640	0.1568420	0.9992329	0.9536974	0.9852513	0.7838887	0.1298294	0.9403686	1.0000000	0.9321536
300	0.7475509	0.3966505	0.7939324	0.0036804	0.1498575	0.7419649	0.1293673	0.1194789	0.0022639	0.9727890	0.4271854	0.3283946	0.6868865	0.2482158	0.6668254	0.0784499	0.9362099	0.7811605	0.2655551	0.2815498	0.0598814	0.8849199	0.3325946	0.3431015	0.6860536	0.7267794	0.7542905	0.9998924	0.8787850	0.6108610	0.5606273	0.7104613	0.5902563	0.2117976	0.0883757	0.2279559	0.4190983	0.9895576	0.7898842	0.8117261	0.8785930	0.6646271	0.7471975	0.1929691	0.3266458	0.5055999	0.7569024	0.8839760	0.6062604	0.0070582	0.2701528	0.0719222	0.6509604	0.1558652	1.0000000	0.2170590	0.0230897	0.8562915	0.9881021	0.7957205	0.1795162	0.0052474	0.2647942	0.2503504	0.0628814	0.1984772	0.9955141	0.0834881	1.0000000	0.9922014	0.9649041	0.7905474	0.4300244	0.2238295	0.7300464	0.2944637	1.0000000	0.0873053	0.0922686	0.5912126	0.9859468	0.9931739	0.8186182	0.1208171	1.0000000	0.9983864	0.9187835	0.5987542	0.9995805	0.9999585	0.9991693	0.1592723	0.9992326	0.9532292	0.9841517	0.7830470	0.1241912	0.9360471	1.0000000	0.9303545
350	0.7466083	0.3935980	0.7911702	0.0028134	0.1406382	0.7328451	0.1291248	0.1002248	0.0015940	0.9725518	0.4247067	0.3128168	0.6290039	0.2411458	0.6667044	0.0741952	0.9340462	0.7793147	0.2649126	0.2812803	0.0587264	0.8842642	0.3306740	0.3424843	0.6839009	0.7256515	0.7537187	0.9998895	0.8784598	0.6087679	0.5581296	0.7091366	0.5912708	0.2117995	0.0885351	0.2297600	0.4183501	0.9895145	0.7889296	0.8079984	0.8777990	0.6622120	0.7503099	0.1894259	0.3231342	0.5073085	0.7559242	0.8825403	0.6053125	0.0070696	0.2737749	0.0720592	0.6491641	0.1559015	1.0000000	0.2171203	0.0232232	0.8568847	0.9866028	0.7957905	0.1808978	0.0052161	0.2660744	0.2502803	0.0628763	0.1880237	0.9950733	0.0823526	1.0000000	0.9921935	0.9642038	0.7897480	0.4304162	0.2228747	0.7299503	0.2944187	1.0000000	0.0873051	0.0922686	0.5912119	0.9846931	0.9931366	0.7954055	0.1161185	1.0000000	0.9982542	0.9167707	0.5979925	0.9995417	0.9999551	0.9991683	0.1601613	0.9992324	0.9529878	0.9836018	0.7827918	0.1215440	0.9338265	1.0000000	0.9293944
400	0.7462238	0.3923946	0.7898143	0.0022839	0.1356918	0.7245266	0.1289742	0.0863610	0.0012572	0.9723705	0.4231520	0.3051861	0.5841464	0.2373672	0.6666702	0.0724862	0.9330403	0.7785860	0.2647079	0.2811572	0.0580986	0.8840619	0.3299857	0.3423025	0.6831567	0.7252930	0.7535507	0.9998882	0.8783324	0.6080684	0.5571586	0.7086311	0.5916040	0.2118002	0.0885808	0.2305665	0.4181205	0.9895004	0.7885899	0.8063373	0.8775265	0.6612779	0.7513528	0.1880666	0.3217760	0.5080255	0.7555912	0.8819844	0.6049882	0.0070745	0.2752672	0.0720984	0.6485862	0.1559166	1.0000000	0.2171395	0.0232669	0.8571837	0.9857970	0.7958264	0.1815485	0.0052073	0.2665448	0.2502373	0.0628737	0.1828667	0.9948169	0.0818236	1.0000000	0.9921683	0.9638987	0.7893417	0.4305308	0.2225512	0.7299225	0.2944057	1.0000000	0.0873050	0.0922686	0.5912116	0.9840388	0.9931218	0.7845648	0.1139109	1.0000000	0.9981820	0.9157903	0.5976915	0.9995213	0.9999535	0.9991672	0.1604703	0.9992324	0.9528738	0.9833442	0.7827142	0.1203877	0.9327860	1.0000000	0.9289127
