"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.9730711	0.8011423	0.2675706	0.4746774	0.9793183	0.4486063	0.8344575	0.9970428	0.1788138	0.8711839	0.6207886	0.4224329	0.0018591	0.6578017	0.7907459	0.5822582	0.6042444	0.3292553	0.9896589	0.4928454	0.9432103	0.7202846	0.2900423	0.5767180	0.9635858	0.1655933	0.9097185	0.9952632	0.6725669	0.7421853	0.9998758	0.9991786	0.8010225	0.8790524	0.7775716	0.5190140	0.7356269	0.9988758	0.9863707	0.5725889	0.2319380	0.9812814	0.4803843	0.6884402	0.7873981	1.0000000	0.9931810	0.2838878	0.5327880	0.8979544	1.0000000	0.5735232	0.6652051	0.9328289	0.9992533	0.6141924	0.9999953	0.7541630	0.7452757	0.6775341	0.5524651	0.8977809	0.0476594	0.2334186	0.6421525	0.0113786	0.8266811	0.8067286	0.3334720	0.5072975	0.4009091	0.9989462	0.6604205	0.3063775	0.2761425	0.2603733	0.6515334	0.0676329	0.4794757	0.9877812	0.4300433	0.2720435	0.6138418	0.9648106	0.5016804	0.0595510	0.8439539	0.4409760	0.5876797	0.1225215	0.1795835	0.2999638	0.9298737	0.7600237	0.0727189	0.9730358	0.8462381	0.3432817	0.9990817	0.4942855
50	0.9726939	0.7269724	0.2687025	0.4775723	0.9797338	0.4921493	0.8327678	0.9968936	0.1804245	0.9018902	0.6177055	0.4197936	0.0007133	0.6608968	0.7881441	0.5873440	0.6022850	0.3219282	0.9968006	0.4065296	0.9425345	0.7007214	0.2820342	0.5747481	0.9631924	0.1664242	0.9082489	0.9952280	0.4563074	0.8852968	0.9998756	0.9991447	0.7969147	0.8865534	0.7490828	0.5188265	0.7318299	0.9984074	0.9770631	0.4771693	0.0523233	0.9793949	0.4142801	0.4731633	0.7624563	0.3146142	0.9714290	0.2616094	0.2942265	0.8966756	1.0000000	0.5735232	0.9233279	0.9328289	0.9992533	0.7154131	0.9999971	0.8021082	0.5822835	0.6737266	0.5535770	0.9377328	0.0479375	0.2388434	0.6284236	0.0116215	0.3974564	0.8234613	0.6753609	0.7960832	0.6871029	0.9989350	0.6467450	0.3417474	0.7760047	0.2894547	0.4812306	0.1481849	0.5219642	0.9954803	0.3611040	0.3079570	0.6356968	0.9339127	0.4901525	0.1983561	0.8673832	0.4890382	0.6212117	0.0324384	0.2169541	0.3179677	0.8712934	0.7426261	0.0325509	0.9584666	0.8525895	0.1779091	0.9964886	0.4823235
100	0.9676565	0.5443055	0.2822620	0.5142757	0.9776070	0.4559131	0.8106020	0.9942686	0.2028585	0.8954767	0.5776664	0.3875016	0.0003319	0.6992151	0.7526985	0.6517347	0.5761862	0.2510083	0.9988391	0.4428255	0.9334739	0.6414290	0.2020053	0.5504622	0.9573294	0.1780278	0.8861532	0.9947515	0.4336077	0.9360497	0.9998007	0.9986222	0.7374955	0.8519955	0.6776415	0.5163819	0.6770544	0.9966536	0.9362237	0.3339382	0.0118066	0.9494681	0.2945617	0.4642367	0.6659814	0.2022252	0.6893399	0.2053231	0.0890179	0.8811621	1.0000000	0.5735232	0.9720135	0.9328289	0.9992533	0.7455924	0.9999975	0.7509622	0.4864215	0.6283845	0.5680253	0.9241447	0.0527470	0.3089879	0.5568352	0.0149503	0.2115396	0.8272640	0.8268256	0.9005073	0.7823195	0.9987858	0.6126089	0.4499555	0.8766597	0.3464220	0.3054067	0.2015807	0.6058615	0.9979131	0.2544937	0.4306532	0.6590862	0.8339435	0.5045382	0.3247246	0.9022082	0.5575303	0.7488504	0.0086657	0.3586743	0.4009217	0.7298613	0.6526875	0.0102644	0.9134846	0.8137731	0.1226175	0.9759561	0.4456321
150	0.9519919	0.4065195	0.3159995	0.6038498	0.9716615	0.3594525	0.7482031	0.9773000	0.2778033	0.8634108	0.4775687	0.3139197	0.0002748	0.7831904	0.6511057	0.7859494	0.5077184	0.1419831	0.9989886	0.5593165	0.9059602	0.4940522	0.0954635	0.4916659	0.9365926	0.2133191	0.8072255	0.9933285	0.4843588	0.9494677	0.9991818	0.9960581	0.5599360	0.7279786	0.5967961	0.5095284	0.5253992	0.9925320	0.8439073	0.3033458	0.0026695	0.8956488	0.2135215	0.5194929	0.5454062	0.1837957	0.3606897	0.1447442	0.0383183	0.8442807	1.0000000	0.5735232	0.9811963	0.9328289	0.9992533	0.7545905	0.9999975	0.7082581	0.4297585	0.5198806	0.6050646	0.8701468	0.0781071	0.5034542	0.4570097	0.0266222	0.1330975	0.8064488	0.8907758	0.9361758	0.7848557	0.9982896	0.5546218	0.5194540	0.8964403	0.4273387	0.2659084	0.2732843	0.6372967	0.9968853	0.1989909	0.5128973	0.6688281	0.7785338	0.5797965	0.4330817	0.9101654	0.5570036	0.8861346	0.0024032	0.4935433	0.5045310	0.6281438	0.5345163	0.0042256	0.8736698	0.6811527	0.1185139	0.9524358	0.4411410
200	0.9230840	0.3309447	0.3623344	0.7115844	0.9624399	0.2664377	0.6528649	0.9001488	0.4141336	0.8136777	0.3572768	0.2312947	0.0004351	0.8675130	0.5056243	0.8966502	0.4170182	0.0710879	0.9975312	0.6788824	0.8577798	0.3167074	0.0394237	0.4176037	0.8936121	0.2727722	0.6574045	0.9908785	0.5406488	0.9476620	0.9951619	0.9870426	0.3376855	0.5319035	0.5152511	0.4986651	0.3502135	0.9838998	0.6982835	0.3674219	0.0006142	0.8162979	0.1628708	0.5590144	0.4487648	0.1807737	0.2294733	0.1057317	0.0269171	0.8024449	1.0000000	0.5735232	0.9829283	0.9328289	0.9992533	0.7572734	0.9999976	0.6660129	0.3946110	0.3884324	0.6548740	0.7823300	0.1632501	0.7314007	0.3718538	0.0524056	0.1047699	0.7813590	0.9179220	0.9375312	0.7542237	0.9973005	0.4835011	0.5361546	0.9000911	0.5206383	0.2761907	0.3840469	0.6276089	0.9904308	0.1755519	0.5704481	0.6741101	0.7927546	0.6828494	0.5376827	0.8881917	0.5238264	0.9596016	0.0007540	0.5922629	0.6021495	0.5787067	0.4426798	0.0032377	0.8539997	0.4922939	0.1451985	0.9557198	0.5055219
250	0.8851780	0.2936919	0.4079503	0.7986641	0.9520520	0.2084625	0.5535037	0.7173456	0.5645501	0.7612050	0.2622773	0.1674105	0.0007949	0.9242576	0.3740435	0.9545771	0.3346350	0.0406349	0.9945858	0.7553162	0.7985010	0.1869209	0.0186045	0.3521605	0.8316520	0.3428952	0.4858762	0.9878110	0.5766791	0.9410972	0.9781242	0.9654688	0.1847983	0.3657644	0.4464238	0.4862356	0.2281287	0.9701766	0.5575323	0.4735090	0.0001593	0.7333889	0.1309054	0.5757940	0.3865452	0.1802781	0.1881386	0.0868630	0.0243765	0.7723738	1.0000000	0.5735232	0.9832550	0.9328289	0.9992533	0.7580733	0.9999976	0.6172748	0.3700052	0.2830155	0.7026267	0.6966394	0.3256842	0.8701094	0.3114187	0.0923057	0.0985257	0.7636686	0.9298274	0.9178001	0.7236332	0.9958672	0.4201538	0.5309662	0.9006635	0.6035899	0.2910301	0.5084928	0.6100052	0.9728921	0.1659300	0.6179703	0.6798598	0.8319798	0.7701044	0.6500910	0.8433432	0.4942659	0.9865639	0.0003187	0.6618786	0.6931653	0.5590315	0.3861460	0.0037396	0.8438811	0.3455231	0.1831521	0.9745383	0.6150437
300	0.8483395	0.2761142	0.4432640	0.8546014	0.9429905	0.1791179	0.4751568	0.5150061	0.6768657	0.7191929	0.2029157	0.1272779	0.0012790	0.9557947	0.2853067	0.9800801	0.2746991	0.0291872	0.9916579	0.7939832	0.7440229	0.1142318	0.0116385	0.3059232	0.7661680	0.4063573	0.3507748	0.9848374	0.5951712	0.9346829	0.9378291	0.9330112	0.1069671	0.2701495	0.3991179	0.4751687	0.1598241	0.9545065	0.4640840	0.5709146	0.0000661	0.6701677	0.1113142	0.5817748	0.3518798	0.1801969	0.1760886	0.0787067	0.0238118	0.7556867	1.0000000	0.5735232	0.9833166	0.9328289	0.9992533	0.7583117	0.9999976	0.5783259	0.3526109	0.2175726	0.7397164	0.6391723	0.5000340	0.9301302	0.2722023	0.1356714	0.1000935	0.7537675	0.9351392	0.8952369	0.7031574	0.9942924	0.3756863	0.5222494	0.9007099	0.6640410	0.3006788	0.6090298	0.5973882	0.9454226	0.1619050	0.6544424	0.6869792	0.8661461	0.8261950	0.7355688	0.7907390	0.4764585	0.9951543	0.0002032	0.7069811	0.7598628	0.5538255	0.3595255	0.0045836	0.8281245	0.2638409	0.2114648	0.9889723	0.7091704
350	0.8203358	0.2679859	0.4661372	0.8862359	0.9365758	0.1654763	0.4241560	0.3819665	0.7430987	0.6916367	0.1700793	0.1048069	0.0017529	0.9718638	0.2344701	0.9906659	0.2364047	0.0248087	0.9897073	0.8118102	0.7041635	0.0781450	0.0093728	0.2776732	0.7118046	0.4536933	0.2653741	0.9825041	0.6038613	0.9300196	0.8818397	0.9008784	0.0717832	0.2239758	0.3712221	0.4670961	0.1247031	0.9411975	0.4134209	0.6385597	0.0000528	0.6305527	0.0999095	0.5838273	0.3341564	0.1801835	0.1727164	0.0753130	0.0236866	0.7474688	1.0000000	0.5735232	0.9833283	0.9328289	0.9992533	0.7583829	0.9999976	0.5558726	0.3413582	0.1822833	0.7647573	0.6079040	0.6276169	0.9538006	0.2482589	0.1706202	0.1031785	0.7487751	0.9375243	0.8799100	0.6915926	0.9929270	0.3490971	0.5156695	0.9006900	0.7027542	0.3058265	0.6741782	0.5902487	0.9186733	0.1601777	0.6783621	0.6938862	0.8882881	0.8571819	0.7831767	0.7446016	0.4672251	0.9978287	0.0001722	0.7334735	0.7966624	0.5543828	0.3547348	0.0053171	0.8068010	0.2244526	0.2262366	0.9957186	0.7633325
400	0.8025466	0.2642651	0.4792045	0.9029006	0.9326911	0.1592934	0.3948352	0.3133761	0.7777007	0.6758333	0.1530349	0.0930218	0.0021206	0.9797323	0.2077465	0.9949860	0.2137885	0.0230196	0.9886341	0.8198409	0.6793627	0.0610992	0.0086373	0.2619763	0.6736996	0.4845528	0.2173855	0.9809478	0.6078338	0.9270981	0.8283892	0.8774478	0.0564837	0.2030245	0.3562844	0.4620231	0.1072551	0.9321492	0.3883768	0.6787645	0.0000547	0.6083016	0.0936007	0.5845505	0.3254871	0.1801814	0.1717960	0.0739138	0.0236588	0.7435969	1.0000000	0.5735232	0.9833304	0.9328289	0.9992533	0.7584041	0.9999976	0.5447741	0.3347960	0.1645620	0.7801151	0.5924049	0.7039564	0.9633557	0.2343238	0.1933244	0.1057186	0.7463702	0.9385978	0.8714630	0.6855837	0.9919415	0.3347367	0.5116903	0.9006732	0.7255910	0.3083764	0.7112962	0.5865637	0.8999810	0.1594213	0.6921474	0.6991163	0.9008134	0.8729983	0.8061406	0.7110311	0.4627205	0.9986937	0.0001638	0.7478539	0.8138191	0.5561511	0.3621207	0.0058125	0.7878720	0.2064513	0.2328230	0.9983081	0.7895357
