Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.6678450	0.5201874	0.1897901	0.3390445	0.7051358	0.3469953	0.4750302	0.6109215	0.1563260	0.6036012	0.4748969	0.3318473	0.0081105	0.3325485	0.4427739	0.2881340	0.4426844	0.2358217	0.7660683	0.3375950	0.5408522	0.4951414	0.1436797	0.3892225	0.6227742	0.1462442	0.5641570	0.7713075	0.4553911	0.4943482	0.6250571	0.5722918	0.5185273	0.5481239	0.5224019	0.3446297	0.5490284	0.5926914	0.7294335	0.3440516	0.1799099	0.6784059	0.3369479	0.5029270	0.5731149	0.6989558	0.6752192	0.2095208	0.3199294	0.6147341	0.7121222	0.4216108	0.4707845	0.5603142	0.6367116	0.3634829	0.6265150	0.5176761	0.4523796	0.3557449	0.3838871	0.6504739	0.0296937	0.1592074	0.4212255	0.0099848	0.5470592	0.5895173	0.2217222	0.2823743	0.2291162	0.7121899	0.4337584	0.1790740	0.1805022	0.2126689	0.4810825	0.0413978	0.2919895	0.5636558	0.2647238	0.1583975	0.3289301	0.6087335	0.3249948	0.0406188	0.5239143	0.2972187	0.3919055	0.0536227	0.1226266	0.1836137	0.5551810	0.4960875	0.0697634	0.5898113	0.5749811	0.2645238	0.6832547	0.3024241
50	0.6986462	0.5778403	0.1505107	0.3607785	0.5840712	0.3442304	0.6309765	0.7360420	0.1150623	0.6423717	0.4445373	0.2796374	0.0004722	0.4738651	0.4632531	0.3843783	0.3874391	0.2885300	0.8114208	0.3293645	0.5824464	0.5392289	0.1599390	0.2870202	0.6009549	0.1518486	0.5557104	0.5752897	0.3688803	0.6419167	0.6204037	0.7534610	0.6371709	0.6080077	0.5682862	0.3277338	0.4129082	0.6625472	0.6269818	0.4948847	0.1011238	0.6608650	0.3484761	0.4651886	0.5492199	0.3169718	0.7668569	0.1949164	0.2696026	0.6179748	0.5968572	0.3239243	0.5018953	0.5735820	0.6374918	0.5121081	0.6706316	0.4374946	0.4252027	0.4620614	0.3551394	0.5112049	0.0426865	0.1404214	0.4466316	0.0259533	0.3335644	0.6036677	0.2800134	0.4434127	0.3374194	0.6681465	0.4975548	0.2304548	0.3833600	0.1884931	0.3719741	0.0638076	0.2320448	0.5827496	0.3585553	0.1378558	0.4881138	0.5333348	0.3749271	0.0306700	0.5516901	0.3438219	0.5130559	0.0228130	0.1129696	0.1695911	0.5625915	0.5842807	0.0704352	0.6778901	0.6495149	0.1609167	0.6632678	0.3075010
100	0.5058371	0.4928371	0.1127707	0.3466836	0.6406564	0.3571531	0.5869156	0.6295051	0.1742213	0.4335540	0.4526619	0.2112216	0.0004965	0.4885548	0.5169242	0.3803656	0.3858816	0.2025839	0.4595767	0.2720613	0.6221566	0.5527570	0.1866806	0.3994747	0.7336335	0.1007167	0.7049030	0.6238032	0.2575218	0.5825020	0.6953161	0.7096453	0.5931037	0.5714200	0.4622789	0.4360865	0.4042535	0.5907290	0.5267139	0.2524832	0.0700370	0.6599930	0.2281290	0.3249241	0.4487352	0.1617588	0.6624959	0.1323241	0.1384285	0.5533721	0.6220522	0.3305032	0.5645589	0.7362575	0.7626520	0.4700372	0.5797946	0.5518087	0.4061840	0.4910325	0.2903729	0.6617044	0.0441634	0.1725119	0.3841757	0.0120124	0.1502894	0.6653831	0.5061176	0.4708387	0.4240153	0.6828739	0.4056901	0.2685794	0.5462688	0.1759667	0.3393190	0.1256867	0.4152337	0.6839617	0.2642197	0.1931876	0.4950838	0.6048392	0.3302952	0.1164202	0.7055604	0.3928579	0.3862327	0.0157822	0.1495024	0.2217490	0.4688597	0.4312131	0.0456528	0.5142485	0.6384155	0.0776459	0.7260694	0.3201614
150	0.7766612	0.3587777	0.1988838	0.3356276	0.6150456	0.2445261	0.5527833	0.5206734	0.0893138	0.7225643	0.3272077	0.2819212	0.0047332	0.5052313	0.5015735	0.4070047	0.3389423	0.0977611	0.6142376	0.2900512	0.5610142	0.4694135	0.1150117	0.2898678	0.6893816	0.1439350	0.5482488	0.7114388	0.2665448	0.6354223	0.5393771	0.6067179	0.5369527	0.4604696	0.3749485	0.3164534	0.4068195	0.8032805	0.6124476	0.2161271	0.0127706	0.6490755	0.1803653	0.2922248	0.3579170	0.1593255	0.3082122	0.1068614	0.1320302	0.6292961	0.7063543	0.4371865	0.5734416	0.5017109	0.7244125	0.5069101	0.7068281	0.5689728	0.2958026	0.4106213	0.4157995	0.6060280	0.0169346	0.2124122	0.2958359	0.0079277	0.1614018	0.4880207	0.4897142	0.4722454	0.5234058	0.7513995	0.4361738	0.2245492	0.5383197	0.2104189	0.2204901	0.1231993	0.3433404	0.6563789	0.1812601	0.3079011	0.4890077	0.4768350	0.3214619	0.1702786	0.6265182	0.2887112	0.5759959	0.0057016	0.2649747	0.2229482	0.3637222	0.4242455	0.0074791	0.5412089	0.5953623	0.0864198	0.7202593	0.2978642
200	0.6290066	0.2787715	0.2337502	0.3874433	0.6483973	0.2155248	0.6152960	0.7055810	0.1902373	0.6121458	0.2620877	0.1837027	0.0018472	0.5027417	0.3836772	0.6300270	0.2714580	0.0710980	0.6537410	0.3756103	0.5583311	0.2292729	0.0705952	0.2584077	0.6123476	0.2152606	0.4726260	0.6642634	0.3616886	0.6049154	0.5607474	0.6390372	0.3435921	0.4429956	0.4191910	0.3202317	0.3514391	0.6210901	0.4669117	0.2012384	0.0045345	0.6262477	0.1754350	0.3028560	0.3519232	0.1245289	0.1815222	0.0935112	0.0437828	0.5499482	0.6775115	0.3804175	0.6154175	0.6598226	0.7267974	0.4986948	0.6098340	0.4490171	0.2509686	0.3615627	0.3967783	0.4774823	0.0366956	0.2795045	0.2584398	0.0122804	0.0705663	0.7080104	0.6082922	0.5852584	0.5303417	0.6513293	0.3337974	0.3903302	0.6108233	0.2429225	0.1838318	0.2166731	0.3314625	0.6205285	0.0827756	0.3398665	0.5570003	0.5810251	0.2806924	0.2061356	0.6692492	0.3727301	0.5819812	0.0000044	0.3929834	0.2503913	0.4268239	0.2420534	0.0030506	0.5771994	0.4804970	0.0627339	0.7329794	0.2566167
250	0.6570237	0.2941279	0.2232078	0.4446541	0.6425123	0.2065001	0.4131183	0.4521401	0.2818295	0.6628560	0.2316750	0.2098491	0.0021600	0.5912393	0.3229735	0.7015528	0.2234412	0.0439576	0.7236078	0.4134366	0.7022461	0.1854363	0.0328549	0.2267868	0.6317692	0.2647200	0.4091963	0.5821941	0.3513843	0.6309581	0.6741685	0.6742364	0.3057311	0.3578802	0.3046294	0.2891266	0.2207181	0.6864487	0.4780552	0.2166428	0.0025824	0.6106613	0.1225981	0.3577984	0.3097942	0.1080584	0.1500728	0.0721209	0.0239474	0.5777880	0.6807540	0.3810921	0.5994383	0.5793703	0.6164639	0.4852307	0.6603305	0.5896170	0.2216523	0.2793840	0.4177256	0.5312144	0.0912648	0.4312491	0.2428622	0.0261884	0.0517170	0.4880518	0.6249259	0.5954147	0.4473337	0.5915789	0.3355063	0.3007622	0.5838120	0.3522641	0.1763561	0.2861519	0.4560947	0.7690001	0.0941532	0.3955178	0.5439425	0.5233034	0.3883956	0.3540426	0.6257139	0.4219682	0.5317270	0.0005799	0.4291997	0.3954581	0.3496166	0.2483975	0.0050742	0.5637083	0.3686420	0.0807642	0.5847801	0.3391486
300	0.4907997	0.2259441	0.2425146	0.4900879	0.6474899	0.1356635	0.2999553	0.5526055	0.3001101	0.4568803	0.1876560	0.1496424	0.0017020	0.5793737	0.2832130	0.6298350	0.2359120	0.0190444	0.6272413	0.3543411	0.5419810	0.1122023	0.0109081	0.2860964	0.6109592	0.1312111	0.3032052	0.6689806	0.3927211	0.6109169	0.5061163	0.6174763	0.2048278	0.2541556	0.2526832	0.3637238	0.2118015	0.5534375	0.4164061	0.2294523	0.0043999	0.4924515	0.0682251	0.3471237	0.3421787	0.1002471	0.1180885	0.0508397	0.0115649	0.4399172	0.6716959	0.3133887	0.6166601	0.6645601	0.6344785	0.4988661	0.6006578	0.4568045	0.2640252	0.2713994	0.3866065	0.4280266	0.2006532	0.5475461	0.2185900	0.0408183	0.0462900	0.4982469	0.5651430	0.6077641	0.5152221	0.7845091	0.2727584	0.3518433	0.5425984	0.4450012	0.2146037	0.3406517	0.4642582	0.6132478	0.1009647	0.4358493	0.5029043	0.5156461	0.3951992	0.4559139	0.5509834	0.3837132	0.5409381	0.0254592	0.4078215	0.4461773	0.3266727	0.2963631	0.0011293	0.6355799	0.2399274	0.0948552	0.7343227	0.3172145
350	0.5425656	0.1218307	0.2176776	0.5953104	0.6438344	0.1319554	0.3760855	0.3428185	0.4448182	0.4279435	0.1937260	0.0655339	0.0000393	0.5023695	0.1612847	0.6746185	0.2492546	0.0177263	0.5688984	0.4956635	0.5821940	0.0528788	0.0150847	0.1830302	0.5779726	0.2464028	0.2248810	0.5520224	0.4752062	0.6366981	0.6095183	0.6003003	0.1143892	0.2187484	0.2326123	0.3648627	0.1515488	0.5611053	0.3533638	0.2962581	0.0002641	0.4074000	0.0796132	0.3994442	0.3038273	0.1291417	0.0856423	0.0362793	0.0105026	0.4479608	0.7253361	0.3168411	0.6050441	0.6440083	0.5573284	0.4811912	0.7001584	0.3681119	0.2436337	0.2263989	0.4729780	0.3897326	0.3623380	0.5950804	0.1770811	0.0602416	0.0323277	0.5262484	0.6415821	0.5899352	0.5155992	0.7701540	0.2406289	0.4266417	0.5276927	0.3051889	0.1881790	0.3277785	0.3551181	0.5145564	0.1085677	0.3780996	0.5082035	0.5431330	0.4728248	0.4229959	0.5223984	0.4020891	0.6149956	0.0044773	0.4735819	0.5533055	0.3596185	0.1784429	0.0020053	0.4567780	0.2598074	0.0898122	0.6916780	0.4760235
400	0.5919530	0.1300065	0.3851736	0.5781213	0.5502254	0.1178562	0.3784193	0.2098204	0.6598913	0.4382239	0.1090762	0.0557252	0.0049093	0.6606505	0.0949639	0.7419338	0.1112776	0.0147249	0.5731369	0.5915752	0.5184900	0.0627115	0.0062266	0.2481563	0.3985149	0.2988145	0.1170981	0.5660910	0.3766518	0.5336035	0.5908033	0.5436745	0.1175978	0.1336318	0.2756588	0.3878067	0.0904809	0.6037110	0.2414524	0.3665946	0.0000004	0.4628181	0.0528225	0.4107139	0.2265968	0.0884849	0.1508217	0.0825745	0.0075880	0.4949733	0.6458358	0.3637692	0.6360360	0.6258619	0.5739224	0.4275791	0.6528550	0.3423332	0.3007543	0.1418986	0.4517735	0.3688190	0.4581566	0.5434478	0.1416752	0.1144611	0.0815375	0.4695288	0.6592183	0.4857243	0.4481820	0.6465149	0.1997612	0.3859997	0.5767182	0.4622737	0.2014474	0.3852054	0.4458571	0.4984970	0.0765280	0.5640926	0.4768329	0.6113637	0.5465695	0.4849161	0.4324986	0.3208164	0.5880631	0.0001391	0.5618180	0.3860028	0.3183086	0.1571252	0.0005060	0.4360319	0.2001207	0.0841896	0.6924772	0.5097999
