Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.0570685	0.0338857	0.0772994	0.1133662	0.0366759	0.0350059	0.0956761	0.3047805	0.0147930	0.2380849	0.2307536	0.5283359	0.1517036	0.0458238	0.5712779	0.2678270	0.0118007	0.4809154	0.0764541	0.0673627	0.5322084	0.5955923	0.8470343	0.4193161	0.6977811	0.7042173	0.5737759	0.6423922	0.5610761	0.1194596	0.4090422	0.0065612	0.6413072	0.5915991	0.0564883	0.5255557	0.6909630	0.4305511	0.5852422	0.0390274	0.3029352	0.4801951	0.7763729	0.5417951	0.4086520	0.7112264	0.3208835	0.4034845	0.3367868	0.3823412	0.0906947	0.3790908	0.5880249	0.5939184	0.3969529	0.1426557	0.4049499	0.3084795	0.5985329	0.5432413	0.0421694	0.8901789	0.2075909	0.6661906	0.6277051	0.4344779	0.1787369	0.1796144	0.0439541	0.0441775	0.4090124	0.1244013	0.0589486	0.0583756	0.4533320	0.6872296	0.4456566	0.2507929	0.0787844	0.1374243	0.3324012	0.5099990	0.0267759	0.6395271	0.2607520	0.0081724	0.2062231	0.2076465	0.5131611	0.3160309	0.5515685	0.6454800	0.3530971	0.3966204	0.7109044	0.6554583	0.5606875	0.5903314	0.0790471	0.6021216
50	0.1014898	0.0303834	0.3364228	0.1705680	0.0210014	0.0761887	0.1802540	0.3374155	0.1832429	0.2485694	0.1926681	0.7398684	0.1116324	0.0459904	0.7194162	0.1805732	0.0152190	0.3837006	0.0950844	0.0552108	0.4884476	0.5693190	0.6483098	0.3155944	0.5865853	0.6407189	0.4701250	0.7781984	0.4931016	0.0891136	0.4663122	0.0149999	0.4202371	0.6972932	0.0696673	0.4816224	0.6850929	0.3909261	0.5679335	0.0052005	0.2328647	0.4274200	0.6455630	0.6215990	0.3983192	0.6059645	0.4428960	0.2453901	0.4711529	0.3307525	0.0371621	0.4532334	0.6889226	0.4886822	0.3893538	0.0872888	0.5688280	0.1633099	0.6442478	0.4953401	0.0174611	0.6705264	0.2030068	0.5883617	0.5766540	0.3891080	0.2668245	0.1938820	0.2073532	0.0531953	0.4346946	0.1100478	0.0985185	0.0901420	0.4716065	0.7820602	0.4750681	0.1874440	0.0667478	0.1400356	0.2945987	0.5225841	0.0649876	0.3860846	0.3781969	0.0186468	0.1981469	0.3728526	0.4883543	0.2793946	0.4628641	0.8092208	0.3228364	0.4536589	0.6015395	0.5987820	0.6601454	0.7047510	0.0801969	0.6788488
100	0.1638810	0.1142205	0.5022824	0.0986493	0.0145515	0.0953467	0.2942001	0.3050015	0.3879476	0.2362226	0.1817389	0.7302854	0.1182338	0.0935413	0.6422982	0.4081604	0.1106912	0.4312172	0.1342264	0.0370414	0.4784519	0.6025529	0.5645997	0.3047789	0.5691729	0.7995716	0.5921400	0.7486885	0.3945710	0.1315354	0.4356499	0.0092354	0.5482619	0.6676601	0.0871376	0.4452074	0.5293658	0.3659543	0.6706616	0.0020278	0.4076914	0.4538974	0.6614585	0.7373026	0.3616164	0.7291490	0.4963685	0.4490223	0.4029717	0.3745642	0.0922678	0.4647330	0.5368766	0.5088814	0.4230757	0.0626821	0.5491749	0.1054380	0.5772265	0.5784687	0.0043957	0.6960414	0.2067429	0.6632836	0.4585546	0.3039548	0.2205217	0.2076848	0.5283778	0.0414487	0.3871863	0.2694838	0.1157180	0.3506090	0.4639851	0.5521358	0.6320716	0.2521608	0.1306136	0.1313712	0.3963567	0.4828787	0.0552293	0.1934801	0.6895146	0.0072654	0.3107697	0.2978161	0.4966498	0.2127550	0.4639483	0.6978528	0.4110619	0.4431417	0.6178391	0.7243330	0.5895162	0.4829891	0.1019411	0.7800356
150	0.1225877	0.1418064	0.5665021	0.0941578	0.0242142	0.1408437	0.3720648	0.3296112	0.4394643	0.2660565	0.2589181	0.6678675	0.1348251	0.1507800	0.5226994	0.2441868	0.1656958	0.4751794	0.1583433	0.0287489	0.3851818	0.5795926	0.6177014	0.3466165	0.6954406	0.6329145	0.5454433	0.6104492	0.4663425	0.1300270	0.3442617	0.0047320	0.5570758	0.6528251	0.0655522	0.4789722	0.6325737	0.4318162	0.6346322	0.0001395	0.2489292	0.4067972	0.6613582	0.5602124	0.3660354	0.7243766	0.4966592	0.3133492	0.5170601	0.4045969	0.0912610	0.4703449	0.6883764	0.6956991	0.3432631	0.0391910	0.5609603	0.0715345	0.4615954	0.4778020	0.0052616	0.6334568	0.1501984	0.6682867	0.5016687	0.3845617	0.2632122	0.2160391	0.6872980	0.0385031	0.4955270	0.1687511	0.1461262	0.2797564	0.4876800	0.5705170	0.4602217	0.3636977	0.1407884	0.0971698	0.4222835	0.4808377	0.0812490	0.2554836	0.6467857	0.0120342	0.2530868	0.3784133	0.4527384	0.3099362	0.4499030	0.5786088	0.3096176	0.4392416	0.6656135	0.6405718	0.7105695	0.5028531	0.0873468	0.6322221
200	0.1410157	0.2150196	0.5488881	0.1529004	0.0095014	0.1832974	0.5638264	0.2984584	0.5029866	0.2611188	0.3482514	0.7056714	0.1587252	0.1433274	0.5865294	0.2700308	0.1663979	0.5272941	0.0626129	0.0167640	0.5677903	0.6727837	0.5855806	0.3428183	0.6960683	0.4628129	0.5127471	0.5886799	0.5095331	0.1121991	0.4047091	0.0066547	0.5814731	0.5708313	0.0925511	0.4984806	0.8055536	0.3345349	0.4849291	0.0006987	0.2196408	0.4113077	0.5468481	0.6101486	0.5788176	0.7089417	0.5695648	0.3840248	0.4408020	0.3327113	0.0712245	0.3951629	0.6920723	0.5521659	0.4492559	0.0041120	0.4243222	0.0766419	0.5746581	0.5180005	0.0037307	0.8023715	0.1183567	0.5931286	0.5779580	0.3495875	0.2588334	0.2113625	0.5408034	0.0152243	0.6838209	0.1871683	0.1041009	0.5426374	0.4430584	0.6161948	0.4935810	0.3186617	0.1283647	0.0674609	0.4591663	0.5850072	0.0814978	0.2270551	0.6761394	0.0120943	0.2040725	0.3656176	0.5135058	0.4068843	0.4416360	0.6156591	0.2984473	0.4910256	0.6311693	0.6853106	0.6615033	0.5730404	0.1118151	0.6744985
250	0.1190145	0.2494163	0.5624996	0.1412998	0.0391873	0.1586342	0.4939452	0.4148626	0.5291849	0.3462717	0.4936486	0.6443163	0.2506318	0.2784136	0.5690194	0.3474827	0.2458988	0.6334753	0.0655628	0.0210190	0.5904719	0.6398558	0.8310544	0.3468392	0.7077801	0.7005224	0.5235702	0.5724755	0.4684088	0.1229454	0.4796321	0.0185540	0.6640978	0.5806323	0.0958426	0.3911998	0.5983797	0.4260033	0.5880005	0.0017858	0.3037349	0.4318452	0.7318786	0.5745436	0.4356863	0.7679110	0.5229160	0.3954577	0.3702062	0.4759949	0.0382738	0.5002934	0.6161903	0.5874875	0.3589208	0.0034205	0.5461173	0.0524572	0.5078128	0.7915879	0.0007777	0.7052199	0.1458388	0.6515187	0.5150864	0.3153419	0.2380339	0.1616598	0.6073206	0.0395543	0.5687607	0.2803181	0.1547542	0.4792034	0.4562452	0.5413102	0.5859763	0.3032375	0.2555823	0.1775074	0.4065905	0.5587260	0.0881367	0.1666058	0.6845432	0.0313680	0.2282013	0.4018916	0.5152920	0.2200899	0.4047580	0.4932950	0.3081442	0.3934106	0.6246912	0.5917788	0.6217161	0.4792119	0.1173937	0.5402887
300	0.1841738	0.3284707	0.6262833	0.1522048	0.0268161	0.3078891	0.5197687	0.3700509	0.5520281	0.4505651	0.6346853	0.6559573	0.3183363	0.2111461	0.5875919	0.2338729	0.2571719	0.5208633	0.0802800	0.0209314	0.5208940	0.6831693	0.5798183	0.2944405	0.6906396	0.5951177	0.4921961	0.6174689	0.5462694	0.1653007	0.4400453	0.0251752	0.5562311	0.5842431	0.0803199	0.4547886	0.7048834	0.4384549	0.6061318	0.0012821	0.3031059	0.4250610	0.6136051	0.6810447	0.4451994	0.6182978	0.5496417	0.2872408	0.3614497	0.4266860	0.0465580	0.4037687	0.6577631	0.4266028	0.4037964	0.0036610	0.4702256	0.0327031	0.6057981	0.4714054	0.0004030	0.7481578	0.1031889	0.6772449	0.5839930	0.3752777	0.1813179	0.1639443	0.6781863	0.0489805	0.5963496	0.2908593	0.1240572	0.4183961	0.4475773	0.5856717	0.4329301	0.3625314	0.2348547	0.1174600	0.4062897	0.5527277	0.1208001	0.1980474	0.5669395	0.0132495	0.1890573	0.3433721	0.4794125	0.3071120	0.4387676	0.5849617	0.3932355	0.4308273	0.7171686	0.7755020	0.6197295	0.5191718	0.0675012	0.6548881
350	0.1404040	0.3369304	0.5528558	0.1777048	0.0559416	0.2903022	0.4858918	0.4145952	0.5442657	0.3744822	0.5770550	0.5893150	0.3203552	0.2778139	0.5134766	0.3962215	0.2403423	0.4276386	0.0681063	0.0163307	0.4867502	0.6898002	0.7230730	0.3397512	0.7175256	0.6329724	0.6338931	0.6793465	0.5053622	0.1450795	0.3540083	0.0109327	0.5788741	0.6133398	0.0824979	0.4988965	0.6399873	0.3923659	0.6216541	0.0035692	0.2905383	0.4655892	0.6645129	0.6593420	0.3563906	0.6123715	0.5134014	0.4070650	0.3849273	0.3784072	0.0515607	0.4244148	0.8129491	0.6079409	0.3837678	0.0075487	0.4711723	0.0665814	0.6152474	0.4836688	0.0008248	0.5912358	0.1635919	0.5974867	0.4174807	0.3770557	0.1481234	0.2369192	0.6107123	0.0213667	0.5988479	0.2287931	0.0832570	0.4403257	0.5371773	0.7323920	0.5584310	0.3865940	0.2657715	0.1602261	0.4940341	0.5711215	0.0991860	0.2164338	0.6530156	0.0196562	0.2692114	0.3306140	0.5156087	0.3289747	0.5055718	0.4865129	0.4826609	0.4639081	0.5724653	0.6522695	0.5045217	0.4729976	0.0857399	0.7147625
400	0.2054992	0.2988769	0.5259850	0.1788461	0.0988314	0.2792028	0.5408806	0.3605329	0.4828632	0.5696413	0.5452095	0.6068708	0.3669681	0.2516589	0.5525313	0.3212119	0.2289367	0.4883910	0.0652180	0.0332631	0.4713017	0.6687607	0.6978935	0.3151113	0.6930684	0.5750798	0.6226572	0.5688614	0.4300501	0.1354374	0.3907571	0.0120485	0.5748640	0.6738078	0.1193739	0.6180980	0.8794969	0.4426512	0.7245284	0.0068479	0.3297159	0.4568319	0.6397314	0.7428059	0.4117569	0.6469460	0.5610285	0.3842094	0.3667408	0.3697102	0.0495511	0.4217119	0.6041557	0.6231946	0.3681496	0.0124411	0.3972357	0.0614868	0.5276939	0.4600785	0.0000398	0.8397172	0.1950482	0.6557529	0.5181013	0.5030969	0.1839466	0.1730403	0.6508787	0.0293212	0.5571912	0.2727063	0.1260321	0.4539202	0.4018211	0.6959925	0.4334713	0.4091505	0.2190802	0.1158062	0.5949871	0.6027359	0.0629796	0.1486877	0.7285583	0.0077031	0.2133138	0.3630744	0.5082492	0.1996728	0.5210556	0.5814126	0.3059593	0.3459290	0.6343117	0.6644925	0.5127847	0.5037782	0.1011384	0.6200919
