"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.4729358	0.0421742	1.0112693	0.9879653	0.2187865	1.0606834	0.5724360	0.9533060	1.0183840	0.9988394	0.5218456	0.9773878	0.0611779	1.0094075	1.0553586	0.7785742	0.9402454	0.8802482	0.6061965	0.0569366	0.9866234	0.9736532	0.5791210	0.1415081	0.7714577	0.0400225	0.0181727	0.9414018	0.9550760	1.0499909	1.0791966	0.7366970	0.7233484	0.9561183	1.0342270	0.9954064	0.9884829	0.8428580	0.7956925	0.7605153	0.6412844	0.9415590	0.6813134	0.9321307	0.9922632	0.2505815	0.8914563	0.9950535	1.0312180	0.2233139	0.8901915	0.8606270	0.6942026	0.9810120	0.5840564	0.9480287	0.3528874	0.6944005	0.3001654	0.1066971	0.2688372	0.0673237	0.4457870	0.3006061	0.2278936	0.6502039	0.0065265	0.4632994	0.9362787	0.2784618	0.9710800	0.0791721	0.0269243	0.9891354	0.1658690	0.3793537	0.4537942	0.6752904	0.0921914	0.3595633	0.3184459	0.2804184	0.0740194	0.9452025	0.1803010	0.1501543	0.2291276	0.3512407	0.5632239	0.1231781	0.4601508	0.9384827	0.0491971	0.0027518	0.5583456	0.0297461	0.0058222	0.1141564	0.9739161	0.5612813
50	0.1336040	0.4208552	0.4722211	0.4658470	0.2063379	0.9758500	0.8952813	0.9799538	0.9670155	0.8957046	0.5950537	0.3916061	0.0875712	0.3847556	0.9515807	0.7874569	0.9598135	0.8675428	0.4192838	0.0963221	0.8546074	0.8325299	0.6347730	0.1779901	0.5227035	0.5872445	0.0040491	1.0313703	0.9323309	1.0617446	0.9969975	0.7614114	0.4903773	0.9055348	0.9268444	1.0573618	0.9833270	0.4330530	0.8506827	0.5670268	0.4270253	0.9605525	0.5971119	0.9717127	1.0883372	0.2324939	0.9153132	1.0482789	0.9244729	0.2078003	0.3947338	0.7910556	0.7151214	0.9871125	0.4110041	0.9730315	0.5798536	0.9182149	0.2481811	0.0800226	0.2897303	0.1029242	0.3720935	0.5761110	0.2304450	0.6857862	0.0276637	0.4867761	0.7887175	0.2713973	1.0432442	0.0887622	0.0217938	0.9637799	0.1746559	0.4963714	0.5368669	0.3659915	0.1078508	0.3971673	0.2625462	0.2210075	0.0372353	0.7044721	0.1590972	0.1356546	0.0872767	0.3166357	0.5830207	0.1001114	0.5609878	1.0134752	0.0660099	0.0028908	0.5832402	0.0396171	0.9457929	0.1186739	0.9848425	0.5086373
100	0.0516991	0.4805357	0.2722416	0.2700905	0.0785076	1.0051507	0.9493352	0.8853970	0.9878870	0.8428472	0.8598292	0.1461800	0.1497590	0.2045460	0.8843482	0.5864262	0.7324536	0.7889631	0.1684104	0.3085184	0.7242460	0.7270346	0.6460608	0.4016112	0.4241194	0.7779105	0.1071631	0.9398128	0.9053829	1.0341413	1.0298978	0.7564787	0.3653604	0.8119821	0.8149847	0.8945992	0.9224096	0.3178219	0.8179448	0.3686428	0.2487782	0.8743412	0.5284316	0.8121874	1.0269711	0.1280655	0.8865917	0.9281570	0.8655486	0.1717497	0.3001877	0.3853319	0.6129348	0.9943878	0.2157932	0.9475649	0.9807768	0.8318895	0.2842832	0.1258048	0.3560700	0.3051191	0.4536617	0.6430026	0.2742214	0.6878084	0.4616143	0.6386430	0.7169843	0.3317109	1.0643413	0.1309496	0.0241051	1.0337042	0.2836751	0.5013790	0.4596207	0.2169973	0.1010740	0.3864364	0.2359570	0.2012691	0.0304874	0.2760268	0.1576960	0.0966448	0.0730544	0.2360263	0.6072858	0.0926643	0.4862770	1.0234367	0.0644702	0.0002214	0.6235183	0.0456304	0.8527134	0.1305524	0.9249436	0.5625582
150	0.0137686	0.4588665	0.1806171	0.2307939	0.0156717	1.0863181	1.0065696	0.8880354	0.9377572	0.8982658	0.9155538	0.0435833	0.2310917	0.1296031	1.0297073	0.5180103	0.7139042	0.7621325	0.0865925	0.4441554	0.6119854	0.6800324	0.6665272	0.4177782	0.3907780	0.9701147	0.1778704	0.7749991	0.9379548	1.0117838	0.9575112	0.7125711	0.3404838	0.6733646	0.6969619	0.8852816	0.9496265	0.3655275	0.7469761	0.2984006	0.2121268	0.8651454	0.4652157	0.7823619	0.9591360	0.0723613	0.7737801	0.9765960	0.8020353	0.1758756	0.3270356	0.4202432	0.5987912	0.9463309	0.2885126	0.9491485	0.9817276	0.8287124	0.2675206	0.1343108	0.3655025	0.4388214	0.4126848	0.7829423	0.3103603	0.6131398	0.6144259	0.6363485	0.6422038	0.2983367	0.9100782	0.1178266	0.0395754	1.0192610	0.3171555	0.5292266	0.3740476	0.2287889	0.0796201	0.3589778	0.2843802	0.2316023	0.0313684	0.1478125	0.1784387	0.0516259	0.0907408	0.3362751	0.5429753	0.1018994	0.4907199	0.9651454	0.0480172	0.0085858	0.6162976	0.0530312	0.8759089	0.1166163	1.0385965	0.4853121
200	0.0028478	0.5316075	0.1395838	0.2123434	0.0060432	1.0140495	1.0161599	0.7805263	0.9226109	0.7684933	0.9321748	0.0268187	0.2874524	0.1202770	0.9919006	0.5257501	0.7604809	0.7904570	0.0625373	0.5730756	0.5099825	0.7236431	0.6606719	0.4560825	0.3154667	0.9413226	0.2596289	0.7843738	0.9407648	1.0108240	1.0589504	0.7567139	0.3333455	0.7043872	0.6204722	0.9901342	0.8504598	0.3692667	0.8313387	0.3645086	0.2149674	0.7663023	0.4702601	0.7371666	0.9404738	0.0434948	0.7612261	0.9297915	0.8682381	0.2165965	0.3377672	0.3640123	0.6723205	0.8600058	0.2645425	0.9490627	1.0233330	0.8124736	0.2483987	0.1104649	0.3337993	0.5252780	0.3270329	0.7572149	0.3411380	0.6941969	0.7525926	0.6750789	0.6615391	0.3107344	0.9279497	0.1625076	0.0460359	1.1079691	0.3140388	0.6219908	0.4503311	0.1608068	0.1188735	0.3550003	0.3490274	0.2598212	0.0311827	0.1132796	0.1737887	0.0468560	0.1175734	0.3681192	0.5250274	0.1037654	0.4964722	0.9218189	0.0507025	0.0047844	0.6114517	0.0361437	0.9954366	0.0965354	0.9796998	0.5251403
250	0.0006402	0.5279710	0.0968082	0.1522664	0.0092617	0.9927527	1.1142077	0.7689887	0.8994739	0.7426079	0.9087639	0.0076597	0.3669954	0.1119247	0.9825977	0.4522184	0.6826208	0.7767880	0.0775224	0.5952039	0.5011533	0.5956163	0.6389654	0.4443561	0.3284988	0.9413050	0.3929214	0.7415202	0.8107423	1.0656367	0.9214401	0.6327265	0.3049603	0.6667042	0.6124008	0.9670409	0.7840452	0.3183141	0.7416428	0.3543108	0.2067554	0.8421581	0.4190455	0.7023903	0.8993164	0.0556922	0.7031134	0.8398988	0.7154935	0.1751728	0.3013547	0.3435944	0.6570096	0.9771204	0.2289379	0.9884168	0.9117826	0.8226363	0.2434552	0.0897256	0.3839009	0.6632412	0.4160701	0.7681017	0.3916837	0.7506591	0.8819859	0.6662722	0.7092003	0.3890474	1.0419336	0.1640627	0.0616808	1.0643396	0.3145851	0.6293258	0.4263281	0.1854217	0.1077271	0.4417231	0.2681092	0.2716519	0.0391010	0.0727015	0.1752552	0.0344744	0.0899132	0.3070808	0.5506029	0.1299433	0.5446252	0.9814860	0.0693268	0.0027835	0.6302976	0.0485350	0.8834807	0.1157855	0.9505192	0.5658945
300	0.0012139	0.4856200	0.1256877	0.1075194	0.0075607	0.8657794	1.0528143	0.7085234	0.8310261	0.7083456	0.9175964	0.0085607	0.5819004	0.1453702	0.9248837	0.3546266	0.7004920	0.7730169	0.0708191	0.6596414	0.3175432	0.6434236	0.6313451	0.4575447	0.3217713	0.9382961	0.6124888	0.6082533	0.7360438	1.1459031	0.9343739	0.6437916	0.2617181	0.5908819	0.7263760	1.0344935	0.8007426	0.3063341	0.7299430	0.3374861	0.1697154	0.8333948	0.3350328	0.6801916	0.9123267	0.0518727	0.6899518	0.7983967	0.6828029	0.1464943	0.2942773	0.3904625	0.5324197	0.9708062	0.2504405	1.0126358	0.9269004	0.8189847	0.2416806	0.1446597	0.3941211	0.7109395	0.3778193	0.7406729	0.4587611	0.6882658	0.9225460	0.8073543	0.6845845	0.3480929	1.0186524	0.1611012	0.0966171	0.9965135	0.3372473	0.6537276	0.3687673	0.1820129	0.1505082	0.4069833	0.3349976	0.2815980	0.0619506	0.0456610	0.1598949	0.0331976	0.1161874	0.3082448	0.5772820	0.0880617	0.4974905	0.9534152	0.0697961	0.0110829	0.6659936	0.0248054	0.8296390	0.1666349	0.9654236	0.4497511
350	0.0003686	0.5411350	0.1204735	0.0743872	0.0063549	0.8998044	1.0036767	0.7097794	0.8435610	0.6600647	0.9488108	0.0058307	0.6243224	0.1253712	0.8744018	0.3619133	0.6681434	0.7627381	0.0709967	0.7419233	0.2548853	0.6045561	0.6064660	0.4069401	0.3017364	0.9510296	0.6337786	0.5046158	0.6555250	1.0272617	0.9322569	0.5725319	0.3250196	0.4856744	0.6732143	0.8982753	0.7509563	0.2704579	0.7234579	0.3323027	0.1897051	0.7725119	0.3956324	0.6512720	0.8990031	0.0400756	0.7524552	0.8628867	0.7235790	0.1568266	0.3093567	0.3363569	0.6054096	0.9710776	0.2802984	0.9732320	0.9908310	0.8571366	0.2719432	0.1460283	0.3752943	0.7254044	0.3900607	0.7623964	0.4438034	0.6990850	0.8892587	0.6531244	0.7081980	0.3604882	1.0571709	0.1582776	0.1213622	1.0148808	0.3639535	0.7197353	0.3262015	0.1944470	0.0947624	0.4076610	0.3233181	0.2913339	0.0433037	0.0332251	0.1779132	0.0216174	0.1686803	0.3475555	0.5936041	0.0903778	0.4961846	1.0241122	0.0682935	0.0064753	0.6871737	0.0265519	0.8806507	0.1473844	0.9942748	0.4894808
400	0.0000326	0.5040963	0.1022926	0.0925581	0.0053861	0.9648958	1.0431361	0.7252613	0.7940947	0.7978295	1.0253512	0.0057286	0.4789473	0.1022962	0.9802015	0.3961006	0.6585341	0.7207591	0.0649106	0.6731756	0.3335401	0.6474458	0.5696540	0.3934981	0.2940294	0.9600832	0.5249097	0.5794722	0.6968846	1.1027772	0.9197068	0.6825599	0.3078842	0.5523022	0.6703205	0.9956198	0.8064323	0.2677206	0.7581202	0.3405414	0.2178866	0.8232747	0.4365753	0.6495135	0.9549387	0.0638520	0.7930876	0.9473323	0.7030695	0.1757092	0.2950632	0.3363064	0.5766291	0.9867489	0.3224303	0.9518479	1.0474050	0.8859739	0.3149627	0.1402183	0.4043971	0.6963328	0.4019951	0.7908452	0.3987748	0.6669885	0.7337448	0.5805594	0.7049737	0.3316908	0.9611329	0.1548725	0.0782920	0.9535324	0.3431231	0.7748154	0.3315680	0.2062795	0.1511605	0.4063193	0.3721344	0.2755648	0.0380926	0.0592147	0.1974474	0.0251970	0.1346159	0.3605519	0.5282781	0.1025723	0.5711859	0.9510710	0.0383099	0.0029557	0.7144271	0.0302210	0.8506444	0.1034035	1.0435267	0.5019828
