Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.0067238	1.0514109	0.4244083	0.1186008	0.3948653	0.0406807	0.5226248	0.1062306	0.3969906	0.2104616	0.0694249	0.1702102	0.0662041	0.4858608	0.2058940	0.5526614	0.1041834	0.0462132	0.2549275	0.4537546	0.0780558	0.2853120	0.0919824	0.3449494	0.0777224	0.0831685	0.2936055	0.1000208	0.1205484	0.3913828	0.4766182	0.0489800	0.0119454	0.1687088	0.0501180	0.0557754	0.1400154	0.1414772	0.1019689	0.0764885	0.7131224	0.0912490	0.0801698	0.9211058	0.8114773	0.1030114	0.1718745	0.8115628	0.7582609	0.5037149	0.0310407	0.6415712	0.6844840	0.9816853	0.9409354	0.4768817	0.6872268	0.7367076	0.4184948	0.1036304	0.4278239	0.4542914	0.9390121	0.0395898	0.0532504	0.0651840	0.2445967	0.6040734	1.0358832	0.1039126	0.1162109	0.3249600	0.2634877	0.2973105	0.6169493	0.6843878	1.0457860	0.7133826	0.9478854	0.5564952	0.0938552	0.8126516	0.5318787	0.9311737	0.9727205	0.0332698	0.9608207	0.4922299	0.1043606	0.0297962	1.0451276	0.3968683	0.6382733	0.6929700	0.9836884	0.8896024	0.6644694	0.5356935	0.9217335	0.6987718
50	0.0027295	0.9988473	0.4058374	0.1119308	0.4296927	0.0527450	0.4327584	0.1278779	0.1044416	0.1492345	0.0404677	0.1754398	0.0641264	0.4525649	0.1475488	0.4670450	0.0234197	0.0370471	0.1625918	0.4512629	0.0229924	0.2534193	0.0630978	0.2902604	0.0309811	0.0693858	0.2670537	0.1118234	0.0688100	0.1811738	0.3685119	0.0198131	0.0041760	0.1632303	0.0519878	0.0707381	0.1222162	0.1557772	0.0940734	0.0861948	0.8202087	0.0390553	0.0738748	0.7913547	0.7667304	0.0809603	0.1808022	0.8614513	0.6441660	0.4708919	0.6195732	0.8098518	0.6818940	0.8838613	0.9324550	0.4450303	0.6910881	0.7425509	0.3685487	0.0880063	0.3459642	0.6753216	0.8995580	0.0501980	0.0529294	0.0791488	0.1967833	0.7056777	0.9971266	0.0984482	0.0973404	0.4394665	0.2406636	0.3162938	0.5772861	0.6370065	0.9889886	0.7212258	0.8184695	0.4856753	0.0657908	0.7590102	0.5544128	0.9781966	0.9400447	0.0216297	0.3864046	0.4671690	0.0466339	0.0264603	0.3120999	0.5311101	0.5138881	0.6530619	0.9604797	0.8101394	0.5916157	0.5268498	0.8867833	0.7336920
100	0.0003751	1.0614037	0.4328432	0.1347099	0.4262550	0.0555896	0.5821849	0.1137177	0.0677520	0.1566491	0.0238332	0.1681011	0.0495765	0.4677089	0.1557277	0.4838207	0.0216785	0.0445324	0.1168121	0.4268341	0.0063403	0.2754588	0.0411258	0.2665395	0.0081422	0.0695478	0.2565733	0.0829913	0.0538780	0.1490985	0.3862122	0.0211570	0.0000831	0.1609225	0.0248199	0.0721052	0.1528901	0.1589928	0.0619969	0.0733676	0.7819816	0.0501374	0.0669693	0.5930740	0.7606065	0.0887747	0.1306294	0.8135507	0.7399017	0.5361043	0.7453671	0.9155723	0.7529984	0.8861325	1.0360360	0.4500754	0.8040457	0.7140277	0.3502515	0.0775697	0.4039921	0.7611857	0.9421465	0.0452678	0.0339442	0.0706988	0.3283601	0.6573403	0.9041165	0.1249273	0.1094067	0.4494594	0.3048861	0.3396059	0.4676992	0.5722921	0.9799060	0.6983891	0.6346927	0.5356346	0.0618238	0.8287194	0.5207400	0.8246156	0.8981974	0.0263343	0.1680516	0.4342170	0.0292228	0.0226748	0.1127969	0.7559347	0.3181737	0.6036972	0.9151501	0.8671420	0.7340868	0.4793014	0.9032093	0.6574255
150	0.0000000	0.9968710	0.4073637	0.1422626	0.3689479	0.0563843	0.5010387	0.0913370	0.0731530	0.1311574	0.0157158	0.1906494	0.0410781	0.5455076	0.2087994	0.4553137	0.0063666	0.0463197	0.1570325	0.4351785	0.0012670	0.2706991	0.0443163	0.3192640	0.0088381	0.0551140	0.2510743	0.1321817	0.0664179	0.1654023	0.3639114	0.0250132	0.0000000	0.1267938	0.0281344	0.0516298	0.1006787	0.1196245	0.0537237	0.0679477	0.7726795	0.0348595	0.0726507	0.3821359	0.7546660	0.0923654	0.1662832	0.8423088	0.6701296	0.4674734	0.6859218	0.9335897	0.7916860	0.8418329	0.9306992	0.4687380	0.7518428	0.7453663	0.3500397	0.0781634	0.3949157	0.7190711	0.8326358	0.0409299	0.0335259	0.0668170	0.4241921	0.6226497	0.8779867	0.2876304	0.0851655	0.5104347	0.2528112	0.3054356	0.4812198	0.5552276	0.8731816	0.6066331	0.6644804	0.5254043	0.0512888	0.7394111	0.4825600	0.8323871	0.8069593	0.0234934	0.0885300	0.2457854	0.0314444	0.0229126	0.0509726	0.8624055	0.1994167	0.5078251	0.8967531	0.8173346	0.7665404	0.5263478	1.0250712	0.7636823
200	0.0004523	0.9594058	0.3693973	0.1244712	0.3708842	0.0251544	0.4938136	0.1047154	0.1033936	0.1340599	0.0148821	0.2170626	0.0345291	0.4722091	0.2004526	0.5041616	0.0000000	0.0252289	0.1433832	0.4349412	0.0096468	0.2655866	0.0258711	0.3303014	0.0094915	0.0798062	0.3171360	0.0941051	0.0770782	0.1485942	0.3643249	0.0199305	0.0000062	0.1573400	0.0309391	0.0607550	0.1249969	0.1071582	0.0556802	0.0511889	0.7940806	0.0245526	0.0755961	0.2826026	0.7505450	0.0632576	0.1418918	0.8203396	0.6006438	0.4316805	0.6603709	0.9408139	0.8395713	0.8827234	0.9709820	0.4268582	0.6984186	0.6787827	0.3736464	0.0933742	0.3510826	0.7859998	0.8911984	0.0574794	0.0273383	0.0718907	0.4898379	0.6851827	0.8236784	0.4329140	0.0661168	0.5301055	0.2523837	0.2753433	0.5405488	0.5481991	1.0157129	0.6259783	0.5671914	0.4469070	0.0664249	0.7481572	0.4696471	0.9101620	0.8061807	0.0213949	0.0544302	0.1127842	0.0313392	0.0226648	0.0321386	0.9954927	0.1679823	0.3024705	0.8350616	0.5760416	0.7577120	0.4527582	0.9686940	0.8541492
250	0.0017270	0.9314519	0.4559123	0.1545328	0.4439765	0.0499925	0.5279405	0.1133788	0.0654349	0.1142389	0.0104066	0.2179936	0.0578363	0.4976885	0.2130723	0.5103626	0.0053577	0.0401279	0.1751146	0.5060527	0.0009036	0.2954212	0.0434641	0.2735620	0.0018923	0.0761201	0.3132173	0.1066458	0.0500328	0.1230819	0.3706360	0.0502281	0.0021289	0.1577503	0.0305196	0.0592311	0.1265447	0.1426923	0.0858676	0.0524334	0.7429987	0.0378586	0.0639542	0.2627840	0.7210987	0.0820458	0.1290155	0.7868081	0.6048724	0.4932617	0.7769396	0.7854282	0.7429293	0.9340984	0.9296591	0.5162819	0.7208217	0.7446743	0.3629428	0.0723747	0.4236288	0.7057481	0.8050696	0.0402844	0.0197462	0.0847566	0.4853337	0.6811516	0.8719624	0.4802448	0.1120648	0.5544295	0.2792758	0.2474812	0.3479447	0.5291714	0.9546369	0.6550456	0.5354190	0.5418157	0.0727844	0.6939321	0.4878071	0.7976623	0.7470552	0.0165305	0.0570521	0.0630673	0.0258222	0.0441337	0.0282142	0.8477788	0.1871058	0.1890207	0.8662192	0.5545310	0.7355745	0.4642292	0.8739497	0.9584374
300	0.0015275	1.0405514	0.4160840	0.1613538	0.4808271	0.0432066	0.5398151	0.1149816	0.0732928	0.1755817	0.0111344	0.2078737	0.0481778	0.4778053	0.1961117	0.5212338	0.0153849	0.0529167	0.2511275	0.5589064	0.0006817	0.2412339	0.0320115	0.3627267	0.0021067	0.0708899	0.3209862	0.0920418	0.0418150	0.1142376	0.3359557	0.0358402	0.0008024	0.1915702	0.0251961	0.0785341	0.1447401	0.2066403	0.0745897	0.0650999	0.8352594	0.0412205	0.0603944	0.2714318	0.6899164	0.1004484	0.0859816	0.8399803	0.6668458	0.4480716	0.7235699	0.7943468	0.8009865	0.9402044	0.9267857	0.4838266	0.7705139	0.7009597	0.3775854	0.0881004	0.3941227	0.7408850	0.8001549	0.0616275	0.0281936	0.0725007	0.5067194	0.6412313	0.9324027	0.5009474	0.0890997	0.5352232	0.3046347	0.2971309	0.3821200	0.5471018	0.9794164	0.7077242	0.5685392	0.3974003	0.0827730	0.6931754	0.4559063	0.8511282	0.7406420	0.0084999	0.0465758	0.0269579	0.0166176	0.0387888	0.0117224	0.8968885	0.1618207	0.1386476	0.8211264	0.6181384	0.7355145	0.4303394	0.9249892	0.8696300
350	0.0003762	1.0072029	0.4989096	0.1578395	0.4956464	0.0429678	0.5211387	0.1191388	0.0980549	0.2006338	0.0124937	0.1957373	0.0484645	0.5151353	0.1987922	0.5377339	0.0158269	0.0439816	0.1819901	0.5700066	0.0005572	0.2412970	0.0446526	0.3620103	0.0077614	0.1055975	0.3414229	0.1055639	0.0551964	0.1534497	0.4225818	0.0329780	0.0001007	0.1679770	0.0401539	0.0700317	0.1577444	0.1939926	0.0747272	0.0900743	0.8146547	0.0417799	0.0650803	0.2568140	0.7193199	0.0938815	0.0909960	0.8111300	0.7759890	0.4732418	0.7787460	0.7876283	0.8594194	0.9265580	0.9497018	0.4328877	0.7309535	0.6852656	0.3119026	0.0915501	0.4092979	0.7627737	0.9330168	0.0433829	0.0180364	0.0717396	0.5520751	0.6863563	0.9728095	0.4451959	0.1119450	0.5502551	0.3003451	0.3206365	0.3699005	0.5556040	0.9762191	0.6707134	0.5867515	0.4464364	0.0539880	0.7333346	0.4666772	0.8240857	0.7566529	0.0069780	0.0618273	0.0093425	0.0154371	0.0316108	0.0186290	0.8674309	0.1802525	0.1244732	0.9172113	0.5633183	0.7355202	0.4903465	0.9687764	0.9151649
400	0.0004928	0.9222036	0.4103836	0.2022926	0.4395358	0.0638914	0.5574011	0.0891068	0.1139485	0.2054535	0.0241253	0.1848078	0.0662321	0.5298845	0.2195429	0.4992062	0.0161589	0.0428063	0.2237298	0.4366628	0.0007647	0.2325266	0.0454968	0.3463219	0.0076264	0.0680421	0.2752043	0.1063741	0.0346827	0.1232024	0.3954460	0.0389287	0.0000601	0.1664444	0.0428216	0.0824736	0.1639265	0.1518794	0.0629388	0.0814271	0.7894086	0.0441548	0.0790468	0.2475799	0.7334629	0.1246630	0.0999794	0.7736221	0.7413059	0.5223480	0.7455362	0.9149017	0.8008659	0.9341921	0.9806399	0.4628298	0.8543321	0.6712189	0.3449095	0.0903987	0.3944255	0.7720943	0.8969185	0.0407316	0.0326373	0.0903879	0.4634277	0.7450597	0.9532002	0.4595347	0.1087041	0.6042422	0.2794042	0.3479673	0.4461301	0.5365953	0.9642889	0.5898944	0.6314292	0.5051568	0.0806484	0.7834384	0.4077359	0.8380416	0.6900172	0.0128060	0.0507868	0.0161816	0.0267911	0.0253636	0.0280185	0.9102465	0.1769840	0.1432927	0.9695223	0.5329995	0.6556514	0.4409254	0.9411828	0.9294932
