Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.6354007	0.6601309	0.0227767	0.0090477	0.3052345	0.5618463	0.0302886	0.2682783	0.0190473	0.0375024	0.7382719	0.0580335	0.0826340	0.1836357	0.4197310	0.1795622	0.2208048	0.0376551	0.1090691	0.6826945	0.3271396	0.1029555	0.0604661	0.1448691	0.3869654	0.6327844	0.6248768	0.6182695	0.7481097	0.2109533	0.1468113	0.6299351	0.7879484	0.2908357	0.2028583	0.5383635	0.3945694	0.0292046	0.7304125	0.4184205	0.0866031	0.5494568	0.1950596	0.5415306	0.3779318	0.4963264	0.3929856	0.4223610	0.4428807	0.2239034	0.5406815	0.3031421	0.2116415	0.6732386	0.7149721	0.5120720	0.7985671	0.7545175	0.5446144	0.0665831	0.4283364	0.5922051	0.6934467	0.0013181	0.2165259	0.1961293	0.3555478	0.6089114	0.7109101	0.6200346	0.4825355	0.6497139	0.5253446	0.5608546	0.6600213	0.6229527	0.6135881	0.7598847	0.5691211	0.6674611	0.5036926	0.6781380	0.2269479	0.5606273	0.5405407	0.3090127	0.5675570	0.0279083	0.4770337	0.6824252	0.5388197	0.5122909	0.6319226	0.5696597	0.5754539	0.5418218	0.3663880	0.4617442	0.6020222	0.2723463
50	0.5622047	0.5788333	0.0396539	0.0366122	0.2666451	0.4318621	0.0207778	0.2567622	0.0282008	0.0110617	0.4418176	0.0199843	0.0614438	0.3010680	0.4002459	0.2276547	0.2663272	0.0234397	0.0760661	0.5364163	0.2636330	0.1413458	0.0659520	0.0832532	0.2518032	0.5542551	0.6851699	0.6426266	0.7572382	0.2060603	0.0886477	0.6131968	0.6029123	0.2354969	0.1928917	0.6069215	0.4655112	0.0763037	0.6535815	0.4318904	0.0761658	0.4573790	0.2281748	0.6759776	0.4225562	0.3649894	0.3735117	0.5128471	0.4323298	0.2886701	0.6335355	0.3133263	0.1777391	0.6726502	0.5773155	0.5952599	0.6451861	0.6401681	0.7098750	0.0556463	0.3536717	0.5630760	0.5801016	0.0005640	0.1869086	0.2325499	0.2493529	0.5991022	0.4734487	0.6730497	0.5818679	0.7026118	0.4667522	0.5425181	0.5762221	0.5847324	0.4882196	0.5525441	0.6268297	0.6133277	0.4266040	0.6133383	0.2080090	0.6412338	0.5058504	0.3113220	0.8666987	0.0386081	0.5788312	0.7207003	0.4616917	0.4248952	0.6348179	0.5899804	0.5007829	0.6304605	0.4482955	0.4402008	0.5383730	0.4416322
100	0.5499341	0.6444151	0.0277799	0.0217787	0.2462778	0.4540155	0.0111211	0.3010051	0.0448972	0.0124962	0.2380659	0.0199974	0.0206896	0.4825271	0.3496295	0.3403116	0.3065022	0.0320652	0.0487104	0.6608824	0.3199576	0.1352096	0.0547703	0.0542157	0.2793219	0.7783650	0.6623161	0.5624799	0.7541903	0.1661527	0.1856575	0.5288097	0.7259252	0.2235045	0.3039038	0.5979641	0.3423956	0.0443864	0.5544040	0.3856826	0.1831183	0.4284046	0.2500172	0.6068992	0.4122874	0.4472682	0.3997549	0.4259804	0.3776276	0.2371542	0.5351964	0.3569772	0.1547376	0.7198682	0.6464852	0.5401743	0.5782313	0.6125080	0.5478678	0.0292480	0.2930431	0.5980316	0.7418537	0.0002822	0.2364696	0.1500639	0.2781688	0.5555326	0.5685442	0.6816144	0.4946527	0.5984211	0.5449798	0.6630354	0.6042449	0.7008843	0.6264853	0.5665509	0.6020833	0.7222858	0.5163102	0.6772476	0.2116061	0.6628290	0.5698103	0.2965654	0.5862034	0.0253046	0.5531900	0.7282452	0.4812227	0.4843100	0.5795402	0.4889925	0.4068248	0.5318609	0.5244462	0.5524340	0.5448408	0.4502131
150	0.5977331	0.4822342	0.0275183	0.0211283	0.3322734	0.4270586	0.0255538	0.3084297	0.0108295	0.0620134	0.1375234	0.0361950	0.0506552	0.5587980	0.4873140	0.4068308	0.3123614	0.0575825	0.0649349	0.7060786	0.4012330	0.1112209	0.1302036	0.0114689	0.2253024	0.6210220	0.5333161	0.7012575	0.6206359	0.2053038	0.1898116	0.4769634	0.6694421	0.2873207	0.2534116	0.4863925	0.2650375	0.0767190	0.5847196	0.5170202	0.0944118	0.4459772	0.2066059	0.6736796	0.4864181	0.4478819	0.4854424	0.3780887	0.3156459	0.3043984	0.6459754	0.3030877	0.0669180	0.5979067	0.6340768	0.4754794	0.6029628	0.6448253	0.6811781	0.0417343	0.3445020	0.7018920	0.5985512	0.0001815	0.2865455	0.2151522	0.2837689	0.6615217	0.6170420	0.7042525	0.5421894	0.5465450	0.5904847	0.7574704	0.7848804	0.6605166	0.5896475	0.5795010	0.5980863	0.6849329	0.4221668	0.5855283	0.1913917	0.6614342	0.6461555	0.3464280	0.5649259	0.0189245	0.6021120	0.7382315	0.4848190	0.3963788	0.7395295	0.5483747	0.4544764	0.4804703	0.6616131	0.4752165	0.5720601	0.4504630
200	0.5453411	0.5006409	0.0223938	0.0213387	0.4014784	0.5192210	0.0079837	0.4094606	0.0304330	0.1539685	0.1328923	0.0697515	0.0805216	0.6603114	0.5428037	0.5023532	0.3489533	0.0705678	0.0662649	0.5982459	0.2781781	0.1730742	0.0637538	0.0099348	0.2932211	0.7730213	0.5400899	0.6528322	0.5082117	0.1702818	0.1577759	0.5483349	0.6963564	0.2602637	0.3229560	0.6452847	0.3581138	0.0465375	0.6211656	0.4443233	0.1255217	0.3881114	0.2592724	0.6115962	0.4171731	0.4107541	0.4046998	0.4199408	0.2909425	0.2333378	0.7579936	0.3297046	0.1832600	0.6760837	0.5806300	0.5362405	0.7319896	0.6429727	0.5892076	0.0616357	0.3699792	0.6120844	0.5351177	0.0002376	0.3072249	0.1718818	0.2422349	0.6412405	0.4839287	0.6837332	0.6132862	0.6637452	0.6927424	0.6001651	0.6217930	0.6376762	0.5843610	0.6686694	0.5364267	0.6446438	0.6090568	0.6380181	0.2513338	0.6644117	0.6322897	0.3241287	0.6477068	0.0283447	0.5995997	0.6426887	0.5123004	0.5308228	0.6328807	0.6035727	0.4614282	0.5705956	0.5315542	0.5549441	0.5756091	0.4629972
250	0.5294769	0.4844289	0.0157122	0.0114236	0.3007888	0.4385318	0.0174587	0.5193263	0.0444209	0.1211233	0.1381310	0.0508614	0.0766392	0.6428186	0.4468107	0.5765972	0.2769855	0.0725466	0.0511354	0.6315489	0.3296756	0.1763464	0.0401156	0.0045620	0.2336721	0.5833278	0.5764841	0.5527618	0.6189002	0.1284978	0.1270597	0.5582190	0.7017107	0.2581395	0.2280469	0.6143991	0.3608737	0.0534421	0.7485237	0.4198082	0.1747172	0.3299058	0.2301781	0.5966655	0.4210801	0.3840661	0.4001959	0.4145895	0.2927059	0.1764435	0.6585854	0.3567754	0.0874266	0.6019608	0.5964270	0.4144838	0.6383826	0.6286250	0.6504148	0.0326533	0.2605193	0.6557188	0.6572519	0.0006192	0.2347009	0.1833644	0.3310533	0.6371853	0.4930556	0.6435769	0.6560695	0.5947229	0.6473897	0.5139160	0.5042283	0.6206241	0.7544735	0.6158664	0.5882874	0.7287866	0.4793469	0.4980715	0.2393648	0.7402268	0.6166493	0.3133680	0.5152373	0.0345082	0.5345800	0.7368750	0.4689684	0.4744351	0.6520813	0.5865474	0.5562675	0.5079011	0.5274065	0.4964802	0.5354878	0.5239147
300	0.5919932	0.4859807	0.0500469	0.0151125	0.2905184	0.4632889	0.0250115	0.5769943	0.0433150	0.1718330	0.0805410	0.0921130	0.0876365	0.6402248	0.7010264	0.5708619	0.3418041	0.0444169	0.0370155	0.5318152	0.3440766	0.2794183	0.1179823	0.0079120	0.2201034	0.5324584	0.6235651	0.6394159	0.5576610	0.0963180	0.1084794	0.5249059	0.6924757	0.1603187	0.2172058	0.6105654	0.2839836	0.1004124	0.6015104	0.3712199	0.1356661	0.4220538	0.2309431	0.6994875	0.4115184	0.3931910	0.4076960	0.4089207	0.2984763	0.2407308	0.6680900	0.2460360	0.1296350	0.6238782	0.5837830	0.5146461	0.6833049	0.5888512	0.6689666	0.0180840	0.2662595	0.5659183	0.6752958	0.0001583	0.2716209	0.1830193	0.2773301	0.6213272	0.5173221	0.6561531	0.7385575	0.5957370	0.5365466	0.6116688	0.7076002	0.6788288	0.5452181	0.5939062	0.6698789	0.5337370	0.4766850	0.5669470	0.2389951	0.7003135	0.6150794	0.2742185	0.5039825	0.0507016	0.6167414	0.6374617	0.4460143	0.4205063	0.6871741	0.5427399	0.4865561	0.6453927	0.6192144	0.4993652	0.7933403	0.5182318
350	0.3854033	0.4398961	0.0524682	0.0277231	0.3014223	0.5041833	0.0214856	0.5558643	0.0256722	0.0842763	0.1013462	0.1152336	0.0816946	0.4934234	0.6143074	0.6402614	0.2421196	0.0451650	0.0589336	0.7240864	0.4247432	0.2504906	0.0777055	0.0007153	0.1748465	0.5094090	0.6014292	0.5655170	0.5475469	0.1502924	0.0880955	0.5312516	0.7147440	0.2584961	0.2272296	0.7424018	0.3507406	0.0755169	0.4919345	0.3215052	0.0691900	0.4861509	0.2499581	0.7548801	0.3797147	0.4271552	0.4756931	0.4929727	0.3848337	0.2149860	0.7225307	0.3910793	0.1033898	0.7393667	0.5772078	0.4702676	0.5901534	0.6839757	0.6692712	0.0678246	0.3536608	0.8037021	0.5821287	0.0002204	0.2559436	0.1505166	0.3253930	0.5861433	0.4363750	0.7315481	0.5840297	0.5323825	0.5468396	0.7379219	0.6283635	0.5691421	0.6665551	0.5392353	0.6922623	0.5142286	0.5743419	0.6542412	0.3473655	0.6750769	0.6880699	0.3647029	0.6474745	0.0332430	0.5927073	0.6972358	0.5451748	0.5133810	0.6302348	0.5151028	0.5160440	0.4613667	0.6360021	0.5440363	0.6474721	0.5337581
400	0.4714751	0.3489450	0.0812592	0.0257950	0.4027974	0.4272784	0.0183839	0.6041026	0.0770069	0.1593544	0.0855863	0.0864097	0.1199289	0.5707759	0.4751512	0.7164387	0.2688266	0.0461727	0.0837453	0.7242751	0.4316628	0.2749714	0.0635451	0.0024145	0.0951785	0.5819956	0.6216182	0.6077732	0.6729268	0.1042710	0.0957349	0.4446532	0.7918116	0.3181399	0.1618441	0.5606312	0.3266866	0.0474327	0.5412160	0.3811288	0.1422749	0.5672834	0.2952197	0.6069875	0.3478377	0.3898188	0.3858468	0.4514344	0.2711717	0.1946680	0.7681415	0.2955448	0.0758899	0.7148397	0.6775301	0.4099699	0.5661518	0.6904887	0.7406637	0.0363875	0.4521871	0.5802639	0.5708940	0.0014426	0.1693289	0.1921392	0.3352650	0.5592343	0.6063186	0.5548589	0.5552869	0.6331574	0.5268882	0.6337864	0.5851554	0.5963826	0.6698019	0.6452781	0.6206003	0.6167393	0.3880034	0.7260573	0.3099969	0.6184097	0.6044073	0.3458575	0.6234890	0.0568057	0.5479494	0.6851185	0.4165967	0.4636604	0.7072258	0.5842940	0.4580624	0.7071745	0.5205615	0.5326035	0.7485407	0.4185516
