baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_aupr3	swing_aupr4	swing_aupr5	swing_auroc	swing_auroc2	swing_auroc3	swing_auroc4	swing_auroc5	total_edges
0.28139485077554566	0.5700280112044817	0.0	5.0	2.0	71.0	0.049019607843137254	0.0196078431372549	0.23665743539137235	0.24549163494467627	0.2508381792661699	0.22712209124090074	0.19612193149608634	0.5280890133831306	0.5416536985164435	0.5487343085382302	0.5233686067019406	0.48251893349932573	102.0
0.10785823505491311	0.602112556455092	1.0	92.0	78.0	310.0	0.19913419913419914	0.16883116883116883	0.10860143912931418	0.0922260012712783	0.08704137368674808	0.11032296926519035	0.10539796353226838	0.5954035367590633	0.5598637698881286	0.5490324745600674	0.610199865069998	0.5813697035287944	462.0
0.5499575727742487	0.6944444444444443	2.0	3.0	1.0	17.0	0.125	0.041666666666666664	0.6320497716495014	0.6119193838340996	0.5225435008786158	0.5653924846852638	0.5598199303192373	0.7335858585858586	0.6931818181818181	0.5858585858585859	0.648989898989899	0.6313131313131314	24.0
0.11680949564658315	0.5825692432672713	3.0	21.0	8.0	101.0	0.12727272727272726	0.048484848484848485	0.10204286792232828	0.10586157143998678	0.09608587106195743	0.10728363203949158	0.08142529051395976	0.5638356248371424	0.5674958998176015	0.5587621281096244	0.5802455511104974	0.5360739412332763	165.0
0.04269789209400055	0.5696154214086077	4.0	143.0	50.0	265.0	0.25087719298245614	0.08771929824561403	0.04176820362025719	0.03695139614190803	0.03594312844634049	0.04618138941168011	0.05042199406576595	0.5946722307691201	0.5523252239833479	0.5312911760047268	0.6259316499884998	0.632688082501782	570.0
0.1887981161655825	0.6275226187484277	5.0	15.0	10.0	126.0	0.08152173913043478	0.05434782608695652	0.09596464839297567	0.11929719918902272	0.11311339670084038	0.1001662032693888	0.12028237872836185	0.5040179693390289	0.5732062075898466	0.5606245287760732	0.5228103794923306	0.567447851218897	184.0
0.42685816150620426	0.3808049535603715	6.0	4.0	0.0	13.0	0.21052631578947367	0.0	0.5314372093188218	0.4328815985802913	0.4937039576864341	0.5102591184656107	0.6495932626216862	0.5758513931888545	0.3560371517027863	0.4860681114551084	0.5139318885448916	0.7058823529411764	19.0
0.39592472196240835	0.46875	7.0	2.0	0.0	9.0	0.125	0.0	0.7345288205983926	0.5543691158520291	0.4783316038138037	0.6722232826568075	0.437754029246139	0.784375	0.6625	0.603125	0.790625	0.553125	16.0
0.2665315095221289	0.5117157974300833	10.0	2.0	1.0	18.0	0.07407407407407407	0.037037037037037035	0.28575551717869635	0.2929050809384033	0.2727583114911787	0.2970900397652096	0.17160659939398631	0.5525321239606954	0.4992441421012849	0.5173847316704464	0.5903250188964475	0.41194255479969766	27.0
0.49063998910544027	0.693519882179676	11.0	1.0	0.0	51.0	0.014285714285714285	0.0	0.2294836522934688	0.30136074138691316	0.24956398926692946	0.21771301257008155	0.1922344427478339	0.46325478645066276	0.5793078055964656	0.5067746686303388	0.4330633284241532	0.3447717231222386	70.0
0.10727288805288435	0.5691109140308958	13.0	14.0	13.0	145.0	0.07734806629834254	0.0718232044198895	0.08370515085966346	0.10483380159351179	0.09339612760885813	0.08195428304487615	0.07193735305123408	0.48092308752973334	0.5669486028022301	0.5183655434138823	0.47514752290012985	0.40043183548885375	181.0
0.1164746030565728	0.5158568668557584	14.0	26.0	20.0	212.0	0.08496732026143791	0.06535947712418301	0.09919367240318111	0.09709231254983362	0.10409899993592764	0.10475664807596735	0.09324796121756763	0.4827211020676614	0.44886725654622284	0.49039390389279297	0.5035171825543654	0.4532964915525977	306.0
0.4194263170422939	0.5906779661016947	15.0	3.0	2.0	27.0	0.06	0.04	0.424775056711094	0.39913396821308395	0.3736035420544131	0.40256760290939936	0.3937274623774722	0.6293220338983053	0.62	0.6269491525423727	0.6172881355932204	0.6023728813559326	50.0
0.46690873392669163	0.6818515347927123	16.0	9.0	2.0	63.0	0.08108108108108109	0.018018018018018018	0.46127605317514636	0.332880944252394	0.29607190034388314	0.4503871565108255	0.45757827567521686	0.6696832579185527	0.6528474175533	0.6425747013982313	0.6551913904855082	0.6991969344910511	111.0
0.17089904718958285	0.5960402071276276	17.0	1.0	1.0	31.0	0.02040816326530612	0.02040816326530612	0.1268895440969234	0.14311198115927634	0.12428612599243358	0.1301460411276972	0.10860535379591915	0.4742004264392322	0.5456594578129762	0.4941821504721297	0.511300639658848	0.4456289978678041	49.0
0.21244274846742292	0.5462336753731356	18.0	26.0	18.0	70.0	0.203125	0.140625	0.1862444841674924	0.1748584233844879	0.15144332958446827	0.16315766808005192	0.15848537782882433	0.5150669642857149	0.5060134594882728	0.5120519056503201	0.5330906849680175	0.5580773587420054	128.0
0.14758085184264216	0.46769359672585525	21.0	7.0	7.0	58.0	0.09090909090909091	0.09090909090909091	0.1365205381127955	0.1559679044305844	0.1660244511720845	0.14235458031429904	0.1275310310671202	0.45548000386710064	0.5165479681608713	0.509200476942412	0.4787148335535435	0.41651896490606155	77.0
0.1257628591767275	0.5314590192340994	28.0	6.0	6.0	83.0	0.05172413793103448	0.05172413793103448	0.104488306482572	0.11366259689914009	0.10320357910940037	0.10186630162034346	0.09887856311136925	0.4881822907641658	0.5231762259573725	0.4909807658984581	0.48633685669727966	0.48639750476520566	116.0
