baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged_x	percent_lagged2	swing_aupr	swing_aupr2	swing_aupr3	swing_aupr4	swing_aupr5	swing_auroc	swing_auroc2	swing_auroc3	swing_auroc4	swing_auroc5	total_edges_x	norm_swing_aupr	norm_swing_aupr2	norm_swing_aupr3	norm_swing_aupr4	norm_swing_aupr5	norm_swing_auroc	norm_swing_auroc2	norm_swing_auroc3	norm_swing_auroc4	norm_swing_auroc5	lag_mean	lag_median	percent_lagged_y	total_edges_y
0.355148040046434	0.6114943827693935	0.0	37.0	10.0	0.0	0.37755102040816296	0.10204081632653052	0.3461139812281035	0.34366598721646513	0.3423333233895789	0.3546383961398305	0.27741337332919885	0.602507478561456	0.5873569101907861	0.5725792727514453	0.6156684172040143	0.5516599082629792	98.0	-0.009034058818330479	-0.01148205282996882	-0.012814716656855041	-0.000509643906603594	-0.07773466671723504	-0.008986904207937511	-0.02413747257860766	-0.03891511001794828	0.00417403443462073	-0.05983447450641441	0.5869342958628673	0.6581632653061225	0.3877551020408163	98.0
0.04201982192301161	0.6245905046243189	1.0	206.0	34.0	0.0	0.41035856573705204	0.0677290836653386	0.03513222720755562	0.03183421195564132	0.02777399383817314	0.03787968544426789	0.02847772814661206	0.6278765361456198	0.5685673018635886	0.5318991870507644	0.6419719375727486	0.540086866386027	502.0	-0.0068875947154560056	-0.010185609967370304	-0.014245828084838475	-0.004140136478743734	-0.013542093776399559	0.0032860315213010718	-0.05602320276073014	-0.09269131757355442	0.017381432948429736	-0.08450363823829173	0.9101075053764299	0.7699203187250996	0.7231075697211156	502.0
0.14996975954899733	0.6373522879589874	3.0	59.0	25.0	0.0	0.32960893854748585	0.13966480446927387	0.15027096745377408	0.10771921949074241	0.11021928880976116	0.16741984694786338	0.2072904157306356	0.6209864101987115	0.5478345351192163	0.5497022114817028	0.6510965440094981	0.6545892566538508	179.0	0.0003012079047767735	-0.04225054005825499	-0.039750470739236154	0.017450087398866065	0.05732065618163836	-0.0163658777602756	-0.08951775283977095	-0.0876500764772845	0.013744256050510894	0.01723696869486341	0.5841905483788494	0.4553072625698324	0.48044692737430167	179.0
0.14916211764377496	0.5997186244576572	4.0	40.0	2.0	0.0	0.3149606299212596	0.015748031496062975	0.11128704342674693	0.13169697453035473	0.12421249229823657	0.11818734513382148	0.10116279672835608	0.5029566125662864	0.5600809898762656	0.5357626546681666	0.5175695002410412	0.45510654025389674	127.0	-0.03787507421702807	-0.01746514311342023	-0.024949625345538403	-0.030974772509953508	-0.0479993209154189	-0.09676201189137083	-0.039637634581391586	-0.06395596978949064	-0.08214912421661591	-0.1446120842037604	0.5634199134199134	0.43700787401574803	0.4409448818897638	127.0
0.3300102347774605	0.5094444444444445	5.0	38.0	12.0	0.0	0.6129032258064518	0.1935483870967741	0.4891487848983467	0.3532295720708074	0.36943240199560606	0.45738627385968145	0.5227584925955848	0.6906790123456789	0.5313241736360016	0.5864555953803265	0.6657148546395854	0.7643010752688169	62.0	0.15913855012088646	0.023219337293346944	0.03942216721814555	0.12737603908222117	0.19274825781812446	0.18123456790123427	0.021879729191557083	0.07701115093588211	0.1562704101951412	0.2548566308243724	1.1402782701169798	1.2338709677419355	0.6290322580645161	62.0
0.445567447497511	0.5615000000000001	6.0	14.0	7.0	0.0	0.875	0.4375	0.5535148078833863	0.49715383082070247	0.4664884541502438	0.5972508981839809	0.44393677666747555	0.6699375000000001	0.6423125000000001	0.5754375	0.7134375	0.5551875	16.0	0.10794736038587534	0.0515863833231915	0.020921006652732898	0.15168345068647024	-0.0016306708300353212	0.10843749999999992	0.08081249999999991	0.013937499999999912	0.15193749999999995	-0.006312500000000092	1.0873015873015872	1.25	0.5625	16.0
0.10263079579517179	0.509357565812941	8.0	34.0	14.0	0.0	0.3177570093457941	0.13084112149532698	0.10694707741031552	0.10467594263812241	0.10164508128099102	0.10549723814017063	0.11046766915467143	0.5313299921523861	0.5029037953913101	0.5067953199686093	0.5241890204751373	0.5629808446885923	107.0	0.00431628161514376	0.002045146842950648	-0.0009857145141806984	0.0028664423449988674	0.0078368733594997	0.021972426339445194	-0.00645377042163067	-0.002562245844331672	0.01483145466219624	0.053623278875651575	0.7653881295236435	0.6588785046728972	0.6261682242990654	107.0
0.21522647140299064	0.5802777777777777	10.0	12.0	4.0	0.0	0.666666666666667	0.22222222222222204	0.25875443221719807	0.28840029960312685	0.32462332515111064	0.253253676695088	0.32014313210152345	0.5423919753086419	0.5618981481481481	0.5946913580246915	0.5455246913580247	0.5978395061728395	18.0	0.04352796081420747	0.07317382820013617	0.10939685374811998	0.03802720529209738	0.10491666069853277	-0.03788580246913584	-0.018379629629629676	0.014413580246913738	-0.034753086419753096	0.01756172839506172	0.6910193201859869	0.75	0.3888888888888889	18.0
0.3378379579178868	0.47239467849223943	11.0	5.0	0.0	0.0	0.22727272727272724	0.0	0.3071928810469593	0.4057357178320127	0.37507650924785296	0.33202611029906565	0.29049949461588637	0.4407982261640798	0.4481818181818181	0.4190243902439025	0.46283813747228386	0.40414634146341455	22.0	-0.03064507687092745	0.06789775991412576	0.03723855132996613	-0.0058118476188212375	-0.047338463302000484	-0.03159645232815965	-0.024212860310421275	-0.053370288248337	-0.00955654101995563	-0.0682483370288248	0.3824281778827233	0.29545454545454547	0.36363636363636365	22.0
0.2660753025004614	0.4764102966567259	12.0	71.0	15.0	0.0	0.38586956521739096	0.0815217391304347	0.2625364283268369	0.3118294836987186	0.30083254233546225	0.2690521078117836	0.2821543589561673	0.5161995762046776	0.5668919714330564	0.5474713545754203	0.5341080678072518	0.5668605791869412	184.0	-0.0035388741736245097	0.04575418119825738	0.034757239835001	0.0029768053113223714	0.016079056455705926	0.03978927954795178	0.09048167477633039	0.07106105791869426	0.05769777115052602	0.09045028253021516	0.5348545777893602	0.5489130434782609	0.3695652173913043	184.0
