baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged_x	percent_lagged2	swing_aupr	swing_aupr2	swing_aupr3	swing_aupr4	swing_aupr5	swing_auroc	swing_auroc2	swing_auroc3	swing_auroc4	swing_auroc5	total_edges_x	norm_swing_aupr	norm_swing_aupr2	norm_swing_aupr3	norm_swing_aupr4	norm_swing_aupr5	norm_swing_auroc	norm_swing_auroc2	norm_swing_auroc3	norm_swing_auroc4	norm_swing_auroc5	lag_mean	lag_median	percent_lagged_y	total_edges_y
1.0	0.44971862083333525	0.2020118050225149	-0.4763187558134954	-0.4911978689205784	-0.656089403281564	-0.16876367767182693	-0.42876332216717106	0.8780894557272557	0.9187674877497969	0.9162278108336385	0.8761324324019457	0.8333604449948647	0.5883176577172086	0.5126274668263133	0.6361116039747511	0.4745394719778722	0.40078811022314736	-0.6065183835843362	0.016377647938132588	-0.18491608255082326	-0.31694885391971556	-0.07746216500246635	-0.18765718764038225	0.08971087060896926	-0.02509798810734656	-0.06536283074066503	-0.03735406911709106	-0.02900359663199913	-0.4394821828007125	-0.4394821828007125	-0.1687636776718268	-0.6065183835843362
0.44971862083333525	1.0	-0.07677747268245134	0.009547124114596427	-0.018416001101759966	0.01009837198736638	-0.2876115022230554	-0.23159311919515044	0.1962221443314484	0.25553640248730447	0.17919148687422046	0.18596682105917364	0.05225357738163542	0.5063402953794415	0.8309217643444486	0.844397087785097	0.5151090049960294	0.1712335003248751	0.0296749697332402	-0.40777748439731815	-0.47559186980163987	-0.6937512610874577	-0.4651075442729906	-0.6575378688790934	-0.5666710436161835	-0.5275493611480958	-0.7932629424452378	-0.5912414225950858	-0.6312517564626033	-0.30851333454323326	-0.30851333454323326	-0.2876115022230555	0.0296749697332402
0.2020118050225149	-0.07677747268245134	1.0	0.3458164980825688	0.20806318483687222	0.09170726188807181	0.4167835315636243	-0.10176028449015223	0.4182302515539698	0.32712819259807396	0.34262689759727905	0.416849222668782	0.2882860925905264	0.49290535605394253	0.16234256812651027	0.1295916641503922	0.45692236540711284	0.27629105571246043	0.19207252822190649	0.506579680719837	0.314939409486052	0.3088989377203646	0.4804190505934783	0.17522714375519358	0.5516144782187314	0.38578426822500167	0.28187875608931656	0.512538780315336	0.27631279382251933	-0.07796518346373689	-0.07796518346373689	0.4167835315636243	0.19207252822190649
-0.4763187558134954	0.009547124114596427	0.3458164980825688	1.0	0.8686038198937704	0.8202177741570045	0.6072433348306282	0.43433165730676354	-0.40658257775338763	-0.47064116597492167	-0.4861467229601285	-0.4119335556617824	-0.3868353636901958	0.10412930733405248	-0.02177599030251979	-0.09558892521117644	0.1856916358029746	0.237270498120436	0.9265153735532886	0.016580251110774012	0.005896399499533351	0.03324657025232528	0.04803317542235718	0.10735044849789648	0.0894646816023885	-0.050397694398636526	-0.1253791148149263	0.16445092476382273	0.17946688343759593	0.3078727502394648	0.3078727502394648	0.607243334830628	0.9265153735532886
-0.4911978689205784	-0.018416001101759966	0.20806318483687222	0.8686038198937704	1.0	0.8455013791069338	0.5858179204474722	0.635250014981976	-0.42277279154694986	-0.4817750085803443	-0.49976923033820725	-0.42774391343991286	-0.40206778546591243	0.02766390738519379	-0.06307125017825746	-0.14490238999281768	0.10040308185842091	0.13430500021126346	0.8442818880702735	0.009806524158895671	0.014962029968408693	0.037986514971181454	0.04344810091744728	0.10510863927814446	0.045777812943674355	-0.06322086088914579	-0.13240846398347397	0.11428650857178525	0.11983305065945443	0.5114460086584457	0.5114460086584457	0.5858179204474724	0.8442818880702735
-0.656089403281564	0.01009837198736638	0.09170726188807181	0.8202177741570045	0.8455013791069338	1.0	0.26900894334178255	0.3334487629180105	-0.6073074757905474	-0.6678300108218324	-0.6833009798942417	-0.6160290647309968	-0.5859403679237433	-0.13572837840472454	-0.10676726097996782	-0.19379157128688382	-0.04829742182613205	-0.01865290765983128	0.9654924873212016	-0.0759454761402488	-0.040570492841277166	0.013424215768604074	-0.03440203261202736	0.05349214973525782	-0.1402940189977889	-0.1811570088806889	-0.2379593356317588	-0.05630958204116405	-0.022419488491937933	0.2582455017604311	0.2582455017604311	0.26900894334178244	0.9654924873212016
-0.16876367767182693	-0.2876115022230554	0.4167835315636243	0.6072433348306282	0.5858179204474722	0.26900894334178255	1.0	0.6930531708308456	0.006995207730081533	-0.0887913596712941	-0.073826285417679	0.004078600684234068	0.02415064564538581	0.19702786967959723	-0.18699461483912602	-0.2138212867140077	0.18857624302091708	0.34332924365691886	0.3773041088038613	0.321510096620668	0.1961529633407275	0.24475962986149688	0.32730361259972496	0.32451441519501734	0.4903837612198266	0.23110733894493982	0.26115407725697654	0.4868849757046322	0.49059445976147964	0.6927440981147237	0.6927440981147237	1.0000000000000002	0.3773041088038613
-0.42876332216717106	-0.23159311919515044	-0.10176028449015223	0.43433165730676354	0.635250014981976	0.3334487629180105	0.6930531708308456	1.0	-0.3864400266168044	-0.4115550649449856	-0.4240133127537362	-0.383039954749316	-0.3300569045508007	-0.20364796131946125	-0.26011331564396256	-0.33261698183426935	-0.1464721887526411	-0.0010214738659925081	0.32956734114583836	-0.027808368453356113	0.03542146810886604	0.06211368578883799	0.017936521923857206	0.1288987286389579	0.04869970668114763	0.018843158387106075	0.02793586865788619	0.11135626323681683	0.1766072350671803	0.9117066670375152	0.9117066670375152	0.6930531708308456	0.32956734114583836
0.8780894557272557	0.1962221443314484	0.4182302515539698	-0.40658257775338763	-0.42277279154694986	-0.6073074757905474	0.006995207730081533	-0.3864400266168044	1.0	0.972281403118289	0.9618463261702185	0.9981031974351617	0.8914771876815788	0.7516715261703001	0.4860747069754881	0.5642387104498672	0.637163335874807	0.43478938155384106	-0.5596404899201809	0.4928133702879018	0.2496514914755829	0.09409204885249695	0.40513434728262504	0.11903840782824282	0.5120829308003825	0.38970148352271067	0.2973222676414789	0.38840638042959297	0.19195271902861497	-0.36240275069245853	-0.36240275069245853	0.006995207730081654	-0.5596404899201809
0.9187674877497969	0.25553640248730447	0.32712819259807396	-0.47064116597492167	-0.4817750085803443	-0.6678300108218324	-0.0887913596712941	-0.4115550649449856	0.972281403118289	1.0	0.9893573625227987	0.9678335500830524	0.887649351352809	0.6804617052042287	0.4899239137800815	0.5672398511995153	0.5654175828489204	0.39706445818873537	-0.6249719928597086	0.3609205370499585	0.21809560198050498	0.05809682064413523	0.26567349598805007	0.044361184778832115	0.38173540457890137	0.28903575200345133	0.1967567418808848	0.2570810420357356	0.1168179419338248	-0.4111435877008284	-0.4111435877008284	-0.08879135967129395	-0.6249719928597086
