baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_aupr3	swing_aupr4	swing_aupr5	swing_auroc	swing_auroc2	swing_auroc3	swing_auroc4	swing_auroc5	total_edges	norm_swing_aupr	norm_swing_aupr2	norm_swing_aupr3	norm_swing_aupr4	norm_swing_aupr5	norm_swing_auroc	norm_swing_auroc2	norm_swing_auroc3	norm_swing_auroc4	norm_swing_auroc5
1.0	0.7005713926153527	0.13560603607527502	0.3091151516133396	0.2927464661212883		0.14926458977548923	0.16550637169569982	0.7502114040882192	0.9022812008737964	0.7970661021340941	0.8425960181156219	0.6737298543102597	0.5137847749879461	0.5789126449299874	0.48710056864161205	0.6363847104459186	0.5607060099291492	0.22472319264589577	-0.3404148822581955	-0.475546046038497	-0.42421480024832736	0.07677085115735657	-0.13420127312023222	-0.510097368012565	-0.6741974054471225	-0.6073088477342714	-0.34739588921108333	-0.38270188863097443
0.7005713926153527	1.0	-0.03438464091574481	0.5029342215510013	0.4975629282357704		0.24091821015909626	0.34961747116612246	0.2689548699869582	0.4487025449647127	0.3311730524714157	0.4245417693493436	0.28353803677165035	0.6247640530023293	0.9068866100167978	0.7187634853019613	0.7562054201068702	0.6095012957492502	0.5774343123483497	-0.6034211708652975	-0.7073733644148229	-0.6379316967878458	-0.2530940639587153	-0.34673568144952394	-0.809741514185388	-0.8671576678360666	-0.8490390617102871	-0.6687772109391347	-0.7146608004011875
0.13560603607527502	-0.03438464091574481	1.0	0.09441290395534571	0.09112570623286366		0.13896160556608975	0.050830644539960695	0.17314043576114602	0.19155875089371466	0.21600892897946974	-0.041847623441755556	0.03336429999135357	0.08763735484193179	0.07368571662991015	0.13659328562556378	-0.3011389602762087	-0.09980160466138618	0.12909497328721983	0.055384369776364184	0.07671308023740915	0.10430742961599121	-0.27860459779613594	-0.09597201671063167	0.10984682615532392	0.15376391911282486	0.15177303731590538	-0.2896185882712812	-0.04499050677872629
0.3091151516133396	0.5029342215510013	0.09441290395534571	1.0	0.9923197479664169		0.6842756186316978	0.7526222670626256	-0.1338877509195858	0.0067035875365349246	-0.0630746177348595	-0.08023966895843926	-0.2234033014966528	0.32161127359018965	0.511016161873238	0.4772435451428628	0.2286830834365336	0.16871543265596756	0.8190080627245564	-0.6254086279658116	-0.7023910617338396	-0.5951792694029082	-0.6070289954089225	-0.6203354915183351	-0.4016885354088661	-0.37122152986425694	-0.33904924515526186	-0.5086445230449836	-0.4810286235296907
0.2927464661212883	0.4975629282357704	0.09112570623286366	0.9923197479664169	1.0		0.6737528313334107	0.795529705067767	-0.14678611951123713	-0.0009372349563330825	-0.06922741840241421	-0.11392783293501353	-0.242392082431147	0.2956013590966813	0.5038167878369101	0.4683674315007534	0.18597867101826945	0.13216545077914035	0.81435731642741	-0.6207158885564307	-0.6800627346931892	-0.5778974018711308	-0.6451204657989276	-0.6288139416333925	-0.4143639044328206	-0.369315555185784	-0.33830007181378174	-0.548958546784953	-0.5065494075903926
																												
0.14926458977548923	0.24091821015909626	0.13896160556608975	0.6842756186316978	0.6737528313334107		1.0	0.8570609736895382	-0.25448962197725244	-0.06018785205578406	-0.13999232323933966	-0.09788352268294773	-0.32236862472009764	-0.19788231665668501	0.1015656249813592	0.023317106856594976	-0.024672215391434327	-0.23647154117566663	0.2377007345186791	-0.5719603536934855	-0.46857707991124575	-0.451650776808778	-0.402606031709628	-0.5871755543505472	-0.45690596520514737	-0.34710469684264356	-0.31841833210953724	-0.3961528588708805	-0.5103690489486081
0.16550637169569982	0.34961747116612246	0.050830644539960695	0.7526222670626256	0.795529705067767		0.8570609736895382	1.0	-0.22654536196498495	-0.03739728504425551	-0.1068761745757234	-0.16243638875796465	-0.3308961374016491	-0.06675605888906419	0.24737947335259475	0.18657555503003112	-0.012043150166226172	-0.1987190081675579	0.41520499314111947	-0.5550780704177339	-0.45970072518538924	-0.4282944542474826	-0.5462069424535937	-0.6154642113116316	-0.49741786611996336	-0.3855347103016223	-0.34601768676250594	-0.5478946510482351	-0.6131974190868125
0.7502114040882192	0.2689548699869582	0.17314043576114602	-0.1338877509195858	-0.14678611951123713		-0.25448962197725244	-0.22654536196498495	1.0	0.9028978380360292	0.9798265422394868	0.8520759794436478	0.9277075259985242	0.574916502322612	0.2915130101894882	0.4442071955560935	0.46514498093194406	0.600179192733501	-0.17060958504013685	0.3663250833545169	0.10435017332044175	0.25436207066306515	0.4648049899746107	0.46557307454534025	0.08799154972821283	-0.17696490459451628	-0.03769797958857806	0.1175439554975076	0.1926909267449141
0.9022812008737964	0.4487025449647127	0.19155875089371466	0.0067035875365349246	-0.0009372349563330825		-0.06018785205578406	-0.03739728504425551	0.9028978380360292	1.0	0.9362264758296447	0.8853666364558912	0.7873894457278782	0.4559606057522068	0.4145601058447906	0.38869967715647236	0.4829950107609084	0.46545993876661856	-0.06820440495166372	0.014234314023673698	-0.04979927771327203	-0.05728734590664269	0.30089039555026725	0.1196127462066501	-0.2313479013320185	-0.3800685674838986	-0.33066863924562345	-0.13682678836632914	-0.15129118612686276
0.7970661021340941	0.3311730524714157	0.21600892897946974	-0.0630746177348595	-0.06922741840241421		-0.13999232323933966	-0.1068761745757234	0.9798265422394868	0.9362264758296447	1.0	0.8290885467552068	0.8817576161240835	0.5339008257105394	0.3326366235899579	0.46688968599512515	0.44207565889667333	0.5426654409567494	-0.14672980334681107	0.27169944138517105	0.06381266855584845	0.20873422658507412	0.3527524399578996	0.35533596753216795	-0.022424991389883464	-0.24900279013462823	-0.10727026219517755	-0.00373629467758631	0.06402338252591007
0.8425960181156219	0.4245417693493436	-0.041847623441755556	-0.08023966895843926	-0.11392783293501353		-0.09788352268294773	-0.16243638875796465	0.8520759794436478	0.8853666364558912	0.8290885467552068	1.0	0.8776695390304354	0.42105829196976263	0.3098959530241563	0.26662717137631814	0.6870490635889489	0.6277218561465691	-0.16089002334525415	0.0259550724379414	-0.14542951750629102	-0.12128807457270545	0.6016435813128994	0.3026093987608859	-0.22666941184730943	-0.45692535854855776	-0.38972267158048823	0.13193935930819192	0.02213134559096642
0.6737298543102597	0.28353803677165035	0.03336429999135357	-0.2234033014966528	-0.242392082431147		-0.32236862472009764	-0.3308961374016491	0.9277075259985242	0.7873894457278782	0.8817576161240835	0.8776695390304354	1.0	0.546500320241261	0.26372712419920324	0.39321357984268085	0.5804162346378275	0.7415180019521561	-0.24555811302530253	0.3711500408129767	0.0458435442270484	0.23116155375227723	0.6256246110206435	0.6418776020731874	0.04798099224673561	-0.2380829659430574	-0.09679539809436376	0.22623371339252848	0.2991293380008081
