baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged_x	percent_lagged2	swing_aupr	swing_aupr2	swing_aupr3	swing_aupr4	swing_aupr5	swing_auroc	swing_auroc2	swing_auroc3	swing_auroc4	swing_auroc5	total_edges_x	norm_swing_aupr	norm_swing_aupr2	norm_swing_aupr3	norm_swing_aupr4	norm_swing_aupr5	norm_swing_auroc	norm_swing_auroc2	norm_swing_auroc3	norm_swing_auroc4	norm_swing_auroc5	lag_mean	lag_median	percent_lagged_y	total_edges_y
0.2977331626523911	0.473670998130446	48.0	1.0	1.0	70.0	0.010752688172043006	0.010752688172043006	0.2501081357202072	0.28108479228456557	0.2874732916898662	0.2536427495608884	0.22602993373553373	0.45852849143066016	0.47340675021304995	0.4909759336209231	0.4833281584782842	0.4253037199500571	93.0	-0.04762502693218395	-0.01664837036782545	-0.010259870962524904	-0.04409041309150266	-0.07170322891685728	-0.015142506699785807	-0.00026424791739606515	0.01730493549047713	0.009657160347838206	-0.04836727818038888	1.3043478260869565	1.3043478260869565	0.010752688172043012	93.0
0.16540422148458447	0.5697149515267584	10.0	1.0	1.0	31.0	0.021276595744680854	0.021276595744680854	0.11848581577855323	0.13779386145695857	0.133527296715851	0.12037112906612248	0.10823378458353596	0.47800127680505705	0.5274408431099618	0.5107255113325168	0.4855574509947568	0.4428943705455726	47.0	-0.0469184057060313	-0.027610360027625985	-0.03187692476873355	-0.045033092418462074	-0.057170436901048616	-0.09171367472170137	-0.042274108416796484	-0.05898944019424165	-0.08415750053200155	-0.12682058098118554	1.875	1.875	0.02127659574468085	47.0
0.12686203460356352	0.5741703104781075	2.0	3.0	3.0	112.0	0.023622047244094474	0.023622047244094474	0.10409497409851816	0.1345562840738651	0.12216274684442023	0.1056042623117854	0.08374791193008715	0.4953394453512855	0.5834664698867527	0.544540203151298	0.5021793093532477	0.37451749452371086	127.0	-0.02276706050504541	0.007694249470301564	-0.004699287759143363	-0.021257772291778148	-0.04311412267347638	-0.07883086512682201	0.009296159408645161	-0.029630107326809603	-0.07199100112485995	-0.19965281595439666	6.666666666666667	6.666666666666667	0.023622047244094488	127.0
0.19961957891414295	0.4108997967301974	58.0	6.0	4.0	131.0	0.0348837209302326	0.023255813953488386	0.18659944238299472	0.2192798618797218	0.21259777294373006	0.19046471733999998	0.17225610493027652	0.41306664189543624	0.46605285014862735	0.4577185150375939	0.4260679860989686	0.35766742437489096	172.0	-0.01302013653114827	0.019660282965578785	0.012978194029587067	-0.009154861574142982	-0.027363473983866446	0.0021668451652387356	0.055153053418429854	0.04681871830739648	0.015168189368770957	-0.0532323723553067	2.926829268292683	2.926829268292683	0.03488372093023256	172.0
0.10597419090491962	0.4944414741155705	21.0	6.0	3.0	124.0	0.03636363636363637	0.018181818181818184	0.07154367872844838	0.09270394070007194	0.09122931566326982	0.07043181085299814	0.07102681675458027	0.32634144403389576	0.467571727766521	0.4605783627622926	0.31634218188629126	0.32249938985282717	165.0	-0.034430512176471244	-0.013270250204847686	-0.014744875241649824	-0.03554238005192151	-0.03494737415033938	-0.1681000300816747	-0.0268697463490496	-0.03386311135327804	-0.1780992922292793	-0.17194208426274343	2.4390243902439024	2.4390243902439024	0.03636363636363636	165.0
0.1404944019048662	0.5134812769234468	9.0	2.0	2.0	42.0	0.037037037037037	0.037037037037037	0.12027404387913336	0.15712068460431397	0.14962399208824567	0.12577338043064223	0.1035954464294215	0.433613397347965	0.5285809688831129	0.49078285563015894	0.4578174259379584	0.3627791615527157	54.0	-0.02022035802573283	0.016626282699447728	0.009129590183379473	-0.014721021474223953	-0.03689895547544472	-0.07986787957548175	0.01509969195966606	-0.022698421293287842	-0.05566385098548847	-0.15070211537073105	5.0	5.0	0.037037037037037035	54.0
0.2759488388410663	0.5262265401876786	57.0	1.0	0.0	16.0	0.04166666666666668	0.0	0.28760419756281214	0.30056470279414976	0.2778366427109572	0.28218587648857957	0.1777450176034432	0.5742681558547531	0.5291972664218687	0.5195200938392491	0.586890554875561	0.4195481436148511	24.0	0.011655358721745787	0.024615863953083336	0.001887803869890883	0.006237037647513196	-0.09820382123762311	0.048041615667074676	0.002970726234190173	-0.006706446348429156	0.0606640146878825	-0.1066783965728274	1.25	1.25	0.041666666666666664	24.0
0.15140198122078252	0.43496494838979255	15.0	2.0	2.0	29.0	0.05263157894736838	0.05263157894736838	0.16488311442429113	0.1571359430916377	0.146129104802719	0.1671770820655965	0.1585048503468994	0.46918475990033864	0.4181471393862484	0.40169300051068574	0.4574389885327843	0.40120939661709404	38.0	0.013481133203508565	0.005733961870855084	-0.005272876418063534	0.01577510084481392	0.007102869126116876	0.03421981151054628	-0.01681780900354399	-0.03327194787910687	0.02247404014299177	-0.03375555177269854	13.333333333333334	13.333333333333334	0.05263157894736842	38.0
0.31396722507207225	0.5048322560787932	30.0	1.0	1.0	12.0	0.05263157894736838	0.05263157894736838	0.2678303343063465	0.3030988367630003	0.3411611681038938	0.2781911348271974	0.44292515613144484	0.4827023699599877	0.501354262850108	0.56269621421976	0.5008618036318866	0.733887349953832	19.0	-0.0461368907657258	-0.010868388309072063	0.027193943031821474	-0.03577609024487497	0.12895793105937242	-0.02212988611880583	-0.0034779932286856502	0.057863958140966475	-0.003970452446906796	0.2290550938750384	2.857142857142857	2.857142857142857	0.05263157894736842	19.0
0.28700791291616556	0.5134396971335855	0.0	5.0	2.0	65.0	0.05813953488372098	0.023255813953488386	0.26224795139685514	0.26739953991388	0.2611358188600374	0.2523298785973528	0.23752616826209136	0.47681534826791155	0.48275170077709145	0.47281603142523704	0.45487888189917763	0.42928467735048814	86.0	-0.024759961519310484	-0.01960837300228553	-0.02587209405612819	-0.034678034318812806	-0.0494817446540742	-0.036624348865674096	-0.030687996356494246	-0.04062366570834861	-0.05856081523440818	-0.08415501978309753	3.3333333333333335	3.3333333333333335	0.05813953488372093	86.0
