baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_aupr3	swing_aupr4	swing_aupr5	swing_auroc	swing_auroc2	swing_auroc3	swing_auroc4	swing_auroc5	total_edges
0.16096862095680026	0.5120951055265025	0.0	6.0	3.0	124.0	0.03508771929824561	0.017543859649122806	0.08786893286938263	0.1154938592204996	0.09982543248415804	0.07947795270519804	0.07696934914734066	0.3547772218251134	0.4845608182954408	0.4681246838802991	0.3453260265268835	0.34730321156715843	171.0
0.5926021009819152	0.7651515151515151	1.0	3.0	1.0	17.0	0.125	0.041666666666666664	0.6166633527530512	0.6128857277340092	0.5866621884829866	0.5836096840334606	0.4947958125880866	0.7133838383838383	0.6666666666666666	0.6742424242424242	0.6818181818181818	0.5934343434343434	24.0
0.03019698840695525	0.5383403853683162	3.0	135.0	45.0	242.0	0.2710843373493976	0.09036144578313253	0.03038726435847613	0.024844020724133983	0.023091952913752937	0.034552354474392866	0.03900799843540052	0.5880754054213537	0.5192851768115001	0.5002670944855665	0.6272761254168635	0.6332444837339543	498.0
0.16500671509200215	0.6272343922746549	7.0	15.0	10.0	125.0	0.08379888268156424	0.055865921787709494	0.09532568635567511	0.10030719355811152	0.10581077034725214	0.09382413079901629	0.10996120656952275	0.5095050338032857	0.5141067159773917	0.5291151790285913	0.5165950813203026	0.5621977190527918	179.0
0.12930367737541437	0.5820986662381521	8.0	3.0	3.0	112.0	0.023622047244094488	0.023622047244094488	0.10377900626499459	0.13423622367312177	0.11849025294758546	0.10534059965889327	0.08380210215364718	0.4963683111039689	0.5853768278965145	0.5375622690020905	0.5011730676522568	0.37574321067009425	127.0
0.42337992561367493	0.3560371517027864	10.0	4.0	0.0	13.0	0.21052631578947367	0.0	0.48856595047124673	0.449215620630429	0.4902802078196335	0.4744363502193773	0.6309171261710386	0.49226006191950467	0.40866873065015474	0.47368421052631565	0.4551083591331269	0.7182662538699691	19.0
0.4128541604514425	0.5361038961038961	12.0	2.0	1.0	22.0	0.05714285714285714	0.02857142857142857	0.5228640280120433	0.4503515088065658	0.44275444588111085	0.4463092000564378	0.3925207511003243	0.6555844155844159	0.5994805194805194	0.6207792207792211	0.623896103896104	0.5309090909090908	35.0
0.2283742402807889	0.3472720031859818	13.0	19.0	17.0	39.0	0.3064516129032258	0.27419354838709675	0.2714108246121353	0.21526370098989048	0.24176568268941184	0.28744204140159835	0.31334298188410825	0.4823775388291518	0.36399840700915964	0.45698924731182816	0.48377140581441647	0.5528673835125448	62.0
0.19246899308759086	0.5331790123456789	18.0	2.0	0.0	16.0	0.1111111111111111	0.0	0.19250543193605602	0.22902555556307244	0.3043036949775105	0.19705628117157084	0.2660669712663189	0.5270061728395061	0.49305555555555547	0.4668209876543209	0.5532407407407408	0.625	18.0
0.3963124441380982	0.49687500000000007	19.0	2.0	0.0	9.0	0.125	0.0	0.6729163246277634	0.5152484970601567	0.4582529236369104	0.6157176323259068	0.4470484062322315	0.721875	0.609375	0.5750000000000001	0.709375	0.5781250000000001	16.0
0.30284644836893165	0.5571023896569257	21.0	24.0	18.0	49.0	0.23300970873786409	0.17475728155339806	0.25771697212077027	0.2543250872557438	0.27840000513752305	0.24217516666220815	0.23137715223537686	0.530639420865312	0.533568990145994	0.5406144832094522	0.5472241725782626	0.5416313584969613	103.0
0.19838983434065974	0.4192982456140351	22.0	0.0	0.0	23.0	0.0	0.0	0.23000630917460374	0.21642047339765502	0.20627138236351344	0.21532831352171697	0.19077722413478265	0.48561403508771944	0.4182456140350878	0.38070175438596493	0.44140350877192985	0.38140350877192986	30.0
0.2037834297138447	0.41060008305647866	23.0	6.0	4.0	131.0	0.03488372093023256	0.023255813953488372	0.1827471790215037	0.22418503476826301	0.21893263007536026	0.19137594210805792	0.17431882880674918	0.3989306478405309	0.46834509966777416	0.4744601328903656	0.43031561461794055	0.36823089700996753	172.0
0.10126642387919944	0.6232666571941339	24.0	87.0	76.0	178.0	0.29896907216494845	0.2611683848797251	0.1573408777631467	0.10120945579155087	0.09150566314950069	0.15862070773543166	0.15098608472373368	0.7211157145638691	0.621695418825247	0.5696821662941581	0.7294252349903243	0.6752415685018512	291.0
0.27811381132811547	0.5218023255813953	25.0	1.0	0.0	16.0	0.041666666666666664	0.0	0.2787356946872256	0.2703156664343506	0.2769749746672921	0.28729721746702447	0.19064412102379805	0.5828488372093024	0.5082364341085271	0.49176356589147296	0.5755813953488372	0.4496124031007752	24.0
0.47933107847361844	0.7039812646370023	26.0	1.0	0.0	19.0	0.02857142857142857	0.0	0.31103444256108326	0.37265666480686355	0.3679594992414169	0.31375463810049126	0.29768647973682644	0.45667447306791586	0.5714285714285715	0.5550351288056207	0.46697892271662766	0.40515222482435603	35.0
0.17949254612700746	0.49247115113988194	27.0	5.0	5.0	55.0	0.06578947368421052	0.06578947368421052	0.16534617949613192	0.15992515741679886	0.15717642917315242	0.1462410540761487	0.1423473881637174	0.4450112580917538	0.4692865184351253	0.46787925696594407	0.43607514776245365	0.44381508584294926	76.0
0.3846866471332059	0.5354449472096531	29.0	1.0	1.0	10.0	0.058823529411764705	0.058823529411764705	0.26971702296302036	0.3296534430123317	0.38248526035517155	0.2764043625915531	0.44857714914145347	0.5037707390648567	0.5067873303167423	0.5731523378582201	0.5067873303167421	0.7300150829562595	17.0
0.35634462567880526	0.7305337519623245	30.0	8.0	3.0	44.0	0.11428571428571428	0.04285714285714286	0.2924787254218501	0.2715522097514617	0.2478617794761473	0.28776437034482194	0.17703040093300604	0.6617346938775518	0.6968995290423863	0.6627943485086346	0.681240188383045	0.5658948194662473	70.0
0.13092948390712952	0.5221257026060304	31.0	13.0	5.0	57.0	0.1368421052631579	0.05263157894736842	0.12998061692554505	0.1330621778959968	0.1288075662880062	0.1329637832102258	0.11970750777868776	0.5022702387035556	0.5027374260894963	0.5181692094313471	0.5261113949923346	0.5042703846996124	95.0
0.28625528470462647	0.5746706089843343	32.0	5.0	2.0	71.0	0.049019607843137254	0.0196078431372549	0.23501151331002068	0.2549846002579391	0.24535004366655425	0.23136826602047156	0.18399915081798204	0.5301639174188192	0.5516391741881935	0.5422242971262576	0.5360773939205316	0.453781512605042	102.0
0.3095711936724807	0.4245283018867926	34.0	1.0	1.0	44.0	0.018867924528301886	0.018867924528301886	0.3430719528246634	0.3236577480423015	0.34601554547996355	0.3316874138406424	0.37982958928880306	0.47952629466077895	0.421517462866319	0.451224407868326	0.45463669209152946	0.5515857085507827	53.0
