baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_aupr3	swing_aupr4	swing_aupr5	swing_auroc	swing_auroc2	swing_auroc3	swing_auroc4	swing_auroc5	total_edges
0.29475847983367937	0.5802209772798002	0.0	5.0	2.0	71.0	0.049019607843137254	0.0196078431372549	0.23360234846218164	0.25432721711402423	0.2511808148359916	0.22876382024195951	0.19114489375302324	0.5254175744371826	0.5322906940554001	0.5404087560950298	0.5277777777777771	0.46594563751426543	102.0
0.10427732111879252	0.6061794897022147	1.0	92.0	78.0	310.0	0.19913419913419914	0.16883116883116883	0.109597925023142	0.1005522947571872	0.08474341428544194	0.10892342709623709	0.10711492394200443	0.5867663180974962	0.5845145565113132	0.5355857391165799	0.6187123437529286	0.5781449115458853	462.0
0.5441910157579446	0.7070707070707072	2.0	3.0	1.0	17.0	0.125	0.041666666666666664	0.6006857908558232	0.5953463060005393	0.5813903059471474	0.5584426073207359	0.5548035612872434	0.7058080808080808	0.6767676767676768	0.6628787878787878	0.6363636363636364	0.6780303030303031	24.0
0.11503583241920566	0.5996811820787507	3.0	21.0	8.0	101.0	0.12727272727272726	0.048484848484848485	0.09900507309072078	0.09825903075272623	0.0931570247920166	0.10124328265974039	0.08354792724356172	0.5620514707009406	0.5650771753958402	0.5505219110681948	0.5706074401066822	0.5359850400821559	165.0
0.04550371271150968	0.5642771449944467	4.0	143.0	50.0	265.0	0.25087719298245614	0.08771929824561403	0.04519972619064114	0.031663104437214984	0.034875524322440295	0.046524257941481274	0.047960392818871996	0.6014546960052337	0.5235180558888171	0.5285881638932556	0.6261731583808992	0.6294265430269494	570.0
0.1853871726763907	0.6288954511183673	5.0	15.0	10.0	126.0	0.08152173913043478	0.05434782608695652	0.09753816674101043	0.10083470349953388	0.11019695679316287	0.09829133025686895	0.11331996693369685	0.5144477255591857	0.5143220658456888	0.5438489570243767	0.5223328725810492	0.5607784619251079	184.0
0.4481730793356535	0.3869969040247678	6.0	4.0	0.0	13.0	0.21052631578947367	0.0	0.5402453967274607	0.44672139682855855	0.4847814054233217	0.48797103686244553	0.5852970936868218	0.5727554179566563	0.39938080495356043	0.46749226006191946	0.4736842105263158	0.6594427244582043	19.0
0.42510565135038125	0.515625	7.0	2.0	0.0	9.0	0.125	0.0	0.6678950877509938	0.4780777608489139	0.5049845784212159	0.6639071052674939	0.4234446703089017	0.7656250000000001	0.625	0.646875	0.778125	0.5437500000000001	16.0
0.25622771708249314	0.5215419501133789	10.0	2.0	1.0	18.0	0.07407407407407407	0.037037037037037035	0.26439113389023455	0.2924092941418672	0.3174101547102718	0.29526280527794946	0.17183434978053416	0.5434618291761151	0.5256991685563115	0.5219198790627363	0.5782312925170071	0.4017384731670448	27.0
0.4841904965482969	0.6969808541973491	11.0	1.0	0.0	51.0	0.014285714285714285	0.0	0.23937961956041034	0.28398178095824267	0.263116574269896	0.21607615055641569	0.19015995877662417	0.4802650957290134	0.5587628865979383	0.531296023564065	0.42430044182621507	0.33519882179675997	70.0
0.1058221204905908	0.5637239386655719	13.0	14.0	13.0	145.0	0.07734806629834254	0.0718232044198895	0.08215348048945617	0.10423237117860003	0.09691427282250134	0.08437311401920046	0.07439259955921325	0.47025881925271595	0.5752186598057647	0.5279831277048469	0.48604055743756674	0.41139067949846897	181.0
0.11870808538241909	0.5205263184938544	14.0	26.0	20.0	212.0	0.08496732026143791	0.06535947712418301	0.10059436356658359	0.1019861284177002	0.10632771102487856	0.10403551901270756	0.09222018566606394	0.48132733177128467	0.4696260841862969	0.47981923377317315	0.4986473362930099	0.4517382948986733	306.0
0.4183831716791238	0.599830508474576	15.0	3.0	2.0	27.0	0.06	0.04	0.4144479495166785	0.40043622147454	0.36024199196829354	0.4053994554216772	0.42974024266965516	0.630847457627119	0.6264406779661018	0.6150847457627118	0.6057627118644071	0.6057627118644069	50.0
0.4683106380192509	0.6871101871101876	16.0	9.0	2.0	63.0	0.08108108108108109	0.018018018018018018	0.4727806552218747	0.3441212564908311	0.30316246504671035	0.44928862482542903	0.4608495812260507	0.6832579185520352	0.6695609636786092	0.6476499123557946	0.6492193551017086	0.6961395784925193	111.0
0.17260223044782	0.5783125190374656	17.0	1.0	1.0	31.0	0.02040816326530612	0.02040816326530612	0.1308499521980404	0.1396101106454003	0.1441084102564652	0.1324987891124772	0.10604373456573833	0.5113615595491929	0.5231800182759672	0.5585744745659464	0.5011879378617121	0.4380140115747796	49.0
0.1972840623164261	0.5412863139658842	18.0	26.0	18.0	70.0	0.203125	0.140625	0.1794841484730694	0.1702782767237228	0.15213223566113263	0.16751292524286587	0.1482886247091958	0.5367054237739871	0.503847947761193	0.4954357675906187	0.5405283848614059	0.5532299440298509	128.0
0.15087039142512665	0.4766523798781864	21.0	7.0	7.0	58.0	0.09090909090909091	0.09090909090909091	0.13761634090344022	0.1685408939583929	0.16053418317337187	0.13708098407613142	0.12457080293918674	0.4551255196416492	0.5383004092681513	0.5179014533853249	0.4525796783861298	0.4051110180142434	77.0
0.12535634768970152	0.51800381216427	28.0	6.0	6.0	83.0	0.05172413793103448	0.05172413793103448	0.10416507137845903	0.10033223988467505	0.10493979390753595	0.10658292990003941	0.09674573484880622	0.4914486224224579	0.4770750303240347	0.5017068099116269	0.50370819615318	0.4738346906948539	116.0
