baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_aupr3	swing_aupr4	swing_aupr5	swing_auroc	swing_auroc2	swing_auroc3	swing_auroc4	swing_auroc5	total_edges
0.1754277188784357	0.46435546875	0.0	3.0	0.0	25.0	0.09375	0.0	0.1569265861500367	0.16424030049211127	0.15070560023971352	0.1730078703080616	0.1693167574250445	0.400634765625	0.410400390625	0.37890625	0.4462890625	0.432861328125	32.0
0.21540435817784864	0.20192307692307693	1.0	12.0	12.0	8.0	0.46153846153846156	0.46153846153846156	0.23191881644461104	0.2568342531757446	0.2915348970736991	0.26435958343045707	0.381340929896115	0.2744082840236686	0.34467455621301774	0.39866863905325456	0.38609467455621305	0.6109467455621302	26.0
0.09825232535128368	0.6229835505403726	2.0	87.0	76.0	178.0	0.3041958041958042	0.26573426573426573	0.15573542623874476	0.10707094682478167	0.09845155898818388	0.14693019373278207	0.14790346069482294	0.7178139823463427	0.6420905362120458	0.60036477945133	0.7282179140789298	0.6727346080492885	286.0
0.3253757153172948	0.5719921104536488	3.0	2.0	2.0	14.0	0.07692307692307693	0.07692307692307693	0.32244266886664846	0.3190088476892287	0.26637464896213514	0.25903865080113864	0.18637337770263945	0.5532544378698225	0.6055226824457592	0.5695266272189348	0.49852071005917187	0.3584812623274161	26.0
0.025397972631205596	0.5154058069527647	6.0	135.0	45.0	234.0	0.28969957081545067	0.09656652360515021	0.02770548047398162	0.02372512433255662	0.022107668736404372	0.031184452328352798	0.03547506782279545	0.5686712126474288	0.512959100100682	0.4874800581710621	0.6025579453053953	0.6137146994247977	466.0
0.19688124710894875	0.6287196980693845	10.0	15.0	10.0	114.0	0.09036144578313253	0.060240963855421686	0.12356855709822037	0.12938312336254795	0.14287936023450248	0.12554718556082922	0.13012017057920292	0.5051583269394265	0.5385293324762034	0.5507797109263213	0.5145884743794448	0.5361082885759895	166.0
0.14466481884365287	0.5288309348138405	12.0	1.0	1.0	108.0	0.008547008547008548	0.008547008547008548	0.1263130503190692	0.17119287238140957	0.1488953592542854	0.1282126334187941	0.10728756276262834	0.482540726130469	0.6110624102077101	0.5331044390873446	0.4903937468040025	0.3887062605011318	117.0
0.43341472131064834	0.3498452012383901	17.0	4.0	0.0	13.0	0.21052631578947367	0.0	0.4967713588453834	0.457018393320286	0.4945754041552815	0.49804788374319064	0.587669845723844	0.5201238390092879	0.4210526315789474	0.4953560371517028	0.4860681114551083	0.6718266253869969	19.0
0.4008402685007972	0.5	28.0	2.0	0.0	9.0	0.125	0.0	0.7316424149198633	0.549609477475199	0.5490429752136408	0.6969814287119847	0.44597938007562665	0.7906249999999999	0.6625	0.6874999999999999	0.778125	0.5593750000000001	16.0
0.1985223453643915	0.3850415512465374	31.0	4.0	1.0	12.0	0.21052631578947367	0.05263157894736842	0.22157858757974813	0.23383559921174682	0.2426911360495589	0.21718356380249168	0.1796798589325607	0.42197599261311175	0.4321329639889197	0.42474607571560463	0.4422899353647276	0.3176361957525393	19.0
