baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged_x	percent_lagged2	swing_aupr	swing_aupr2	swing_aupr3	swing_aupr4	swing_aupr5	swing_auroc	swing_auroc2	swing_auroc3	swing_auroc4	swing_auroc5	total_edges_x	norm_swing_aupr	norm_swing_aupr2	norm_swing_aupr3	norm_swing_aupr4	norm_swing_aupr5	norm_swing_auroc	norm_swing_auroc2	norm_swing_auroc3	norm_swing_auroc4	norm_swing_auroc5	lag_mean	lag_median	percent_lagged_y	total_edges_y
0.5039268023421747	0.5910150241962713	0.0	32.0	21.0	0.0	0.4210526315789473	0.27631578947368446	0.5048392750028626	0.5160759201467622	0.5050580840313885	0.5193412232910133	0.3910467861547228	0.5738220730014629	0.5931415763214162	0.5750975353565666	0.5875356379187455	0.46925057208237997	76.0	0.0009124726606880018	0.012149117804587625	0.0011312816892136714	0.015414420948838641	-0.11288001618745191	-0.01719295119480823	0.002126552125145096	-0.015917488839704574	-0.0034793862775257026	-0.12176445211389138	0.5039174641148325	0.5460526315789473	0.2236842105263158	76.0
0.3391170902151344	0.5165086629617522	1.0	5.0	3.0	0.0	0.2631578947368423	0.15789473684210528	0.4256017910824039	0.3894835365565829	0.4246837015450389	0.44261468960165873	0.46327260064309056	0.5997384766263485	0.5318404707420726	0.5648251062438705	0.6339653481529912	0.623177508989866	19.0	0.08648470086726956	0.05036644634144848	0.08556661132990462	0.10349759938652435	0.12415551042795611	0.08322981366459624	0.015331807780320368	0.04831644328211837	0.117456685191239	0.10666884602811376	0.7567251461988304	0.6052631578947368	0.3157894736842105	19.0
0.43548753210933067	0.5456670978012138	3.0	12.0	10.0	0.0	0.6315789473684211	0.5263157894736846	0.6068313441034123	0.4794397585268562	0.4715145051663431	0.6179134719867934	0.5675746202861593	0.6607800218883694	0.5466122773853348	0.5113919013033529	0.6732663416575467	0.6223261367028156	19.0	0.17134381199408158	0.04395222641752549	0.0360269730570123	0.18242593987746258	0.13208708817682863	0.11511292408715547	0.0009451795841209666	-0.034275196497860934	0.12759924385633267	0.07665903890160183	1.1773042746726958	1.3421052631578947	0.5789473684210527	19.0
0.39210742246262276	0.3967058698313021	6.0	6.0	3.0	0.0	0.15789473684210528	0.07894736842105264	0.36291975026315193	0.4188463705379988	0.4368240746234374	0.3716829413498635	0.369058239731282	0.340495449949444	0.44895162577829817	0.46930711510829676	0.35845617582885425	0.32635304134958226	38.0	-0.029187672199470983	0.026738948075376003	0.04471665216081469	-0.020424481112759223	-0.023049182731340788	-0.05621041988185839	0.05224575594699589	0.07260124527699431	-0.038249694002448015	-0.07035282848172004	0.52529232463443	0.2236842105263158	0.15789473684210525	38.0
0.4432755898725676	0.5568614130434782	20.0	14.0	10.0	0.0	0.875	0.625	0.5439055637994719	0.4985944009589741	0.46350288863584305	0.5923337446732004	0.4525159528293953	0.6639945652173911	0.6404891304347825	0.5758831521739131	0.7161005434782608	0.5569293478260869	16.0	0.10062997392690445	0.05531881108640681	0.02022729876327566	0.149058154800633	0.00924036295682769	0.10713315217391293	0.08362771739130428	0.019021739130434746	0.15923913043478252	6.793478260863869e-05	1.0873015873015872	1.25	0.5625	16.0
0.30552447605745287	0.5196713511930905	21.0	7.0	6.0	0.0	0.3181818181818183	0.2727272727272728	0.3578335031772981	0.365147719203942	0.34366158609145947	0.36053965963836804	0.3383036954536911	0.5853828136436826	0.5027814375640461	0.48102400819792107	0.5475406236275803	0.5550431854779682	22.0	0.05230902711984546	0.05962324314648934	0.038137110034006695	0.055015183580915346	0.03277921939623839	0.06571146245059281	-0.016889913629043886	-0.038647342995168914	0.027869272434489913	0.03537183428487774	0.6275039354584808	0.6136363636363636	0.2727272727272727	22.0
0.33133310380696823	0.5457004830917874	27.0	11.0	8.0	0.0	0.7333333333333336	0.5333333333333339	0.3304932624350614	0.3975066480291149	0.387304942193722	0.30266792777164087	0.42026740619022207	0.5031400966183576	0.5420772946859902	0.4922222222222222	0.45792270531400964	0.5598067632850241	15.0	-0.0008398413719068236	0.06617354422214665	0.05597183838675381	-0.028665176035327252	0.08893430238325371	-0.04256038647342996	-0.0036231884057971093	-0.05347826086956524	-0.08777777777777782	0.01410628019323669	0.6285497835497835	0.7	0.26666666666666666	15.0
0.20432105914385823	0.43954894210648693	28.0	8.0	3.0	0.0	0.3636363636363635	0.1363636363636364	0.2766857209523071	0.2120224617336998	0.21654366993211238	0.2712756354474952	0.2649455742676748	0.5976953034178097	0.44010113926993727	0.4442571495001162	0.5871454312950476	0.5647087886538013	22.0	0.07236466180844876	0.0077014025898415935	0.012222610788254094	0.06695457630363708	0.060624515123816496	0.158146361311323	0.0005521971634504048	0.004708207393629439	0.14759648918856086	0.12515984654731457	0.7683773297409661	0.7045454545454546	0.3181818181818182	22.0
0.4607085614442654	0.4914499946056748	35.0	10.0	8.0	0.0	0.3846153846153847	0.30769230769230793	0.6019331974727673	0.5237627701194773	0.4645783122213718	0.5650350819680062	0.4865565148423154	0.5889793936778509	0.4705739561980796	0.40516776351278455	0.5522170676448376	0.4932031502858994	26.0	0.1412246360285019	0.06305420867521196	0.003869750777106383	0.10432652052374072	0.025847953398049878	0.09752939907217606	-0.02087603840759523	-0.08628223109289031	0.06076707303916278	0.0017531556802243794	0.8851621417797888	0.9230769230769231	0.38461538461538464	26.0
0.24675104484259797	0.36913929398936907	40.0	7.0	7.0	0.0	0.3181818181818183	0.3181818181818183	0.3004498427188451	0.3030169106335868	0.31890130507597186	0.30521014193389734	0.25818534677880456	0.5038162736813413	0.43045522693198834	0.4381559220389805	0.5510937712961702	0.45582322475126086	22.0	0.05369879787624712	0.05626586579098901	0.07215026023337388	0.058459097091299435	0.011434301936206537	0.13467697969197223	0.061315932942619444	0.06901662804961144	0.18195447730680117	0.08668393076189176	0.8784271284271284	0.9090909090909091	0.4090909090909091	22.0
