baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_aupr3	swing_aupr4	swing_aupr5	swing_auroc	swing_auroc2	swing_auroc3	swing_auroc4	swing_auroc5	total_edges
0.2803100555960434	0.5640626621018777	0.0	5.0	2.0	71.0	0.049019607843137254	0.0196078431372549	0.23666881098953546	0.2649077922810109	0.24624735392868996	0.23526968283012467	0.19566225488980898	0.5309420064322031	0.5550627658470793	0.5481637099284158	0.5438842203548091	0.4798474945533765	102.0
0.10387903492361589	0.598677229156126	1.0	92.0	78.0	310.0	0.19913419913419914	0.16883116883116883	0.10538798043270635	0.0970040457388206	0.07488257286949396	0.1115141389681821	0.10499654846903696	0.6049719130076272	0.573364383632238	0.5331705857273952	0.6084643395925875	0.5779200282041225	462.0
0.5307114353339721	0.6755050505050505	2.0	3.0	1.0	17.0	0.125	0.041666666666666664	0.5783509358694185	0.6135959793888779	0.5257880552389751	0.5648535641843256	0.5213914073148251	0.6881313131313133	0.662878787878788	0.6186868686868686	0.6540404040404041	0.5984848484848485	24.0
0.1165774939556802	0.589662942014991	3.0	21.0	8.0	101.0	0.12727272727272726	0.048484848484848485	0.0995876387645713	0.09737945602870254	0.09558760591477013	0.10308935494296977	0.08283202687083185	0.5690378749559325	0.5734430802716048	0.5602152020968398	0.5669440995692896	0.5329532042733863	165.0
0.04387836185003928	0.5623943988872072	4.0	143.0	50.0	265.0	0.25087719298245614	0.08771929824561403	0.04356602934534321	0.035364804014206996	0.034972846318781246	0.04712694299672223	0.05051782390353975	0.6045907765749345	0.5668615200287432	0.5149270221231053	0.623301325630187	0.6311728525747998	570.0
0.1847233542108548	0.6259927117366159	5.0	15.0	10.0	126.0	0.08152173913043478	0.05434782608695652	0.10020936148989214	0.10863002933219464	0.10465663054316632	0.09702352886561284	0.11429308357877907	0.5175075395828075	0.5468993465694898	0.5370444835385769	0.5164268660467434	0.5608381502890174	184.0
0.4067647652882182	0.32507739938080493	6.0	4.0	0.0	13.0	0.21052631578947367	0.0	0.5085750404541881	0.4358971640091696	0.4727743682239544	0.5093621840914071	0.6082162599838705	0.5170278637770898	0.39009287925696595	0.42105263157894735	0.5077399380804953	0.6904024767801857	19.0
0.4102859815323149	0.5218750000000001	7.0	2.0	0.0	9.0	0.125	0.0	0.6426432968531715	0.5141084094948914	0.5094266708179558	0.6740398120702397	0.4153941256344213	0.74375	0.65625	0.653125	0.79375	0.525	16.0
0.26986637698531296	0.530990173847317	10.0	2.0	1.0	18.0	0.07407407407407407	0.037037037037037035	0.2538370827049899	0.30954660405016515	0.2496445722138802	0.2910893463886059	0.17303162852123574	0.5468631897203327	0.5253212396069541	0.5041572184429326	0.5827664399092971	0.41080876795162513	27.0
0.4971942397143029	0.6924889543446245	11.0	1.0	0.0	51.0	0.014285714285714285	0.0	0.23142121596097645	0.271656935384777	0.2338041206497318	0.21931977709657016	0.19818000060534055	0.46833578792341685	0.5324005891016201	0.47614138438880715	0.43195876288659796	0.3668630338733432	70.0
0.10477006477633222	0.5609881448936563	13.0	14.0	13.0	145.0	0.07734806629834254	0.0718232044198895	0.08571795515376796	0.10872550205371011	0.10533835095287628	0.08605964212660296	0.07089139517225031	0.4973096461017272	0.5783054374292922	0.5543789936164838	0.4971153514695872	0.395859644064769	181.0
0.11922300875028866	0.5168395712582736	14.0	26.0	20.0	212.0	0.08496732026143791	0.06535947712418301	0.10166250983323274	0.09725637375538765	0.10391302303561196	0.10349347270842062	0.09151638300379869	0.49341523821268723	0.46433361080281277	0.46450574464586797	0.4977879516586499	0.445339797344514	306.0
0.40988110981504955	0.5983050847457629	15.0	3.0	2.0	27.0	0.06	0.04	0.4178569776041417	0.4364777745162638	0.3654515761325422	0.38437986827734694	0.4124296904086229	0.6249152542372886	0.6169491525423728	0.6227118644067796	0.6091525423728817	0.6062711864406776	50.0
0.46234955392226545	0.6821776527658879	16.0	9.0	2.0	63.0	0.08108108108108109	0.018018018018018018	0.4527085629226396	0.3407505215598135	0.27855689503646597	0.45020937938569383	0.4700208722795874	0.6659532836003429	0.6586360115771879	0.6272267742855977	0.6530716236598578	0.703232644409116	111.0
0.18154721300995186	0.5904355772159611	17.0	1.0	1.0	31.0	0.02040816326530612	0.02040816326530612	0.12013457888596045	0.1386429868982313	0.12286640707821296	0.13659217238717575	0.11893042137865674	0.4916235150776732	0.5307340846786476	0.48315565031982965	0.5153822723119096	0.49028327749010014	49.0
0.20534756716506478	0.5455090618336887	18.0	26.0	18.0	70.0	0.203125	0.140625	0.18840505056681284	0.169396700837307	0.14908590200952493	0.16538722407353917	0.14974236101169547	0.5483158981876322	0.5135344482942421	0.5117020922174842	0.5387709888059703	0.5626082755863532	128.0
0.1552562755352518	0.4998872095646288	21.0	7.0	7.0	58.0	0.09090909090909091	0.09090909090909091	0.1351875215952406	0.16503438508623525	0.15357059143483903	0.13668185830952512	0.12985838843589292	0.4454255421997356	0.5377525700106341	0.5070735715897008	0.4533853243530659	0.43408204698527303	77.0
0.12388955674686618	0.5331485011263203	28.0	6.0	6.0	83.0	0.05172413793103448	0.05172413793103448	0.10650384519803016	0.10735372829436203	0.09273889407067336	0.1036454039614326	0.10073671855475873	0.4878357303760174	0.4756281407035175	0.4509183850285911	0.4972795009530417	0.49234101542193665	116.0
