baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_aupr3	swing_aupr4	swing_aupr5	swing_auroc	swing_auroc2	swing_auroc3	swing_auroc4	swing_auroc5	total_edges	norm_swing_aupr	norm_swing_aupr2	norm_swing_aupr3	norm_swing_aupr4	norm_swing_aupr5	norm_swing_auroc	norm_swing_auroc2	norm_swing_auroc3	norm_swing_auroc4	norm_swing_auroc5
0.3900522644432382	0.5890742853345442	0.0	23.0	15.0	0.0	0.2446808510638298	0.15957446808510636	0.42120028352177385	0.41702010388120864	0.4063498063974576	0.41664566356671673	0.4003934155432141	0.6136846943635293	0.597563879628296	0.5879556303786809	0.6439686776612356	0.623982411642872	94.0	0.031148019078535646	0.02696783943797039	0.016297541954219466	0.026593399123478554	0.010341151099975942	0.02461040902898531	0.008489594293752087	-0.0011186549558630586	0.054894392326691493	0.034908126308328014
0.09664052006459485	0.5656150701392837	1.0	76.0	52.0	0.0	0.29343629343629346	0.2007722007722008	0.06572813030837013	0.08116996648190859	0.07481888036774281	0.06550495612984417	0.06340889385896797	0.4785083038579018	0.5508809923287397	0.5306239159784147	0.47778539192159086	0.4721688027076821	259.0	-0.030912389756224692	-0.015470553582686241	-0.021821639696852024	-0.031135563934750667	-0.033231626205626856	-0.08710676628138199	-0.014734077810544085	-0.03499115416086899	-0.08782967821769286	-0.09344626743160156
0.3282372686597844	0.694932235599044	3.0	27.0	21.0	0.0	0.3461538461538461	0.2692307692307692	0.2490849081298191	0.25358189824450283	0.2516957433771223	0.2523753419389588	0.2771678833909968	0.5496267376709087	0.5835416088123675	0.5640644483286238	0.6001056351449219	0.5865391421772825	78.0	-0.07915236052996533	-0.07465537041528154	-0.0765415252826621	-0.07586192672082566	-0.051069385268787626	-0.14530549792813527	-0.11139062678667677	-0.13086778727042028	-0.09482660045412224	-0.10839309342176176
0.36581215392556454	0.22800947004188674	4.0	3.0	2.0	0.0	0.15789473684210528	0.10526315789473681	0.5211305404073264	0.4552574660035548	0.49835971067385937	0.4575561358534999	0.4948018887504645	0.5162993990165726	0.3824439992715353	0.4631214714988162	0.4507375705700237	0.5071935895101075	19.0	0.155318386481762	0.08944531207799031	0.13254755674829485	0.09174398192793547	0.12898973482489998	0.28828992897468586	0.1544345292296485	0.2351120014569295	0.22272810052813702	0.27918411946822075
0.4110182601086106	0.7204816221526031	5.0	23.0	15.0	0.0	0.17557251908396945	0.11450381679389315	0.30584468619487665	0.26080385544971774	0.2363085145732077	0.40030977399004325	0.37711084910319526	0.5800414987853477	0.5468042547980254	0.5209174549380342	0.656491155234813	0.6167059970000656	131.0	-0.10517357391373384	-0.15021440465889277	-0.17470974553540278	-0.010708486118567215	-0.03390741100541523	-0.1404401233672554	-0.17367736735457767	-0.19956416721456888	-0.06399046691779012	-0.10377562515253752
0.4306458115985965	0.5295955882352941	6.0	7.0	2.0	0.0	0.4375	0.125	0.41696080136233704	0.4327082455333827	0.422291450650682	0.5176912093683036	0.44763044001589203	0.4755514705882354	0.4742647058823529	0.47463235294117645	0.5704044117647058	0.5345588235294115	16.0	-0.013685010236259402	0.002062433934786272	-0.00835436094791453	0.08704539776970711	0.01698462841729544	-0.054044117647058805	-0.05533088235294118	-0.054963235294117646	0.040808823529411745	0.00496323529411762
0.27900766128082505	0.5290024257125531	8.0	36.0	29.0	0.0	0.2769230769230769	0.22307692307692314	0.24705468806524694	0.24887136800531645	0.25298800793417275	0.2451347997314061	0.25969940101986805	0.49673928254886424	0.5055966319914169	0.511213089518123	0.4932348276344638	0.5210687129728973	130.0	-0.03195297321557811	-0.03013629327550864	-0.026019653346652283	-0.033872861549418945	-0.01930826026095695	-0.03226314316368894	-0.023405793721136336	-0.017789336194430187	-0.03576759807808935	-0.007933712739655737
0.1864486915310745	0.40293895335912144	9.0	11.0	8.0	0.0	0.4074074074074074	0.2962962962962963	0.22487519548495633	0.21501848140574797	0.24179113670201602	0.18414916947703358	0.16502255661829118	0.4529144991329864	0.4291716686674669	0.46485260770975056	0.44024276377217564	0.3752612155973501	27.0	0.03842650395388181	0.028569789874673547	0.05534244517094159	-0.002299522054040873	-0.02142613491278329	0.049975545773865	0.026232715308345478	0.061913654350629094	0.03730381041305419	-0.02767773776177143
0.1839420633132005	0.4737276083272816	11.0	15.0	11.0	0.0	0.20833333333333337	0.15277777777777773	0.1993198345761926	0.20589978688528499	0.20973152961512911	0.16972560708376128	0.19905364883608825	0.49768518518518534	0.4994427297668041	0.5186672920196886	0.4641329782941984	0.4989989308480594	72.0	0.015377771262992153	0.02195772357208452	0.02578946630192868	-0.014216456229439145	0.015111585522887846	0.023957576857903663	0.02571512143952253	0.04493968369240708	-0.009594630033083147	0.025271322520777986
0.5283616103396324	0.6431431519976415	12.0	13.0	10.0	0.0	0.17333333333333334	0.13333333333333333	0.3793933551088901	0.4269077110777228	0.398064024065184	0.44591581883487597	0.37203097551882647	0.5486480908152735	0.5846321686569366	0.5687866725637623	0.6141412354415451	0.5209258440218192	75.0	-0.14896825523074225	-0.10145389926190962	-0.13029758627444826	-0.08244579150475632	-0.156330634820806	-0.0944950611823678	-0.058510983340704883	-0.07435647943387902	-0.02900191655609618	-0.12221730797582214
0.3065547499291601	0.6189907435055243	13.0	14.0	13.0	0.0	0.28571428571428564	0.2653061224489796	0.2733551768194213	0.3190784577099746	0.27239449407729516	0.3545726423055938	0.23790913114983137	0.6019707375335921	0.6181863608387517	0.5970225653713263	0.6577412690964711	0.5667668082461406	49.0	-0.03319957310973882	0.012523707780814582	-0.034160255851864954	0.04801789237643377	-0.06864561877932875	-0.017020005971932012	-0.0008043826667724923	-0.021968178134198078	0.03875052559094687	-0.0522239352593835
0.5161532931042804	0.6841800068443666	14.0	38.0	27.0	0.0	0.41758241758241765	0.29670329670329665	0.5048662854470268	0.5005391990253419	0.48066490537763684	0.568153245363306	0.5026731027272949	0.6673764528435809	0.6376731688150374	0.640236637641482	0.7204868372688443	0.6778141120701674	91.0	-0.011287007657253368	-0.015614094078938405	-0.03548838772664352	0.05199995225902568	-0.013480190376985442	-0.016803554000785828	-0.04650683802932939	-0.04394336920288479	0.036306830424477486	-0.006365894774199321
0.3180180598934219	0.602664546899841	15.0	22.0	19.0	0.0	0.44000000000000017	0.37999999999999995	0.24368016596455935	0.31409946882759354	0.2848361932458352	0.24593494041734207	0.1982395236180485	0.5194340222575515	0.5876438791732909	0.5601271860095389	0.5375707472178062	0.46252464228934814	50.0	-0.07433789392886267	-0.003918591065828451	-0.03318186664758671	-0.07208311947607987	-0.11977853627537348	-0.08323052464228947	-0.015020667726550203	-0.042537360890302134	-0.06509379968203496	-0.14013990461049292
0.4554770044436383	0.5682705690763709	18.0	17.0	9.0	0.0	0.23287671232876714	0.12328767123287673	0.35241665083503104	0.3621996171157912	0.34073715055226667	0.45277243854710614	0.4450600397740605	0.48808484022021487	0.49269425175952164	0.46393332694702544	0.5742830899962248	0.5862292421518853	73.0	-0.10306035360860738	-0.09327738732784725	-0.11473985389137166	-0.0027045658965322164	-0.01041696466957794	-0.08018572885615581	-0.07557631731684908	-0.10433724212934521	0.0060125209198539885	0.017958673075514606
0.4872725789577771	0.563942601261958	19.0	9.0	4.0	0.0	0.1323529411764706	0.058823529411764705	0.4289526656212326	0.43273056815145206	0.4138374284425378	0.47768848176103446	0.47145248115100136	0.4638917158558925	0.4948707510685934	0.4536332179930796	0.5173926317932016	0.5072766130673723	68.0	-0.05831991333654446	-0.054542010806324974	-0.0734351505152393	-0.009584097196742577	-0.0158200978067758	-0.10005088540606547	-0.06907185019336462	-0.11030938326887844	-0.046549969468756336	-0.056665988194585695
0.358538544577891	0.5509001244295364	24.0	52.0	40.0	0.0	0.23423423423423417	0.18018018018018014	0.38187365191463973	0.37411774342068116	0.3517278774417105	0.42670079325288224	0.3951770920040265	0.558886617710147	0.5539730098553631	0.5367911544382133	0.6094863447804626	0.5778436807848571	222.0	0.023335107336748692	0.015579198842790203	-0.006810667136180439	0.06816224867499125	0.036638547426135495	0.007986493280610818	0.0030728854258267324	-0.014108969991322861	0.058586220350926255	0.02694355635532108
