baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged_x	percent_lagged2	swing_aupr	swing_aupr2	swing_aupr3	swing_aupr4	swing_aupr5	swing_auroc	swing_auroc2	swing_auroc3	swing_auroc4	swing_auroc5	total_edges_x	norm_swing_aupr	norm_swing_aupr2	norm_swing_aupr3	norm_swing_aupr4	norm_swing_aupr5	norm_swing_auroc	norm_swing_auroc2	norm_swing_auroc3	norm_swing_auroc4	norm_swing_auroc5	Lag	lag_mean	lag_median	percent_lagged_y	total_edges_y
1.0	0.7980754728598554	0.05695694558522588						0.9842644117041882	0.9819323951280843	0.9631973577483448	0.9539961761449135	0.9281425874560738	0.7506941592210613	0.6880996783192218	0.6286340746249229	0.6533499112272116	0.728534232049065	0.02414296554346184	0.05355871946981125	-0.539896791666484	-0.6167493272792716	-0.5443081718082151	-0.14651132941156678	-0.228503449340001	-0.5047603019323413	-0.6662490203164528	-0.5329896002821239	-0.3017423915820324	-0.2516095832170436	-0.2516095832170436	-0.2516095832170436	-0.21847811826813043	0.08448777977760248
0.7980754728598554	1.0	0.05872177426898084						0.8009113482290879	0.7743797962170298	0.7472339273272065	0.7334372676931586	0.689817122093553	0.971764531440009	0.9572463152962026	0.9377102823042915	0.9319935979811441	0.8941009192653981	0.04975704212140525	0.1297376779969466	-0.4721409811788505	-0.5550876008674992	-0.5125287567100989	-0.25222525141262975	-0.15598306443433438	-0.3213235890596389	-0.4489655608500772	-0.37842110278780655	-0.41618105178795606	-0.1017695446686153	-0.1017695446686153	-0.1017695446686153	-0.09694442585262335	0.053757337170847956
0.05695694558522588	0.05872177426898084	1.0						0.13416978785501837	9.594003130226809e-05	0.07830155786888165	0.10758257391756186	0.20527478420445602	0.14245252185966154	-0.0119447315597428	0.06177016261215977	0.0688254131716659	0.2077512825504616	0.27782058362481715	0.4444548241640111	-0.2790992732032517	0.03351754492575036	0.1179784543790231	0.39669516442153174	0.34830012738699573	-0.24198438822026214	-0.009116038837195294	0.013777487133544179	0.29075449685698024	0.10144353667282789	0.10144353667282789	0.10144353667282789	0.06307681889755487	0.2530801077527425
																																	
																																	
																																	
																																	
																																	
0.9842644117041882	0.8009113482290879	0.13416978785501837						1.0	0.9648377596308564	0.9641809115515091	0.9671508662981619	0.9659691628898612	0.7915197843771455	0.6946822194866009	0.6529905077428662	0.6899639937246809	0.7910969940779514	0.08390533266547086	0.22916423963417035	-0.5387110606973725	-0.5597787579818355	-0.4569343402606837	-0.004866299455778819	-0.06957559021469592	-0.4930095211152527	-0.6117176865822863	-0.44731255099603234	-0.18105203186218044	-0.22150746024466242	-0.22150746024466242	-0.22150746024466242	-0.1828597721197744	0.1258024370842412
0.9819323951280843	0.7743797962170298	9.594003130226809e-05						0.9648377596308564	1.0	0.9875428128415024	0.9749195647205144	0.9150695870409005	0.7282313594830512	0.6820002309235186	0.6177725701182724	0.6407152184380517	0.707764104843376	0.044346254116253224	0.04330425572004586	-0.3708596187006605	-0.48334786022052095	-0.4277036309136155	-0.13404105539072877	-0.222447034276547	-0.442859611188064	-0.6263975985269858	-0.49989187523181844	-0.29103570925489347	-0.2854957973719862	-0.2854957973719862	-0.2854957973719862	-0.23232764658817998	0.13367897486883276
