baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged_x	percent_lagged2	swing_aupr	swing_aupr2	swing_aupr3	swing_aupr4	swing_aupr5	swing_auroc	swing_auroc2	swing_auroc3	swing_auroc4	swing_auroc5	total_edges_x	norm_swing_aupr	norm_swing_aupr2	norm_swing_aupr3	norm_swing_aupr4	norm_swing_aupr5	norm_swing_auroc	norm_swing_auroc2	norm_swing_auroc3	norm_swing_auroc4	norm_swing_auroc5	Lag	lag_mean	lag_median	percent_lagged_y	total_edges_y
0.161198787048402	0.3111597073124814	0.0	0.0	0.0	0.0	0.0	0.0	0.1623966361232627	0.14931660327584262	0.14873098694482242	0.13923299532382755	0.14313889454044035	0.30409143407470707	0.30028801697326934	0.2954726483441288	0.27663206601037654	0.26888946013562703	119.0	0.0011978490748607283	-0.011882183772559347	-0.012467800103579603	-0.021965791724574458	-0.01805989250796169	-0.007068273237774181	-0.010871690339211955	-0.015687058968352575	-0.03452764130210467	-0.04227024717685437	4.672131147540983	4.672131147540983	4.672131147540983	0.20765027322404372	183.0
0.13825960386356304	0.5082709194214874	1.0	0.0	0.0	0.0	0.0	0.0	0.12138584916351211	0.1332549233338337	0.12690347794885112	0.11932322456794373	0.10886223266789777	0.4897307592975204	0.51367833161157	0.5155701188016526	0.4933965005165289	0.46199961260330547	64.0	-0.016873754700050928	-0.00500468052972934	-0.011356125914711919	-0.018936379295619334	-0.029397371195665253	-0.018540160123967028	0.00540741219008255	0.007299199380165163	-0.014874418904958608	-0.04627130681818192	0.9195402298850575	0.9195402298850575	0.9195402298850575	0.022988505747126436	87.0
0.18725429641160385	0.4113987836326352	2.0	0.0	0.0	0.0	0.0	0.0	0.18893653667209565	0.19805219505325986	0.19234834633579012	0.18886866697080304	0.19284366369683348	0.4190340909090909	0.42452172528428506	0.4177437395140744	0.41737479028148883	0.4163961038961039	88.0	0.0016822402604918	0.010797898641656001	0.0050940499241862985	0.001614370559199158	0.005589367285229605	0.007635307276455673	0.013122941651649822	0.006344955881439115	0.005976006648853568	0.004997320263468618	4.4	4.4	4.4	0.16	100.0
0.18637703588526708	0.5157934040786569	3.0	0.0	0.0	0.0	0.0	0.0	0.20180402641414955	0.20660649277995427	0.20052724328834923	0.20162911480977347	0.2011650309257564	0.5235036655258309	0.522882703173414	0.5189850442495799	0.5247392616294375	0.5287779217886145	134.0	0.015426990528882386	0.020229456894687057	0.01415020740308205	0.015252078924506444	0.014787995040489315	0.007710261447173888	0.007089299094756949	0.00319164017092286	0.008945857550780716	0.012984517709957745	0.10989010989010989	0.10989010989010989	0.10989010989010989	0.01098901098901099	182.0
0.38157377836254724	0.6657657096038757	4.0	0.0	0.0	0.0	0.0	0.0	0.399907842014788	0.3488337557732481	0.3515883274436733	0.36423205170699036	0.402152676836943	0.6842984112282703	0.6122559846110005	0.6122827016243945	0.6282060416072957	0.692700911940724	44.0	0.01833406365224086	-0.03274002258929904	-0.029985450918873904	-0.01734172665555681	0.0205788984743958	0.01853270162439433	-0.05350972499287554	-0.05348300797948135	-0.03755966799658026	0.02693520233684815	4.387755102040816	4.387755102040816	4.387755102040816	0.15306122448979592	98.0
0.2858121467283843	0.4912996176485383	5.0	0.0	0.0	0.0	0.0	0.0	0.3441307682543014	0.25908052525073033	0.25776287758854505	0.275522081813024	0.36196302404135366	0.5599310761181262	0.4974530864818636	0.5020689741912764	0.5183189113045227	0.5645595411782459	52.0	0.05831862152591709	-0.026731621477653924	-0.028049269139839173	-0.010290064915360228	0.07615087731296949	0.06863145846958785	0.006153468833325154	0.01076935654273798	0.02701929365598439	0.0732599235297076	2.3972602739726026	2.3972602739726026	2.3972602739726026	0.0958904109589041	73.0
0.11292530311239993	0.2982411829941934	6.0	0.0	0.0	0.0	0.0	0.0	0.12043462273525898	0.111532928549803	0.10398474219987158	0.10555427863886123	0.1018237032531835	0.3163472744551459	0.27194620317329304	0.26208806515142685	0.2696069615689093	0.27841030306556536	153.0	0.007509319622859117	-0.001392374562596911	-0.008940560912528343	-0.0073710244735386695	-0.011101599859216412	0.018106091460952475	-0.026294979820900285	-0.036153117842766536	-0.02863422142528405	-0.01983087992862804	9.253246753246753	9.253246753246753	9.253246753246753	0.2662337662337662	154.0
0.11187067633677769	0.35707495893825847	7.0	0.0	0.0	0.0	0.0	0.0	0.11251941779803892	0.11580544339839006	0.1225126410988595	0.11809190773346777	0.1173133177435973	0.3611995677961773	0.3827443456108243	0.4001749212363841	0.3896114090391736	0.3817494680705566	171.0	0.0006487414612612575	0.003934767061612396	0.01064196476208178	0.006221231396690104	0.005442641406819598	0.004124608857918732	0.025669386672565745	0.04309996229812558	0.032536450100915014	0.024674509132298017	1.9585253456221199	1.9585253456221199	1.9585253456221199	0.08755760368663594	217.0
0.2335193929680516	0.3621402635825714	9.0	0.0	0.0	0.0	0.0	0.0	0.23217874215774098	0.26948696862374705	0.26908556881522605	0.2665047685116671	0.24007424105307215	0.3681123135106652	0.4231462219099582	0.4249877869383363	0.4168187581649121	0.3888515330823024	182.0	-0.0013406508103106431	0.03596757565569548	0.035566175847174426	0.03298537554361561	0.006554848085020445	0.005972049928093842	0.06100595832738675	0.06284752335576495	0.05467849458234064	0.02671126949973104	0.5904059040590406	0.5904059040590406	0.5904059040590406	0.04059040590405904	271.0
0.22406504786343914	0.3803156674940451	12.0	0.0	0.0	0.0	0.0	0.0	0.2351012890064471	0.24595997661169952	0.2393579999823256	0.24789183791401914	0.26639690106623237	0.41059127747694907	0.42658209286189447	0.41722759104142376	0.4335993104385581	0.4495168062718618	71.0	0.011036241143007976	0.02189492874826031	0.015292952118886437	0.023826790050580048	0.042331853202793195	0.030275609982904076	0.04626642536784962	0.036911923547378794	0.053283642944513245	0.06920113877781679	2.235294117647059	2.235294117647059	2.235294117647059	0.10588235294117647	85.0
0.14066038590662602	0.38410407054978896	13.0	1.0	0.0	0.0	0.0069444444444444415	0.0	0.1473406950435425	0.1613881671513389	0.17394468930454174	0.16296134588372618	0.1550051413747362	0.41319034855475234	0.44312529490405783	0.4710472479990214	0.4492688563839082	0.4438748427178367	144.0	0.006680309136916463	0.020727781244712872	0.03328430339791569	0.022300959977100143	0.014344755468110149	0.029086278004963273	0.05902122435426894	0.0869431774492325	0.06516478583411942	0.059770772168047714	4.575757575757576	4.575757575757576	4.575757575757576	0.15757575757575756	165.0
0.2651851972402602	0.5440614731653887	14.0	0.0	0.0	0.0	0.0	0.0	0.2885191185344015	0.257123048942537	0.2642484159477966	0.2713784961440421	0.3121485315874073	0.5880455914567357	0.5234672782037241	0.542110487404162	0.5566169222343921	0.6087671139101858	100.0	0.023333921294141243	-0.008062148297723282	-0.0009367812924636513	0.006193298903781719	0.046963334347147105	0.043984118291347025	-0.020594194961664928	-0.0019509857612266914	0.012555449069003233	0.06470564074479683	6.666666666666667	6.666666666666667	6.666666666666667	0.3023255813953488	129.0
