baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_aupr3	swing_aupr4	swing_aupr5	swing_auroc	swing_auroc2	swing_auroc3	swing_auroc4	swing_auroc5	total_edges
0.15898478478800085	0.5180810018852235	0.0	6.0	3.0	124.0	0.03508771929824561	0.017543859649122806	0.08437652085763893	0.11928099764752578	0.10245100843224066	0.08087105168461414	0.07710918619873028	0.3536067951627942	0.4806398889766711	0.47834083660425764	0.34139673701766854	0.34456524919637704	171.0
0.5503592684623196	0.696969696969697	1.0	3.0	1.0	17.0	0.125	0.041666666666666664	0.649503429963281	0.6208621542358678	0.5601599215436835	0.5468403635839975	0.5259590535841091	0.7323232323232323	0.6881313131313133	0.6477272727272726	0.6262626262626262	0.61489898989899	24.0
0.03090002291969268	0.5389025408179161	3.0	135.0	45.0	242.0	0.2710843373493976	0.09036144578313253	0.030479859832961396	0.024960351162096935	0.022377096929803327	0.03376495460468994	0.03710330368615753	0.5940759203163803	0.5168886347544813	0.49793457325200063	0.6179735197401526	0.6248743213743975	498.0
0.1591158615285023	0.6236730620591175	7.0	15.0	10.0	125.0	0.08379888268156424	0.055865921787709494	0.09854755376735974	0.09872072202878099	0.10725248010685184	0.09660255174459818	0.11636232533714105	0.5147296226359711	0.5209913021358192	0.5432300482344986	0.525227719672437	0.5715152286002203	179.0
0.12785568669812508	0.5739193315121328	8.0	3.0	3.0	112.0	0.023622047244094488	0.023622047244094488	0.10199737378444036	0.14180592497125966	0.1216693542678167	0.10453589631245742	0.08306788082156304	0.48544914028603586	0.5994697091434991	0.553993250843644	0.49949381327333997	0.36884139482564726	127.0
0.4483526529872069	0.40866873065015485	10.0	4.0	0.0	13.0	0.21052631578947367	0.0	0.515912977307012	0.4257610295600066	0.4672848974522886	0.4822774642948716	0.6136506195251086	0.5541795665634675	0.34984520123839014	0.4086687306501548	0.48606811145510836	0.6811145510835913	19.0
0.41941305291049724	0.5324675324675325	12.0	2.0	1.0	22.0	0.05714285714285714	0.02857142857142857	0.49393646162426347	0.4652118924562842	0.4131344618673242	0.4620762407856349	0.3877042487982172	0.611948051948052	0.5776623376623377	0.5719480519480519	0.585974025974026	0.5194805194805195	35.0
0.22494856438591404	0.3471724412584627	13.0	19.0	17.0	39.0	0.3064516129032258	0.27419354838709675	0.27204150239090175	0.2176224185018288	0.2171230801468926	0.29730241923146883	0.30382894055750526	0.47331740342493034	0.39018319394663464	0.3921744324970131	0.4982078853046597	0.5486857825567505	62.0
0.18197429688086597	0.4976851851851851	18.0	2.0	0.0	16.0	0.1111111111111111	0.0	0.18876151375602548	0.21876552119248394	0.2567264694367121	0.19259054608644216	0.2762953597520215	0.5308641975308642	0.45447530864197516	0.47916666666666646	0.5455246913580246	0.6342592592592592	18.0
0.4018734895939894	0.46875	19.0	2.0	0.0	9.0	0.125	0.0	0.6923331060937797	0.49958785102902564	0.5188471453167973	0.653501217097049	0.4350494711031806	0.7843749999999999	0.609375	0.640625	0.746875	0.5593750000000001	16.0
