baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_aupr3	swing_aupr4	swing_aupr5	swing_auroc	swing_auroc2	swing_auroc3	swing_auroc4	swing_auroc5	total_edges	norm_swing_aupr	norm_swing_aupr2	norm_swing_aupr3	norm_swing_aupr4	norm_swing_aupr5	norm_swing_auroc	norm_swing_auroc2	norm_swing_auroc3	norm_swing_auroc4	norm_swing_auroc5
1.0	0.17651691058448665	-0.20193440738306773	-0.48985198450742284	-0.48062099828214644		0.28339011936875325	0.15604082653073498	0.8847269123187984	0.9325061785887087	0.8946084817691938	0.9318807747532508	0.8965029199743016	0.3265019864046886	0.15001620437687357	0.24172910644240578	0.39456568320443947	0.32694994318968373	-0.5796168837475467	-0.2319978724591526	-0.2892784754221989	-0.2555839809291905	-0.0032221686361631283	-0.28491575358558424	0.012106130258112939	-0.15557995800403174	-0.07169955258479747	0.19511863041813224	0.04929566798806494
0.17651691058448665	1.0	0.02090365260753042	0.08303458171285062	0.10655710338147156		0.006247105357146964	0.060950933316254126	-0.21756856907241748	-0.10266776913998034	-0.2117619486467524	-0.00027502493474332497	-0.14519789529483634	0.6101158416407854	0.8831399604568168	0.7202123773946804	0.7775314729608459	0.6719350163747964	0.1274960675850058	-0.8208985109187451	-0.7594686351724774	-0.8449285370608919	-0.4547664570826233	-0.7068250347559702	-0.8221174402427612	-0.8432670113792122	-0.8690924315954467	-0.6520942845450595	-0.7587763345491355
-0.20193440738306773	0.02090365260753042	1.0	-0.2277042128240006	-0.21162929986659879		0.04480917058063007	0.14198380360738128	-0.2676053309258398	-0.22288860022338505	-0.26450895030248556	-0.24293592998883262	-0.23904579877690008	-0.18399413986663227	-0.012550887262435376	-0.1961134345316583	-0.08719802257092396	-0.11811725091133174	-0.15085316968466395	-0.1387767758819616	-0.03324893490670516	-0.12981751472334307	-0.15029250654391746	-0.06797779987472234	-0.1585588755597732	-0.05315989036015031	-0.16873137380798767	-0.13835258336450387	-0.13209595030933752
-0.48985198450742284	0.08303458171285062	-0.2277042128240006	1.0	0.9936326384589877		0.052611373587803385	0.08314000837960425	-0.5081105609410694	-0.528023406366845	-0.5179513864889455	-0.49407707678142787	-0.4999762307961418	-0.06655562128902512	0.1185682169120993	0.09816453353183002	-0.1545067898001022	-0.0845841569349488	0.9224973697076592	-0.04229836449667172	-0.04710173605962052	-0.04729259153363649	-0.10205142071348842	0.007971553935854027	-0.15249026962801698	-0.01818875072374823	-0.044812434430696324	-0.3182569368553598	-0.18646422210977345
-0.48062099828214644	0.10655710338147156	-0.21162929986659879	0.9936326384589877	1.0		0.07260010510117844	0.1376967140701973	-0.5125668608965369	-0.5264031065760676	-0.5193067464618824	-0.5006069468129773	-0.5081008783767342	-0.04914090449067825	0.1456662671931647	0.1288618603314194	-0.1401993160306267	-0.07108948965574682	0.9214195190014889	-0.0707830736531849	-0.06829295403327929	-0.07045118429246298	-0.14379407211381304	-0.030141937421505748	-0.16962743629691185	-0.030778199311627574	-0.05544750287635729	-0.33839659302972697	-0.20634497765738577
																												
0.28339011936875325	0.006247105357146964	0.04480917058063007	0.052611373587803385	0.07260010510117844		1.0	0.8668276766484169	0.16191724325271087	0.2420196238506041	0.21777473197548888	0.17909776938495026	0.1444946748590881	-0.3317590025943092	-0.09583112515176585	-0.14982962337088784	-0.21590090623780117	-0.30558933705011915	-0.23107264955301518	-0.25107280935517023	-0.14093521408251936	-0.14977380202183452	-0.23519059857832428	-0.31779698906383075	-0.24626085135014575	-0.12139038523610028	-0.1154665419956628	-0.2702210569179836	-0.27719140033504613
0.15604082653073498	0.060950933316254126	0.14198380360738128	0.08314000837960425	0.1376967140701973		0.8668276766484169	1.0	0.0036895104207176283	0.09129651776591549	0.06452702645777167	-0.024960546603998383	-0.05372298715750632	-0.2259174891291128	0.028588057610319795	0.003147990728657602	-0.20986383718099236	-0.285656948301905	-0.17673684225945818	-0.3166030463380615	-0.18883046765141023	-0.20229627777921844	-0.47014912623540767	-0.463360053175818	-0.23916331003236205	-0.08031748612854095	-0.08202667573774554	-0.3498939520541219	-0.3334966351099772
0.8847269123187984	-0.21756856907241748	-0.2676053309258398	-0.5081105609410694	-0.5125668608965369		0.16191724325271087	0.0036895104207176283	1.0	0.9752155655389091	0.9951324775619039	0.9454349614782575	0.9780714558087923	0.23597910137229403	-0.1526826356898957	0.05769553195949768	0.18725420359751527	0.20331420182968055	-0.5714062324584703	0.24813777811499402	0.1421812211912156	0.21448245583331155	0.33062805754775487	0.14799952617971987	0.44381241039856734	0.2286817363844612	0.3419490968828648	0.571577908363946	0.4724693018673946
0.9325061785887087	-0.10266776913998034	-0.22288860022338505	-0.528023406366845	-0.5264031065760676		0.2420196238506041	0.09129651776591549	0.9752155655389091	1.0	0.9831498145343365	0.9667189952952608	0.9560697457073029	0.2501586502704815	-0.027523448353482673	0.12342081030067348	0.254448035280113	0.22172664059226227	-0.6131168841468866	0.09711501491007458	0.07595891020665335	0.08386720215786106	0.26640936595820175	-0.005892029867773583	0.3091666676188411	0.1589282067665339	0.22994884862528547	0.46995342869098955	0.33357768693696455
