baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_aupr3	swing_aupr4	swing_aupr5	swing_auroc	swing_auroc2	swing_auroc3	swing_auroc4	swing_auroc5	total_edges
0.11244252199947811	0.5356867180320901	0.0	29.0	18.0	101.0	0.1657142857142857	0.10285714285714286	0.10371311435564018	0.11315023917035939	0.10082631891040603	0.0977306802785307	0.08829261871391189	0.5192761716264925	0.5256266346221793	0.5289064819396362	0.5151198133879966	0.5180745034282882	175.0
0.2846137236504358	0.5704429920116199	1.0	5.0	2.0	71.0	0.049019607843137254	0.0196078431372549	0.22685429152858802	0.2556461457819628	0.2480812313322471	0.2302346677290686	0.19026703912710682	0.5186741363211952	0.5454144620811286	0.5457256976864815	0.5310976242348798	0.45816474738043417	102.0
0.10225439026428847	0.5965189324879209	2.0	92.0	78.0	310.0	0.19616204690831557	0.16631130063965885	0.10692159236706249	0.09382316502965407	0.07570410495794262	0.10713383229616433	0.10300634873877018	0.6005040729014073	0.5802464350340815	0.5325353043477243	0.6065698174817173	0.5829256701295223	469.0
0.19125859531943307	0.6369785121889913	3.0	15.0	10.0	126.0	0.08152173913043478	0.05434782608695652	0.09998600116412662	0.10556994638446567	0.11625650372145022	0.09857653707462154	0.11625476117811884	0.527330987685348	0.5252576024126651	0.5608255843176676	0.5220846946468959	0.5612025634581553	184.0
0.12589624211968262	0.570424232685198	4.0	3.0	3.0	112.0	0.023622047244094488	0.023622047244094488	0.10571386787598124	0.1384237746333517	0.1168005476495588	0.10587601868666927	0.08538099733948837	0.5033344046279925	0.5976699341153789	0.5399084043066037	0.5049493813273327	0.38424393379398986	127.0
0.41996121659656305	0.6023728813559324	5.0	3.0	2.0	27.0	0.06	0.04	0.4392140850725503	0.44050479946637	0.3294754247645257	0.39749616863669096	0.39446929440526063	0.616101694915254	0.6466101694915254	0.5596610169491527	0.6081355932203394	0.6028813559322036	50.0
0.11412858320165635	0.6025410799987272	6.0	17.0	7.0	89.0	0.11643835616438356	0.04794520547945205	0.0985225785013697	0.09538426245528837	0.09157711693145519	0.10330681389777097	0.08417965307509354	0.5658392397419175	0.5507580332454014	0.5518704510059417	0.5813693862632305	0.5495343737088022	146.0
0.15979613759203076	0.4199576544232716	7.0	12.0	10.0	33.0	0.23529411764705882	0.19607843137254902	0.16259840643077658	0.17613894418754408	0.16489834866117828	0.16309253534284773	0.15577559666667773	0.4229954892755225	0.4837521863205376	0.44398416643652755	0.40854275982693533	0.4162754303599374	51.0
0.475702757041999	0.6933879580938414	8.0	9.0	2.0	63.0	0.08108108108108109	0.018018018018018018	0.4601791562633616	0.351793898373454	0.29846854009081103	0.44875465823173355	0.45029083594818325	0.6724348783172311	0.6368880192409591	0.6307529248705714	0.6470588235294115	0.6904121315886038	111.0
0.3792683572923048	0.5610859728506788	9.0	1.0	1.0	10.0	0.058823529411764705	0.058823529411764705	0.2970924928341926	0.3177717417542277	0.34817881789549054	0.27645919676579833	0.47827122053984683	0.5203619909502263	0.5158371040723982	0.5776772247360484	0.5007541478129713	0.7300150829562596	17.0
0.14955152219240406	0.48293641842028956	12.0	7.0	7.0	58.0	0.09090909090909091	0.09090909090909091	0.14002706018232325	0.15793473600098867	0.15072864042914255	0.1393077959090602	0.12912275242572532	0.45361090522380854	0.5141632560987393	0.48383874190325804	0.46585672392124017	0.4260255873159095	77.0
0.265639980285987	0.5003779289493576	14.0	2.0	1.0	18.0	0.07407407407407407	0.037037037037037035	0.27116506753408604	0.29519769929858014	0.27004635446198627	0.266945924681434	0.17428870464969287	0.5491307634164778	0.550642479213908	0.5139833711262284	0.5570672713529858	0.40060468631897206	27.0
0.15330538905851568	0.4331079094384006	15.0	2.0	2.0	29.0	0.05263157894736842	0.05263157894736842	0.17300562556850166	0.15980945314832548	0.142333479183574	0.1686709463860156	0.15672845986350042	0.4882387533078501	0.42325786533372517	0.3826815642458102	0.4622169950014701	0.3991473096148191	38.0
0.5412937674707299	0.7437446074201891	18.0	4.0	1.0	33.0	0.06557377049180328	0.01639344262295082	0.3419463288242053	0.33316327719163213	0.3241766864348745	0.2982078040862841	0.2599873243671707	0.6258530080790645	0.6132245666326763	0.5941642481763273	0.5598086124401912	0.5469448584202677	61.0
0.1977810406232436	0.5075295075295074	24.0	5.0	5.0	57.0	0.0641025641025641	0.0641025641025641	0.15736783028127693	0.1581578029854754	0.17045233927128442	0.14713539815807855	0.13878670875424806	0.43348935015601636	0.43881427214760516	0.5118708452041784	0.42670601003934255	0.4233482566815895	78.0
0.0429430817480258	0.5639384059505174	25.0	143.0	50.0	265.0	0.25087719298245614	0.08771929824561403	0.042826698566367546	0.037539917635435155	0.03239290086701002	0.047530675428968834	0.05180455959262813	0.5981445412046296	0.5717794306988443	0.5281604274384978	0.6221862311988376	0.6300651288541447	570.0
0.2614715228082197	0.4755586592178773	27.0	3.0	1.0	80.0	0.028846153846153848	0.009615384615384616	0.20986016054738918	0.23405850226925107	0.22571846434614146	0.21389840127143242	0.179299854040449	0.4555758487322734	0.4697303394929093	0.4769015900300811	0.49586377309841057	0.4110979802320581	104.0
0.4355290925226761	0.3653250773993808	34.0	4.0	0.0	13.0	0.21052631578947367	0.0	0.5398002571489595	0.43840676586218824	0.4666081903932228	0.5065841591631938	0.5815840803861451	0.6006191950464397	0.3869969040247678	0.42724458204334365	0.5201238390092879	0.6625386996904025	19.0
0.15527562695922645	0.49742680487361374	38.0	23.0	19.0	158.0	0.09787234042553192	0.08085106382978724	0.1357660817443706	0.13894034111959644	0.1352104491736518	0.1395002740795458	0.11936646162754776	0.47575013638843394	0.4790658907680188	0.47350730435836874	0.49491725768321554	0.43564890586167165	235.0
