('soxr', 'fumc')	20.0	15	True	2716.0	('soxr', 'fumc')	20.0	[(0, 0.12530584043953816, 0.15545836749797909), (10, 0.52638699430606284, 1.560941299219045e-05), (20, 0.57594019382773132, 2.7654984911692988e-06), (30, 0.17438416258697845, 0.1458144292398906), (60, -0.3416434148686267, 0.051664348326418176), (90, 0.12666096946530628, 0.64018768347768695)]	['+']	soxr	fumc	soxr	0.0	fumc	0.0	soxr	fumc	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'pqib')	21.0	16	False												rob	pqib	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'tolc')	22.0	17	True	2689.0	('rob', 'tolc')	0.0	[(0, 0.41680879151547523, 8.1041642371685549e-07), (10, 0.09608851429880326, 0.46518616589402495), (20, 0.0051154143836115796, 0.96987494194570667), (30, 0.5067705279134791, 6.4972173743826166e-06), (60, 0.27354316011706598, 0.12347680627250929), (90, -0.081467385651047955, 0.7642272673784859)]	['+']	rob	tolc	rob	0.0	tolc	0.0	rob	tolc	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxr', 'tolc')	23.0	18	False												soxr	tolc	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxr', 'rimk')	24.0	19	False												soxr	rimk	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxr', 'soda')	25.0	20	False												soxr	soda	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'poxb')	26.0	21	False												rob	poxb	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'flda')	27.0	22	False												rob	flda	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'pqib')	28.0	23	True	2081.0	('mara', 'pqib')		[(0, 0.11851641666224343, 0.17927767438409115), (10, -0.063934815221763516, 0.6274520889216344), (20, 0.016254788792319588, 0.90447522266618097), (30, 0.13980803776340492, 0.24488838878942862), (60, 0.083771418190066921, 0.6430125425394726), (90, 0.57799835186675419, 0.019021327828859447)]	['+']	mara	pqib	mara	0.0	pqib	0.0	mara	pqib	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'ybao')	29.0	24	False												rob	ybao	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'ygib')	30.0	25	True	2090.0	('mara', 'ygib')	0.0	[(0, -0.41444937453247754, 9.481633131980112e-07), (10, -0.51259877039632962, 2.8240295950213823e-05), (20, -0.45938605492889745, 0.00032487522184147691), (30, -0.3305945754781287, 0.004865070427915584), (60, -0.38776136182825932, 0.025768591382149656), (90, -0.054525652608190048, 0.84104370324455391)]	['+']	mara	ygib	mara	0.0	ygib	0.0	mara	ygib	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'fumc')	31.0	26	True	2723.0	('soxs', 'fumc')	10.0	[(0, 0.38555035280034494, 5.9013827844585728e-06), (10, 0.58291499378750133, 1.0242995148753607e-06), (20, 0.37901669747060268, 0.0036439414064911757), (30, 0.2735467039108011, 0.020985350676625592), (60, -0.24556069656205065, 0.16837489823846469), (90, -0.39152981467853909, 0.13368910459477215)]	['+']	soxs	fumc	soxs	0.0	fumc	0.0	soxs	fumc	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'micf')	32.0	27	True	2684.0	('rob', 'micf')	0.0	[(0, 0.38066671209321729, 7.9050781184677472e-06), (10, 0.21930306706444305, 0.092270126386100312), (20, 0.072316949699164912, 0.59293631176696049), (30, 0.41282377448083735, 0.00034655847088089169), (60, 0.42120356985275709, 0.014641943718878652), (90, 0.12755308719870062, 0.63781502992441386)]	['+']	rob	micf	rob	0.0	micf	0.0	rob	micf	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'fldb')	33.0	28	False												rob	fldb	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'ybjc')	34.0	29	True	2690.0	('rob', 'ybjc')		[(0, 0.27082039649784562, 0.0018303734746186512), (10, 0.2145740067319091, 0.099690103449485923), (20, 0.20395622916769535, 0.12806746717690209), (30, 0.29367296902850382, 0.012930301698408347), (60, -0.16636568167968266, 0.35480004703174517), (90, -0.46167130409885682, 0.071833406545504033)]	['+']	rob	ybjc	rob	0.0	ybjc	0.0	rob	ybjc	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxr', 'fpr')	35.0	30	False												soxr	fpr	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxr', 'putp')	36.0	31	False												soxr	putp	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'putp')	37.0	32	False												rob	putp	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxr', 'ptsg')	38.0	33	False												soxr	ptsg	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'nfo')	39.0	34	True	2685.0	('rob', 'nfo')		[(0, 0.10668661084869006, 0.22700206109195417), (10, 0.1857898295728605, 0.15524229624038346), (20, 0.082419887039780884, 0.54218706071071243), (30, 0.17886352425716867, 0.13558295060207579), (60, 0.64507162727830292, 5.0615740934098339e-05), (90, 0.82895655798438683, 7.2126709070380638e-05)]	['+']	rob	nfo	rob	0.0	nfo	0.0	rob	nfo	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'zwf')	40.0	35	True	2694.0	('rob', 'zwf')	0.0	[(0, 0.4572823168823027, 4.5185054499940188e-08), (10, 0.29134221775369762, 0.023914909101933515), (20, 0.28549734117540393, 0.03133996561766253), (30, 0.17730627961709461, 0.13907652725598724), (60, 0.20129284684904125, 0.26131084219894513), (90, 0.0045500048341145134, 0.98665713008869471)]	['+']	rob	zwf	rob	0.0	zwf	0.0	rob	zwf	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxr', 'riba')	41.0	36	False												soxr	riba	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'nfo')	42.0	37	True	2727.0	('soxs', 'nfo')	10.0	[(0, 0.21361958912521345, 0.014672928731019707), (10, 0.56194332176628403, 2.9841893167044137e-06), (20, 0.33151863448588775, 0.011764074881299944), (30, 0.20168751488951775, 0.091667774818691386), (60, 0.2001668313862846, 0.2640440816612743), (90, 0.23630404559284401, 0.37825454885257415)]	['+']	soxs	nfo	soxs	0.0	nfo	0.0	soxs	nfo	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'ynce')	43.0	38	True	2093.0	('mara', 'ynce')		[(0, 0.19357602060701229, 0.027334613872730961), (10, 0.19019873601528597, 0.14550161556750876), (20, 0.25594066230286139, 0.054650966210806354), (30, 0.40715869604634414, 0.00042527622265191626), (60, 0.20415390184179122, 0.25444995301416534), (90, 0.54561858832898613, 0.028804482373056366)]	['+']	mara	ynce	mara	0.0	ynce	0.0	mara	ynce	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxr', 'zwf')	44.0	39	False												soxr	zwf	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'nfsa')	45.0	40	True	2078.0	('mara', 'nfsa')	0.0	[(0, 0.47465797661982273, 1.1609808919058504e-08), (10, 0.24138329187257362, 0.063169992982148052), (20, 0.23945160494924408, 0.072818542765899011), (30, 0.35710469794862948, 0.0022349893544978561), (60, 0.058331653055962406, 0.74711633936855359), (90, 0.80617911244304585, 0.00016223820817609264)]	['+']	mara	nfsa	mara	0.0	nfsa	0.0	mara	nfsa	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'pgi')	46.0	41	False												rob	pgi	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'poxb')	47.0	42	False												puta	poxb	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'ptsg')	48.0	43	False												puta	ptsg	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'ybao')	49.0	44	False												soxs	ybao	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'puta')	50.0	45	False												rob	puta	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'nfsa')	51.0	46	True	2686.0	('rob', 'nfsa')		[(0, 0.31623321196864534, 0.00024703625197486508), (10, 0.30759262164192402, 0.016813594095051801), (20, 0.27988624629496128, 0.034977044012208067), (30, 0.38061998319416945, 0.0010588044121359755), (60, -0.12315987742463662, 0.49471660353507252), (90, -0.40732753959572171, 0.11735858543004864)]	['+']	rob	nfsa	rob	0.0	nfsa	0.0	rob	nfsa	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxr', 'ygic')	52.0	47	False												soxr	ygic	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxr', 'ybao')	53.0	48	False												soxr	ybao	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'ybjc')	54.0	49	True	2088.0	('mara', 'ybjc')	0.0	[(0, 0.40092777524210554, 2.278828956414048e-06), (10, 0.127260751208814, 0.33256103138413262), (20, 0.14568501948583415, 0.27955852396940128), (30, 0.2892451433147239, 0.014424952663450114), (60, 0.065799937149865553, 0.71599855243047761), (90, 0.84448964334832177, 3.8690835517978714e-05)]	['+']	mara	ybjc	mara	0.0	ybjc	0.0	mara	ybjc	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'rimk')	55.0	50	True	2687.0	('rob', 'rimk')		[(0, 0.10312451856612664, 0.2429842490533399), (10, 0.11536289214552738, 0.38008754918738208), (20, 0.12655664182047174, 0.34819682858506884), (30, 0.40654943504335522, 0.00043464874086677466), (60, -0.3422265088561755, 0.051240839593592269), (90, -0.43177553905266502, 0.094911159489980898)]	['+']	rob	rimk	rob	0.0	rimk	0.0	rob	rimk	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'riba')	56.0	51	False												rob	riba	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'inaa')	57.0	52	True	2682.0	('rob', 'inaa')	0.0	[(0, 0.38407926632734457, 6.4477706660049082e-06), (10, 0.24658849806871802, 0.057521135280135971), (20, 0.15405225416296928, 0.25256253325401568), (30, 0.18375167004662615, 0.12504691157679301), (60, -0.051171325067673044, 0.77732430113501272), (90, -0.26471647727567876, 0.32178430266931879)]	['+']	rob	inaa	rob	0.0	inaa	0.0	rob	inaa	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'flda')	58.0	53	False												puta	flda	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'riba')	59.0	54	False												puta	riba	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'ydbk')	60.0	55	False												rob	ydbk	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'ygib')	61.0	56	False												puta	ygib	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'nfsa')	62.0	57	True	2728.0	('soxs', 'nfsa')		[(0, -0.16030294732671455, 0.068472743249780449), (10, 0.18094944734333959, 0.16648238912958291), (20, 0.11314088439864162, 0.40204979525742301), (30, 0.043480086588932584, 0.71881945948521553), (60, -0.60835444440441733, 0.00017265827600854023), (90, -0.51444229023872845, 0.041467893243385026)]	['+']	soxs	nfsa	soxs	0.0	nfsa	0.0	soxs	nfsa	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'ompn')	63.0	58	True	2729.0	('soxs', 'ompn')		[(0, 0.21788394861586319, 0.012764951429482328), (10, 0.47727511374318321, 0.00011535532046570906), (20, 0.22813681573666683, 0.087854568507175351), (30, 0.19521071855611088, 0.10280271352325364), (60, 0.20032940394466528, 0.26364830717195326), (90, 0.053232460053584264, 0.84477056084047097)]	['+']	soxs	ompn	soxs	0.0	ompn	0.0	soxs	ompn	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxr', 'flda')	64.0	59	False												soxr	flda	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'zwf')	65.0	60	True	2744.0	('soxs', 'zwf')		[(0, 0.053161531994998429, 0.54803610951432025), (10, 0.24674894375870496, 0.057353738119190686), (20, 0.21906335867811083, 0.10158777810965243), (30, 0.16754162247137405, 0.1625440988812076), (60, -0.33523708721981349, 0.056503016230871332), (90, -0.2465623927681585, 0.35727352788129152)]	['+']	soxs	zwf	soxs	0.0	zwf	0.0	soxs	zwf	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'flda')	66.0	61	False												mara	flda	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'riba')	67.0	62	False												mara	riba	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxr', 'acna')	68.0	63	False												soxr	acna	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'aslb')	69.0	64	True	2680.0	('rob', 'aslb')		[(0, -0.16708231170862115, 0.057431684666300158), (10, 0.2181853387387743, 0.093983624267984678), (20, 0.19793551903557513, 0.1399655488754443), (30, -0.17902608095023639, 0.13522212177865087), (60, -0.28160671475708354, 0.11236485708662354), (90, 0.021452833947702678, 0.93714491859505766)]	['+']	rob	aslb	rob	0.0	aslb	0.0	rob	aslb	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'ptsg')	70.0	65	False												mara	ptsg	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxr', 'poxb')	71.0	66	False												soxr	poxb	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxr', 'pqib')	72.0	67	False												soxr	pqib	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'micf')	73.0	68	True	2076.0	('mara', 'micf')		[(0, 0.28685401113022346, 0.0009367220785197369), (10, 0.06984118436714061, 0.59593480200168369), (20, -0.01099926765920547, 0.93527869366895122), (30, 0.18696336077355824, 0.11847197330016465), (60, 0.29373827096507765, 0.097082478184571261), (90, 0.17759647783141835, 0.51052302085352319)]	['+']	mara	micf	mara	0.0	micf	0.0	mara	micf	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'ydbk')	74.0	69	False												puta	ydbk	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'rob')	75.0	70	False												puta	rob	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'fldb')	76.0	71	True	2721.0	('soxs', 'fldb')	10.0	[(0, 0.21095315012578392, 0.015988294509796792), (10, 0.57841696979832202, 1.2964617890515006e-06), (20, 0.19080509943275775, 0.15510417873679777), (30, 0.0707266378054906, 0.55780172135185979), (60, -0.2759641899165971, 0.12005823593120205), (90, -0.20541131803522103, 0.44535052735800973)]	['+']	soxs	fldb	soxs	0.0	fldb	0.0	soxs	fldb	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'ybjc')	77.0	72	True	2739.0	('soxs', 'ybjc')		[(0, -0.15627701048914067, 0.075807299641524481), (10, 0.16484634437415857, 0.20815135286912584), (20, 0.14684592899347229, 0.2757032125173417), (30, 0.06778801720991609, 0.57432037950870063), (60, -0.59485819870299628, 0.00026118245194334006), (90, -0.50166702735264812, 0.047715982697387638)]	['+']	soxs	ybjc	soxs	0.0	ybjc	0.0	soxs	ybjc	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'ynce')	78.0	73	False												rob	ynce	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'ybjn')	79.0	74	True	2740.0	('soxs', 'ybjn')		[(0, 0.075579481408152432, 0.39275097469755016), (10, 0.41922325791441761, 0.00085608032597045815), (20, 0.24535340951845216, 0.06583167965783103), (30, 0.17677996005697047, 0.14027249018103616), (60, -0.2349074388388166, 0.18820400866484485), (90, 0.070354501479215778, 0.79570458143155209)]	['+']	soxs	ybjn	soxs	0.0	ybjn	0.0	soxs	ybjn	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxr', 'ynce')	80.0	75	False												soxr	ynce	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'rimk')	81.0	76	False												puta	rimk	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'ybjc')	82.0	77	False												puta	ybjc	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxr', 'ybjn')	83.0	78	False												soxr	ybjn	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxr', 'ygib')	84.0	79	False												soxr	ygib	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'soxr')	85.0	80	False												soxs	soxr	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'tolc')	86.0	81	False												puta	tolc	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'fpr')	87.0	82	True	2070.0	('mara', 'fpr')		[(0, 0.0083971205983455893, 0.92445869169075512), (10, -0.1294796681661764, 0.32413029116360903), (20, -0.038594807244385784, 0.77561725336746123), (30, 0.13433680553864311, 0.26402778558124029), (60, -0.11488348692015092, 0.52437118227370971), (90, 0.33912932047994959, 0.19880334838767505)]	['+']	mara	fpr	mara	0.0	fpr	0.0	mara	fpr	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'ygib')	88.0	83	True	2692.0	('rob', 'ygib')	0.0	[(0, 0.39530440671883105, 3.2451743773633263e-06), (10, -0.05113808763975581, 0.69798989010763968), (20, -0.14381719873916618, 0.28583590023836392), (30, 0.13084057621719383, 0.27677317419892783), (60, 0.46864760701917368, 0.0059439921523419372), (90, 0.12560291312539423, 0.64300590298218763)]	['+']	rob	ygib	rob	0.0	ygib	0.0	rob	ygib	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'pqia')	89.0	84	True	2732.0	('soxs', 'pqia')		[(0, -0.13440691853558812, 0.12735881253777093), (10, -0.061730984998248271, 0.63938793199220778), (20, 0.02488002437310664, 0.85424337924334615), (30, -0.047576832647763655, 0.69358327110421136), (60, -0.23806333499058746, 0.18216678707206216), (90, 0.024426400770360568, 0.92845212067414684)]	['+']	soxs	pqia	soxs	0.0	pqia	0.0	soxs	pqia	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'fumc')	90.0	85	True	2071.0	('mara', 'fumc')		[(0, -0.29886958343754583, 0.00055229679780650996), (10, -0.40846003198534614, 0.0011955511855574648), (20, -0.3874735752212411, 0.0029029832979825627), (30, -0.028123148152858681, 0.81590920610249673), (60, -0.3574776212204227, 0.041110329442110585), (90, 0.21807389707357835, 0.41715184659273608)]	['+']	mara	fumc	mara	0.0	fumc	0.0	mara	fumc	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'pqia')	91.0	86	True	2080.0	('mara', 'pqia')		[(0, 0.16501591178840744, 0.060630192544359654), (10, -0.13397384373790025, 0.30747411479291092), (20, -0.071193578484373313, 0.59870743081488709), (30, 0.075338845556240389, 0.53234075137791637), (60, 0.22307480453965495, 0.21208523858026099), (90, 0.56990918306497773, 0.021178746191994412)]	['+']	mara	pqia	mara	0.0	pqia	0.0	mara	pqia	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'inaa')	92.0	87	True	2724.0	('soxs', 'inaa')		[(0, 0.12479438765248044, 0.15716551448231797), (10, 0.2298988939823719, 0.077214575642023262), (20, 0.25446106731961177, 0.056113932976573896), (30, -0.0026146830199332504, 0.98273458491321264), (60, -0.23188877838257213, 0.19410869865677557), (90, -0.17926362580618158, 0.50649659939884084)]	['+']	soxs	inaa	soxs	0.0	inaa	0.0	soxs	inaa	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'ompn')	93.0	88	False												rob	ompn	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'ptsg')	94.0	89	True	2734.0	('soxs', 'ptsg')		[(0, 0.057724834510285643, 0.51417413646795684), (10, 0.085571799084064426, 0.51563608548848816), (20, -0.0017318884902875623, 0.98979869179971813), (30, -0.058681329457685338, 0.62689606117026586), (60, -0.18197720912525922, 0.31078973144462857), (90, 0.23609427948899822, 0.37869046417500934)]	['+']	soxs	ptsg	soxs	0.0	ptsg	0.0	soxs	ptsg	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'fpr')	95.0	90	False												rob	fpr	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'rimk')	96.0	91	True	2736.0	('soxs', 'rimk')		[(0, 0.0027690666873609882, 0.97505633232699629), (10, 0.2803699194140169, 0.030023936099381771), (20, 0.29515236457774535, 0.02582089750786663), (30, 0.18945169612025942, 0.11356276991231276), (60, -0.5773125966249445, 0.00043554368311117704), (90, -0.46354283299037219, 0.070539296273633881)]	['+']	soxs	rimk	soxs	0.0	rimk	0.0	soxs	rimk	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'ybjn')	97.0	92	True	2089.0	('mara', 'ybjn')		[(0, 0.25587638259042955, 0.0032997319119671006), (10, -0.1764370046930348, 0.17748723399594102), (20, -0.20331388751052618, 0.12929914897418274), (30, 0.017429934081471091, 0.88528626710418012), (60, -0.077168681965131047, 0.66949229922846831), (90, 0.50136160651796668, 0.047873470564588155)]	['+']	mara	ybjn	mara	0.0	ybjn	0.0	mara	ybjn	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'putp')	98.0	93	False												soxs	putp	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'fumc')	99.0	94	True	2681.0	('rob', 'fumc')		[(0, 0.2031281295244316, 0.020456506695405934), (10, 0.25577530510760432, 0.048553098954275946), (20, 0.16849808733327065, 0.21023116701290059), (30, 0.30005204105773375, 0.011013268061207599), (60, -0.15462718913858239, 0.39023014738917561), (90, -0.39705049715483987, 0.12781473195758783)]	['+']	rob	fumc	rob	0.0	fumc	0.0	rob	fumc	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'acna')	100.0	95	False												puta	acna	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxs', 'pgi')	101.0	96	True	2730.0	('soxs', 'pgi')		[(0, 0.016125253745536666, 0.85551029433205206), (10, 0.31361806152040772, 0.014684079073588903), (20, 0.40500395822103541, 0.0017776980323527018), (30, 0.12801966250279309, 0.28735090679760622), (60, -0.26834250518479602, 0.13106371447137055), (90, -0.19735437665051081, 0.46378104201051096)]	['+']	soxs	pgi	soxs	0.0	pgi	0.0	soxs	pgi	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxr', 'ydbk')	102.0	97	False												soxr	ydbk	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'soda')	103.0	98	True	2688.0	('rob', 'soda')		[(0, 0.29866650889403179, 0.00055735656942519055), (10, 0.21495441394966452, 0.09907661094979052), (20, 0.1804962964145401, 0.17908040018953633), (30, 0.0075174671734816421, 0.95038777864500901), (60, -0.51438534256577351, 0.0021951416032119269), (90, -0.16382579792255991, 0.54433842431205837)]	['+']	rob	soda	rob	0.0	soda	0.0	rob	soda	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'nfsa')	104.0	99	False												puta	nfsa	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('rob', 'ygic')	105.0	100	True	2693.0	('rob', 'ygic')		[(0, -0.049460228156572666, 0.57627843558488845), (10, -0.2364783754942526, 0.068893546657754309), (20, -0.21460621104253869, 0.10891581140169197), (30, -0.11017197880460793, 0.36038263455949993), (60, -0.17006804068535628, 0.34403953256047171), (90, -0.41473694526174809, 0.11020004778317445)]	['+']	rob	ygic	rob	0.0	ygic	0.0	rob	ygic	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('puta', 'putp')	106.0	101	True	2638.0	('puta', 'putp')		[(0, 0.35906588595068401, 2.726053663334233e-05), (10, -0.12652051786659793, 0.3354039368913847), (20, -0.086004360217051393, 0.52470239454761702), (30, 0.084763330301890233, 0.48216959640785972), (60, 0.025752528983747958, 0.88687764666862434), (90, 0.14136823793146758, 0.60150437517895017)]	['-']	puta	putp	puta	0.0	putp	0.0	puta	putp	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('soxr', 'aslb')	107.0	102	False												soxr	aslb	0	4	1	1	68	0.3797944427625366	0.47559126743480906
('mara', 'acna')	108.0	103	True	2067.0	('mara', 'acna')		[(0, -0.35543869707037795, 3.3272644768283357e-05), (10, -0.29493599546336874, 0.022157756856098366), (20, -0.11344687225247352, 0.40076990099414789), (30, -0.1910368974051086, 0.11051803646869345), (60, -0.29285578486396474, 0.098137807650918951), (90, -0.68175472415433747, 0.0036290169155485459)]	['+']	mara	acna	mara	0.0	acna	0.0	mara	acna	0	4	1	1	68	0.3797944427625366	0.47559126743480906
