baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_aupr3	swing_aupr4	swing_aupr5	swing_auroc	swing_auroc2	swing_auroc3	swing_auroc4	swing_auroc5	total_edges	norm_swing_aupr	norm_swing_aupr2	norm_swing_aupr3	norm_swing_aupr4	norm_swing_aupr5	norm_swing_auroc	norm_swing_auroc2	norm_swing_auroc3	norm_swing_auroc4	norm_swing_auroc5
0.3053250277644281	0.5701364249403463	0.0	28.0	19.0	0.0	0.27450980392156893	0.18627450980392163	0.28352382299975765	0.2925219022816038	0.2872608493686644	0.27582399194662327	0.26255111825816807	0.582342047930283	0.5781133935055501	0.5759129577757026	0.5963217138707332	0.5817636684303349	102.0	-0.02180120476467056	-0.01280312548282437	-0.018064178395763703	-0.029501035817804944	-0.04277390950626014	0.012205622989936833	0.007976968565203881	0.005776532835356385	0.026185288930386966	0.011627243489988691
0.024091791945140308	0.48955856221046035	1.0	173.0	113.0	0.0	0.3105924596050271	0.20287253141831244	0.02117609610105995	0.02432010499357151	0.02422793058005728	0.019172100194587822	0.01946989359742659	0.46069568777989356	0.509928706201881	0.5081575539862114	0.41811837497594967	0.4316633718819775	557.0	-0.0029156958440803536	0.0002283130484312003	0.00013613863491697604	-0.004919691750552488	-0.004621898347713721	-0.028862874430567013	0.020370143991420807	0.018598991775750924	-0.07144018723451077	-0.05789519032848288
0.1371940415239547	0.636132825876391	3.0	49.0	36.0	0.0	0.2737430167597767	0.2011173184357542	0.10662714545798244	0.10574776645268379	0.10379338924530862	0.1215779458868878	0.13523547452583823	0.5428054280934164	0.547735391860469	0.5403553503116161	0.5961752878904978	0.5965423788511768	179.0	-0.030566896065972265	-0.03144627507127092	-0.03340065227864611	-0.015616095637066871	-0.0019585669981164924	-0.09332739778297458	-0.0883974340159221	-0.095777475564775	-0.03995753798589332	-0.03959044702521433
0.3651619681294037	0.2253869969040247	4.0	3.0	2.0	0.0	0.15789473684210528	0.10526315789473685	0.5216402011017692	0.4468255999607469	0.49734541631119983	0.45820031978067083	0.49430602962595616	0.518452012383901	0.36705882352941194	0.4590712074303408	0.4545510835913311	0.5053869969040249	19.0	0.15647823297236538	0.081663631831343	0.1321834481817961	0.0930383516512671	0.1291440614965526	0.2930650154798762	0.14167182662538705	0.23368421052631572	0.22916408668730642	0.2799999999999999
0.2230545270031798	0.7021595400963112	5.0	33.0	22.0	0.0	0.17460317460317462	0.1164021164021163	0.14396032776240264	0.12746609665737796	0.11771270368134759	0.22538864180929388	0.1686840982114875	0.598061432004859	0.5591197504453188	0.5430072747654555	0.6638824181919013	0.5997893575375545	189.0	-0.07909419924077718	-0.09558843034580183	-0.10534182332183219	0.002334114806113969	-0.05437042879169232	-0.1040981080914522	-0.14303978965099234	-0.15915226533085577	-0.03827712190440989	-0.10237018255875663
0.43372253946158035	0.5381875	6.0	7.0	2.0	0.0	0.4375	0.125	0.41806343882718155	0.4276339726300342	0.41489868834381105	0.5204936759160724	0.45005193189457865	0.48381250000000015	0.48150000000000004	0.46975	0.5776874999999999	0.5331874999999999	16.0	-0.015659100634398605	-0.0060885668315461	-0.01882385111776927	0.08677113645449239	0.016329392432998455	-0.05437499999999998	-0.05668750000000001	-0.06843750000000001	0.039499999999999966	-0.005000000000000008
0.18485714384307783	0.5251201923076926	8.0	45.0	38.0	0.0	0.2163461538461538	0.18269230769230765	0.16595888031195183	0.16957005186620638	0.17230134411844467	0.16094223787023612	0.1577595424626872	0.5100098532209838	0.5249117457189459	0.5295467518347382	0.5022181639032345	0.49476411728730624	208.0	-0.018898263531125968	-0.01528709197687147	-0.012555799724633105	-0.02391490597284166	-0.027097601380390683	-0.015110339086708717	-0.00020844658874679677	0.004426559527045661	-0.02290202840445799	-0.030356075020386317
0.19208406345440499	0.4074678760393046	9.0	11.0	8.0	0.0	0.4074074074074073	0.296296296296296	0.22789728161371692	0.21227071821292312	0.23942787355771739	0.18704267968180943	0.1662998177164706	0.45222222222222236	0.42825396825396816	0.4625094482237339	0.44346182917611493	0.3787981859410431	27.0	0.03581321815931194	0.020186654758518174	0.04734381010331247	-0.005041383772595491	-0.025784245737934378	0.04475434618291756	0.02078609221466361	0.05504157218442923	0.03599395313681035	-0.02866969009826159
0.18151382990909085	0.5446887426665948	11.0	20.0	16.0	0.0	0.2150537634408601	0.1720430107526881	0.16320703484223437	0.17021750204264574	0.1754978779319807	0.14395162207174142	0.1657961301388825	0.5348661709374273	0.551077586975516	0.5671039069883552	0.5247094277715365	0.5633766650617874	93.0	-0.01830679506685651	-0.011296327866445173	-0.006015951977110228	-0.03756220783734948	-0.01571769977020838	-0.009822571729167699	0.006388844308921244	0.022415164321760318	-0.019979314895058456	0.018687922395192406
0.3769648389832074	0.5813714907326052	12.0	22.0	17.0	0.0	0.23655913978494605	0.1827956989247312	0.260193755450337	0.2807843814182325	0.2657471311566209	0.3047513232306024	0.2515373621395811	0.5045830718379986	0.5413823689385381	0.5220124680975694	0.5686640726329442	0.48111125057528975	93.0	-0.1167710835328704	-0.09618045756497491	-0.11121770782658644	-0.07221351575260504	-0.12542747684362623	-0.07678841889460661	-0.03998912179406692	-0.05935902263503588	-0.012707418099660812	-0.10026024015731533
