baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged_x	percent_lagged2	swing_aupr	swing_aupr2	swing_aupr3	swing_aupr4	swing_aupr5	swing_auroc	swing_auroc2	swing_auroc3	swing_auroc4	swing_auroc5	total_edges_x	norm_swing_aupr	norm_swing_aupr2	norm_swing_aupr3	norm_swing_aupr4	norm_swing_aupr5	norm_swing_auroc	norm_swing_auroc2	norm_swing_auroc3	norm_swing_auroc4	norm_swing_auroc5	lag_mean	lag_median	percent_lagged_y	total_edges_y
1.0	0.5860626423030396	0.17094299403170546	-0.1249076773197509	-0.12977597183000267	0.014568646703228664	0.02834151738881582	-0.07170052108102128	0.7972287761449341	0.7967941219047997	0.7853521224250565	0.7938103329567672	0.8112492358193615	0.562456963089426	0.5311359100421055	0.591206281231363	0.5210434472202136	0.6228341104705514	-0.03782165276349441	0.07397542350193079	-0.3112608057813796	-0.32789245039625353	0.05409665892198936	0.11163448629782473	0.0021114529302156083	-0.11862627545247188	-0.1245641290351282	-0.048462099726636315	0.06958427584162769	-0.08018479870198629	-0.08018479870198629	-0.04944281549551769	-0.17266252863653397
0.5860626423030396	1.0	0.13202016450251378	0.10289094646940494	-0.1405675369410146	0.2088406302401017	-0.14900062437165298	-0.21486135938157516	0.24959079444377189	0.23726744596333152	0.15827608214884922	0.24315281311235534	0.2101477185913853	0.5822594755513595	0.7137986117630464	0.6864713457027779	0.5813784685100505	0.47710547551794724	0.30748821664207754	-0.3161737862777354	-0.543680818752192	-0.6530237791040018	-0.33290827969849784	-0.3854673727863185	-0.4181418787753294	-0.4481076472132095	-0.5751392636550099	-0.4249948961634099	-0.4695952730921982	-0.24862301522599195	-0.24862301522599195	-0.136173591337072	0.22141949618222367
0.17094299403170546	0.13202016450251378	1.0	-0.11356384700963215	-0.051108044993090275	0.1295305161759053	-0.18537365646246504	-0.053961852422816745	0.1330456790129076	0.11201868902419682	0.15917933097576786	0.21681207312864376	0.1553364862286691	0.055191206668435744	0.10207395975897778	0.12010460802795642	0.1810561448035502	0.087490808423677	0.023581287592182462	0.007301448255225472	-0.09124859167888073	-0.01800758939746573	0.14242993178579635	0.04739674406765843	-0.0794252251487324	-0.04915405394369629	-0.042768699300183385	0.059932280096798074	-0.03738025833455506	-0.10673469621612941	-0.10673469621612941	-0.27199653103630284	-0.3405049550819798
-0.1249076773197509	0.10289094646940494	-0.11356384700963215	1.0	0.8464864205984097	0.3195086985684283	0.7235754136617984	0.6278375041742508	-0.24692271462166607	-0.36966165437311366	-0.3711315089581005	-0.2476643883943047	-0.1667336145079934	0.14879471875611927	0.08975166900787218	0.11002434757716467	0.18608834823343667	0.2777504090510797	0.7048612557299871	-0.2526466521329903	-0.38597251578122493	-0.37571533239220894	-0.25059522561908876	-0.12510099549939446	0.05629021634423045	-0.025289163292461374	-0.014859659817462418	0.0967514505055819	0.1813935086312093	0.5538011842301647	0.5538011842301647	0.7783264639531949	0.6687585293348424
-0.12977597183000267	-0.1405675369410146	-0.051108044993090275	0.8464864205984097	1.0	0.24184323285044296	0.7554272334513439	0.9180143665095504	-0.2533998797710147	-0.27212853413726207	-0.2516140581908511	-0.24267665454042156	-0.14787810351871702	-0.16449589838049436	-0.13511321012429534	-0.09313317236701767	-0.11255646325049876	0.03213606316481808	0.4848656775883926	-0.2572953486650547	-0.2249631031991354	-0.1858919023303043	-0.2363242583516076	-0.0868855359140391	-0.033568054114313316	0.018598361375106887	0.08462864405171774	0.025437100997506207	0.16566700078165922	0.8168187359470547	0.8168187359470547	0.729549379364859	0.36908797193043
0.014568646703228664	0.2088406302401017	0.1295305161759053	0.3195086985684283	0.24184323285044296	1.0	-0.16591801608255402	0.09809130796115874	-0.26949549394775296	-0.22240419744618556	-0.2732650175009501	-0.21456936291775225	-0.19723317620625597	-0.10699079762990453	0.2505767606092684	0.2519379200396401	0.0142541042542453	-0.06233139147568364	0.8630253676520023	-0.463309156045965	-0.3725733886561214	-0.4392601932606284	-0.37049735656798516	-0.35367565032815923	-0.3427326663809376	0.03598742665252985	0.0020348220885844028	-0.2079769806894929	-0.26078475914559635	0.031979268196384386	0.031979268196384386	-0.13773242826720083	0.6355520943502533
0.02834151738881582	-0.14900062437165298	-0.18537365646246504	0.7235754136617984	0.7554272334513439	-0.16591801608255402	1.0	0.7541785611572775	0.061531868821617444	-0.03862641098499308	0.0069545875829317575	0.04386856299889965	0.19339229305243433	0.11301683810374456	-0.13773350222959366	-0.07413000802923587	0.07978734090112966	0.3968626365036137	0.13081290469722862	0.06641986639050122	-0.10508657066745629	-0.032647217651910865	0.036621465695543455	0.2927739444074491	0.28551404659855045	0.02671632492945208	0.11737024884734279	0.24846495366105498	0.5400705268727714	0.7905914487988438	0.7905914487988438	0.9546054436676314	0.11237879355186432
-0.07170052108102128	-0.21486135938157516	-0.053961852422816745	0.6278375041742508	0.9180143665095504	0.09809130796115874	0.7541785611572775	1.0	-0.15401233560397046	-0.13070050771066052	-0.09935341488625755	-0.1406668338624187	-0.01457877392383258	-0.22461478071879046	-0.20267709146148213	-0.1359914745149486	-0.18541036513059017	0.03235639127634611	0.22875950983612614	-0.165298916452609	-0.09338823849265332	-0.04217713855757996	-0.1413867195224567	0.06607771676828957	-0.021341323454572098	0.033338931009743285	0.13651804666840361	0.024012604447222245	0.23638513004228306	0.9021639764160538	0.9021639764160538	0.6933455824446585	0.09996650547796034
0.7972287761449341	0.24959079444377189	0.1330456790129076	-0.24692271462166607	-0.2533998797710147	-0.26949549394775296	0.061531868821617444	-0.15401233560397046	1.0	0.9162677943449032	0.9026824417440296	0.9910984478804021	0.8784435335935324	0.7217358427804961	0.43409230314895997	0.43754482580964116	0.6657964561616538	0.5991750759440116	-0.31007914431144723	0.6609985962767487	0.1938553826920014	0.16067187371329528	0.631331580557211	0.482779428096049	0.5396672218532466	0.21485040589167348	0.15593590299356647	0.47321092189561687	0.36509193052625827	-0.18963276014754846	-0.18963276014754846	0.009864674497252928	-0.3443271349721094
0.7967941219047997	0.23726744596333152	0.11201868902419682	-0.36966165437311366	-0.27212853413726207	-0.22240419744618556	-0.03862641098499308	-0.13070050771066052	0.9162677943449032	1.0	0.9788801621122232	0.9113762287113081	0.8145746010745334	0.5503333886936291	0.4813389706637038	0.4844606456678436	0.5021902757762905	0.4462763668428949	-0.37310470596727924	0.5232153363409796	0.3262236536597913	0.2776186897902236	0.5009801099604857	0.3747793986629548	0.3613265079403161	0.291910076905349	0.22532122947805133	0.30440141796743103	0.22318461573024512	-0.1421723681677135	-0.1421723681677135	-0.09598075892897548	-0.4326410828762532
