baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_aupr3	swing_aupr4	swing_aupr5	swing_auroc	swing_auroc2	swing_auroc3	swing_auroc4	swing_auroc5	total_edges
0.15999544985867978	0.5171655610314807	0.0	6.0	3.0	124.0	0.03508771929824561	0.017543859649122806	0.08434851388503904	0.1162291147914611	0.10239985595526317	0.07976161616573639	0.07696436606379806	0.34734083242416264	0.47879228688829534	0.4751388836637693	0.34155558063612607	0.35042992279364055	171.0
0.5579114697963925	0.7045454545454547	1.0	3.0	1.0	17.0	0.125	0.041666666666666664	0.5881132070810098	0.5989927534822026	0.5402813392004403	0.5518929976973872	0.5199585355243393	0.7361111111111112	0.6742424242424243	0.5946969696969697	0.643939393939394	0.5909090909090909	24.0
0.03142602782135685	0.5361600719371842	3.0	135.0	45.0	242.0	0.2710843373493976	0.09036144578313253	0.029846086332324284	0.02602458992987378	0.024807093566424843	0.03417742101958886	0.039120568994879014	0.5916477089022892	0.5272315544509416	0.5195249869278542	0.6207509710799246	0.6255306078976841	498.0
0.16463367431188952	0.6273420148910613	7.0	15.0	10.0	125.0	0.08379888268156424	0.055865921787709494	0.09984710861908941	0.09733235866779262	0.10998707491195248	0.09520044457584793	0.11005494440208026	0.5163928812531202	0.5141849869711391	0.5562328170709033	0.5211217537920632	0.5573220884005676	179.0
0.1255176284571101	0.5723927366222069	8.0	3.0	3.0	112.0	0.023622047244094488	0.023622047244094488	0.10474922619459455	0.12967000673189155	0.12332824902109621	0.1057788545059501	0.08449660038132892	0.498818897637796	0.5678611602121196	0.558492688413948	0.5050538325566443	0.3796159408645352	127.0
0.41830347594342426	0.3498452012383901	10.0	4.0	0.0	13.0	0.21052631578947367	0.0	0.49024938165187787	0.43692307707057243	0.49782036325982143	0.49357300525583003	0.5612738660107508	0.5015479876160991	0.39009287925696595	0.501547987616099	0.47368421052631576	0.6130030959752322	19.0
0.42225489763652496	0.5584415584415584	12.0	2.0	1.0	22.0	0.05714285714285714	0.02857142857142857	0.4764253444560034	0.4590867637102565	0.38330604121909234	0.49951312319006774	0.3744163215714945	0.6202597402597404	0.5885714285714286	0.530909090909091	0.6280519480519481	0.4992207792207791	35.0
0.22031895496263845	0.35951812027080843	13.0	19.0	17.0	39.0	0.3064516129032258	0.27419354838709675	0.2735589841831117	0.22383939380718995	0.21387595216289126	0.27214333006376673	0.30957718751115093	0.4700318598168062	0.40939864595778586	0.391178813221824	0.4869573874950218	0.551373954599761	62.0
0.18522960953022305	0.5131172839506172	18.0	2.0	0.0	16.0	0.1111111111111111	0.0	0.21287720487011938	0.21002744273954546	0.25937779630377833	0.18131125909275644	0.2298496655605578	0.5856481481481481	0.4212962962962962	0.466820987654321	0.5046296296296295	0.6103395061728395	18.0
0.4171123898550397	0.5000000000000001	19.0	2.0	0.0	9.0	0.125	0.0	0.661857777396097	0.5277000685122467	0.5272262883821671	0.6407444366110884	0.4662709930830423	0.76875	0.678125	0.6156250000000001	0.746875	0.59375	16.0
0.3037532847264062	0.5416555698133305	21.0	24.0	18.0	49.0	0.23300970873786409	0.17475728155339806	0.2739560863803526	0.23500059831699405	0.25045487555954243	0.24429179517799499	0.22018173454381754	0.5298888700578651	0.5177832118732297	0.5175168873931676	0.5474420744255859	0.5427208677335783	103.0
0.20038228168038005	0.41824561403508764	22.0	0.0	0.0	23.0	0.0	0.0	0.2289240651032834	0.2163486239015346	0.208672577690513	0.22923843052697082	0.18282550135699857	0.472280701754386	0.424561403508772	0.39052631578947367	0.45929824561403504	0.36315789473684207	30.0
0.20874474974598434	0.42083679401993385	23.0	6.0	4.0	131.0	0.03488372093023256	0.023255813953488372	0.18775954701008432	0.20766681082588104	0.211700606326267	0.18966380032858393	0.17329815713014862	0.4185942691029899	0.4442898671096347	0.46317483388704334	0.4230689368770767	0.36157599667774065	172.0
0.10102466065523694	0.623857563107014	24.0	87.0	76.0	178.0	0.29896907216494845	0.2611683848797251	0.1542993016831711	0.09967671322005553	0.09389102742445829	0.1572702811700222	0.15500238830484225	0.7051514816627481	0.620454967481386	0.5823618343944768	0.7416530780860312	0.6832360894658619	291.0
0.27890295471050286	0.5271317829457364	25.0	1.0	0.0	16.0	0.041666666666666664	0.0	0.2665264598365721	0.2961276347501167	0.2735426270965261	0.2695974178558696	0.1731009341408003	0.5465116279069767	0.5169573643410852	0.5387596899224806	0.5755813953488371	0.40552325581395343	24.0
0.4470943303716761	0.666510538641686	26.0	1.0	0.0	19.0	0.02857142857142857	0.0	0.33156694094331	0.3714545550083487	0.3654384646720166	0.32148870021286735	0.2993497500942843	0.5077283372365342	0.5526932084309134	0.5597189695550352	0.47540983606557385	0.40655737704918044	35.0
0.1895503495778057	0.48944553898114274	27.0	5.0	5.0	55.0	0.06578947368421052	0.06578947368421052	0.15499531396512825	0.1657318726680886	0.1441089981648326	0.14599431839274513	0.13937219583630042	0.444800168871376	0.4686884323107224	0.42467632986208836	0.43216999718547644	0.4278074866310158	76.0
0.35945742535140623	0.5656108597285068	29.0	1.0	1.0	10.0	0.058823529411764705	0.058823529411764705	0.26963765696516	0.3286689158562277	0.38698499376494017	0.2855145169364543	0.47062823822781386	0.49321266968325794	0.5339366515837106	0.565610859728507	0.5294117647058824	0.7420814479638009	17.0
0.33702367940490385	0.7213108320251154	30.0	8.0	3.0	44.0	0.11428571428571428	0.04285714285714286	0.28560069557071927	0.27638495305098293	0.24611892351707781	0.3158474782041345	0.18069694648743514	0.6752354788069076	0.6977237048665605	0.6540423861852444	0.7021585557299834	0.5742150706436414	70.0
0.13223366545303744	0.5153952843273238	31.0	13.0	5.0	57.0	0.1368421052631579	0.05263157894736842	0.12505464555309784	0.12765164832067286	0.1380885930398281	0.1302147137244525	0.11928972946114622	0.5030294182057078	0.5009416745747866	0.5309292649098476	0.5134097379370781	0.5058909409445935	95.0
