baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged_x	percent_lagged2	swing_aupr	swing_aupr2	swing_aupr3	swing_aupr4	swing_aupr5	swing_auroc	swing_auroc2	swing_auroc3	swing_auroc4	swing_auroc5	total_edges_x	norm_swing_aupr	norm_swing_aupr2	norm_swing_aupr3	norm_swing_aupr4	norm_swing_aupr5	norm_swing_auroc	norm_swing_auroc2	norm_swing_auroc3	norm_swing_auroc4	norm_swing_auroc5	Lag	lag_mean	lag_median	percent_lagged_y	total_edges_y
0.4670125400339546	0.5981223918426644	0.0	5.0	2.0	64.0	0.05617977528089886	0.022471910112359553	0.38528271455655133	0.4070513660922552	0.37620341581849986	0.37790498113472304	0.2989757102029254	0.5328090948136439	0.5557873917631273	0.5175777211001581	0.5272149784454184	0.42466501582790256	89.0	-0.0817298254774032	-0.059961173941699426	-0.09080912421545478	-0.08910755889923164	-0.1680368298310292	-0.06531329702902036	-0.04233500007953702	-0.08054467074250617	-0.07090741339724584	-0.17345737601476177	"1        0
2        0
147      0
150      0
192     20
193      0
207      0
2075     0
2078     0
2088     0
2090     0
2091     0
2095     0
2677     0
2682     0
2684     0
2689     0
2692     0
2694     0
2716    20
2721    10
2722     0
2723    10
2727    10
2731     0
2737     0
Name: Lag, dtype: float64"	2.6923076923076925	2.6923076923076925	0.05154639175257732	97.0
0.4182440329320286	0.4645104895104896	2.0	3.0	3.0	14.0	0.14999999999999994	0.14999999999999994	0.6863248823004644	0.5779146813940438	0.524166484399067	0.6585431631020041	0.5611350936455827	0.6884615384615386	0.5566433566433567	0.5395979020979021	0.6841783216783217	0.6089160839160839	20.0	0.2680808493684357	0.15967064846201512	0.10592245146703848	0.24029913016997534	0.14289106071355404	0.22395104895104886	0.09213286713286711	0.07508741258741258	0.21966783216783214	0.14440559440559436	"5       30
119      0
120      0
216     90
1757     0
1758     0
1762    60
1763     0
1764     0
1765     0
1767    30
1768     0
1769     0
1771     0
1860     0
Name: Lag, dtype: float64"	14.0	14.0	0.10256410256410256	39.0
0.49382553780531474	0.6450805550381822	12.0	5.0	3.0	35.0	0.08474576271186439	0.050847457627118654	0.2925619854823765	0.3474170897789262	0.3704531105121604	0.30548254484858345	0.31140663715092987	0.3965531290743155	0.5190910784131124	0.5361741013224065	0.41800731048612394	0.43962446451853243	59.0	-0.20126355232293797	-0.14640844802638828	-0.12337242729315422	-0.18834299295673104	-0.18241890065438457	-0.24852742596386673	-0.1259894766250699	-0.10890645371577576	-0.22707324455205818	-0.20545609051964986	"104     10
1468     0
1470     0
1472    10
1473    20
1492     0
1493     0
1494     0
1495     0
1496     0
1500     0
1510     0
1511     0
1513     0
1514     0
1516     0
1518     0
1526    90
1527     0
1528     0
1536     0
1539     0
1542    10
1543     0
1544     0
1545    10
1571    60
1572    60
1573    60
1574    60
1575    60
1576    60
1577     0
1579     0
1580     0
1589     0
1590     0
1591    60
1593     0
1594     0
1595     0
1602     0
1604     0
1605     0
1606     0
1611    60
1612     0
1613     0
1614     0
1615     0
1616    10
1618     0
2197     0
2198     0
Name: Lag, dtype: float64"	11.851851851851851	11.851851851851851	0.08875739644970414	169.0
0.2133271102375912	0.4693993949313098	14.0	11.0	9.0	28.0	0.25	0.20454545454545445	0.25335911288964785	0.22254325437768477	0.2306540325365424	0.24524732965399518	0.21015338973043177	0.5233844170014383	0.5035522987650647	0.5073587759757973	0.5017048554282597	0.45969721767594096	44.0	0.04003200265205668	0.009216144140093547	0.017326922298951237	0.03192021941640398	-0.0031737205071594816	0.053985022070128556	0.03415290383375483	0.037959381044487456	0.03230546049694989	-0.009702177255368734	"166     30
1143     0
1144    10
1146     0
2129    60
2452    20
2455    30
2456     0
2459    20
2460    30
2461    30
2462    30
2463    30
2464    30
2808     0
2809     0
2810    10
2811     0
Name: Lag, dtype: float64"	18.333333333333332	18.333333333333332	0.23529411764705882	51.0
0.30083436177356104	0.41578249336870027	20.0	0.0	0.0	13.0	0.0	0.0	0.27216429975742823	0.3203369182195391	0.28049184678778033	0.2543721115144548	0.23247129433902364	0.34234084880636606	0.3973806366047746	0.3322281167108753	0.2868866047745358	0.21128978779840846	16.0	-0.028670062016132834	0.01950255644597804	-0.020342514985780664	-0.04646225025910625	-0.06836306743453736	-0.07344164456233421	-0.01840185676392578	-0.08355437665782496	-0.12889588859416445	-0.20449270557029178	"1436    0
1437    0
2204    0
Name: Lag, dtype: float64"	0.0	0.0	0.0	22.0
0.49325738023152527	0.6879937111741697	23.0	1.0	0.0	15.0	0.029411764705882356	0.0	0.5032678619398806	0.4283075631325492	0.4273483228396958	0.44793309940482334	0.34624366083132796	0.6553991870542218	0.6038039726972927	0.6021934197407778	0.6178579645678349	0.48021320653424354	34.0	0.010010481708355263	-0.06494981709897608	-0.0659090573918294	-0.045324280826701986	-0.14701371940019728	-0.032594524119947975	-0.0841897384768769	-0.08580029143339203	-0.07013574660633488	-0.20778050463992623	"2613     0
2619     0
2620     0
2621     0
2622    10
2623     0
2624     0
2626     0
2627     0
2628     0
2629     0
2630     0
2631     0
2632     0
2633     0
2634     0
2649     0
2650     0
2651     0
2652     0
2653     0
Name: Lag, dtype: float64"	0.47619047619047616	0.47619047619047616	0.024390243902439025	41.0
0.3085162771404534	0.5707669716480289	29.0	16.0	10.0	28.0	0.26666666666666666	0.16666666666666663	0.28959451876531	0.24659744574149295	0.25670724256660116	0.30075747828810145	0.3472738558738676	0.60858466056704	0.5508245792386763	0.5434259573026092	0.644606348130578	0.7127583869874626	60.0	-0.018921758375143313	-0.061918831398960386	-0.05180903457385218	-0.007758798852351895	0.038757578733414316	0.03781768891901084	-0.019942392409352715	-0.02734101434541971	0.07383937648254897	0.14199141533943355	"123      0
124      0
125      0
126      0
1772     0
1773     0
1774    60
1775     0
1776     0
1777     0
1778     0
1779     0
1780     0
1781     0
1783    30
1787    60
1788    60
1789    60
1790    60
1792     0
1793     0
1794    60
1795    30
1796    60
1797    60
1798    30
1800    60
1802     0
1803     0
1804    60
2422     0
2656     0
2664     0
2667    20
2761    10
2762     0
2764    10
2765    10
2767    10
2769    10
2770    10
Name: Lag, dtype: float64"	18.78048780487805	18.78048780487805	0.26666666666666666	75.0
0.2675908554234538	0.5248331864534812	34.0	2.0	1.0	17.0	0.07692307692307689	0.03846153846153844	0.27692397912059286	0.28600731880838776	0.27336727967071195	0.27992559707322173	0.17377360384568635	0.5545763565403499	0.5120546393050484	0.5032733224222584	0.5707698602543118	0.4094643081958958	26.0	0.009333123697139109	0.01841646338493395	0.005776424247258185	0.012334741649767889	-0.0938172515777674	0.02974317008686879	-0.01277854714843264	-0.021559864031222533	0.045936673800830836	-0.11536887825758527	"93       0
134      0
206      0
1419     0
1420     0
1423     0
1431     0
1433    10
1876    20
Name: Lag, dtype: float64"	3.3333333333333335	3.3333333333333335	0.07407407407407407	27.0
0.3374382659706096	0.362539108857482	41.0	4.0	2.0	36.0	0.08695652173913039	0.043478260869565195	0.3767313251826917	0.3627573001783706	0.3759783895964036	0.35878565798824474	0.4579905004570497	0.46902308771172707	0.3954175207681519	0.43989373179415253	0.42892976588628756	0.5895323120077678	46.0	0.039293059212081996	0.02531903420776099	0.03854012362579396	0.021347392017635084	0.12055223448644012	0.10648397885424529	0.03287841191066997	0.07735462293667061	0.06639065702880563	0.22699320315028584	"1826     0
2182    60
2185     0
2189    10
2484     0
2485     0
2489     0
2490     0
2491     0
2500    10
2509     0
2512     0
2515    30
2517     0
Name: Lag, dtype: float64"	7.857142857142857	7.857142857142857	0.06779661016949153	59.0
0.5545574279770954	0.7108150470219436	46.0	3.0	1.0	15.0	0.13636363636363627	0.04545454545454544	0.6673464430310495	0.6232101373969362	0.5722122846331325	0.6108778963396977	0.5735575579739479	0.7518085362912947	0.6795273691825415	0.6387147335423197	0.6955027730889799	0.6586086327465637	22.0	0.11278901505395411	0.06865270941984086	0.017654856656036937	0.05632046836260222	0.019000129996852546	0.040993489269351376	-0.03128767783940192	-0.07210031347962377	-0.01531227393296358	-0.05220641427537974	"408     10
409      0
410      0
413     20
1113     0
1119     0
2054    10
Name: Lag, dtype: float64"	5.714285714285714	5.714285714285714	0.125	24.0
