baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_auroc	swing_auroc2	total_edges
0.4086833496677953	0.48953911461491806	0.0	5.0	2.0	50.0	0.07352941176470588	0.029411764705882353	0.3633399129602971	0.38702812532823727	0.4231352334748333	0.4680109157064888	68.0
0.3118990289854314	0.47676970916407513	2.0	2.0	2.0	66.0	0.025974025974025976	0.025974025974025976	0.31611893668413976	0.44240675183406153	0.46689226266691053	0.6015182001097493	77.0
0.3291287935586931	0.4347826086956521	3.0	15.0	15.0	28.0	0.32608695652173914	0.32608695652173914	0.4415968963952651	0.36060167115303615	0.5649236192714454	0.46650998824911866	46.0
0.6374385048914535	0.7687155240346724	8.0	9.0	2.0	52.0	0.09574468085106383	0.02127659574468085	0.6717341142799058	0.5267665601678043	0.7804866036249007	0.7152285263987401	94.0
0.2216878501707209	0.5144027484143767	11.0	15.0	8.0	24.0	0.3409090909090909	0.18181818181818182	0.27254925811208197	0.23416229897263074	0.5946088794926009	0.5331659619450317	44.0
0.24452904152072857	0.5512417927490724	15.0	0.0	0.0	24.0	0.0	0.0	0.2773327705965966	0.26854493089410664	0.5840707964601771	0.5309734513274337	31.0
0.26240605159696184	0.5130822311673375	21.0	2.0	1.0	26.0	0.0425531914893617	0.02127659574468085	0.2260695742686782	0.2490416325355013	0.48217366302472675	0.5579355951696378	47.0
0.5927170426223312	0.6	22.0	3.0	1.0	13.0	0.15	0.05	0.668677853882259	0.5879262242638258	0.722	0.64	20.0
0.4287210711169973	0.7071216854922696	27.0	7.0	2.0	29.0	0.12280701754385964	0.03508771929824561	0.4967942306978843	0.35600965234704496	0.7174557398061364	0.6858928142273492	57.0
0.13343294403003655	0.45574912891986125	28.0	13.0	5.0	47.0	0.15853658536585366	0.06097560975609756	0.15072841453615698	0.1481959280886753	0.49370333499253327	0.49099054255848723	82.0
0.4314572686828777	0.623456790123457	30.0	1.0	1.0	11.0	0.05555555555555555	0.05555555555555555	0.5908675609436839	0.45231770302256474	0.7016460905349793	0.6460905349794239	18.0
0.39715305531770995	0.484375	34.0	2.0	0.0	9.0	0.125	0.0	0.45209727522755294	0.4275492502234313	0.5218750000000001	0.496875	16.0
0.5390151361520097	0.5872727272727275	37.0	2.0	1.0	24.0	0.045454545454545456	0.022727272727272728	0.4509012444356072	0.4187230884708784	0.6161363636363631	0.6281818181818181	44.0
0.34839645328633057	0.6402738873327113	45.0	5.0	1.0	35.0	0.07936507936507936	0.015873015873015872	0.31649319673687676	0.2452872184960632	0.6117024587612823	0.5704948646125124	63.0
0.4610696575872738	0.5990712074303407	48.0	0.0	0.0	54.0	0.0	0.0	0.4000509179499231	0.41268252361573204	0.5332817337461297	0.555050309597523	76.0
0.5658940696205148	0.44884910485933505	49.0	7.0	7.0	25.0	0.20588235294117646	0.20588235294117646	0.6278753765146633	0.5943843211279548	0.5767263427109974	0.49872122762148335	34.0
0.329386576565879	0.5321316614420064	57.0	1.0	0.0	15.0	0.045454545454545456	0.0	0.4452997916746512	0.39500331161936203	0.663009404388715	0.5564263322884015	22.0
0.6535066670704679	0.6920428968621737	58.0	3.0	2.0	63.0	0.03614457831325301	0.024096385542168676	0.7261019347798632	0.5714509454705397	0.7713491327949153	0.6145902290480598	83.0
0.3523546302824716	0.4713235294117648	59.0	8.0	7.0	21.0	0.2	0.175	0.35341124286643544	0.3167563880245841	0.45367647058823535	0.3661764705882353	40.0
0.4364213404300781	0.38699690402476783	62.0	4.0	0.0	13.0	0.21052631578947367	0.0	0.5104370903036335	0.42114958839907146	0.4613003095975232	0.34365325077399383	19.0
