baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_auroc	swing_auroc2	total_edges
0.4159209161046226	0.510460885385082	0.0	5.0	2.0	50.0	0.07352941176470588	0.029411764705882353	0.38233138783596604	0.395256936180678	0.44784718010915703	0.4821103699211645	68.0
0.3145942121297857	0.48454362538869594	2.0	2.0	2.0	66.0	0.025974025974025976	0.025974025974025976	0.3104473403061178	0.42358645454467153	0.45445399670751785	0.605176513627218	77.0
0.36206671991195477	0.47062279670975327	3.0	15.0	15.0	28.0	0.32608695652173914	0.32608695652173914	0.438632600167853	0.3491138332941743	0.582843713278496	0.4465334900117509	46.0
0.6148021986977074	0.7726063829787224	8.0	9.0	2.0	52.0	0.09574468085106383	0.02127659574468085	0.5949815847352775	0.5289893897504647	0.7700945626477533	0.7007486209613869	94.0
0.2085070324400855	0.514006342494715	11.0	15.0	8.0	24.0	0.3409090909090909	0.18181818181818182	0.25088146022537344	0.24315438795199082	0.5881342494714586	0.5352801268498945	44.0
0.2702343141705925	0.5486725663716813	15.0	0.0	0.0	24.0	0.0	0.0	0.251982294559942	0.23530053130071168	0.540964887239509	0.49842991721381674	31.0
0.27587827479082666	0.5290396779758479	21.0	2.0	1.0	26.0	0.0425531914893617	0.02127659574468085	0.2375718647119099	0.2534132269957558	0.5186889016676249	0.5664174813110987	47.0
0.5479148471818214	0.598	22.0	3.0	1.0	13.0	0.15	0.05	0.6766544951302452	0.6210562557712926	0.748	0.6599999999999999	20.0
0.4197677777677053	0.6917407674437235	27.0	7.0	2.0	29.0	0.12280701754385964	0.03508771929824561	0.4783062298545644	0.38767860119438935	0.7061603781142354	0.6888568453096211	57.0
0.15379729625620017	0.4675958188153316	28.0	13.0	5.0	47.0	0.15853658536585366	0.06097560975609756	0.14873436855299196	0.1613769567282552	0.5104778496764559	0.4944001991040319	82.0
0.4795451913923672	0.6481481481481483	30.0	1.0	1.0	11.0	0.05555555555555555	0.05555555555555555	0.5242403468993976	0.43521691188485256	0.6934156378600824	0.5843621399176955	18.0
0.4837975458413958	0.53125	34.0	2.0	0.0	9.0	0.125	0.0	0.4171245825812441	0.40266992516259986	0.515625	0.459375	16.0
0.41454169913527456	0.5784090909090908	37.0	2.0	1.0	24.0	0.045454545454545456	0.022727272727272728	0.44569863472645926	0.4132071083121332	0.6070454545454544	0.618181818181818	44.0
0.3539051458449456	0.6324929971988797	45.0	5.0	1.0	35.0	0.07936507936507936	0.015873015873015872	0.33849329780344267	0.2454187844243368	0.6146903205726733	0.5606598194833491	63.0
0.4475651606757824	0.5801083591331267	48.0	0.0	0.0	54.0	0.0	0.0	0.37129225052468656	0.4227049739574857	0.5192530959752324	0.5748839009287926	76.0
0.5301008605992976	0.43350383631713546	49.0	7.0	7.0	25.0	0.20588235294117646	0.20588235294117646	0.6078983334948813	0.5968656417043182	0.5664961636828645	0.5242966751918159	34.0
0.36941437431733926	0.6034482758620692	57.0	1.0	0.0	15.0	0.045454545454545456	0.0	0.4491089126212683	0.37043414646692785	0.6645768025078371	0.5611285266457683	22.0
0.6573762349290218	0.6859526016152521	58.0	3.0	2.0	63.0	0.03614457831325301	0.024096385542168676	0.7418695774682893	0.5985275913978015	0.7872368595260159	0.6535151595392559	83.0
0.3520735132789813	0.4599264705882354	59.0	8.0	7.0	21.0	0.2	0.175	0.3810152396159563	0.3362404544335036	0.4794117647058824	0.36286764705882346	40.0
0.49921253386520076	0.45201238390092885	62.0	4.0	0.0	13.0	0.21052631578947367	0.0	0.4543402329807211	0.4088817830790709	0.4024767801857585	0.3219814241486068	19.0
