baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_auroc	swing_auroc2	total_edges
0.3963034268340873	0.48377804730139484	0.0	5.0	2.0	50.0	0.07352941176470588	0.029411764705882353	0.3790178420210281	0.4051074860124712	0.4451182534869619	0.48241358399029716	68.0
0.3296465586089975	0.5156392902871778	2.0	2.0	2.0	66.0	0.025974025974025976	0.025974025974025976	0.33190863963726885	0.4465958565505715	0.49844521675507564	0.6239253704042431	77.0
0.3309499602942738	0.43213866039953	3.0	15.0	15.0	28.0	0.32608695652173914	0.32608695652173914	0.43931083937912485	0.3591187203794651	0.5449471210340777	0.46180963572267913	46.0
0.6602412414836271	0.7879235618597313	8.0	9.0	2.0	52.0	0.09574468085106383	0.02127659574468085	0.64347606822429	0.5371329645321616	0.774773443656422	0.7172478329393215	94.0
0.21072929567971946	0.507399577167019	11.0	15.0	8.0	24.0	0.3409090909090909	0.18181818181818182	0.25362950476204005	0.21940609644591383	0.5926268498942918	0.5218023255813955	44.0
0.2690103165796214	0.5786468741079072	15.0	0.0	0.0	24.0	0.0	0.0	0.307112291021513	0.2619740161493002	0.5523836711390236	0.5178418498429919	31.0
0.28151349972965767	0.5208453133985054	21.0	2.0	1.0	26.0	0.0425531914893617	0.02127659574468085	0.2299262025399612	0.2654939606826702	0.4856239217941347	0.5671362852213917	47.0
0.5997586905046117	0.604	22.0	3.0	1.0	13.0	0.15	0.05	0.6148250498334137	0.5918777446664444	0.704	0.606	20.0
0.45720029651707716	0.7148121445165425	27.0	7.0	2.0	29.0	0.12280701754385964	0.03508771929824561	0.47069976860589935	0.40030900968327093	0.7051189617880317	0.7085636465593208	57.0
0.13057483121139604	0.45975609756097585	28.0	13.0	5.0	47.0	0.15853658536585366	0.06097560975609756	0.150158515644467	0.15064276262864978	0.5078646092583369	0.47359382777501213	82.0
0.4933342096263217	0.6440329218106996	30.0	1.0	1.0	11.0	0.05555555555555555	0.05555555555555555	0.5674937219328566	0.4470851252469872	0.7325102880658434	0.6419753086419754	18.0
0.4936420544240838	0.55	34.0	2.0	0.0	9.0	0.125	0.0	0.47019874008778667	0.40399170377516413	0.578125	0.45312499999999994	16.0
0.4711178871851404	0.5781818181818185	37.0	2.0	1.0	24.0	0.045454545454545456	0.022727272727272728	0.45434807715998493	0.45252533854605514	0.6384090909090908	0.6604545454545453	44.0
0.3871371852093676	0.6390289449112991	45.0	5.0	1.0	35.0	0.07936507936507936	0.015873015873015872	0.32940634210795117	0.23883792150486524	0.622720199190787	0.5658885776532839	63.0
0.4554723427943346	0.6085526315789476	48.0	0.0	0.0	54.0	0.0	0.0	0.36618423403803035	0.43034012453697573	0.5312500000000003	0.5635642414860678	76.0
0.4869252075125848	0.34654731457800514	49.0	7.0	7.0	25.0	0.20588235294117646	0.20588235294117646	0.5888128115692138	0.602030762527373	0.5038363171355498	0.48976982097186705	34.0
0.3612650006826058	0.5744514106583074	57.0	1.0	0.0	15.0	0.045454545454545456	0.0	0.42851608839621563	0.36156589957956664	0.6261755485893419	0.5313479623824452	22.0
0.658007178281173	0.7112405666622531	58.0	3.0	2.0	63.0	0.03614457831325301	0.024096385542168676	0.7622345442120748	0.5707613345765541	0.7808817688335756	0.6385542168674698	83.0
0.338998916792713	0.4503676470588237	59.0	8.0	7.0	21.0	0.2	0.175	0.3584043803987045	0.3171976266921286	0.4602941176470589	0.3375	40.0
0.4348488426039544	0.368421052631579	62.0	4.0	0.0	13.0	0.21052631578947367	0.0	0.5138763424857702	0.42870240454109204	0.48297213622291024	0.3622291021671827	19.0
