baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_auroc	swing_auroc2	total_edges
0.4168411631626324	0.5056094602789571	0.0	5.0	2.0	50.0	0.07352941176470588	0.029411764705882353	0.3839073370571062	0.40528034191692547	0.4630078835657975	0.48832625833838694	68.0
0.3180293619974517	0.48289738430583495	2.0	2.0	2.0	66.0	0.025974025974025976	0.025974025974025976	0.3327443865565314	0.4224186021719149	0.4877446497164805	0.6048106822754709	77.0
0.34941634688499723	0.4477085781433606	3.0	15.0	15.0	28.0	0.32608695652173914	0.32608695652173914	0.4707998185603945	0.3732249524450217	0.5743243243243241	0.4762044653349001	46.0
0.6426977717110411	0.7753152088258471	8.0	9.0	2.0	52.0	0.09574468085106383	0.02127659574468085	0.6255554995513716	0.5184610044892164	0.7730003940110318	0.7128644602048849	94.0
0.21733416513958068	0.5288054968287531	11.0	15.0	8.0	24.0	0.3409090909090909	0.18181818181818182	0.28410477071514667	0.2618189755330109	0.5906448202959833	0.5524577167019022	44.0
0.23960018849983364	0.5538110191264632	15.0	0.0	0.0	24.0	0.0	0.0	0.27112259304018543	0.2548900039215163	0.5324007993148732	0.5206965458178705	31.0
0.25901097103739384	0.49309948246118457	21.0	2.0	1.0	26.0	0.0425531914893617	0.02127659574468085	0.23274181545496747	0.24634268411232071	0.47814836112708486	0.5403967797584817	47.0
0.4854088001042858	0.5640000000000001	22.0	3.0	1.0	13.0	0.15	0.05	0.5577623869424386	0.5842304287707837	0.668	0.594	20.0
0.4172914093389271	0.7109669150044059	27.0	7.0	2.0	29.0	0.12280701754385964	0.03508771929824561	0.46716339102664106	0.4026243506306842	0.6979892654009453	0.704237763358167	57.0
0.13830190862193828	0.4678198108511696	28.0	13.0	5.0	47.0	0.15853658536585366	0.06097560975609756	0.1505563441478971	0.16078575479910864	0.5130910900945742	0.4876555500248881	82.0
0.4219888272188742	0.5884773662551442	30.0	1.0	1.0	11.0	0.05555555555555555	0.05555555555555555	0.596495854670584	0.4429932714438179	0.7222222222222223	0.6522633744855968	18.0
0.4702045044738923	0.534375	34.0	2.0	0.0	9.0	0.125	0.0	0.43321075159652067	0.4429108743367942	0.55	0.5	16.0
0.4563943693303034	0.5843181818181822	37.0	2.0	1.0	24.0	0.045454545454545456	0.022727272727272728	0.40107028766671426	0.4063555057753682	0.5943181818181813	0.6145454545454545	44.0
0.3474861814788586	0.6459383753501402	45.0	5.0	1.0	35.0	0.07936507936507936	0.015873015873015872	0.3129184814392601	0.25261461033222304	0.6232804232804239	0.5767195767195769	63.0
0.4447410017012365	0.614357585139319	48.0	0.0	0.0	54.0	0.0	0.0	0.4314817738422903	0.41387532829501955	0.534152476780186	0.5707236842105268	76.0
0.5443995434739376	0.4450127877237852	49.0	7.0	7.0	25.0	0.20588235294117646	0.20588235294117646	0.6317580834207117	0.6078537234726411	0.5601023017902813	0.540920716112532	34.0
0.29280210331885076	0.5493730407523513	57.0	1.0	0.0	15.0	0.045454545454545456	0.0	0.38653342910825966	0.37648786282002505	0.6159874608150471	0.505485893416928	22.0
0.6686359528671354	0.686614590229048	58.0	3.0	2.0	63.0	0.03614457831325301	0.024096385542168676	0.7039743658788582	0.5721259415926501	0.7679067920031777	0.6274328081556996	83.0
0.3586707638943393	0.47610294117647056	59.0	8.0	7.0	21.0	0.2	0.175	0.3577609566749739	0.3353227645759186	0.45514705882352957	0.36397058823529416	40.0
0.46697624647263447	0.43343653250774	62.0	4.0	0.0	13.0	0.21052631578947367	0.0	0.4708310437645883	0.41049603546985364	0.45201238390092885	0.32198142414860687	19.0
