baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_auroc	swing_auroc2	total_edges
0.441622949056504	0.5153123104912067	0.0	5.0	2.0	50.0	0.07352941176470588	0.029411764705882353	0.3835500472593938	0.3969241169528422	0.45254699818071564	0.49332929047907825	68.0
0.325683999837556	0.4945125297237969	2.0	2.0	2.0	66.0	0.025974025974025976	0.025974025974025976	0.3216074685342185	0.45924160313334483	0.480702396195354	0.6059996341686484	77.0
0.3311841599236399	0.4277320799059929	3.0	15.0	15.0	28.0	0.32608695652173914	0.32608695652173914	0.42351508178637404	0.368304089049559	0.5543478260869567	0.4703290246768507	46.0
0.6575557215059178	0.7811761229314413	8.0	9.0	2.0	52.0	0.09574468085106383	0.02127659574468085	0.6042932509475327	0.5348654582455681	0.776940504334121	0.7246355397951139	94.0
0.2226466546663838	0.5278805496828757	11.0	15.0	8.0	24.0	0.3409090909090909	0.18181818181818182	0.251372432042628	0.26642301525614265	0.5913054968287527	0.5544397463002113	44.0
0.30413192183075305	0.5780759349129316	15.0	0.0	0.0	24.0	0.0	0.0	0.33345133168306934	0.2502486610171624	0.5660862118184411	0.5032829003711106	31.0
0.2433736690081761	0.4982748706152963	21.0	2.0	1.0	26.0	0.0425531914893617	0.02127659574468085	0.22319950921946216	0.24432962935050637	0.47369177688326614	0.5418343875790687	47.0
0.5753876580855306	0.596	22.0	3.0	1.0	13.0	0.15	0.05	0.6311428330497252	0.6085947879245976	0.7	0.638	20.0
0.4567140245354099	0.7200192261475605	27.0	7.0	2.0	29.0	0.12280701754385964	0.03508771929824561	0.455865727968296	0.39992892295931176	0.7087238644556597	0.7141712729311863	57.0
0.13624529638624377	0.46251866600298663	28.0	13.0	5.0	47.0	0.15853658536585366	0.06097560975609756	0.15461933520230833	0.15096958523433845	0.5143603782976608	0.5005226480836233	82.0
0.4191660105602544	0.5864197530864197	30.0	1.0	1.0	11.0	0.05555555555555555	0.05555555555555555	0.545282104099961	0.42260473937206017	0.6913580246913579	0.5864197530864198	18.0
0.4449834594602553	0.553125	34.0	2.0	0.0	9.0	0.125	0.0	0.5102561743066453	0.3732498248897469	0.596875	0.39999999999999997	16.0
0.4500246987660425	0.6000000000000002	37.0	2.0	1.0	24.0	0.045454545454545456	0.022727272727272728	0.46087286378114156	0.4692105419244882	0.6252272727272726	0.6522727272727277	44.0
0.3894847922180431	0.6634298163709935	45.0	5.0	1.0	35.0	0.07936507936507936	0.015873015873015872	0.3092041059071687	0.26028915884028203	0.631310301898537	0.5681917211328976	63.0
0.49315071500488555	0.6310952012383899	48.0	0.0	0.0	54.0	0.0	0.0	0.3919433082008639	0.40249704610225645	0.5399574303405575	0.5694659442724459	76.0
0.5031205229108728	0.3861892583120205	49.0	7.0	7.0	25.0	0.20588235294117646	0.20588235294117646	0.5757734645806284	0.5618977244544319	0.5127877237851661	0.5140664961636828	34.0
0.3728120229206004	0.5830721003134798	57.0	1.0	0.0	15.0	0.045454545454545456	0.0	0.5272712913121229	0.38768187224879497	0.6661442006269594	0.566614420062696	22.0
0.6694448159074716	0.677346749635906	58.0	3.0	2.0	63.0	0.03614457831325301	0.024096385542168676	0.731262588774939	0.5882282473137894	0.7649940421024756	0.6361710578578047	83.0
0.39070377953125446	0.4731617647058823	59.0	8.0	7.0	21.0	0.2	0.175	0.337188162742524	0.30213187583471973	0.42610294117647063	0.33125000000000004	40.0
0.47680068074172105	0.42724458204334365	62.0	4.0	0.0	13.0	0.21052631578947367	0.0	0.4599027740474661	0.40547566698719745	0.42414860681114547	0.30959752321981426	19.0
