baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_auroc	swing_auroc2	total_edges
0.41665169860739426	0.5163735597331718	0.0	5.0	2.0	50.0	0.07352941176470588	0.029411764705882353	0.39550074164535226	0.3993862778287427	0.46861734384475445	0.48059429957550037	68.0
0.32618843028863415	0.5009145783793667	2.0	2.0	2.0	66.0	0.025974025974025976	0.025974025974025976	0.31610475135664257	0.4263404649502781	0.4690872507773915	0.5873422352295585	77.0
0.3332220056028031	0.4344888366627496	3.0	15.0	15.0	28.0	0.32608695652173914	0.32608695652173914	0.4340981826347789	0.3490844648060726	0.5396592244418331	0.4594594594594594	46.0
0.6706304897646312	0.7741824271079599	8.0	9.0	2.0	52.0	0.09574468085106383	0.02127659574468085	0.6597747396182526	0.5194763450933696	0.7806836091410555	0.7043932230102439	94.0
0.21860386452780828	0.515063424947146	11.0	15.0	8.0	24.0	0.3409090909090909	0.18181818181818182	0.26149004141420085	0.22697928271851237	0.602140591966174	0.5198202959830872	44.0
0.23581501253261716	0.5509563231515846	15.0	0.0	0.0	24.0	0.0	0.0	0.25904392497800804	0.23781368694713084	0.5178418498429919	0.5049957179560378	31.0
0.24252364607084964	0.4815986198964922	21.0	2.0	1.0	26.0	0.0425531914893617	0.02127659574468085	0.21915369613079777	0.23516684350427194	0.4539965497412305	0.5156699252443933	47.0
0.5720827004978966	0.588	22.0	3.0	1.0	13.0	0.15	0.05	0.628429383453871	0.615995159556081	0.728	0.628	20.0
0.4301715052705504	0.703596891772811	27.0	7.0	2.0	29.0	0.12280701754385964	0.03508771929824561	0.4810845088824844	0.42067648421249515	0.7115276776415926	0.7067211407514219	57.0
0.14635403283755563	0.4638626182180184	28.0	13.0	5.0	47.0	0.15853658536585366	0.06097560975609756	0.15158427079863465	0.1675109662836724	0.5123444499751122	0.49950223992035736	82.0
0.47013412138442073	0.639917695473251	30.0	1.0	1.0	11.0	0.05555555555555555	0.05555555555555555	0.584045609031316	0.4286369176850489	0.6913580246913579	0.6008230452674898	18.0
0.5434888534762664	0.521875	34.0	2.0	0.0	9.0	0.125	0.0	0.5221279850144654	0.42628827477278214	0.5968749999999999	0.46562500000000007	16.0
0.4486505246007415	0.5711363636363639	37.0	2.0	1.0	24.0	0.045454545454545456	0.022727272727272728	0.4101147042589254	0.4188199555763671	0.6084090909090903	0.6177272727272725	44.0
0.3754386069872239	0.6356053532524122	45.0	5.0	1.0	35.0	0.07936507936507936	0.015873015873015872	0.33214558266339916	0.24128287959855368	0.6135698723934019	0.5547463429816374	63.0
0.49345385867029967	0.6229682662538698	48.0	0.0	0.0	54.0	0.0	0.0	0.3888255611698572	0.4507811328369545	0.534732972136223	0.5892995356037153	76.0
0.5368451756838974	0.4360613810741688	49.0	7.0	7.0	25.0	0.20588235294117646	0.20588235294117646	0.6369416567419807	0.6047577602255322	0.5575447570332481	0.5242966751918158	34.0
0.3229170370741956	0.5705329153605018	57.0	1.0	0.0	15.0	0.045454545454545456	0.0	0.4886531067427298	0.36901055298508817	0.651253918495298	0.5572100313479623	22.0
0.6212377480819953	0.6773467496359061	58.0	3.0	2.0	63.0	0.03614457831325301	0.024096385542168676	0.7679246283493376	0.5921341225748918	0.789620018535681	0.6385542168674702	83.0
0.38567348271437474	0.4856617647058824	59.0	8.0	7.0	21.0	0.2	0.175	0.3439777896629357	0.33600168667352315	0.4397058823529413	0.3448529411764706	40.0
0.48746991343436546	0.46749226006191946	62.0	4.0	0.0	13.0	0.21052631578947367	0.0	0.42832392523120094	0.40913927541075185	0.3622291021671827	0.3281733746130031	19.0
