baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_auroc	swing_auroc2	total_edges
0.4292781187934136	0.5125833838690116	0.0	5.0	2.0	50.0	0.07352941176470588	0.029411764705882353	0.393860683351308	0.4003743915862279	0.4636143117040631	0.4871134020618557	68.0
0.31398176724978827	0.47887323943661975	2.0	2.0	2.0	66.0	0.025974025974025976	0.025974025974025976	0.3166623615250571	0.4193161828070035	0.46707517834278406	0.5815803914395461	77.0
0.31329515747694864	0.4042303172737954	3.0	15.0	15.0	28.0	0.32608695652173914	0.32608695652173914	0.4136230486783992	0.350961763900561	0.5417156286721503	0.4509400705052879	46.0
0.6596194646180334	0.7782210401891239	8.0	9.0	2.0	52.0	0.09574468085106383	0.02127659574468085	0.6368098340082875	0.5305772629356482	0.7714736012608332	0.7204491725768316	94.0
0.2255185629098159	0.49075052854122614	11.0	15.0	8.0	24.0	0.3409090909090909	0.18181818181818182	0.2414710432161356	0.23771403332560792	0.5726744186046514	0.5030391120507398	44.0
0.2266217126250569	0.5252640593776762	15.0	0.0	0.0	24.0	0.0	0.0	0.2658299398841741	0.2464610742619728	0.5346845560947757	0.4998572652012561	31.0
0.2621103473418877	0.516963772282921	21.0	2.0	1.0	26.0	0.0425531914893617	0.02127659574468085	0.2526624277120516	0.24999355556413544	0.4955434157561818	0.5319148936170216	47.0
0.5823557956728017	0.604	22.0	3.0	1.0	13.0	0.15	0.05	0.6116599552184623	0.5797655025655186	0.6779999999999999	0.66	20.0
0.4502012887780476	0.7148121445165425	27.0	7.0	2.0	29.0	0.12280701754385964	0.03508771929824561	0.45436323743206425	0.4132872905405091	0.7080829928703036	0.7182568292878315	57.0
0.13465588263635883	0.44711299153807843	28.0	13.0	5.0	47.0	0.15853658536585366	0.06097560975609756	0.14593815612786182	0.1498819595848475	0.5088103534096564	0.49425087108013915	82.0
0.46435128333377584	0.6193415637860081	30.0	1.0	1.0	11.0	0.05555555555555555	0.05555555555555555	0.5539829833162173	0.4742096894493188	0.7098765432098765	0.6748971193415638	18.0
0.4500526483539789	0.51875	34.0	2.0	0.0	9.0	0.125	0.0	0.41702206652362783	0.4089591714586245	0.5218750000000001	0.43749999999999994	16.0
0.47879920424615174	0.5950000000000003	37.0	2.0	1.0	24.0	0.045454545454545456	0.022727272727272728	0.3875431727830067	0.4067135299091561	0.5884090909090908	0.6225	44.0
0.3352103437764702	0.6557111733582335	45.0	5.0	1.0	35.0	0.07936507936507936	0.015873015873015872	0.2914310482978718	0.25066294791177657	0.6247121070650483	0.5648926237161528	63.0
0.4661709701989395	0.5979102167182662	48.0	0.0	0.0	54.0	0.0	0.0	0.3852036685543141	0.4349625458768691	0.5318304953560373	0.5808823529411765	76.0
0.5447494888872757	0.4501278772378517	49.0	7.0	7.0	25.0	0.20588235294117646	0.20588235294117646	0.606485454436093	0.5867137678480727	0.5434782608695652	0.5063938618925831	34.0
0.32536755164777037	0.5525078369905959	57.0	1.0	0.0	15.0	0.045454545454545456	0.0	0.5169793452171912	0.36696145620804843	0.6724137931034486	0.5572100313479625	22.0
0.6721416987575539	0.6956176353766713	58.0	3.0	2.0	63.0	0.03614457831325301	0.024096385542168676	0.7063340697391464	0.567194708006925	0.7677743942804178	0.6283595922150136	83.0
0.36587133578474884	0.4933823529411765	59.0	8.0	7.0	21.0	0.2	0.175	0.3750731159500983	0.3271473374364556	0.4588235294117648	0.36727941176470597	40.0
0.4299175120069487	0.3622291021671827	62.0	4.0	0.0	13.0	0.21052631578947367	0.0	0.4255813632193312	0.3952780749387496	0.37151702786377716	0.31578947368421056	19.0
