baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_auroc	swing_auroc2	total_edges
0.40165202061004207	0.4987871437234688	0.0	5.0	2.0	50.0	0.07352941176470588	0.029411764705882353	0.37171001917932334	0.3905814726912868	0.43996361431170417	0.48468768950879326	68.0
0.3234450743680005	0.4985366745930125	2.0	2.0	2.0	66.0	0.025974025974025976	0.025974025974025976	0.3140561728005431	0.43205548607529354	0.47420888970184727	0.599414669837205	77.0
0.33302206228268627	0.44153936545240907	3.0	15.0	15.0	28.0	0.32608695652173914	0.32608695652173914	0.4089873011341254	0.34384223860178065	0.5367215041128086	0.4430082256169213	46.0
0.6384351974281174	0.7735914105594938	8.0	9.0	2.0	52.0	0.09574468085106383	0.02127659574468085	0.6032878237558653	0.5116859969490503	0.7701438140267923	0.7134554767533486	94.0
0.1956125241099293	0.48890063424947156	11.0	15.0	8.0	24.0	0.3409090909090909	0.18181818181818182	0.25252361833269577	0.22623957223104765	0.5788847780126853	0.5059460887949254	44.0
0.25213483152586447	0.5683699685983444	15.0	0.0	0.0	24.0	0.0	0.0	0.29882202498215865	0.22087081244507048	0.5423922352269483	0.47073936625749363	31.0
0.2715220577389385	0.515957446808511	21.0	2.0	1.0	26.0	0.0425531914893617	0.02127659574468085	0.2370320149348197	0.25305285934052313	0.4849051178838415	0.5691489361702127	47.0
0.625171141911846	0.65	22.0	3.0	1.0	13.0	0.15	0.05	0.5787179642875867	0.5944355149599851	0.672	0.6499999999999999	20.0
0.4560894526618589	0.7079227749739647	27.0	7.0	2.0	29.0	0.12280701754385964	0.03508771929824561	0.4547815178655265	0.4024693806748539	0.7050388528398623	0.7009532964832171	57.0
0.13186007160847868	0.45584868093578884	28.0	13.0	5.0	47.0	0.15853658536585366	0.06097560975609756	0.14771263635720344	0.15392342811862983	0.49464907914385337	0.48795420607267276	82.0
0.4397509742517023	0.6049382716049383	30.0	1.0	1.0	11.0	0.05555555555555555	0.05555555555555555	0.5219678754545146	0.434500693022047	0.6851851851851851	0.5781893004115226	18.0
0.4529516262547408	0.509375	34.0	2.0	0.0	9.0	0.125	0.0	0.44760169427651697	0.4177856925888013	0.5468750000000001	0.44999999999999996	16.0
0.42250776284257435	0.5695454545454547	37.0	2.0	1.0	24.0	0.045454545454545456	0.022727272727272728	0.4359784065416781	0.4403556000563741	0.6124999999999995	0.6320454545454548	44.0
0.39767050734806975	0.6506069094304388	45.0	5.0	1.0	35.0	0.07936507936507936	0.015873015873015872	0.2824888992798974	0.23916213238234096	0.6007469654528482	0.5641456582633053	63.0
0.44107696587654505	0.5975232198142414	48.0	0.0	0.0	54.0	0.0	0.0	0.39386287572689915	0.409897786120928	0.5443111455108359	0.5758513931888543	76.0
0.5368322372759605	0.4424552429667519	49.0	7.0	7.0	25.0	0.20588235294117646	0.20588235294117646	0.5962246191180759	0.5858054999948333	0.5652173913043479	0.5179028132992328	34.0
0.30043423269321656	0.5368338557993731	57.0	1.0	0.0	15.0	0.045454545454545456	0.0	0.4616082917305068	0.33253828241917066	0.6340125391849533	0.5462382445141067	22.0
0.6885587949272594	0.6944260558718387	58.0	3.0	2.0	63.0	0.03614457831325301	0.024096385542168676	0.7729548946423082	0.5748529981916254	0.7951807228915656	0.6303455580564016	83.0
0.3523215276482367	0.4514705882352942	59.0	8.0	7.0	21.0	0.2	0.175	0.3672550524340343	0.3340003560090006	0.45882352941176485	0.3595588235294117	40.0
0.4186458934681597	0.3343653250773994	62.0	4.0	0.0	13.0	0.21052631578947367	0.0	0.4980993219610006	0.4119397817731854	0.45820433436532504	0.3157894736842105	19.0
