baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_auroc	swing_auroc2	total_edges
0.42298750758972914	0.5009096422073986	0.0	5.0	2.0	50.0	0.07352941176470588	0.029411764705882353	0.3776283427822651	0.3930321801386003	0.4442086112795634	0.4825651910248636	68.0
0.3250658901789063	0.4969818913480884	2.0	2.0	2.0	66.0	0.025974025974025976	0.025974025974025976	0.3006211473495931	0.4334341615577864	0.4464057069690873	0.6068227547100788	77.0
0.3459963034386596	0.4471210340775559	3.0	15.0	15.0	28.0	0.32608695652173914	0.32608695652173914	0.394516717411062	0.3624159300234401	0.5334900117508813	0.4817861339600468	46.0
0.6689535835564461	0.7837371946414499	8.0	9.0	2.0	52.0	0.09574468085106383	0.02127659574468085	0.685416325664635	0.5057918248166943	0.7933412135539795	0.7045902285263986	94.0
0.2264346038985199	0.5064746300211412	11.0	15.0	8.0	24.0	0.3409090909090909	0.18181818181818182	0.3130638279459636	0.2260393390214574	0.5965909090909091	0.5108350951374206	44.0
0.28758757580564576	0.5797887524978591	15.0	0.0	0.0	24.0	0.0	0.0	0.2623189579143673	0.2546762142996557	0.5503853839566085	0.5335426777048248	31.0
0.2586276704450417	0.5189764232317425	21.0	2.0	1.0	26.0	0.0425531914893617	0.02127659574468085	0.2534158836490056	0.2483390102555294	0.4943933294997124	0.5467222541690628	47.0
0.5743553512600006	0.604	22.0	3.0	1.0	13.0	0.15	0.05	0.6528088245855652	0.6135194595806615	0.74	0.662	20.0
0.5065096538893139	0.718176720339662	27.0	7.0	2.0	29.0	0.12280701754385964	0.03508771929824561	0.47912637722319057	0.3995413194260724	0.7076023391812866	0.710806697108067	57.0
0.13570634707436052	0.46441015430562443	28.0	13.0	5.0	47.0	0.15853658536585366	0.06097560975609756	0.18288449389582231	0.15062399903889295	0.5219263315082129	0.49283225485316123	82.0
0.4440992496407828	0.6152263374485597	30.0	1.0	1.0	11.0	0.05555555555555555	0.05555555555555555	0.4967291298978797	0.47007134522167	0.668724279835391	0.6666666666666666	18.0
0.46068556559893525	0.5093750000000001	34.0	2.0	0.0	9.0	0.125	0.0	0.46757276232466816	0.3894897011204923	0.5406249999999999	0.446875	16.0
0.5100915080071582	0.6059090909090913	37.0	2.0	1.0	24.0	0.045454545454545456	0.022727272727272728	0.4769470999384631	0.45353652478182144	0.6290909090909088	0.6606818181818177	44.0
0.3427806977121868	0.6370992841581087	45.0	5.0	1.0	35.0	0.07936507936507936	0.015873015873015872	0.27815172385870923	0.22528779070763727	0.605353252412076	0.5588546529723005	63.0
0.42640545102068134	0.596362229102167	48.0	0.0	0.0	54.0	0.0	0.0	0.37888096651073366	0.41082013144573687	0.5202205882352944	0.5487616099071209	76.0
0.5131358630087635	0.4181585677749361	49.0	7.0	7.0	25.0	0.20588235294117646	0.20588235294117646	0.6379902340102873	0.5782399797463856	0.5652173913043479	0.5166240409207161	34.0
0.32656781641438715	0.5376175548589344	57.0	1.0	0.0	15.0	0.045454545454545456	0.0	0.49838119903105027	0.3426953991162363	0.6347962382445143	0.5282131661442007	22.0
0.6423693321834855	0.6882033629021578	58.0	3.0	2.0	63.0	0.03614457831325301	0.024096385542168676	0.7539690719266506	0.5715453135978319	0.7856480868529065	0.6172381835032437	83.0
0.35442771989206373	0.47683823529411773	59.0	8.0	7.0	21.0	0.2	0.175	0.3943914388753571	0.3171192644891429	0.46433823529411766	0.3474264705882353	40.0
0.4091813889928496	0.3343653250773994	62.0	4.0	0.0	13.0	0.21052631578947367	0.0	0.45576746570085974	0.42038451958725515	0.43034055727554177	0.33746130030959753	19.0
