baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_auroc	swing_auroc2	total_edges
0.4323369343254424	0.5080351728320195	0.0	5.0	2.0	50.0	0.07352941176470588	0.029411764705882353	0.3963042523560746	0.4096228074112964	0.4546694966646453	0.4907519708914495	68.0
0.31968927402464054	0.48490945674044245	2.0	2.0	2.0	66.0	0.025974025974025976	0.025974025974025976	0.31327537039454917	0.4326223946137871	0.45353941832815065	0.6027071520029268	77.0
0.3378439676427546	0.42185663924794353	3.0	15.0	15.0	28.0	0.32608695652173914	0.32608695652173914	0.43586672968898255	0.3560368017790752	0.554054054054054	0.46239717978848394	46.0
0.6350144173138151	0.7794523246650892	8.0	9.0	2.0	52.0	0.09574468085106383	0.02127659574468085	0.6594519498232512	0.5136742962575848	0.7839342001576041	0.7109436564223784	94.0
0.24745786940073491	0.509381606765328	11.0	15.0	8.0	24.0	0.3409090909090909	0.18181818181818182	0.26487839901835236	0.22320427972957216	0.6074260042283296	0.5105708245243128	44.0
0.24494117067736565	0.5406794176420208	15.0	0.0	0.0	24.0	0.0	0.0	0.2775001193324149	0.2704353574018869	0.5315443905224092	0.5241221809877249	31.0
0.25268049771735895	0.5172512938470386	21.0	2.0	1.0	26.0	0.0425531914893617	0.02127659574468085	0.22396811052341853	0.249621462035392	0.48231742380678566	0.5491661874640601	47.0
0.5587114787658145	0.578	22.0	3.0	1.0	13.0	0.15	0.05	0.6257098943814787	0.5895616362936094	0.6639999999999999	0.634	20.0
0.4909579383999723	0.7245053272450533	27.0	7.0	2.0	29.0	0.12280701754385964	0.03508771929824561	0.48842999483542443	0.4103954969329284	0.7245854361932228	0.7271489225346472	57.0
0.1354807496139975	0.46772025883524154	28.0	13.0	5.0	47.0	0.15853658536585366	0.06097560975609756	0.14319976081318952	0.14488955728029593	0.49571926331508254	0.48140866102538593	82.0
0.44858529491999494	0.6378600823045267	30.0	1.0	1.0	11.0	0.05555555555555555	0.05555555555555555	0.5134763124604309	0.42733061963316976	0.683127572016461	0.6152263374485597	18.0
0.4321779706324847	0.515625	34.0	2.0	0.0	9.0	0.125	0.0	0.4425833360129645	0.4240173947272289	0.515625	0.4749999999999999	16.0
0.418836788525742	0.5854545454545453	37.0	2.0	1.0	24.0	0.045454545454545456	0.022727272727272728	0.47196559022577367	0.45718446316168715	0.6034090909090903	0.6193181818181817	44.0
0.39322895530291846	0.6570183629007156	45.0	5.0	1.0	35.0	0.07936507936507936	0.015873015873015872	0.35629069742676445	0.2325485266285737	0.6222844693432941	0.5490818549642077	63.0
0.4389461739598432	0.603811919504644	48.0	0.0	0.0	54.0	0.0	0.0	0.45265738870320144	0.43522725182467287	0.5446013931888544	0.5649187306501549	76.0
0.5068545890307574	0.41304347826086957	49.0	7.0	7.0	25.0	0.20588235294117646	0.20588235294117646	0.6205068636735879	0.5933436412238694	0.5537084398976982	0.5230179028132993	34.0
0.3065224964473366	0.5438871473354234	57.0	1.0	0.0	15.0	0.045454545454545456	0.0	0.5013851321068787	0.3779751022278117	0.6410658307210032	0.5509404388714735	22.0
0.7022149093597018	0.7104461803256984	58.0	3.0	2.0	63.0	0.03614457831325301	0.024096385542168676	0.7512659266544036	0.6036511022729125	0.7815437574473714	0.6533827618164967	83.0
0.38442623763296024	0.4852941176470589	59.0	8.0	7.0	21.0	0.2	0.175	0.37231608316244863	0.31478700513938723	0.47683823529411773	0.35036764705882356	40.0
0.4210405934523086	0.35294117647058826	62.0	4.0	0.0	13.0	0.21052631578947367	0.0	0.48831435901967485	0.417567448972794	0.45510835913312686	0.34055727554179566	19.0
