baseline_aupr	baseline_auroc	cluster_id	lagged_edges	lagged_edges2	nan_edges	percent_lagged	percent_lagged2	swing_aupr	swing_aupr2	swing_auroc	swing_auroc2	total_edges
0.4158100589614655	0.5165251667677381	0.0	5.0	2.0	50.0	0.07352941176470588	0.029411764705882353	0.37615899368039174	0.4039215077701711	0.4592177077016374	0.4801394784718011	68.0
0.3321760529803147	0.5098774464971649	2.0	2.0	2.0	66.0	0.025974025974025976	0.025974025974025976	0.32403003194059393	0.4533242937671603	0.4815255167367842	0.6121273093104078	77.0
0.3383360956982361	0.4242068155111634	3.0	15.0	15.0	28.0	0.32608695652173914	0.32608695652173914	0.4153478395948137	0.3762020828336745	0.5517038777908343	0.4679788484136309	46.0
0.6248586076073978	0.7646276595744685	8.0	9.0	2.0	52.0	0.09574468085106383	0.02127659574468085	0.6139413023199175	0.5215756351764891	0.756796690307329	0.7019306540583137	94.0
0.22016576044756753	0.5305232558139534	11.0	15.0	8.0	24.0	0.3409090909090909	0.18181818181818182	0.27760187160804733	0.2172259884639605	0.5889270613107828	0.5237843551797039	44.0
0.2501185781629731	0.5284042249500425	15.0	0.0	0.0	24.0	0.0	0.0	0.27960580839933125	0.25662024601225253	0.5415358264344846	0.5044247787610622	31.0
0.26755542914246655	0.5230017251293848	21.0	2.0	1.0	26.0	0.0425531914893617	0.02127659574468085	0.23297919147528168	0.25984110745093747	0.4890741805635425	0.5635422656699249	47.0
0.5972876057913666	0.614	22.0	3.0	1.0	13.0	0.15	0.05	0.6708195189864591	0.6081388128979484	0.726	0.6399999999999999	20.0
0.4012680168492677	0.7160938876872548	27.0	7.0	2.0	29.0	0.12280701754385964	0.03508771929824561	0.42326104158198574	0.4214132445910592	0.7059200512697268	0.7271489225346471	57.0
0.17096894321388303	0.45666998506719786	28.0	13.0	5.0	47.0	0.15853658536585366	0.06097560975609756	0.15779127180297203	0.14307856909654595	0.5111747137879548	0.4802389248382268	82.0
0.45605508996883604	0.6419753086419753	30.0	1.0	1.0	11.0	0.05555555555555555	0.05555555555555555	0.5874663346975754	0.4273440859426782	0.705761316872428	0.6111111111111112	18.0
0.43763682692097955	0.5093750000000001	34.0	2.0	0.0	9.0	0.125	0.0	0.5072866754724958	0.4136390422524066	0.6	0.48125000000000007	16.0
0.4166131916732985	0.5854545454545451	37.0	2.0	1.0	24.0	0.045454545454545456	0.022727272727272728	0.4333529131442887	0.4389249400252874	0.6063636363636362	0.6386363636363634	44.0
0.3733685239497255	0.637721755368814	45.0	5.0	1.0	35.0	0.07936507936507936	0.015873015873015872	0.31256056440659835	0.2172767285158885	0.6061002178649236	0.5285403050108937	63.0
0.44827136452268485	0.5892027863777087	48.0	0.0	0.0	54.0	0.0	0.0	0.4152691922797655	0.4438665601464922	0.5374419504643961	0.5728521671826625	76.0
0.5541709366710053	0.4769820971867007	49.0	7.0	7.0	25.0	0.20588235294117646	0.20588235294117646	0.6651325151749852	0.6357464679201008	0.5843989769820972	0.5652173913043478	34.0
0.3577722638990503	0.5415360501567398	57.0	1.0	0.0	15.0	0.045454545454545456	0.0	0.44160951168019613	0.4217720158827962	0.6347962382445141	0.5642633228840127	22.0
0.6528772559843228	0.693102078644247	58.0	3.0	2.0	63.0	0.03614457831325301	0.024096385542168676	0.6968550767811412	0.5984462705725673	0.7628756785383286	0.6520587845889046	83.0
0.36505160767355743	0.47426470588235303	59.0	8.0	7.0	21.0	0.2	0.175	0.3903047381905813	0.3434206498921642	0.47830882352941173	0.35735294117647054	40.0
0.47896116177972065	0.4705882352941177	62.0	4.0	0.0	13.0	0.21052631578947367	0.0	0.44866680922185576	0.41478893170029996	0.3962848297213623	0.34365325077399383	19.0
