G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
1.0040423	0.3535018	0.7071498	0.8832223	0.6675911	0.7789930	0.4273305	0.2691407	0.1082414	1.0387703
0.9355881	0.3344644	0.5512891	0.8963291	0.9966464	0.3603457	0.0010582	0.8090292	0.0715463	0.8564298
0.7245375	0.3250066	0.4619836	0.4653072	0.9646179	0.0004495	0.0022293	1.1084680	0.0321960	0.9395999
0.9624897	0.4005182	0.5734734	0.9135558	1.0394665	0.4981277	0.0777147	1.0428507	0.0136462	1.1351361
0.9863221	0.4962461	0.5774439	0.8401942	0.9509221	0.5762427	0.0017618	0.6809067	0.0940359	1.0295398
0.9457641	0.5003898	0.5028955	0.7953788	0.9872842	0.2999113	0.1339843	0.4564892	0.1323713	1.0145708
0.7496874	0.7661343	0.5202329	0.9554231	0.9735804	0.0028986	0.0022830	0.9848066	0.0128700	0.9743959
0.9791489	0.4231464	0.5206908	0.5932616	0.4377648	0.0050500	0.0015874	0.5356936	0.0742457	0.9924227
0.8798935	0.3201987	0.5100007	0.8744109	0.9329130	0.4928539	0.2212717	0.1028121	0.1798856	0.7265436
0.6992505	0.6063777	0.7581433	0.8279050	0.8732101	0.4492849	0.1314260	0.1029370	0.3451517	0.4976482
