"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.3555147	0.5263313	0.7840494	0.5646992	0.3836559	0.4825674	0.6648060	0.3019042	0.5627711	0.7060439
50	0.3403193	0.7223254	0.8004034	0.3979343	0.1859507	0.6140948	0.7665645	0.3220290	0.6547062	0.8534183
100	0.4132820	0.8239623	0.8877839	0.5144031	0.2408837	0.6935061	0.6746147	0.3224531	0.6234932	0.5364659
150	0.3532563	0.6984073	0.8061390	0.5173721	0.2193403	0.5953358	0.7649072	0.3316396	0.6474026	0.6520562
200	0.4938067	0.6352386	0.6762149	0.4978283	0.1802310	0.6377011	0.7539496	0.4042969	0.6130221	0.5953426
250	0.4022559	0.6230134	0.7880792	0.4652706	0.3550368	0.4731340	0.8433883	0.3104724	0.6163731	0.6330782
300	0.5147669	0.7620038	0.7359303	0.4311673	0.3227072	0.5028913	0.6020326	0.3489480	0.6303802	0.6149661
350	0.4821242	0.6931207	0.5789810	0.5634182	0.2520179	0.5584754	0.8483068	0.3379810	0.5723622	0.6806101
400	0.4187635	0.6258877	0.6327706	0.5461118	0.2235139	0.6050932	0.8266402	0.3065179	0.4524029	0.6063145
450	0.3825949	0.6282594	0.8139738	0.4507381	0.2405067	0.6558203	0.6833890	0.3140317	0.5011128	0.6368959
500	0.3832088	0.6398831	0.7991699	0.5020904	0.2277282	0.8048806	0.7134388	0.2781477	0.5720487	0.7368316
550	0.4596069	0.7000565	0.7885747	0.5753648	0.2678234	0.4150439	0.6050621	0.3052555	0.6220377	0.8917333
600	0.3905307	0.7169519	0.6864378	0.5299071	0.3033841	0.5518479	0.7366869	0.3376182	0.5867902	0.7512889
650	0.4650131	0.7272860	0.7026120	0.5488399	0.3088052	0.5150994	0.7230331	0.2425817	0.5470116	0.6503218
700	0.4328887	0.6124755	0.7288929	0.4593198	0.3456083	0.5485070	0.6658092	0.3042776	0.4921348	0.6763711
750	0.4929567	0.6980040	0.8124128	0.5035496	0.3422124	0.5104797	0.8870149	0.3039198	0.4788884	0.6824851
800	0.4315057	0.6348638	0.8500679	0.4912574	0.4049136	0.5030983	0.6833727	0.3327231	0.4673293	0.7344897
850	0.4444645	0.6735778	0.7942159	0.6695576	0.4211174	0.5369248	0.6075562	0.2660273	0.4880747	0.6365810
900	0.3743792	0.7567447	0.7910500	0.5182126	0.3208722	0.5800230	0.6207244	0.3263642	0.5558187	0.6536147
950	0.4058238	0.5849445	0.7569933	0.5746414	0.3869170	0.4546623	0.6759391	0.2757682	0.4716331	0.6674249
1000	0.3943352	0.6915056	0.7709017	0.5575783	0.2988736	0.5352055	0.6661648	0.3139651	0.4512331	0.6917657

0	0.3384932	0.5354225	0.7572488	0.5476192	0.2933262	0.4846134	0.7023648	0.2961582	0.6129832	0.7961858
50	0.6436061	0.7037168	0.7636553	0.5880650	0.3099788	0.4916994	0.6486599	0.3142197	0.5178951	0.3266860
100	0.7076569	0.6835973	0.7678712	0.5677103	0.4253014	0.5327981	0.7869001	0.3108959	0.5688097	0.1507599
150	0.7574132	0.6166102	0.7397250	0.5964971	0.3286781	0.4245382	0.8179722	0.3979526	0.5032118	0.1525695
200	0.7011780	0.5787361	0.7696559	0.7474731	0.3431705	0.4016400	0.6943758	0.4854325	0.6110663	0.1057653
250	0.6249530	0.6329040	0.8867523	0.7371674	0.3971046	0.3682127	0.6811701	0.3998323	0.5737268	0.1055595
300	0.6715357	0.6560982	0.8683459	0.6210617	0.4053304	0.2625912	0.8140798	0.4270376	0.5314089	0.0869397
350	0.5102079	0.6345694	0.7539011	0.6647797	0.3177726	0.3667097	0.7492405	0.4197948	0.4616841	0.1142477
400	0.6008575	0.7097759	0.7094009	0.6473888	0.3834555	0.4286753	0.8170537	0.3531070	0.4649013	0.1410923
450	0.6689453	0.6914167	0.7909293	0.5825453	0.3833830	0.4329418	0.9228305	0.3266138	0.4503200	0.1117402
500	0.6588526	0.6326128	0.7238480	0.6123524	0.3645297	0.4594367	0.6505806	0.3829884	0.5289103	0.1190146
550	0.4360055	0.6546385	0.7669345	0.7437739	0.3279893	0.3983759	0.7889756	0.4416787	0.6059823	0.5845368
600	0.3269479	0.6742233	0.7914387	0.5846249	0.3037778	0.3793181	0.5672985	0.3229973	0.4443910	0.7331836
650	0.3644349	0.7284112	0.7200739	0.5367756	0.4417715	0.4674665	0.5576701	0.3302149	0.4234068	0.7638075
700	0.5123490	0.5408767	0.6337880	0.6496817	0.4167003	0.3676396	0.7508909	0.2690623	0.5179053	0.6099640
750	0.4119045	0.7261665	0.7435107	0.6288674	0.3871497	0.5397917	0.6456935	0.2119348	0.5909986	0.7356258
800	0.3356286	0.7710973	0.7016276	0.6206081	0.3978425	0.5860378	0.6227620	0.3091195	0.4965766	0.7983792
850	0.3535673	0.6000351	0.6902195	0.5409239	0.2887996	0.6648754	0.7367195	0.2631982	0.5564195	0.7068288
900	0.3391802	0.5357239	0.8315129	0.6192345	0.2270790	0.5523899	0.8027070	0.3209000	0.6489522	0.6445483
950	0.3402672	0.7643739	0.8084770	0.4296298	0.3467565	0.5766764	0.8654574	0.2535467	0.6192349	0.7289005
1000	0.4462223	0.5739597	0.7173324	0.4642792	0.2790000	0.4996544	0.7746790	0.2263855	0.5351796	0.7398317

0	0.4191232	0.6236372	0.6716841	0.6488367	0.3339673	0.4374698	0.7200354	0.3279203	0.5187842	0.6810526
50	0.3732532	0.6207370	0.7168917	0.6248157	0.3549841	0.4439672	0.6669016	0.4865489	0.4616537	0.7579453
100	0.3507146	0.6558616	0.7380447	0.6063879	0.4346568	0.4115414	0.7619421	0.6166201	0.4505844	0.7125877
150	0.3104262	0.6100364	0.7806111	0.6429555	0.3978447	0.3033947	0.7397603	0.5565616	0.4873381	0.7529976
200	0.3030346	0.6598952	0.7201824	0.7002435	0.4254734	0.2893797	0.6035900	0.5732743	0.4179135	0.8296030
250	0.4327628	0.8324924	0.7752905	0.5623848	0.3628832	0.3070775	0.6417581	0.7122705	0.4651054	0.7148769
300	0.3512958	0.5827717	0.6809189	0.7361633	0.3784846	0.2461096	0.6736236	0.5614198	0.3763171	0.8345671
350	0.3410605	0.5722866	0.6943688	0.7921833	0.4099613	0.2958156	0.7962619	0.6464493	0.3810933	0.8413797
400	0.2974653	0.6763968	0.8236056	0.5967426	0.4904374	0.2328993	0.7940897	0.6020657	0.3673140	0.9252018
450	0.4502168	0.6500716	0.6915482	0.5710469	0.3618549	0.1705584	0.8384500	0.5475036	0.3958708	0.7062197
500	0.4043081	0.5841426	0.7690795	0.6575785	0.3369314	0.1945199	0.7224646	0.7468924	0.3969701	0.6315528
550	0.3657444	0.6696414	0.7640401	0.6763971	0.3536343	0.2128971	0.8733486	0.3957628	0.3379576	0.6770533
600	0.2979060	0.5983044	0.7107047	0.6607223	0.4609338	0.3601088	0.7232345	0.4222904	0.4129217	0.7182876
650	0.3008225	0.7048096	0.7734098	0.6050011	0.4006078	0.4180505	0.5681436	0.3349208	0.4169091	0.6207584
700	0.3796142	0.6561232	0.7715447	0.5869979	0.4289652	0.4921178	0.7013815	0.3388242	0.3788558	0.9309083
750	0.3508803	0.7615520	0.6922548	0.6773022	0.4075504	0.3611598	0.7455121	0.3329524	0.4772168	0.7102771
800	0.3318456	0.6459633	0.6554064	0.6938831	0.4301176	0.3766840	0.7350199	0.3562084	0.3624015	0.8131583
850	0.3808496	0.7012885	0.7173976	0.5473420	0.3694058	0.3954261	0.7019458	0.3321990	0.4704103	0.8170960
900	0.3490912	0.6467160	0.7979472	0.6366092	0.3660366	0.3481905	0.6936617	0.3116875	0.5508151	0.9196298
950	0.3044150	0.5699747	1.0000000	0.6196915	0.3627703	0.4630437	0.7271225	0.2491526	0.4167199	0.8210767
1000	0.4351249	0.5988838	0.7054247	0.5881475	0.4093326	0.5291961	0.7132198	0.2605509	0.5207997	0.6889336

0	0.3820309	0.6495702	0.7176036	0.6617952	0.2942567	0.4970220	0.7106865	0.3988028	0.5924896	0.6084319
50	0.4405202	0.6605132	0.7472601	0.6392978	0.2850087	0.5091667	0.6848140	0.2259758	0.4762211	0.6835270
100	0.4405545	0.6488223	0.8014608	0.4636809	0.2709884	0.6894943	0.7564220	0.3044235	0.5643374	0.7349116
150	0.4245012	0.7722931	0.8317224	0.4502577	0.2505315	0.5796417	0.7433358	0.3343627	0.4949089	0.7954236
200	0.4463255	0.7297359	0.6745522	0.5486481	0.2866997	0.5533340	0.6524584	0.3845022	0.5501219	0.7777612
250	0.4269196	0.6270958	0.8071199	0.5414814	0.3424899	0.4610690	0.7308750	0.3288994	0.4899942	0.7357757
300	0.4993473	0.6587343	0.8181600	0.5778471	0.2690125	0.5209442	0.7079489	0.3088816	0.5664297	0.8607040
350	0.3889247	0.5715955	0.6356726	0.3990751	0.2905929	0.4676726	0.8156750	0.2919913	0.4982468	0.7212513
400	0.3405397	0.6263958	0.8319627	0.3943265	0.2288447	0.5747753	0.7064972	0.3484489	0.6804479	0.7113305
450	0.4561474	0.6808661	0.8216696	0.4526302	0.2451261	0.4586531	0.6774116	0.3084521	0.5401844	0.7021856
500	0.3997185	0.6978496	0.6119079	0.4468456	0.2788136	0.4408113	0.7281189	0.2557238	0.5261897	0.7657632
550	0.3749316	0.6610976	0.9116892	0.6079269	0.3309917	0.5476857	0.8719624	0.3119853	0.4542156	0.6482728
600	0.4064901	0.6428483	0.7824984	0.5317916	0.2515806	0.5387320	0.7464173	0.3508974	0.6101961	0.7353238
650	0.4771510	0.5572245	0.6148570	0.5587658	0.3563168	0.5529929	0.6319663	0.3207999	0.5449309	0.7492873
700	0.3949330	0.6129487	0.6121954	0.5634257	0.3756451	0.5190625	0.7285094	0.3108476	0.6134100	0.7364545
750	0.3320799	0.6679817	0.6075583	0.5120310	0.3067131	0.5573058	0.7676350	0.2988042	0.6411051	0.7979148
800	0.4076916	0.7092988	0.8309480	0.6350325	0.3653317	0.4674685	0.7072628	0.3168839	0.6160195	0.7702003
850	0.3215922	0.6696999	0.7539804	0.6201629	0.4217241	0.7299291	0.6719622	0.2883981	0.6158744	0.7932075
900	0.4509033	0.6698984	0.8048416	0.6176656	0.3627748	0.5579403	0.7846633	0.3689611	0.4467281	0.7699078
950	0.3572809	0.6604989	0.7737073	0.4873642	0.4395853	0.5058397	0.5347877	0.3170608	0.4932325	0.7417384
1000	0.3587532	0.6177122	0.7075242	0.5807573	0.4073740	0.4722746	0.6739069	0.4207306	0.5514308	0.9054754

0	0.3532661	0.5241999	0.6871366	0.7050970	0.3532553	0.5791424	0.6530100	0.2851778	0.5328053	0.6251882
50	0.4019745	0.6963581	0.7511980	0.5290862	0.3260669	0.7373318	0.7923245	0.3171716	0.3622976	0.7932393
100	0.4052897	0.6718813	0.6930036	0.6331892	0.3867380	0.5934755	0.6487314	0.3028693	0.3505849	0.7999814
150	0.3802865	0.5453932	0.6807222	0.7323992	0.4634444	0.5914670	0.7122528	0.3284013	0.2359116	0.8033697
200	0.3642920	0.6186301	0.6099269	0.6909015	0.5438237	0.6653804	0.8573896	0.3487155	0.2929107	0.7318835
250	0.3878319	0.6584752	0.8116733	0.6002289	0.4256812	0.7326443	0.6228698	0.3453801	0.2713935	0.7575271
