"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.3147208	0.0788681	0.3032957	0.9861673	0.0611020	0.0605636	0.0427029	0.1625895	0.9943712	1.0000000
50	0.4197786	0.4696474	0.3862404	0.9858918	0.0612510	0.2045974	0.2851533	0.1682986	0.9943648	1.0000000
100	0.7019194	0.7041771	0.4842396	0.9697779	0.0795034	0.5026369	0.5917044	0.2351784	0.9940693	1.0000000
150	0.8687548	0.7775887	0.5447959	0.9040513	0.2044186	0.7492534	0.7871041	0.3341966	0.9930470	1.0000000
200	0.9359966	0.8014600	0.5803766	0.8362811	0.4036623	0.8831379	0.8908211	0.4036805	0.9918736	1.0000000
250	0.9595075	0.8110629	0.6029313	0.7921728	0.5873513	0.9445503	0.9415422	0.4411332	0.9910438	1.0000000
300	0.9672839	0.8159647	0.6177350	0.7682571	0.7231148	0.9705753	0.9652784	0.4597054	0.9905726	1.0000000
350	0.9698685	0.8188735	0.6272180	0.7564414	0.8127978	0.9811735	0.9761003	0.4689292	0.9903303	1.0000000
400	0.9707900	0.8206811	0.6330031	0.7509163	0.8681932	0.9854085	0.9809580	0.4737135	0.9902100	1.0000000
450	0.9711646	0.8217889	0.6363569	0.7484238	0.9009170	0.9870896	0.9831218	0.4763275	0.9901500	1.0000000
500	0.9713409	0.8224435	0.6382150	0.7473273	0.9196427	0.9877577	0.9840850	0.4778090	0.9901191	1.0000000
550	0.9648931	0.5106168	0.5651192	0.7468612	0.9300731	0.9843090	0.8009101	0.4398457	0.9901266	1.0000000
600	0.9034270	0.2927168	0.4782096	0.7467383	0.9354354	0.9691590	0.5442363	0.3193183	0.9904987	1.0000000
650	0.7521271	0.1970973	0.4261855	0.7470186	0.9367186	0.9155405	0.3384552	0.2325611	0.9914498	1.0000000
700	0.5744113	0.1532579	0.4000105	0.7486311	0.9303007	0.7673287	0.2020038	0.1915374	0.9925503	1.0000000
750	0.4415423	0.1328253	0.3875274	0.7570920	0.8939373	0.5315496	0.1231874	0.1744686	0.9933891	1.0000000
