G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.0413027	0.0095776	0.0449200	0.0395929	0.0044628	0.5623202	0.6599681	0.0658191	0.0541369
0.0432538	0.0000000	0.0269860	0.0680348	0.0430515	0.1162354	0.7114829	0.8027755	0.0784969	0.0260413
0.0189726	0.0081513	0.0000000	0.0362863	0.0421099	0.2409075	0.7808228	0.7535564	0.0410327	0.0425642
0.0473261	0.0459836	0.0130300	0.0000000	0.1342686	0.3623386	0.6593442	0.6528386	0.0137483	0.0489048
0.0469676	0.0614517	0.0407038	0.0316554	0.0000000	0.2914217	0.7770369	0.7490905	0.0194930	0.0126813
0.0128840	0.0081607	0.0189613	0.0586064	0.0233145	0.0000000	0.8269402	0.6893833	0.0300588	0.0352380
0.0261152	0.0190028	0.0152270	0.0410601	0.0306202	0.0055223	0.0000000	0.9032375	0.0620586	0.0177072
0.0112583	0.0202766	0.0234535	0.0491702	0.0626001	0.0019373	0.0534315	0.0017325	0.0524660	0.0228108
0.0246941	0.0258280	0.0313851	0.0497379	0.0285883	0.1977337	0.7742463	0.7243847	0.0000000	0.0262197
0.0183633	0.0460374	0.0145107	0.0436350	0.0479927	0.1332110	0.8657755	0.5429107	0.0096159	0.0000000
