G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0000000	0.0221237	0.4746057	0.9032744	0.9998754	0.9829287	0.9237695	1.0000000	1.0000000	1.0000000
0.0331222	0.0000006	0.4746057	0.9032725	0.9838002	0.9823389	0.9237700	1.0000000	1.0000000	1.0000000
0.7702357	0.9999860	0.0000010	0.9031646	0.7125668	0.9632947	0.9237700	1.0000000	1.0000000	1.0000000
0.0331225	0.0127973	0.8559989	0.0000000	0.9838001	0.9823389	0.9237700	1.0000000	1.0000000	1.0000000
0.0331235	0.0191860	0.5369298	0.3972487	0.0000007	0.4948097	0.9237700	1.0000000	1.0000000	1.0000000
0.0331244	0.0221238	0.4746057	0.9032725	0.9833071	0.0000023	0.9237700	1.0000000	1.0000000	1.0000000
0.0331244	0.0221238	0.4746057	0.9032725	0.9838087	0.9999999	0.0000025	1.0000000	1.0000000	1.0000000
0.0331244	0.0221238	0.4746057	0.9032725	0.9838086	0.9999417	0.0507871	0.0000000	1.0000000	1.0000000
0.0352546	0.1414109	0.1446947	0.7382472	0.9823736	0.9822818	0.9237700	1.0000000	0.0000000	1.0000000
0.0331225	0.0127963	0.8560102	0.9032725	0.9838001	0.9823389	0.9237700	1.0000000	1.0000000	0.0000000
