"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.2037150	0.0400017	0.1305014	0.7164856	0.0394075	0.0309462	0.0244878	0.1467513	0.6544630	0.6378536
50	0.3533260	0.4318601	0.3367209	0.7891692	0.0530953	0.2511809	0.3658870	0.1226323	0.7341296	0.7465247
100	0.6578074	0.5627545	0.4645591	0.6563650	0.0554008	0.5479509	0.4791235	0.1509034	0.5996833	0.6971753
150	0.6159948	0.5388298	0.3967501	0.5546010	0.1688145	0.6453713	0.5906498	0.2407685	0.7923046	0.6966962
200	0.7412580	0.5208254	0.4196783	0.5223966	0.3410879	0.6556008	0.5965398	0.3146341	0.8373225	0.7404718
250	0.6481152	0.6319704	0.4130539	0.5354799	0.4785364	0.5975917	0.6658129	0.4276118	0.7465709	0.7138030
300	0.6021665	0.6521645	0.4459125	0.4669914	0.7483827	0.6714028	0.6685687	0.3924624	0.6742567	0.7139897
350	0.6403539	0.6176218	0.4862140	0.5843139	0.6884613	0.7675377	0.6274230	0.3410132	0.7110285	0.6564665
400	0.6940447	0.5410502	0.4164435	0.4935367	0.6959235	0.6722446	0.6342403	0.2495055	0.7870109	0.7146792
450	0.5905766	0.5204139	0.3855655	0.5485604	0.6707251	0.6271966	0.6557529	0.3265543	0.7284426	0.5745537
500	0.6304524	0.4641118	0.4408003	0.5216112	0.6619029	0.7267694	0.7905392	0.4063356	0.6409411	0.7453590
550	0.5832808	0.1917854	0.3979107	0.6613626	0.5087404	0.7603810	0.3684361	0.2954512	0.7573663	0.5948263
600	0.6238464	0.1842235	0.3749575	0.5026181	0.5954813	0.6143990	0.1816431	0.1887956	0.6254054	0.7696129
650	0.5095008	0.1749424	0.3199123	0.5125638	0.5932622	0.4859633	0.1113654	0.1479320	0.7194738	0.7053315
700	0.3910590	0.1322939	0.3093936	0.3391496	0.5718857	0.3150960	0.0477561	0.0963285	0.7833720	0.7159498
750	0.2448137	0.0884032	0.2542718	0.4813513	0.4384698	0.2060699	0.0524816	0.1671411	0.6101802	0.6642688
800	0.3280491	0.0785067	0.2408995	0.4883204	0.2923885	0.1102479	0.0170474	0.1183868	0.8099592	0.7229056
850	0.2731107	0.0494669	0.3109503	0.8522955	0.1943549	0.0762449	0.0201651	0.1609765	0.7800370	0.6378333
900	0.2316527	0.1153474	0.3120263	0.7760775	0.0841838	0.0321281	0.0131111	0.1159971	0.6651863	0.6354156
950	0.2660230	0.1420764	0.1876895	0.6873890	0.0663882	0.0281593	0.0336264	0.1212120	0.6464577	0.6121656
1000	0.2582194	0.1055777	0.2412773	0.8053867	0.0457999	0.0315896	0.0242360	0.1291817	0.7421717	0.8595602

0	0.1658674	0.0500942	0.2387843	0.5350329	0.0468853	0.0283385	0.0278199	0.1230329	0.8091442	0.6313261
50	0.2349940	0.0581070	0.2408564	0.6113436	0.0277005	0.0235438	0.0189955	0.0956882	0.6641060	0.7348074
100	0.2413870	0.0781205	0.1931180	0.6017711	0.0483801	0.0702041	0.0473301	0.1226552	0.6603023	0.8032139
150	0.2948959	0.1447810	0.2606697	0.7410707	0.0380427	0.0596115	0.0378833	0.1741560	0.7206558	0.5969520
200	0.2348321	0.1343517	0.1776806	0.6943297	0.0444840	0.0310559	0.0323959	0.1042529	0.6535064	0.7382031
250	0.3127380	0.1331017	0.2633128	0.6187678	0.0188241	0.0414640	0.0321342	0.1038588	0.7599298	0.6597286
300	0.2829353	0.1141793	0.2022222	0.7157128	0.0491644	0.0803412	0.0284258	0.1114256	0.7716676	0.7485790
350	0.2803142	0.0582270	0.1869972	0.6404399	0.0521060	0.0520799	0.0253838	0.0964419	0.7613781	0.7931900
400	0.3133778	0.0811065	0.2414893	0.8077352	0.0519080	0.0406074	0.0402639	0.1337268	0.7278927	0.6439518
450	0.3306158	0.1401265	0.2964644	0.6095578	0.0346338	0.0394671	0.0139659	0.1488470	0.6557387	0.6551551
500	0.2730316	0.0798543	0.1872544	0.5841252	0.0610111	0.0140708	0.0366232	0.1185868	0.6713458	0.7023810
550	0.3293536	0.0261145	0.2147366	0.6599306	0.0285106	0.0448684	0.0301736	0.1080760	0.8394824	0.7095273
600	0.2375273	0.0631851	0.2324238	0.8100703	0.0430927	0.0263280	0.0422892	0.0835888	0.6492745	0.6352873
650	0.3475778	0.0740587	0.2260668	0.6922197	0.0423557	0.0313320	0.0410274	0.0698237	0.6082304	0.6565383
700	0.2094363	0.0601194	0.1928678	0.6860417	0.0379149	0.0331216	0.0355528	0.0725446	0.7779911	0.8544464
750	0.1834639	0.0553517	0.2218643	0.7814955	0.0453008	0.0677395	0.0409638	0.0804175	0.5795625	0.6691265
800	0.1776610	0.0996751	0.2044004	0.7302803	0.0535603	0.0405871	0.0609465	0.1326418	0.7901836	0.6727502
850	0.2162231	0.0403575	0.1773987	0.7621447	0.0510106	0.0435397	0.0149231	0.0977785	0.7244353	0.6892118
900	0.2603437	0.0462019	0.2671279	0.6626336	0.0753711	0.0603523	0.0102886	0.0829507	0.6752045	0.7349077
950	0.2792912	0.0640946	0.2220967	0.6069150	0.0424443	0.0202974	0.0129042	0.1198842	0.7158331	0.7305176
1000	0.2565087	0.0697643	0.1983597	0.6257273	0.0439716	0.0601881	0.0262266	0.0829717	0.6903229	0.7483321

0	0.1982801	0.0318315	0.1773252	0.7794002	0.0275455	0.0362151	0.0325500	0.1525684	0.5974113	0.7248343
50	0.2927489	0.1062571	0.1519428	0.7294516	0.0713517	0.0367498	0.0351474	0.1155582	0.7847525	0.6098146
100	0.4290007	0.1167933	0.1355738	0.6791991	0.0292408	0.0758007	0.0345559	0.1044952	0.6367320	0.7088435
150	0.3626078	0.0993523	0.1480632	0.6481186	0.0182915	0.0902255	0.0361509	0.1440442	0.6250920	0.7229204
200	0.4468682	0.1084844	0.2074157	0.6523898	0.0305716	0.0572319	0.0513410	0.1726501	0.6071356	0.7204466
250	0.3327831	0.1210443	0.2504852	0.6933765	0.0519483	0.0800998	0.0433093	0.1290465	0.6235427	0.6159831
300	0.3542536	0.0948655	0.1501589	0.6841762	0.0475260	0.0590200	0.0241682	0.1071505	0.7942464	0.7814580
350	0.3913771	0.0918588	0.2206599	0.7150706	0.1191398	0.0318982	0.0601913	0.0847792	0.5483659	0.7224719
400	0.3861018	0.1668482	0.2975557	0.7643693	0.0385215	0.0325269	0.0304467	0.1357903	0.6342694	0.5826844
450	0.2773771	0.1249395	0.1922506	0.7367064	0.0455999	0.0620268	0.0390105	0.1011265	0.6717915	0.7923920
500	0.3996736	0.1469497	0.2175026	0.6480833	0.0298348	0.0475993	0.0490434	0.1464927	0.6356623	0.8873696
550	0.4589905	0.0932322	0.1587629	0.7368266	0.0315376	0.0586901	0.0293028	0.1751486	0.6133215	0.7584143
600	0.3309833	0.0250000	0.1712050	0.7399690	0.0492288	0.0556390	0.0712236	0.1366420	0.6160633	0.6291939
650	0.3752880	0.0241342	0.1861245	0.7780195	0.0580960	0.0784570	0.0630908	0.1145200	0.7339457	0.7210347
