G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.0143569	0.6708348	0.0380159	0.6152707	0.8112605	0.1512161	0.2553098	0.5772036	0.0080568	0.6757465
0.2551088	0.4212640	0.1998168	0.7347251	0.8071012	0.3257660	0.4653418	0.5688892	0.5170886	0.6508930
0.2934141	0.3359201	0.1971366	0.4762680	0.6819031	0.2865785	0.4020291	0.5906467	0.2431808	0.5415380
0.2528289	0.3496874	0.1961413	0.7209592	0.8210185	0.1451846	0.3641788	0.7069387	0.1076111	0.6846831
0.1701888	0.5014505	0.1685139	0.4943399	0.6439812	0.3068369	0.5629885	0.8405364	0.4792921	0.6358578
0.1948314	0.2969797	0.1719702	0.5735326	0.7684827	0.2219078	0.7050588	0.6182097	0.4740728	0.6678935
0.0803708	0.1833493	0.2431836	0.4289846	0.7312212	0.5203798	0.6507919	0.7012693	0.1924866	0.7218407
0.1635743	0.4937601	0.1245056	0.4618549	0.7565826	0.2201169	0.6402178	0.7472149	0.1665721	0.4848422
0.1881290	0.5796496	0.1290890	0.6573150	0.5467062	0.2138144	0.4513843	0.6176767	0.0924408	0.7199977
0.2818956	0.4867375	0.1263967	0.3867231	0.6484334	0.1550563	0.4901718	0.3983957	0.0380982	0.6848755
