"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.9983076	1.0000000	0.9398501	0.8914341	0.9812972	0.3546882	0.9826429	0.8080282	1.0000000	0.4797346
50	0.9983142	1.0000000	0.9381601	0.8900496	0.9812918	0.3483840	0.9823873	0.8077877	0.8036612	0.4894056
100	0.9983078	1.0000000	0.9225778	0.8746255	0.9812048	0.3057653	0.9791194	0.7978056	0.5592498	0.5542204
150	0.9982340	1.0000000	0.8806813	0.8236967	0.9809702	0.2324741	0.9625582	0.7472113	0.4063151	0.6638411
200	0.9978529	1.0000000	0.8140115	0.7435960	0.9805331	0.1601001	0.9198866	0.6436055	0.3269671	0.7691527
250	0.9967298	1.0000000	0.7390466	0.6692635	0.9798523	0.1063153	0.8635490	0.5241086	0.2893120	0.8444601
300	0.9948007	1.0000000	0.6733572	0.6182585	0.9789312	0.0717126	0.8162691	0.4181091	0.2723532	0.8899642
350	0.9925823	1.0000000	0.6250843	0.5884166	0.9778504	0.0508914	0.7848412	0.3348122	0.2649735	0.9147872
400	0.9906264	1.0000000	0.5937512	0.5724016	0.9767573	0.0387559	0.7660778	0.2740317	0.2618393	0.9274601
450	0.9891761	1.0000000	0.5751508	0.5642248	0.9757999	0.0318314	0.7554840	0.2321608	0.2605320	0.9336400
500	0.9882192	1.0000000	0.5648143	0.5601780	0.9750622	0.0279594	0.7497330	0.2046725	0.2599942	0.9365538
550	0.9898597	1.0000000	0.5788870	0.5738942	0.9751139	0.0289279	0.7892611	0.1981122	0.4561142	0.9283769
600	0.9936923	1.0000000	0.6650075	0.6636514	0.9769232	0.0522073	0.9005046	0.2904626	0.7004374	0.8620971
650	0.9959742	1.0000000	0.7660723	0.7635856	0.9788171	0.1069699	0.9564242	0.4420457	0.8533369	0.7511039
700	0.9971340	1.0000000	0.8413410	0.8274131	0.9800378	0.1781204	0.9744078	0.5727992	0.9326708	0.6472271
750	0.9977187	1.0000000	0.8876484	0.8610023	0.9806921	0.2428227	0.9797536	0.6647954	0.9703203	0.5736599
800	0.9980154	1.0000000	0.9134090	0.8773398	0.9810157	0.2898429	0.9814828	0.7239701	0.9872769	0.5289945
850	0.9981663	1.0000000	0.9268895	0.8850062	0.9811701	0.3194775	0.9821327	0.7601335	0.9946558	0.5043383
900	0.9982428	1.0000000	0.9336600	0.8885383	0.9812428	0.3364898	0.9824094	0.7814723	0.9977897	0.4915745
950	0.9982814	1.0000000	0.9369605	0.8901477	0.9812768	0.3456529	0.9825353	0.7937287	0.9990968	0.4852668
1000	0.9983007	1.0000000	0.9385329	0.8908754	0.9812926	0.3503694	0.9825939	0.8006144	0.9996346	0.4822577

0	0.9983076	1.0000000	0.9398501	0.8914341	0.9812972	0.3546882	0.9826429	0.8080282	1.0000000	0.4797346
50	0.9982508	0.9072599	0.9533490	0.8896736	0.9810340	0.4732036	0.9922780	0.8078053	0.9757835	0.4506131
100	0.9977746	0.8219257	0.9698289	0.8800305	0.9795581	0.5870522	0.9980124	0.8038473	0.9456377	0.4241437
150	0.9970483	0.7837283	0.9795890	0.8666889	0.9774957	0.6399919	0.9995617	0.7964583	0.9267747	0.4163096
200	0.9964291	0.7695061	0.9841892	0.8556165	0.9758013	0.6600496	0.9999043	0.7886779	0.9169879	0.4176997
250	0.9960360	0.7646322	0.9860830	0.8484490	0.9747394	0.6667886	0.9999731	0.7825316	0.9123435	0.4212888
300	0.9958246	0.7630362	0.9867808	0.8444147	0.9741715	0.6688082	0.9999860	0.7784146	0.9102518	0.4243414
350	0.9957218	0.7625279	0.9870081	0.8423300	0.9738965	0.6693161	0.9999883	0.7759222	0.9093416	0.4263328
400	0.9956749	0.7623688	0.9870690	0.8413106	0.9737719	0.6693944	0.9999887	0.7745077	0.9089550	0.4274719
450	0.9956542	0.7623196	0.9870782	0.8408302	0.9737179	0.6693748	0.9999887	0.7737383	0.9087938	0.4280729
500	0.9956454	0.7623045	0.9870749	0.8406095	0.9736952	0.6693463	0.9999887	0.7733313	0.9087275	0.4283729
550	0.9957888	0.8550400	0.9658368	0.8428318	0.9741116	0.5496679	0.9880401	0.7743847	0.9329170	0.4596512
600	0.9965427	0.9403728	0.9445553	0.8540901	0.9760150	0.4338081	0.9822614	0.7805160	0.9630519	0.4872087
650	0.9973149	0.9785697	0.9363567	0.8679665	0.9781673	0.3793004	0.9817013	0.7885590	0.9819105	0.4944804
700	0.9978120	0.9927919	0.9352510	0.8784737	0.9796777	0.3589574	0.9820688	0.7953893	0.9916956	0.4921830
750	0.9980780	0.9976657	0.9363862	0.8848411	0.9805300	0.3530137	0.9823611	0.8002886	0.9963393	0.4879079
800	0.9982083	0.9992617	0.9377100	0.8882607	0.9809564	0.3521994	0.9825128	0.8035464	0.9984307	0.4844460
850	0.9982691	0.9997700	0.9386667	0.8899685	0.9811545	0.3528049	0.9825837	0.8056267	0.9993408	0.4822374
900	0.9982968	0.9999291	0.9392461	0.8907826	0.9812421	0.3535520	0.9826163	0.8069188	0.9997274	0.4809903
950	0.9983092	0.9999783	0.9395648	0.8911589	0.9812797	0.3541076	0.9826313	0.8077023	0.9998886	0.4803380
1000	0.9983148	0.9999934	0.9397297	0.8913291	0.9812954	0.3544544	0.9826383	0.8081667	0.9999549	0.4800143

0	0.9983076	1.0000000	0.9398501	0.8914341	0.9812972	0.3546882	0.9826429	0.8080282	1.0000000	0.4797346
50	0.9989736	1.0000000	0.9501251	0.8914542	0.9881064	0.3553556	0.9826645	0.8502808	1.0000000	0.4797321
100	0.9995515	1.0000000	0.9630705	0.8914762	0.9946349	0.3586720	0.9827641	0.9077545	1.0000000	0.4797311
150	0.9998172	1.0000000	0.9712939	0.8915008	0.9978068	0.3635189	0.9828845	0.9480464	1.0000000	0.4797308
200	0.9999269	1.0000000	0.9756278	0.8915213	0.9991343	0.3678133	0.9829740	0.9717315	1.0000000	0.4797307
250	0.9999709	1.0000000	0.9777177	0.8915354	0.9996608	0.3707785	0.9830271	0.9845887	1.0000000	0.4797306
300	0.9999884	1.0000000	0.9786745	0.8915441	0.9998649	0.3725471	0.9830548	0.9912708	1.0000000	0.4797306
350	0.9999954	1.0000000	0.9790978	0.8915489	0.9999433	0.3735060	0.9830682	0.9946539	1.0000000	0.4797306
400	0.9999981	1.0000000	0.9792806	0.8915516	0.9999732	0.3739924	0.9830744	0.9963383	1.0000000	0.4797306
450	0.9999992	1.0000000	0.9793582	0.8915529	0.9999847	0.3742275	0.9830772	0.9971678	1.0000000	0.4797306
500	0.9999997	1.0000000	0.9793907	0.8915536	0.9999890	0.3743370	0.9830784	0.9975732	1.0000000	0.4797306
550	0.9993677	1.0000000	0.9691495	0.8915518	0.9931993	0.3738566	0.9830588	0.9581250	1.0000000	0.4797306
600	0.9988058	1.0000000	0.9562179	0.8915392	0.9866807	0.3707531	0.9829620	0.9030989	1.0000000	0.4797306
650	0.9985351	1.0000000	0.9480001	0.8915191	0.9835075	0.3660268	0.9828425	0.8632363	1.0000000	0.4797306
700	0.9984148	1.0000000	0.9436684	0.8914997	0.9821751	0.3617212	0.9827522	0.8387810	1.0000000	0.4797306
