"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.8540494	0.4590429	0.2736901	0.6534244	0.6102317	0.7615321	0.7488189	0.0112649	0.0606138	0.3543101
50	0.6442196	0.4003419	0.4081434	0.6393954	0.6988520	0.6560596	0.6375164	0.0030570	0.0039885	0.3760838
100	0.6608258	0.5424492	0.4528311	0.7585277	0.7411310	0.6608169	0.6949398	0.0187908	0.0012442	0.4428303
150	0.6698458	0.5303499	0.4132381	0.5808293	0.5500046	0.8005685	0.6293059	0.0038955	0.0006366	0.3358820
200	0.6263622	0.5476609	0.4964728	0.5952297	0.6161601	0.6575693	0.5933511	0.0047436	0.0008641	0.3445645
250	0.6647097	0.4000433	0.5298285	0.5456061	0.5904306	0.9166827	0.5671613	0.0041413	0.0021445	0.3641574
300	0.7879784	0.4852790	0.5855546	0.5476894	0.4837787	0.7790907	0.5643499	0.0057330	0.0033591	0.5012928
350	0.6676523	0.4870297	0.4319453	0.5394355	0.6717737	0.7225822	0.6431065	0.0219441	0.0000407	0.3562671
400	0.6454848	0.4442439	0.4666823	0.5873549	0.5835533	0.6810332	0.5524994	0.0065998	0.0007961	0.3991404
450	0.7653468	0.5528890	0.5625172	0.6411297	0.5842749	0.6356435	0.5889848	0.0162927	0.0024982	0.3151913
500	0.9056294	0.4686931	0.5562043	0.7878768	0.6762282	0.7141233	0.4769015	0.0071588	0.0036098	0.3892787
550	0.6777977	0.3578700	0.2489361	0.6343198	0.4894255	0.7285640	0.5245883	0.0192971	0.0353848	0.3586526
600	0.7323885	0.4307751	0.3473668	0.4934835	0.5974554	0.7542205	0.6586353	0.0118234	0.0749908	0.3255586
650	0.6141280	0.4167766	0.2219344	0.6906458	0.5220475	0.6057246	0.7045985	0.0103076	0.0516321	0.3908688
700	0.7565431	0.4934062	0.2207421	0.7520395	0.5019429	0.8960849	0.6874071	0.0142623	0.0539435	0.4820591
750	0.7412758	0.4318905	0.2605360	0.6438148	0.6776065	0.8346181	0.7079506	0.0073115	0.0547204	0.3612794
800	0.8102058	0.3820972	0.2247031	0.5758646	0.6223576	0.7255222	0.6073615	0.0079841	0.0482666	0.3598846
850	0.6891089	0.3932883	0.2793254	0.6704697	0.6091547	0.7017866	0.7962599	0.0120213	0.0443429	0.4247011
900	0.6888945	0.4245605	0.1965024	0.4960810	0.5997113	0.7404879	0.6679601	0.0232769	0.0363884	0.4113636
950	0.6395438	0.5781231	0.2243715	0.6045533	0.5990363	0.7778228	0.6924683	0.0110428	0.0408901	0.4849071
1000	0.6720046	0.4844333	0.2787707	0.8245269	0.6956341	0.7149973	0.8609546	0.0235768	0.0825956	0.3733391

0	0.7008156	0.5135072	0.2279549	0.7021694	0.7096138	0.7880265	0.7064228	0.0136738	0.0510681	0.3604692
50	0.6958716	0.3556678	0.2726763	0.5020844	0.3961301	0.1801364	0.6330786	0.0088878	0.0071161	0.4951409
100	0.7018801	0.2942380	0.1644558	0.5608939	0.2650377	0.0815566	0.6723931	0.0072252	0.0683769	0.4623294
150	0.5451314	0.3822475	0.0472952	0.6308458	0.2912547	0.0523479	0.8863237	0.0008482	0.1104911	0.7377797
200	0.6835138	0.2433734	0.0203528	0.4238674	0.2544811	0.0724700	0.6301415	0.0160705	0.1627625	0.5641873
250	0.5967841	0.3328750	0.0181959	0.3824162	0.2021283	0.0523882	0.6497740	0.0107636	0.1599964	0.6208242
300	0.4832293	0.3839882	0.0483972	0.4961714	0.1979067	0.0406034	0.7408291	0.0067518	0.1537519	0.7081922
350	0.6903897	0.3713309	0.0086296	0.4214197	0.2910911	0.0336644	0.7761996	0.0016089	0.1632029	0.7252599
400	0.5692869	0.2956222	0.0064525	0.4852901	0.2444068	0.0353569	0.5924153	0.0078262	0.2055565	0.9029750
450	0.5741557	0.4320366	0.0030950	0.4842528	0.2429039	0.0773877	0.7493241	0.0291637	0.1783345	0.8317156
500	0.6828482	0.3372272	0.0306491	0.4650395	0.2918636	0.0460858	0.7423356	0.0269869	0.1430003	0.6499102
550	0.6298738	0.4723465	0.0692491	0.6996645	0.4845386	0.7875441	0.6429287	0.0810077	0.2420315	0.5381636
600	0.6821094	0.6462784	0.2323738	0.6535547	0.6891155	0.7976740	0.6577054	0.1625059	0.0720158	0.4758370
650	0.7782977	0.6039564	0.2905503	0.6587988	0.6545857	0.7011273	0.6587028	0.0640115	0.0325422	0.4250089
700	0.7429746	0.4764798	0.3129979	0.6701335	0.5729263	0.6842232	0.7966189	0.0206002	0.0511096	0.3407013
750	0.7515393	0.3850179	0.2700780	0.6907170	0.6652323	0.8683966	0.6653429	0.0281948	0.0900585	0.4290638
800	0.7023169	0.4222362	0.2532153	0.5751476	0.5799451	0.6706441	0.6934274	0.0105157	0.0385656	0.3754839
850	0.7626090	0.3995721	0.2692815	0.5752679	0.5138009	0.8093428	0.5960251	0.0124144	0.0724378	0.3889832
900	0.6062002	0.4556723	0.3304216	0.5531700	0.6522498	0.6791678	0.5951451	0.0072721	0.0279110	0.3582426
950	0.6371903	0.4634788	0.2128538	0.7099017	0.6467497	0.7257545	0.6301670	0.0041292	0.0547175	0.3163106
1000	0.9224838	0.4319707	0.2877807	0.7372315	0.6636684	0.7194641	0.6647636	0.0043894	0.0641716	0.5052911

0	0.6961030	0.5105815	0.2460713	0.5964815	0.6486577	0.6881018	0.6654300	0.0074302	0.0718552	0.3966133
50	0.7373639	0.4072078	0.2948613	0.6109084	0.5993652	0.6640492	0.7566159	0.1660637	0.0209512	0.3259552
100	0.7260152	0.4681635	0.2835081	0.7379408	0.5141347	0.7141797	0.7175945	0.2355512	0.0050408	0.4088668
150	0.6098460	0.4508060	0.2935040	0.6748410	0.4616296	0.7515837	0.7266781	0.3276484	0.0102463	0.3381938
200	0.6439163	0.5222849	0.3490697	0.6202135	0.5432267	0.7442632	0.8460721	0.2239174	0.0048997	0.3825035
250	0.6194295	0.4587167	0.3366393	0.6476558	0.5914335	0.7629110	0.9327971	0.4251416	0.0008167	0.3631422
300	0.7249936	0.3864712	0.3098016	0.5791903	0.4292007	0.7808497	0.8240185	0.3388690	0.0001929	0.3344867
350	0.7060971	0.3617893	0.2449683	0.4910274	0.4637553	0.7832043	0.7658823	0.3691418	0.0011882	0.4392234
400	0.7625175	0.4092126	0.2905346	0.4548138	0.5501300	0.9206103	0.9065472	0.2733228	0.0009242	0.3372422
450	0.6401077	0.4303662	0.2563879	0.5889373	0.5255102	0.6199701	0.8443522	0.2612446	0.0008233	0.3234130
500	0.9912933	0.3933362	0.2323229	0.5629983	0.5457972	0.7998009	0.7980676	0.2458776	0.0052832	0.3874395
550	0.8183596	0.3488649	0.2973945	0.5692667	0.6566807	0.7438675	0.6041070	0.1406037	0.0593710	0.4390655
600	0.6619801	0.4171674	0.2713858	0.6026489	0.6371874	0.7538617	0.6134239	0.0426852	0.0777463	0.3743812
650	0.7147926	0.3888255	0.2472744	0.6081745	0.6549419	0.5790932	0.6114170	0.0361773	0.0709276	0.3684367
700	0.9232973	0.3832761	0.2325479	0.6027448	0.7698846	0.7008591	0.6419661	0.0108188	0.0445744	0.3582592
750	0.7393433	0.4241783	0.2364635	0.5704582	0.6912692	0.6977482	0.7475059	0.0118002	0.1043651	0.4879127
800	0.6754875	0.5215883	0.2695786	0.6020194	0.4642603	0.5828707	0.5964848	0.0159807	0.0554981	0.3306811
850	0.7517601	0.3742380	0.2885994	0.8938460	0.6784238	0.6709298	0.6615391	0.0153115	0.0662295	0.2958959
900	0.6453217	0.4887151	0.2908376	0.6267288	0.6762282	0.7428820	0.5514147	0.0066083	0.0594865	0.4228261
950	0.6540852	0.3780882	0.3534723	0.5941316	0.5267973	0.7289254	0.6743018	0.0137023	0.1353885	0.4365151
