G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.9992475	0.9921378	0.9166196	0.9570937	0.9678191	0.4293497	0.9291791	0.7581360	0.6282770	0.7065799
0.9927355	1.0000000	0.8819547	0.9891169	0.9682542	0.6945769	0.9369205	0.8134467	0.9481893	0.4628165
0.9994176	0.8141644	0.8697956	0.7463081	0.9627082	0.3115621	0.9870577	0.6991484	1.0000000	0.4042413
0.9992781	1.0000000	0.8463378	0.9439108	0.9969494	0.2751396	0.9946151	0.7816611	0.5712434	0.7460523
0.9925559	0.9578356	0.9476472	0.7731247	0.9673171	0.3683217	0.9995425	0.8083751	1.0000000	0.4797306
0.9791636	0.5175155	0.8120513	0.7214001	0.9449676	0.2762482	0.9926154	0.5268387	1.0000000	0.4797306
0.9990666	1.0000000	0.9496414	0.8144860	0.9683858	0.4282022	0.9380105	0.7563256	1.0000000	0.4797306
0.9982281	0.8376641	0.9434535	0.8332858	0.9997870	0.2856740	0.9835868	0.8930622	0.7941616	0.5968239
0.9982614	0.9348250	0.8823598	0.7687911	0.9666052	0.4209357	0.9876678	0.7553733	1.0000000	0.2055301
0.9990981	1.0000000	0.8715623	0.8732509	0.9916261	0.6595215	0.9361108	0.9610696	0.8727980	0.5488743
