"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.5968930	1.0438616	0.5496130	0.1014293	0.5124253	0.6011896	1.0383623	0.9189106	0.9275046	0.5367649
50	0.7319457	0.9867693	0.6874163	0.1170930	0.7033472	0.7524294	0.9918333	0.9964321	0.9248581	0.6477804
100	0.8470240	0.9857224	0.5981047	0.2130311	0.6931990	0.7480848	0.9981036	0.9899701	0.9442202	0.7437050
150	0.8766933	0.9241624	0.5788131	0.1813232	0.6251823	0.6055929	1.0077138	0.9554377	0.9326414	0.7281147
200	0.9524366	0.9962744	0.5848707	0.1321823	0.6589523	0.6057649	1.0399396	0.9375631	0.9526429	0.7653562
250	0.8801418	0.9600637	0.6726146	0.2151429	0.6649613	0.7611021	1.1175272	0.9279658	0.9360943	0.7895943
300	0.8458127	1.0424017	0.6610834	0.1978200	0.6484126	0.7590223	0.9942362	0.9506546	0.9709729	0.8501568
350	0.8106068	1.0794058	0.6377212	0.1817304	0.6967698	0.6136012	1.0133171	0.9623209	1.0238676	0.7465895
400	0.8756847	1.0568139	0.6680704	0.3937485	0.7202472	0.8362499	0.9696847	0.9869413	0.9614530	0.6791557
450	0.9425773	1.0034107	0.6661218	0.3627638	0.6988611	0.8766297	0.9877877	0.9445947	1.0280245	0.7209697
500	0.9332934	1.0069821	0.6161960	0.3063159	0.7072387	0.8258392	0.9878014	0.9950742	1.0239421	0.7469300
550	0.7732259	0.9838997	0.6371909	0.3717067	0.6567368	0.8295430	1.0840083	1.0090511	0.9556851	0.6760445
600	0.6994855	1.0214671	0.6714241	0.2052925	0.5454951	0.7616773	1.1108089	0.9725570	0.9668016	0.6474651
650	0.6337800	0.9926121	0.6676729	0.1551745	0.5403676	0.6787822	1.1189424	0.9649690	0.9041270	0.6627838
700	0.6146151	1.0172188	0.5917887	0.1066465	0.5810677	0.6164426	0.9714942	0.8927746	0.9184473	0.5896505
750	0.6921685	1.0372525	0.6010129	0.1067073	0.5931691	0.5554418	0.9629624	0.9300276	0.9528388	0.6415014
800	0.6340274	0.9740345	0.6297283	0.1533347	0.5540781	0.6843409	0.9814732	0.9755169	0.9224532	0.5868615
850	0.6462789	0.9759005	0.6175552	0.1977302	0.5538772	0.7918749	0.9600779	1.1078861	1.0017436	0.5799342
900	0.7281809	0.9916796	0.6185283	0.1555830	0.5520159	0.6933736	1.0214870	0.9372989	1.0002529	0.5355512
