"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	1.0689205	1.0364062	0.3175611	0.1246725	0.2345265	0.9512897	0.1052410	0.7226514	0.0508838	0.2063363
50	0.6059509	1.0238709	0.2923511	0.1291961	0.2328741	1.0020485	0.3049010	0.7009431	0.0616779	0.2363420
100	0.5075932	0.9923690	0.3161742	0.1663540	0.2363944	0.9622530	0.3264036	0.8262326	0.0362215	0.2633778
150	0.4758315	0.9909009	0.2977082	0.1572795	0.2307569	0.9786431	0.3230192	0.7902005	0.0489078	0.2544786
200	0.5069621	0.9663581	0.2894383	0.1286661	0.2189006	0.9929098	0.3596908	0.7044041	0.0727960	0.2619231
250	0.4811057	0.9843846	0.2710550	0.1633315	0.2138097	0.9715867	0.4060929	0.7398293	0.0578351	0.1816535
300	0.4938691	1.0075204	0.2920136	0.1280733	0.2073439	0.9754153	0.3326672	0.7331553	0.0649775	0.1917657
350	0.4933094	0.9905564	0.2820588	0.1235342	0.2201987	1.0673741	0.3294248	0.6743436	0.0516169	0.2138259
400	0.5142438	1.1521956	0.2661069	0.1510459	0.2653868	1.0715819	0.3406890	0.6965461	0.0686182	0.2166375
450	0.4809068	1.0910473	0.2744241	0.1185262	0.2568696	1.0788266	0.3723465	0.7363759	0.0655022	0.2113431
500	0.5315893	0.9281944	0.2605417	0.1147854	0.2807890	1.0370791	0.3567289	0.7979936	0.0482670	0.1849184
550	0.8227392	0.9533032	0.2364268	0.1296293	0.1967225	1.0150706	0.1619331	0.6208328	0.0433634	0.2125664
600	0.8358614	0.9734957	0.2917544	0.1338733	0.2452147	0.9975565	0.1057546	0.7373585	0.0611086	0.1782144
650	0.9757309	1.0068234	0.3222736	0.1295209	0.2604320	0.9570116	0.1043943	0.7760166	0.0656751	0.2807013
700	0.9010191	1.0485879	0.3768051	0.1470363	0.2779776	0.9631202	0.1092306	0.7595085	0.0620221	0.2396307
750	1.0106147	0.9868470	0.3007258	0.1556449	0.2271493	1.0938575	0.1286093	0.7258161	0.0503260	0.1830919
800	0.9727953	1.0376227	0.2871807	0.1440942	0.2671312	1.0488636	0.1067716	0.7991925	0.0279284	0.2458494
850	1.1250007	1.0318024	0.2160879	0.1374703	0.2299299	1.1089941	0.0826445	0.7035523	0.0545838	0.2295884
900	1.0910388	1.0802644	0.2316292	0.1189476	0.2414157	0.9715427	0.0801236	0.7399522	0.0518402	0.2336872
