G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
0.6138868	0.8325321	0.0362847	0.9234580	0.8122983	0.7516949	0.9615288	0.9214458	0.6620995	0.3136293
0.2561886	0.3695445	0.0015592	0.8178027	0.2705619	0.2591018	0.6880906	0.6427133	0.3625488	0.0072599
0.4161005	0.6870258	0.0001352	0.9039686	0.4564345	0.5131431	0.9616330	0.7238170	0.5517248	0.1054421
0.5953182	1.0000000	0.0000333	0.9365348	0.7109822	0.7283676	0.9940329	0.8783842	0.7519589	0.4176198
0.6601074	0.9048045	0.0000335	0.9677761	0.7127425	0.7269097	0.9638823	0.8556496	0.7051870	0.4134892
0.5939632	0.9970138	0.0000413	0.9363562	0.7644018	0.7781104	0.9679892	0.8819794	0.7872604	0.2175227
0.5283801	0.8051178	0.0000692	0.9649374	0.6807506	0.5905937	0.9846130	0.8631468	0.6438364	0.1181644
0.5950721	0.9993188	0.0362405	0.9805151	0.7392841	0.7996432	0.9680677	0.8782607	0.7516630	0.2837988
0.4823142	0.7878265	0.0363054	0.9185466	0.5542463	0.5711892	0.9538940	0.9657595	0.6317490	0.4577735
0.5953182	1.0000000	0.0000280	0.9365348	0.7663028	0.6639135	0.9938183	0.8783842	0.7519589	0.4741109
