"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10

0	0.0122695	1.0000000	0.2551803	0.1526331	1.0000000	0.4931781	0.0048928	0.1053122	0.2310912	1.0000000
50	0.0127937	0.8454462	0.2653101	0.1555509	0.8817749	0.3309789	0.0049932	0.1090494	0.2357002	1.0000000
100	0.0160221	0.7132357	0.3185054	0.1749473	0.7881816	0.2376080	0.0055545	0.1321627	0.2621165	1.0000000
150	0.0212556	0.6514622	0.3897039	0.2088998	0.7470381	0.2193390	0.0063708	0.1693185	0.3014020	1.0000000
200	0.0262087	0.6249431	0.4463889	0.2445099	0.7301922	0.2216998	0.0071193	0.2045386	0.3359441	1.0000000
250	0.0297407	0.6137546	0.4813256	0.2734017	0.7233790	0.2263333	0.0076699	0.2300242	0.3591969	1.0000000
300	0.0318744	0.6090520	0.4999762	0.2935862	0.7206296	0.2295112	0.0080267	0.2457728	0.3726173	1.0000000
350	0.0330367	0.6070771	0.5091071	0.3063952	0.7195205	0.2312530	0.0082401	0.2545753	0.3796560	1.0000000
400	0.0336284	0.6062478	0.5133412	0.3140026	0.7190731	0.2321177	0.0083614	0.2591734	0.3831227	1.0000000
450	0.0339160	0.6058997	0.5152373	0.3183084	0.7188927	0.2325241	0.0084278	0.2614631	0.3847581	1.0000000
500	0.0340513	0.6057535	0.5160673	0.3206584	0.7188199	0.2327088	0.0084633	0.2625642	0.3855065	1.0000000
550	0.0321155	0.7602459	0.4975907	0.3159805	0.8370157	0.4570523	0.0082726	0.2539838	0.3754176	1.0000000
600	0.0253820	0.8924306	0.4224954	0.2867793	0.9305972	0.5529937	0.0074453	0.2153380	0.3330454	1.0000000
650	0.0193730	0.9541934	0.3474344	0.2469370	0.9717359	0.5462057	0.0065287	0.1723365	0.2893495	1.0000000
700	0.0157632	0.9807078	0.3001651	0.2123914	0.9885798	0.5245697	0.0058485	0.1416973	0.2606570	1.0000000
750	0.0139030	0.9918944	0.2756981	0.1879458	0.9953922	0.5092864	0.0054205	0.1237220	0.2451048	1.0000000
800	0.0130111	0.9965963	0.2641993	0.1724940	0.9981414	0.5008824	0.0051726	0.1142108	0.2374621	1.0000000
850	0.0125998	0.9985709	0.2590641	0.1634009	0.9992503	0.4967162	0.0050357	0.1094807	0.2339111	1.0000000
900	0.0124147	0.9994000	0.2568337	0.1583074	0.9996976	0.4947614	0.0049624	0.1072214	0.2323171	1.0000000
950	0.0123326	0.9997481	0.2558798	0.1555556	0.9998780	0.4938743	0.0049239	0.1061721	0.2316175	1.0000000
1000	0.0122967	0.9998942	0.2554752	0.1541095	0.9999508	0.4934805	0.0049040	0.1056945	0.2313151	1.0000000

0	0.0122695	1.0000000	0.2551803	0.1526331	1.0000000	0.4931781	0.0048928	0.1053122	0.2310912	1.0000000
50	0.0122694	1.0000000	0.2551803	0.1384860	1.0000000	0.4931781	0.0034251	0.1055708	0.1902997	0.9315007
100	0.0122694	1.0000000	0.2551803	0.1183710	1.0000000	0.4931781	0.0018464	0.1073118	0.1548477	0.8638863
150	0.0122694	1.0000000	0.2551803	0.1037536	1.0000000	0.4931781	0.0009348	0.1103350	0.1431548	0.8312739
200	0.0122694	1.0000000	0.2551803	0.0949300	1.0000000	0.4931781	0.0004651	0.1133385	0.1420597	0.8182470
250	0.0122694	1.0000000	0.2551803	0.0900563	1.0000000	0.4931781	0.0002307	0.1155393	0.1435121	0.8134816
300	0.0122694	1.0000000	0.2551803	0.0875015	1.0000000	0.4931781	0.0001148	0.1168772	0.1448549	0.8118241
350	0.0122694	1.0000000	0.2551803	0.0862077	1.0000000	0.4931781	0.0000577	0.1175971	0.1456556	0.8112659
400	0.0122694	1.0000000	0.2551803	0.0855684	1.0000000	0.4931781	0.0000296	0.1179531	0.1460566	0.8110820
450	0.0122694	1.0000000	0.2551803	0.0852582	1.0000000	0.4931781	0.0000157	0.1181188	0.1462387	0.8110224
500	0.0122694	1.0000000	0.2551803	0.0851098	1.0000000	0.4931781	0.0000089	0.1181926	0.1463163	0.8110033
550	0.0122694	1.0000000	0.2551803	0.0991828	1.0000000	0.4931781	0.0024073	0.1175683	0.1932902	0.8794966
600	0.0122694	1.0000000	0.2551803	0.1192631	1.0000000	0.4931781	0.0044003	0.1145377	0.2299581	0.9471090
650	0.0122694	1.0000000	0.2551803	0.1338644	1.0000000	0.4931781	0.0050506	0.1109740	0.2389204	0.9797209
700	0.0122694	1.0000000	0.2551803	0.1426807	1.0000000	0.4931781	0.0051337	0.1083633	0.2376513	0.9927476
750	0.0122694	1.0000000	0.2551803	0.1475510	1.0000000	0.4931781	0.0050694	0.1068221	0.2349170	0.9975129
800	0.0122694	1.0000000	0.2551803	0.1501042	1.0000000	0.4931781	0.0049972	0.1060162	0.2329944	0.9991704
850	0.0122694	1.0000000	0.2551803	0.1513972	1.0000000	0.4931781	0.0049470	0.1056263	0.2319543	0.9997286
900	0.0122694	1.0000000	0.2551803	0.1520363	1.0000000	0.4931781	0.0049172	0.1054477	0.2314593	0.9999125
950	0.0122694	1.0000000	0.2551803	0.1523464	1.0000000	0.4931781	0.0049009	0.1053691	0.2312415	0.9999721
1000	0.0122694	1.0000000	0.2551803	0.1524947	1.0000000	0.4931781	0.0048923	0.1053355	0.2311505	0.9999912

0	0.0122695	1.0000000	0.2551803	0.1526331	1.0000000	0.4931781	0.0048928	0.1053122	0.2310912	1.0000000
50	0.0138473	0.9593530	0.2576683	0.1574241	0.7080073	0.5040806	0.0052108	0.0937434	0.2390453	0.9680229
100	0.0339265	0.9245823	0.2693359	0.1926436	0.4768503	0.5738741	0.0071502	0.0957975	0.2877164	0.9364589
150	0.1049303	0.9083361	0.2832648	0.2596547	0.3752339	0.6877363	0.0100335	0.1226325	0.3621291	0.9212346
200	0.2178567	0.9013617	0.2934532	0.3330791	0.3336280	0.7834055	0.0125394	0.1573543	0.4263491	0.9151534
250	0.3249695	0.8984192	0.2993780	0.3937801	0.3168007	0.8406567	0.0142485	0.1857009	0.4678899	0.9129288
300	0.4003820	0.8971824	0.3024185	0.4364735	0.3100101	0.8697571	0.0152793	0.2041695	0.4908025	0.9121550
350	0.4451409	0.8966630	0.3038677	0.4635962	0.3072709	0.8833844	0.0158596	0.2147325	0.5022928	0.9118944
400	0.4691131	0.8964449	0.3045275	0.4796782	0.3061661	0.8894838	0.0161731	0.2202946	0.5077154	0.9118086
450	0.4811385	0.8963534	0.3048193	0.4887528	0.3057204	0.8921394	0.0163380	0.2230637	0.5101722	0.9117808
500	0.4869108	0.8963149	0.3049460	0.4936866	0.3055407	0.8932748	0.0164232	0.2243882	0.5112541	0.9117719
550	0.4091705	0.9369457	0.3020404	0.4823126	0.5974608	0.8432248	0.0159569	0.2453827	0.4924178	0.9437461
600	0.2245205	0.9717097	0.2892086	0.4164919	0.8285887	0.6902727	0.0134244	0.2171076	0.4129275	0.9753092
650	0.1071102	0.9879531	0.2750747	0.3324579	0.9301933	0.5832899	0.0103686	0.1728940	0.3327606	0.9905332
700	0.0519263	0.9949262	0.2653932	0.2633861	0.9717944	0.5316611	0.0080718	0.1409871	0.2815125	0.9966144
750	0.0284131	0.9978683	0.2600344	0.2164803	0.9886197	0.5092280	0.0066381	0.1227858	0.2544299	0.9988390
800	0.0187683	0.9991048	0.2573822	0.1877825	0.9954096	0.4998127	0.0058182	0.1134877	0.2414442	0.9996127
850	0.0148737	0.9996241	0.2561507	0.1713381	0.9981485	0.4959108	0.0053710	0.1090237	0.2355582	0.9998733
900	0.0133111	0.9998422	0.2556003	0.1623304	0.9992532	0.4943020	0.0051342	0.1069621	0.2329826	0.9999591
950	0.0126859	0.9999337	0.2553601	0.1575565	0.9996988	0.4936400	0.0050111	0.1060345	0.2318816	0.9999870
1000	0.0124359	0.9999722	0.2552567	0.1550895	0.9998785	0.4933679	0.0049479	0.1056247	0.2314184	0.9999959

0	0.0122695	1.0000000	0.2551803	0.1526331	1.0000000	0.4931781	0.0048928	0.1053122	0.2310912	1.0000000
50	0.0123302	0.8609810	0.1835751	0.1537329	1.0000000	0.5036095	0.0048914	0.0764059	0.1902363	1.0000000
100	0.0127110	0.7420594	0.1338853	0.1609493	1.0000000	0.5488906	0.0049155	0.0458904	0.1558600	1.0000000
150	0.0133474	0.6864950	0.1263959	0.1733108	1.0000000	0.5998441	0.0049701	0.0310829	0.1474825	1.0000000
200	0.0139721	0.6626415	0.1323249	0.1860431	1.0000000	0.6357840	0.0050363	0.0257939	0.1505856	1.0000000
250	0.0144332	0.6525776	0.1386700	0.1962461	1.0000000	0.6563496	0.0050942	0.0244456	0.1555969	1.0000000
300	0.0147205	0.6483476	0.1427075	0.2033197	1.0000000	0.6668980	0.0051361	0.0243614	0.1593687	1.0000000
350	0.0148813	0.6465712	0.1448478	0.2077895	1.0000000	0.6719759	0.0051630	0.0245510	0.1616239	1.0000000
400	0.0149653	0.6458253	0.1458824	0.2104390	1.0000000	0.6743252	0.0051790	0.0247274	0.1628246	1.0000000
450	0.0150070	0.6455121	0.1463567	0.2119383	1.0000000	0.6753839	0.0051881	0.0248411	0.1634209	1.0000000
500	0.0150271	0.6453806	0.1465673	0.2127573	1.0000000	0.6758524	0.0051931	0.0249047	0.1637039	1.0000000
550	0.0147972	0.7843445	0.2704353	0.2113701	1.0000000	0.6617802	0.0051689	0.0750330	0.2137256	1.0000000
600	0.0139663	0.9032428	0.3266695	0.2017473	1.0000000	0.6084247	0.0050809	0.1135777	0.2434578	1.0000000
650	0.0132046	0.9587976	0.3116326	0.1878607	1.0000000	0.5571398	0.0049997	0.1213143	0.2451870	1.0000000
700	0.0127373	0.9826470	0.2874043	0.1753613	1.0000000	0.5250670	0.0049472	0.1178083	0.2402658	1.0000000
750	0.0124919	0.9927092	0.2711969	0.1662751	1.0000000	0.5081821	0.0049172	0.1129820	0.2360544	1.0000000
800	0.0123722	0.9969384	0.2625938	0.1604108	1.0000000	0.5000004	0.0049010	0.1095040	0.2335449	1.0000000
850	0.0123160	0.9987145	0.2584780	0.1569004	1.0000000	0.4962132	0.0048924	0.1074523	0.2322437	1.0000000
900	0.0122903	0.9994603	0.2566137	0.1549052	1.0000000	0.4945085	0.0048880	0.1063572	0.2316155	1.0000000
950	0.0122786	0.9997734	0.2557948	0.1538135	1.0000000	0.4937552	0.0048857	0.1058068	0.2313247	1.0000000
1000	0.0122734	0.9999049	0.2554416	0.1532331	1.0000000	0.4934265	0.0048846	0.1055410	0.2311937	1.0000000

0	0.0122695	1.0000000	0.2551803	0.1526331	1.0000000	0.4931781	0.0048928	0.1053122	0.2310912	1.0000000
50	0.0078033	1.0000000	0.2551803	0.1526292	1.0000000	0.4931781	0.0050824	0.0731180	0.2348375	0.8591072
100	0.0035911	1.0000000	0.2551803	0.1526275	1.0000000	0.4931781	0.0064686	0.0372991	0.2580191	0.7200346
150	0.0015654	1.0000000	0.2551803	0.1526267	1.0000000	0.4931781	0.0091143	0.0176121	0.2943354	0.6529557
200	0.0007199	1.0000000	0.2551803	0.1526264	1.0000000	0.4931781	0.0119949	0.0087369	0.3268197	0.6261614
250	0.0003836	1.0000000	0.2551803	0.1526262	1.0000000	0.4931781	0.0142903	0.0051192	0.3483744	0.6163596
300	0.0002524	1.0000000	0.2551803	0.1526261	1.0000000	0.4931781	0.0158109	0.0037328	0.3603216	0.6129504
