G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.2196853	0.5511276	0.6857156	0.3704557	0.1477117	0.1919788	0.0390119	0.3296618	0.2778720	0.7303525	0.6219789	0.3289254	0.1564411	0.0459065	0.5860402	0.3876817	0.3110483	0.3422756	0.2837270	0.0043302	0.6370265	0.0278136	0.0383370	0.0158334	0.3848758	0.2224971	0.2516160	0.3904830	0.5957923	0.7572403	0.2043984	0.2037122	0.2650610	0.2941734	0.4484706	0.3820014	0.0201241	0.1626447	0.0519468	0.4275402	0.3842248	0.2217107	0.7191633	0.6551921	0.0848765	0.3056139	0.1240544	0.4498189	0.4546585	0.6160772	0.7119877	0.6903523	0.0011132	0.2240376	0.4139422	0.3764566	0.6310395	0.5201416	0.6666521	0.7215451	0.6744817	0.1805249	0.1561224	0.0198362	0.1461617	0.5824369	0.0223375	0.0803108	0.2171302	0.3372968	0.4594531	0.4742228	0.0299099	0.1553775	0.4458110	0.5136191	0.0876715	0.5946984	0.1657700	0.3041242	0.3202065	0.6087028	0.5734738	0.5435789	0.5521426	0.5964676	0.3175353	0.5528025	0.2295549	0.1209608	0.6109304	0.2204640	0.0190150	0.2290250	0.3239583	0.2608601	0.3085387	0.5615569	0.4245074	0.6753452
0.5749481	0.2055177	0.7493154	0.2849151	0.1494850	0.4174024	0.0193378	0.3612713	0.5218564	0.6338243	0.6629542	0.2863196	0.1042015	0.1903512	0.5558346	0.4305538	0.2726052	0.3019429	0.2585170	0.0048561	0.6788356	0.0247831	0.0182033	0.0090837	0.4500597	0.3173417	0.1947074	0.3747490	0.6444119	0.7957561	0.1704842	0.2587345	0.2538661	0.2596176	0.4196578	0.4861284	0.0037882	0.1540858	0.0727608	0.3937259	0.5197738	0.1961149	0.6148534	0.6503977	0.0486980	0.3088708	0.2468205	0.3768235	0.5830301	0.5764924	0.5318086	0.6980047	0.0018659	0.2763241	0.3648404	0.3906149	0.4617555	0.4416874	0.5240199	0.6834847	0.6353403	0.1261830	0.1316501	0.0282930	0.1359486	0.5012402	0.0390812	0.0203516	0.2231573	0.4174350	0.6903443	0.3641383	0.0122759	0.1529456	0.4625905	0.3727838	0.0443579	0.7512487	0.1915160	0.5036914	0.2121372	0.4520407	0.6112328	0.6047352	0.6899651	0.6181800	0.2148822	0.3815354	0.2023760	0.1644635	0.6998878	0.1367552	0.0256833	0.2748586	0.2963374	0.2877009	0.2297985	0.7699854	0.3369644	0.5854824
0.5133534	0.3543651	0.4055813	0.3214349	0.1410407	0.4622490	0.0225560	0.4112344	0.2007835	0.7390432	0.7299039	0.3390439	0.1375610	0.1197658	0.5978150	0.2156910	0.3436504	0.4914337	0.3532855	0.0059635	0.6289857	0.0307918	0.0331827	0.0174280	0.7627370	0.2642183	0.1874887	0.4993537	0.6916940	0.7986977	0.1293804	0.2350671	0.1391953	0.1644773	0.5396755	0.4164238	0.0058302	0.1526856	0.0700976	0.5171233	0.4207884	0.2700756	0.6337641	0.6740341	0.1729234	0.3381062	0.1552435	0.4687556	0.4460750	0.9058502	0.6631368	0.7244114	0.0045047	0.2232130	0.4858431	0.0996409	0.6441201	0.3533885	0.6041674	0.8008389	0.8924820	0.2755530	0.2553714	0.1132814	0.0953405	0.4721102	0.0432894	0.1020151	0.3333208	0.3230269	0.6070550	0.4468584	0.0453771	0.1724241	0.4772631	0.4370587	0.0758222	0.7089402	0.1607174	0.3674724	0.2498635	0.2505274	0.6507675	0.6026017	0.5773601	0.5791333	0.2454430	0.4296948	0.2188654	0.1629934	0.6016458	0.2117359	0.0357154	0.4890072	0.3577132	0.2241435	0.2130382	0.6849537	0.3342276	0.5613196
0.5369911	0.5791089	0.6803504	0.1806672	0.1554003	0.3144741	0.0137618	0.3703744	0.3852023	0.6787500	0.8052430	0.2850013	0.0980695	0.0551634	0.5434121	0.2479009	0.2278655	0.3036602	0.2447589	0.0192407	0.6573043	0.0530820	0.0337885	0.0080792	0.4430523	0.2855318	0.1514706	0.4191669	0.6215970	0.6673631	0.1899526	0.1856775	0.2338308	0.1728838	0.3414069	0.3454177	0.0171271	0.1280728	0.0695487	0.4225491	0.5384986	0.2000742	0.6226907	0.4779546	0.3240801	0.2969681	0.3024142	0.3214431	0.4407978	0.7533115	0.5827879	0.6932284	0.0125151	0.2441216	0.4886591	0.1880107	0.6602255	0.3828058	0.5311447	0.5987066	0.7402065	0.1176117	0.2173664	0.0307063	0.2212073	0.4575254	0.0302463	0.1267454	0.2432923	0.3794473	0.6131215	0.3665671	0.0224916	0.1315190	0.4236401	0.4343302	0.0881013	0.5064802	0.1792335	0.2789910	0.2627673	0.6634482	0.6921781	0.7312729	0.7221147	0.5535518	0.2111351	0.5348084	0.2072583	0.1419669	0.8128521	0.3009266	0.0346570	0.2654985	0.3601524	0.2832123	0.1704793	0.5707808	0.3789609	0.8034763
0.4629208	0.3804690	0.6890346	0.3250570	0.0578833	0.3049828	0.0146797	0.3190813	0.3904850	0.6855575	0.6148093	0.3116251	0.1326264	0.1073894	0.5696763	0.3589532	0.3261966	0.6112271	0.2658303	0.0071373	0.7521123	0.0240884	0.0213864	0.0044971	0.4479719	0.1897226	0.2620580	0.2903838	0.4905867	0.8250491	0.2095558	0.2218166	0.1925076	0.2523384	0.5026285	0.3977294	0.0025820	0.1461065	0.0730279	0.5350827	0.5100152	0.2633231	0.6784860	0.5912539	0.2210350	0.3752936	0.1536286	0.5429712	0.4741816	0.5898586	0.5299181	0.7037880	0.0022809	0.3242353	0.4660874	0.3202929	0.5096161	0.3789496	0.6086714	0.6777509	0.6724490	0.2046757	0.2624908	0.0222599	0.1504507	0.6270577	0.0398086	0.0425810	0.2643271	0.2863442	0.5571585	0.4317951	0.0120661	0.1384202	0.3678819	0.3460884	0.0546678	0.6354215	0.1855745	0.3023898	0.2030419	0.4574081	0.5890054	0.7205239	0.5906460	0.5290468	0.2384442	0.4995399	0.3440253	0.1346854	0.6557326	0.1755365	0.0494752	0.2763798	0.3691287	0.4007079	0.1550566	0.5206634	0.2719565	0.6312285
0.4983565	0.3809214	0.6380707	0.3610234	0.1914210	0.1367200	0.0242354	0.3324191	0.2954951	0.7698871	0.6718528	0.3581029	0.1080702	0.0360776	0.6727177	0.3727455	0.4320958	0.5228684	0.2869694	0.0045423	0.7902437	0.0266696	0.0259596	0.0145638	0.4608166	0.2831172	0.2051696	0.3397948	0.5569931	0.6779389	0.2203353	0.2386948	0.2653259	0.2378493	0.4270207	0.3721312	0.0066878	0.1527683	0.0624316	0.4237682	0.5912906	0.2286753	0.6702780	0.6218268	0.0598016	0.3833475	0.1399696	0.4207252	0.5194645	0.6679254	0.6148055	0.7350840	0.0035378	0.2954218	0.4253221	0.2944742	0.6974903	0.4841723	0.5249526	0.6748357	0.5335212	0.1344760	0.1352928	0.0398147	0.1682745	0.4383430	0.0372526	0.0551854	0.1976839	0.3532395	0.5806106	0.3056657	0.0144775	0.2125978	0.3977586	0.3724662	0.0679596	0.6220320	0.1306486	0.4717942	0.2186279	0.3764578	0.6288332	0.5403957	0.7114587	0.6612697	0.2853256	0.4148558	0.3879718	0.1621078	0.6301689	0.1665772	0.0234139	0.2814011	0.3419563	0.2214977	0.2699748	0.6487023	0.3116735	0.7319302
0.4029956	0.3574956	0.7352882	0.2960295	0.1358514	0.4311744	0.0036557	0.3239908	0.3400672	0.6475102	0.6490626	0.3182974	0.1724465	0.0539489	0.5579957	0.2202823	0.2906848	0.4285203	0.3212734	0.0077404	0.7273004	0.0367399	0.0488011	0.0174714	0.5715916	0.2553965	0.2287591	0.3384032	0.6300319	0.7045031	0.2030511	0.2255237	0.2231478	0.2302316	0.4181560	0.4791387	0.0223588	0.1084985	0.0358469	0.3771753	0.4063995	0.2541030	0.8022780	0.5840374	0.1301083	0.2690063	0.1322457	0.4870997	0.5486507	0.6735721	0.5819052	0.6807421	0.0131055	0.2551534	0.4036319	0.3042247	0.6902798	0.3451314	0.6743188	0.7383240	0.6487647	0.1924841	0.1310339	0.0260765	0.2787170	0.5544530	0.0164279	0.0115150	0.1937904	0.2897751	0.4447482	0.4073125	0.0295512	0.1690851	0.5155377	0.4195123	0.1109567	0.6687341	0.1544425	0.2650090	0.2349269	0.3509413	0.6705637	0.6125372	0.7907498	0.5269832	0.2011726	0.4805606	0.2982306	0.1296201	0.7158284	0.1649132	0.0333719	0.2574797	0.3207334	0.3563084	0.2685009	0.6088548	0.3569812	0.7464258
0.4776202	0.5039270	0.6208475	0.3905397	0.1403849	0.2914370	0.0206407	0.1891576	0.2976881	0.6614441	0.7723362	0.3975790	0.1524705	0.0324438	0.5468160	0.2828894	0.2075282	0.4920423	0.2363123	0.0159998	0.5515722	0.0265855	0.0313068	0.0017784	0.3883219	0.2884946	0.1456525	0.3500197	0.6831709	0.6692325	0.2394779	0.1774449	0.2111786	0.2875061	0.4577050	0.3251983	0.0134337	0.1147276	0.0474532	0.5020722	0.3892662	0.2216031	0.5751634	0.5345942	0.1157710	0.2697644	0.2189182	0.4985449	0.4862893	0.6684445	0.5577870	0.6963675	0.0035141	0.1412744	0.4031778	0.3089793	0.7297317	0.3618361	0.6139827	0.7427396	0.7342222	0.1479098	0.1873689	0.0635565	0.1775844	0.6051530	0.0730136	0.0388482	0.3036691	0.3520618	0.5284139	0.4186666	0.0130596	0.1313865	0.5096398	0.5236683	0.1349649	0.7102317	0.1371163	0.3035407	0.2272686	0.3747891	0.5888607	0.5965300	0.6272100	0.4829395	0.3038012	0.5407256	0.2128621	0.1774647	0.6557964	0.1869243	0.0280455	0.3922186	0.2641876	0.2440895	0.3500273	0.6664292	0.3703099	0.7664061
0.5269189	0.4603298	0.7875116	0.3412061	0.1527155	0.3237059	0.0081400	0.3726380	0.1573745	0.6320158	0.8020915	0.3106434	0.1306870	0.0681509	0.7062743	0.2885835	0.2736402	0.3670721	0.2168683	0.0091176	0.5764753	0.0472925	0.0445528	0.0154307	0.4194276	0.2379810	0.2058147	0.4986177	0.5725136	0.7917770	0.1804525	0.1825134	0.2637939	0.2224919	0.4696931	0.3847919	0.0312512	0.1498974	0.0557031	0.4010103	0.4586086	0.2252759	0.5410149	0.6185184	0.2417429	0.2574702	0.2288565	0.3721483	0.4821163	0.7348088	0.5999543	0.7841078	0.0021330	0.2207657	0.4634799	0.3253468	0.4789655	0.3872831	0.4949687	0.7418514	0.6821105	0.1117450	0.2083544	0.0181907	0.1315401	0.6193064	0.0485293	0.0358314	0.2824202	0.2400070	0.6147065	0.3366258	0.0103774	0.1390327	0.4879498	0.3794563	0.1449087	0.5898866	0.2202735	0.3618611	0.2443967	0.2659528	0.6890634	0.6943807	0.6062063	0.7217890	0.3313765	0.3960732	0.2461659	0.1159110	0.7276784	0.1800239	0.0519317	0.3441484	0.3330199	0.3018692	0.2259218	0.6153466	0.3532124	0.6108756
0.3836702	0.4284730	0.6994202	0.2784366	0.2069975	0.4040564	0.0237790	0.3873180	0.3996773	0.3381711	0.6129976	0.3085202	0.0891282	0.0691412	0.5188277	0.3256764	0.2452566	0.5823079	0.3198016	0.0058577	0.6973998	0.0246126	0.0623114	0.0051079	0.4972985	0.2480830	0.1925368	0.4308001	0.5833856	0.7243522	0.1927206	0.3314713	0.2273853	0.1401862	0.5038341	0.4556055	0.0334822	0.1143385	0.1000556	0.4217792	0.5063107	0.2619129	0.6809891	0.5998439	0.1519395	0.3673641	0.1836142	0.4601503	0.5857057	0.7836850	0.7961113	0.6039160	0.0008627	0.1537282	0.3666320	0.3554055	0.6340303	0.3365664	0.5659706	0.6064816	0.6773322	0.1367790	0.1641301	0.0131287	0.1473066	0.6299024	0.0517049	0.0456967	0.2276186	0.3735736	0.6072473	0.4344661	0.0199348	0.1421321	0.3408569	0.4590215	0.0743731	0.6601095	0.2376318	0.3424361	0.2494203	0.3735368	0.5716352	0.6129783	0.6488294	0.6156715	0.2086829	0.4382681	0.2266236	0.1196701	0.6344794	0.1562092	0.0407111	0.3407534	0.2642336	0.2981975	0.1502577	0.6551778	0.2843233	0.5863940
