G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G73A	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.3415657	0.3372116	0.4563063	0.0000000	0.2627530	0.0996273	0.2115364	0.3958928	0.5400621	0.3335744	0.7543832	0.0983997	0.5102530	0.0420455	0.0468776	0.6274043	0.0503936	0.0269118	0.0614844	0.0054068	0.0843318	0.6722459	0.2803666	0.5506071	0.0507526	0.0500175	0.1131005	0.0078850	0.0709730	0.0404214	0.0598462	0.0140246	0.3142020	0.0000000	0.4113417	0.6849883	0.6718903	0.0637526	0.1017653	0.2636828	0.5408059	0.4282732	0.2013793	0.5693282	0.0029113	0.0631486	0.6165810	0.3927768	0.3299713	0.2825534	0.7367051	0.3173513	0.5056202	0.3719606	0.0013783	0.2374314	0.0049250	0.0459708	0.4067437	0.1953152	0.3615366	0.0235738	0.0147940	0.0206365	0.3138584	0.2411574	0.6438757	0.0663902	0.5261069	0.6081474	0.0008003	0.4314089	0.3664347	0.1901154	0.2030112	0.3466476	0.3533653	0.4376734	0.3891941	0.0005520	0.3047891	0.4982428	0.4638099	0.5465696	0.3552323	0.1734182	0.5871140	0.3525896	0.5507797	0.5495112	0.2877837	0.0329821	0.6389987	0.0095145	0.4912962	0.6154781	0.5730687	0.3216435	0.4921382	0.2664051
0.2804053	0.2913933	0.4343881	0.0000000	0.3028211	0.1426123	0.2272984	0.2767241	0.4262291	0.3517248	0.5919272	0.1321305	0.5489296	0.0616076	0.0624118	0.7007167	0.0163589	0.0209515	0.0571471	0.0157248	0.1300161	0.6050252	0.2703527	0.5067591	0.0524501	0.0615807	0.1428229	0.0229237	0.0510944	0.0228335	0.0351450	0.0065654	0.5270078	0.0248785	0.0103998	0.0256411	0.0000000	0.0582782	0.0576670	0.2078663	0.5184359	0.3621266	0.3182005	0.6445745	0.0203946	0.0707206	0.6121397	0.4198015	0.3200362	0.2570636	0.6737466	0.4195341	0.6363519	0.4051619	0.0006489	0.0840435	0.0005912	0.1823957	0.5549431	0.2471105	0.2703381	0.1998089	0.0333302	0.0109441	0.3353226	0.0312500	0.6495292	0.0246546	0.6260979	0.6380458	0.0010478	0.2991233	0.3761627	0.2441646	0.1934731	0.3530191	0.2198522	0.3677045	0.4373845	0.3379579	0.4073191	0.4782673	0.5543124	0.6013609	0.3865875	0.2120659	0.6739228	0.1088186	0.2843195	0.4582387	0.2753072	0.0772302	0.5825289	0.0866217	0.5079119	0.5326360	0.7176790	0.3522862	0.5767594	0.1204654
0.3525086	0.2768739	0.5175175	0.2520075	0.2149384	0.1687796	0.1687325	0.3364999	0.5392956	0.3381108	0.6734249	0.3106810	0.4102441	0.0245530	0.0214891	0.5445700	0.0660554	0.0434096	0.0459962	0.0097690	0.1548645	0.5851548	0.5198197	0.3746422	0.0405887	0.1157348	0.0000000	0.0000000	0.0327038	0.0100179	0.0500201	0.0003263	0.5167981	0.0283701	0.3242090	0.6156338	0.5591896	0.0522560	0.0886612	0.2056265	0.5038535	0.5441690	0.5672874	0.5634753	0.1065651	0.0882351	0.5355123	0.3627938	0.3413518	0.1485495	0.6552367	0.2804852	0.6151361	0.3469456	0.0005056	0.1539493	0.0186806	0.0243394	0.5082760	0.2083078	0.0278051	0.3635229	0.0046451	0.0126882	0.3161516	0.3838783	0.6341242	0.0296650	0.4944504	0.1802066	0.0010462	0.0944228	0.2245898	0.2874961	0.1061976	0.4859055	0.3236247	0.3874595	0.4730443	0.0037180	0.3143702	0.4980618	0.5499821	0.4225491	0.4824051	0.1886014	0.5756673	0.4249797	0.5079053	0.4357416	0.4271433	0.0522085	0.6149841	0.0111564	0.4332295	0.4583387	0.6499948	0.3857000	0.4885870	0.2555817
0.3182076	0.3170914	0.5738441	0.0000000	0.3026420	0.0822447	0.2256089	0.3283844	0.4185081	0.3468650	0.8053159	0.2019883	0.4264345	0.1297054	0.0844428	0.6647731	0.0165253	0.0160470	0.1115097	0.0000000	0.1840584	0.5908440	0.2896649	0.5500826	0.1008604	0.0946655	0.1319170	0.0121449	0.0938720	0.0525496	0.3020063	0.1087895	0.5069323	0.0213476	0.4541367	0.6591633	0.6201703	0.0722893	0.0541845	0.2358461	0.4849711	0.4517500	0.3016197	0.5706993	0.0022625	0.0779398	0.5356847	0.4798062	0.4347526	0.2930827	0.7036087	0.3660333	0.5800896	0.2963759	0.0010528	0.1846083	0.0004271	0.0673632	0.4508894	0.1646497	0.3787167	0.0120683	0.0407824	0.0107513	0.3452806	0.2003650	0.7055395	0.0554982	0.5270454	0.7236077	0.0010873	0.4043286	0.3240190	0.2206387	0.1830876	0.2627829	0.2304341	0.3189122	0.5003808	0.0016839	0.3560438	0.4053225	0.6580768	0.4838906	0.4080198	0.1734024	0.5921314	0.2577572	0.6243147	0.5519587	0.2524335	0.0429432	0.7459773	0.0018934	0.4073792	0.5720162	0.5591986	0.4418021	0.6609928	0.1235802
0.3423772	0.4494462	0.3686643	0.0000000	0.3074326	0.1021433	0.1983716	0.3273273	0.3967810	0.3922916	0.5142053	0.2045389	0.6384974	0.0449986	0.0617907	0.6944772	0.0153145	0.0523441	0.0752783	0.0311202	0.0979708	0.7340268	0.3629245	0.5634574	0.0730428	0.0561874	0.1124880	0.0105617	0.0435450	0.0224739	0.0603649	0.0151659	0.5754875	0.0249808	0.3777255	0.5340540	0.6298451	0.0722517	0.0961682	0.2543356	0.5506366	0.3645299	0.2652602	0.6175346	0.0168355	0.0656251	0.5756812	0.3719889	0.3444411	0.0000000	0.5912878	0.3840591	0.7144308	0.3936753	0.0006640	0.2784547	0.2894485	0.0490504	0.6153444	0.1640229	0.3909340	0.0000000	0.2862209	0.0058604	0.3426599	0.2514582	0.6854025	0.0260084	0.5590917	0.7215601	0.0000687	0.3918718	0.1939148	0.1569389	0.1621340	0.3808770	0.2903482	0.3646489	0.3388858	0.0017481	0.3676400	0.4182662	0.4768631	0.5066580	0.3138532	0.2715868	0.5973623	0.3871093	0.4852637	0.4488253	0.3286846	0.0152332	0.6403854	0.0024892	0.4522811	0.6230221	0.6265735	0.3649879	0.6535030	0.1426835
0.2122026	0.2743863	0.6442606	0.2672412	0.3730628	0.1051294	0.2058504	0.3411157	0.4280725	0.3510866	0.5937781	0.1525363	0.6727903	0.0485793	0.0546937	0.5916116	0.0947806	0.0259414	0.1009621	0.0190522	0.1643651	0.6368492	0.2416630	0.6077139	0.0362275	0.0653758	0.1385624	0.0140583	0.0585638	0.0568358	0.0238947	0.0276140	0.2557782	0.0000000	0.3741675	0.5835795	0.6999989	0.0382872	0.0701391	0.2467038	0.4539884	0.4626312	0.1852178	0.5076905	0.0261022	0.0463392	0.5720825	0.3892016	0.3468169	0.0000000	0.6250687	0.3270801	0.5335190	0.3251616	0.0031874	0.2274557	0.2893848	0.0530908	0.5672133	0.1344367	0.0360328	0.2053689	0.3005078	0.0123105	0.3685413	0.2782921	0.6005062	0.0727468	0.5282586	0.2680469	0.0008553	0.1028643	0.3361446	0.2249618	0.1929067	0.3660635	0.2166883	0.3528489	0.3601061	0.0165477	0.2989376	0.5371819	0.5882734	0.5920434	0.6099207	0.2500409	0.6799717	0.3974889	0.5679694	0.7245996	0.4405473	0.0184712	0.5123837	0.0191079	0.3838664	0.5674177	0.7162013	0.3610687	0.5406262	0.0934774
0.3584667	0.2724272	0.6851741	0.2945016	0.3826792	0.1698055	0.1685315	0.3392202	0.4239552	0.4028309	0.6141399	0.1445294	0.5912740	0.0299525	0.0485755	0.6382214	0.1063408	0.0233618	0.0000000	0.0122812	0.0823968	0.7833801	0.0000000	0.5358315	0.0466996	0.0788996	0.1395569	0.0175241	0.0588619	0.0789509	0.0563192	0.0047125	0.3638128	0.0401889	0.3918673	0.6777592	0.5919941	0.0406376	0.0573797	0.2885196	0.6359204	0.3720290	0.3249837	0.7225158	0.0121003	0.0477823	0.6320275	0.3903956	0.4205021	0.2517781	0.6995414	0.2303923	0.5097419	0.3104523	0.0020382	0.4131273	0.0036847	0.1319949	0.5537400	0.2084250	0.0217831	0.2381116	0.3381205	0.0051110	0.3166309	0.1631630	0.5984170	0.1077858	0.5177921	0.3096098	0.0020216	0.1032640	0.2304367	0.1967723	0.4169558	0.3785889	0.3586196	0.3560988	0.3639740	0.0004784	0.2994327	0.5720667	0.5598818	0.5463409	0.5811807	0.1449630	0.5466206	0.3459890	0.5219520	0.5216989	0.5856812	0.0303071	0.3097396	0.0063672	0.5092588	0.5128093	0.5248864	0.3040815	0.3315240	0.1301794
0.3264615	0.2300082	0.4742732	0.2523221	0.3956040	0.1351124	0.1575287	0.2561396	0.4426777	0.3226130	0.7316899	0.0967683	0.5264312	0.0525315	0.0605654	0.5992914	0.0607165	0.0342499	0.0000000	0.0064119	0.0784689	0.6388878	0.2594199	0.5940121	0.0896876	0.0396910	0.1616083	0.0298520	0.0344229	0.0557599	0.0340735	0.0298648	0.4119612	0.0179039	0.3363797	0.5910748	0.5798860	0.0526528	0.0326494	0.2457071	0.5312611	0.4250431	0.2125110	0.6359183	0.0190432	0.0573323	0.5156761	0.3681141	0.3636221	0.0000000	0.5764674	0.3584032	0.5496635	0.3643738	0.0002636	0.1501009	0.3264281	0.1240907	0.4595484	0.1515061	0.0076542	0.2210961	0.3437618	0.0097694	0.3317171	0.2690737	0.6179445	0.1630762	0.5004364	0.3516541	0.0003123	0.0937066	0.2455158	0.1776632	0.3840778	0.2435104	0.3083236	0.3538358	0.3344862	0.0025570	0.3586424	0.5550356	0.5304762	0.6055409	0.5790047	0.1756957	0.5908379	0.3562357	0.5731802	0.5013313	0.4694424	0.0386629	0.7138201	0.0104241	0.4158466	0.6125412	0.7859612	0.3182669	0.6208241	0.0550074
0.3130949	0.3327255	0.5306207	0.2203108	0.3435173	0.1567736	0.2448145	0.2686230	0.5687256	0.2674490	0.7099593	0.1759005	0.6106762	0.0381987	0.0338819	0.6069284	0.0768512	0.0235720	0.1021264	0.0419693	0.0619687	0.5103049	0.2833164	0.5184395	0.0891760	0.0351347	0.1283339	0.0113241	0.0384329	0.0857433	0.0558485	0.0028272	0.2463244	0.0000000	0.1151397	0.0143219	0.0000000	0.0896425	0.0853601	0.2161304	0.4374896	0.4854386	0.2035144	0.5966521	0.0213349	0.1038239	0.6226332	0.3723998	0.3468092	0.3078129	0.6770628	0.1706819	0.5313511	0.3206992	0.0037772	0.0732770	0.0008988	0.2521285	0.5218730	0.2909704	0.0229406	0.4305533	0.0466563	0.0068275	0.3112974	0.0368292	0.6468583	0.0585761	0.6054780	0.0778256	0.0010532	0.0037893	0.2611189	0.2053183	0.1858501	0.3841986	0.2345069	0.3825672	0.4020209	0.1474427	0.3441127	0.3898672	0.5457432	0.4172682	0.6530771	0.1932850	0.5643125	0.2324764	0.2152239	0.4715636	0.4538160	0.0662014	0.7156622	0.1182136	0.2969735	0.4387359	0.6166736	0.4194660	0.6621400	0.2109391
0.2383334	0.4373806	0.5171142	0.0000000	0.3153047	0.1219430	0.1783706	0.2341483	0.5816223	0.3961153	0.6200965	0.2793166	0.4992063	0.0094801	0.0375647	0.5698548	0.0070958	0.0252609	0.0433695	0.0155990	0.0554073	0.6422106	0.4100085	0.5390192	0.0530206	0.0000000	0.0833863	0.0030133	0.0342931	0.0446092	0.0247324	0.0005695	0.4866254	0.0396253	0.3458880	0.6314739	0.6389424	0.1077316	0.1222893	0.2158343	0.5149898	0.4364519	0.2587834	0.5828437	0.0104587	0.0865858	0.5853515	0.2364872	0.3073719	0.2355361	0.6523547	0.3718421	0.5891207	0.2882228	0.0008197	0.1852637	0.0014921	0.0515120	0.3815989	0.2543521	0.3713823	0.0098849	0.0443495	0.0095217	0.3222854	0.2724503	0.6710784	0.0484584	0.5451444	0.0363503	0.0027911	0.3481687	0.2786873	0.2105122	0.3068496	0.2991537	0.2649893	0.4502067	0.3897660	0.0181598	0.4556016	0.5609878	0.4230930	0.4595753	0.3724632	0.2386142	0.6830495	0.3315841	0.5841785	0.4165895	0.3601014	0.0251920	0.7069766	0.0023437	0.3534341	0.4681145	0.6470416	0.4146104	0.6178593	0.1342269
