G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0.0000000	0.4958493	0.6263739	0.0783986	0.2524531	0.0014021	0.0749404	0.0243102	0.6160644	0.2344363	0.0664965	0.0661115	0.0002843	0.0799613	0.6098976	0.2794373	0.3761214	0.7209593	0.7008722	0.6078222	0.0608013	0.3828270	0.6997307	0.7254822	0.6504503	0.6188169	0.6923511	0.0779830	0.1476441	0.0179014	0.3042012	0.0530066	0.5612894	0.4750674	0.2589906	0.5665965	0.2247581	0.4999111	0.2661938	0.0170696	0.6486408	0.4064007	0.0703220	0.0501542	0.5140930	0.4771804	0.3535970	0.5473089	0.5959272	0.1975814	0.0543430	0.2048604	0.6868833	0.0033064	0.4383188	0.3614862	0.5939747	0.1414442	0.3096118	0.6843332	0.5139066	0.3388624	0.1704806	0.1555500	0.4352985	0.3453284	0.7122049	0.5349836	0.3027415	0.0361314	0.3509203	0.1740659	0.2027900	0.5859431	0.2406445	0.3259899	0.6123056	0.1101418	0.2349477	0.4962438	0.5525365	0.6294182	0.0527978	0.4894947	0.7290581	0.1990142	0.1704728	0.3898548	0.4146516	0.5321949	0.4541879	0.0775668	0.3296314	0.3405631	0.1307371	0.4751774	0.1894640	0.0298274	0.3717715	0.5569922
0.0106044	0.0000000	0.6545512	0.0900256	0.2875462	0.0000509	0.0245944	0.0151438	0.5541411	0.4046785	0.0881277	0.0705063	0.0027444	0.0726322	0.6297215	0.3782158	0.3224299	0.6275013	0.7036451	0.5480018	0.0645214	0.4470071	0.6073537	0.3629057	0.6290286	0.4694279	0.7324144	0.3971764	0.2551494	0.0214471	0.2861081	0.0646288	0.4044868	0.6764887	0.1376196	0.6063569	0.1133324	0.4726245	0.1948278	0.0199627	0.6497978	0.3270993	0.0743388	0.0367250	0.5471178	0.3537091	0.3584066	0.6035058	0.5398497	0.2091152	0.0909763	0.3405569	0.6852031	0.0003905	0.5052407	0.3556830	0.6337942	0.1411810	0.2995494	0.8271304	0.4859397	0.4776245	0.1364196	0.1658459	0.3175392	0.4146537	0.6989215	0.3256066	0.3083228	0.0386264	0.2571093	0.1621054	0.3975414	0.5551400	0.1868053	0.3292850	0.6637050	0.2519214	0.1257383	0.5044259	0.6326706	0.7332496	0.0842957	0.4470629	0.6225582	0.2917766	0.2437879	0.3816361	0.3939471	0.5291001	0.2213216	0.2634577	0.2607078	0.4206064	0.0629443	0.4115274	0.1757581	0.0475528	0.3127013	0.7074552
0.4913922	0.2157261	0.0000000	0.1291159	0.3087788	0.0009511	0.0282992	0.0134903	0.5092382	0.2516039	0.0795667	0.0710139	0.0002105	0.0885954	0.6699231	0.3419278	0.3285235	0.7099796	0.6097808	0.6171077	0.0338112	0.4803042	0.5716071	0.2907598	0.7471038	0.5145704	0.6524406	0.3999923	0.7192679	0.1442222	0.4976296	0.1424668	0.3101266	0.5995065	0.1932812	0.6164443	0.2315202	0.4672122	0.3392263	0.0261354	0.7078258	0.3164502	0.0211055	0.0908515	0.3688375	0.4230521	0.3675036	0.4525063	0.7501273	0.2481122	0.0702312	0.2302145	0.5880443	0.0662192	0.5398063	0.1769743	0.4919980	0.1382751	0.3093488	0.6491506	0.4899715	0.5190398	0.3016247	0.1418093	0.3823747	0.4955604	0.6741537	0.2891832	0.2590611	0.0202224	0.3265138	0.1294610	0.1879426	0.6299898	0.1551135	0.5756792	0.6642453	0.2787734	0.2782529	0.4914198	0.4596289	0.6177126	0.1845739	0.6952440	0.6482139	0.2813055	0.0786354	0.2653711	0.2169451	0.5841129	0.2821313	0.1688047	0.3107768	0.5337851	0.0552459	0.4264010	0.2704441	0.0414566	0.3915337	0.7118223
0.0024949	0.4858436	0.7785729	0.0000000	0.3243033	0.0001132	0.0309281	0.0214529	0.7658757	0.2142235	0.1232438	0.0486428	0.0061902	0.0597485	0.6220939	0.2813631	0.2903833	0.7249371	0.6196890	0.6020316	0.0410024	0.5248946	0.6828350	0.6746338	0.5505979	0.5214793	0.6053233	0.1188589	0.1366384	0.0289393	0.2278235	0.0684740	0.4410401	0.5473227	0.1529344	0.6753016	0.1179801	0.4837859	0.2254143	0.0179721	0.6030996	0.2527823	0.0436185	0.0341207	0.4659212	0.2900075	0.4159037	0.6322855	0.6456921	0.1786038	0.0327434	0.2238262	0.5238766	0.0005124	0.5409924	0.3554857	0.5288705	0.1726692	0.3218793	0.6599596	0.2314481	0.3561481	0.0160995	0.1846915	0.3237068	0.2638670	0.6520775	0.4567915	0.3753609	0.0445136	0.2195962	0.1074057	0.1879363	0.5705550	0.2035399	0.1996115	0.6425379	0.1561158	0.1813895	0.4146142	0.5746539	0.6234769	0.0495229	0.3693774	0.6865735	0.1983643	0.2178566	0.5354783	0.3137851	0.5683715	0.3338264	0.0622979	0.3540320	0.4127938	0.0365157	0.4491590	0.1619268	0.0288388	0.3217869	0.8122693
0.0234713	0.4109178	0.7255379	0.0656311	0.0000000	0.0005335	0.0268099	0.0054967	0.5248445	0.2999298	0.0795196	0.0738065	0.0012710	0.1278838	0.8653706	0.3217149	0.2787550	0.6641090	0.5513141	0.5234828	0.0790862	0.5509727	0.6434954	0.6072069	0.4983008	0.6974497	0.5756430	0.0467840	0.1274627	0.0146474	0.2500534	0.0833011	0.4646793	0.5133374	0.2735743	0.6457501	0.1961209	0.4576376	0.2139366	0.0235691	0.5809035	0.3337332	0.0919656	0.0812930	0.5311920	0.4856166	0.4569247	0.7835352	0.6878839	0.1900017	0.0610477	0.2133587	0.6236604	0.0035386	0.4571539	0.3442900	0.4790794	0.2714683	0.3308263	0.6640101	0.2557403	0.3732396	0.1029903	0.1840838	0.3844455	0.3306773	0.7283562	0.4206745	0.3344330	0.4021685	0.2603733	0.1061247	0.1804882	0.5663933	0.1306145	0.2877938	0.6510466	0.1323477	0.1347224	0.4646062	0.4681003	0.6272051	0.0633151	0.5657011	0.7348717	0.1917211	0.2990926	0.3776697	0.3985615	0.5195292	0.4377566	0.0599800	0.3607748	0.4376889	0.0343068	0.5160398	0.1884831	0.0325453	0.3912737	0.6002512
0.0046832	0.4099937	0.7121749	0.0801623	0.3491753	0.0000000	0.0549213	0.0289886	0.5766141	0.2739083	0.0877593	0.1017633	0.0035992	0.0997952	0.5408220	0.3289855	0.2966759	0.6365427	0.6056125	0.5857507	0.0179388	0.5009788	0.6446477	0.7129776	0.6702298	0.5584679	0.7014236	0.0590821	0.1937703	0.0281197	0.3182584	0.0738854	0.5043422	0.6117676	0.2118095	0.6021837	0.1650226	0.4016720	0.2149519	0.0089051	0.7687689	0.3262679	0.0328752	0.0343034	0.4337290	0.3802140	0.5544486	0.6249129	0.5730835	0.2176234	0.0222428	0.2664758	0.6215989	0.0025357	0.4726523	0.3251711	0.4659744	0.1504797	0.3198011	0.7546064	0.4714727	0.3907659	0.1589210	0.1979262	0.2744685	0.3215656	0.7023017	0.4356125	0.3765109	0.0538172	0.3014896	0.1230957	0.2161076	0.7190045	0.1540799	0.2836812	0.6580362	0.1849415	0.1260707	0.3605884	0.4090345	0.5460707	0.0760976	0.4132497	0.7766030	0.3233681	0.1735570	0.4628690	0.3916549	0.5457735	0.3432530	0.0510975	0.3046952	0.3500732	0.0692497	0.3448771	0.1651143	0.0262231	0.4117992	0.6732679
0.0029759	0.4174655	0.7016339	0.0793132	0.3720509	0.0000121	0.0000000	0.0363442	0.5446750	0.2758453	0.1001002	0.0952944	0.0026658	0.0832679	0.5383105	0.2585096	0.2618189	0.6672184	0.6374756	0.5494174	0.0373093	0.5439963	0.6355223	0.6678931	0.5686837	0.5445311	0.6398997	0.0736749	0.2578366	0.0098804	0.2542749	0.0548153	0.4480004	0.6958917	0.2329416	0.5464354	0.2388780	0.5497943	0.3483822	0.0105946	0.6706411	0.3531793	0.0635695	0.0564070	0.4470989	0.3900622	0.4704320	0.7261891	0.6080738	0.2090619	0.0540705	0.3076316	0.7003258	0.0048727	0.5330728	0.3024027	0.4873015	0.1741303	0.3333492	0.7569501	0.5099246	0.3412487	0.2105800	0.2008234	0.4154569	0.4489680	0.6572467	0.5889134	0.3429307	0.0340068	0.2187121	0.0010640	0.1931555	0.4917949	0.1866401	0.4171458	0.6476691	0.4656489	0.2154566	0.4278709	0.5096825	0.7764237	0.0959009	0.4543810	0.6894782	0.2562299	0.1115988	0.3442077	0.3547738	0.5724471	0.2843046	0.2106057	0.2744156	0.4307393	0.0381751	0.4968173	0.1945234	0.0096411	0.4329189	0.6571648
0.0102698	0.5139799	0.6300984	0.1667386	0.2630973	0.0005267	0.0333541	0.0000000	0.6583218	0.2522309	0.1297096	0.0536025	0.0041075	0.0658433	0.5700826	0.2202866	0.3450078	0.6707781	0.7555030	0.6985256	0.0175874	0.4311774	0.7108959	0.7242956	0.5802243	0.4323002	0.6409979	0.1193472	0.1532788	0.0092458	0.2222628	0.0945153	0.5305535	0.6187908	0.2106315	0.5285698	0.1724058	0.6560026	0.2074298	0.0116619	0.7612937	0.2937960	0.0528736	0.0472408	0.5427760	0.3191018	0.3851531	0.5154044	0.5137887	0.2308541	0.0746492	0.1886430	0.6324701	0.0000781	0.5355911	0.3688187	0.5645807	0.2411727	0.2751001	0.5920504	0.5364985	0.3267099	0.1052992	0.2697993	0.3544010	0.4083008	0.6525915	0.6069056	0.3678088	0.0142535	0.2420461	0.1122339	0.2264791	0.6829763	0.1949121	0.2510734	0.6752404	0.0981886	0.1898179	0.4999963	0.5581340	0.6080663	0.0574286	0.4757052	0.7403066	0.2656473	0.1874697	0.3348962	0.3227707	0.6021211	0.3535295	0.2127607	0.3207848	0.3353603	0.1014080	0.4417701	0.1584848	0.0193708	0.3678388	0.4590652
0.0127570	0.4313054	0.6141195	0.0749000	0.3118190	0.0000460	0.0315212	0.0082114	0.0000000	0.2652713	0.0457867	0.0668074	0.0050138	0.0597626	0.5257694	0.2443454	0.3681944	0.6485896	0.6550305	0.6274717	0.0261043	0.4377260	0.7209052	0.6291931	0.7125549	0.4820822	0.6855182	0.0382423	0.1279755	0.0157081	0.2014280	0.1078127	0.4212770	0.5328992	0.1322441	0.6696223	0.2652183	0.5289159	0.3116696	0.0108726	0.7467325	0.2925716	0.0722588	0.0637377	0.5661080	0.3482483	0.4387565	0.6383097	0.6438216	0.2247844	0.0360614	0.3049070	0.7727397	0.0024927	0.5967536	0.2591990	0.6275094	0.1925429	0.2585687	0.6746913	0.4257639	0.3325662	0.3887231	0.1742117	0.3638008	0.3721473	0.6659220	0.4349809	0.3164422	0.0296394	0.2380247	0.4853906	0.3091480	0.7051084	0.1416831	0.2168743	0.5988879	0.2301735	0.1787560	0.5285099	0.4694519	0.7762731	0.0541385	0.4413740	0.7324190	0.2546123	0.1351004	0.4197769	0.3879972	0.4862485	0.3775778	0.0133025	0.2648772	0.4046266	0.0576842	0.4240589	0.1660277	0.0104308	0.3890344	0.7168945
0.0178332	0.4699318	0.6051281	0.0710299	0.3927674	0.0009165	0.0299723	0.0190214	0.6231685	0.0000000	0.0799898	0.0974500	0.0059257	0.0836237	0.5821250	0.2432381	0.3476579	0.6591182	0.5685858	0.6508738	0.0285253	0.4082094	0.7134318	0.7382880	0.6292813	0.4693892	0.6464701	0.1083348	0.2018554	0.0265114	0.3051431	0.0392785	0.4877127	0.4852615	0.1940486	0.6690639	0.2454578	0.4394785	0.2753742	0.0201976	0.5901525	0.3145659	0.0573920	0.1050055	0.4861842	0.3906775	0.3415608	0.5801753	0.6255354	0.2147166	0.0325815	0.1694021	0.3094139	0.0008503	0.0110698	0.4075080	0.5973782	0.1425868	0.2956652	0.6899792	0.5547779	0.3757647	0.1048642	0.1989886	0.3875899	0.3311184	0.7850135	0.6277280	0.3064054	0.0267802	0.2342954	0.1251931	0.2047441	0.6173010	0.2300328	0.2265665	0.6061486	0.3396907	0.1749630	0.4150437	0.6256181	0.6794135	0.1004611	0.3324509	0.7987967	0.2254431	0.1300846	0.2345725	0.4077452	0.4939888	0.3095998	0.0643933	0.2792260	0.3422596	0.1020212	0.3800469	0.1860530	0.0066124	0.3243876	0.5684772
